@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
7,7,0,0,24.89,65.57,19.7,0.609,965959,1699203840,4994304000,9.431603,1.707,0.08603,0.44661,0.23315,0.2945,0.08119,1.64188,2925600000,40.704,1306599936,682099968,251700000,3.45,171100000,2.506,3466200064,0.669,1.777,2.639,254500000,187324992,0.049423,0.3478,68268535,60706429,5536187,0.0811,6.23,0.1167,0.11006,0.95407,5600,1313452089.427814,0,7.214493,3
21,8,1,0,175.09,180.4,6.166667,0.911,2859181,117104730112,130647515136,3.243849,14.082,0.12176,0.39642,0.37399,0.18657,0.01922,0.0345,9277824000,14.626,3677893888,3469851904,1129665024,1.79,4409739776,6.593,17306750976,2.894,3.221,53.976,2613188096,2066642688,0.015981,1.4972,668825942,667896274,11396513,0.017,3.1,0.0196,0.00057,0.99051,685,320637894.175189,0,97.815642,1
6,10,0,0,78.4,95.62,6.25,0.536,382040,5643176960,10421364736,1.535689,2.187,0.04065,0.22694,0.21124,0.09169,0.02854,0.05025,4766188032,66.221,1081650048,1006803968,193732000,2.69,355627008,4.941,4684967936,0.79,1.007,51.052,923105984,-40089500,0.031988,0.9219,71979296,66489435,1358706,0.0189,3.11,0.0299,0.00541,0.92625,11122,91768548.460393,0,29.144981,1
5,8,0,0,6.61,19.43,6.1,1.137,615662,685221888,2420639744,1.10185,4.448,0.03959,0.35951,0.30642,0.19463,0.01906,0.02892,544168000,7.048,195636000,166742000,9996000,0.14,60613000,0.756,1571532032,0.782,1.48,5.999,59350000,118350000,0.104387,4.9286,80158804,78991692,2005329,0.025,3.56,0.0311,0.01413,0.78374,148,261965666.277713,0,47.214286,2
14,6,1,0,324.69,325.7,2.46875,0.629,1403315,62950211584,71095328768,31.785608,0.225,0.00599,0.03401,0.01443,0.0122,0.03103,1.16705,316654387200,1628.807,10770613248,4568678912,1897255040,9.74,2231852032,11.512,10147275776,0.497,0.905,10.215,1742082048,1288606848,0.006763,0.2218,193877881,185608989,6051435,0.0312,3.35,0.0537,0.04195,0.93689,51000,993370120.019579,0,33.335729,1
11,7,1,0,290.21,582.27,0.855967,1.104,518082,10830058496,12299763712,8.335535,2.331,0.07786,0.29455,0.12018,0.1528,0.10037,0.30175,5276414976,140.302,1554177024,634118016,408775008,10.85,83669000,2.242,1553373952,0.817,2.516,34.816,485540000,333340256,0.016714,0.4474,37318008,32654003,3039555,0.0815,5.48,0.096,0.12573,1.03013,6000,44616669.117647,0,26.747465,3
7,6,0,0,146.78,305.21,17.62,1.282,719882,7973795840,8466396160,7.646385,3.931,-0.2132,0.49113,0.07141,0.17121,0.01838,-0.22367,2153799936,40.033,1057800000,153800000,-269700000,-5.09,149600000,2.754,642200000,0.848,2.145,19.196,176600000,92862496,0,0,54324812,46458036,3809794,0.0701,5.7,0.1019,0.05987,1.09965,3600,33454886.434674,1,0,1
3,2,0,0,55.71,75.85,1.01,0.653,367542,731258176,785431936,4.627076,1.503,0.11336,0.5632,0.17207,0.12163,0.15698,0.42132,522518016,39.499,294281984,89909000,59234000,4.45,39108000,3.038,107361000,0.649,1.781,12.04,66691000,35000376,0.007133,0.1888,13126157,12146856,2049132,0.1561,4.29,0.1658,0.05535,0.97718,1000,8917026.578073,0,12.519101,0
22,2,0,0,71.31,145.89,23.295,1.703,2125012,7679478784,9454443520,3.345531,2.055,0.04592,0.4451,0.10896,0.06745,0.03221,0.09732,4600231936,42.836,2047544064,501244000,211230000,1.94,176876000,1.642,1951840000,0.234,1.255,21.315,416951008,-47620752,0,0,107691475,106129949,10185589,0.0946,4.78,0.1091,0.01383,1.08378,10413,91571193.994839,0,36.757732,3
15,10,1,1,81.16,83.01,3.8125,0.378,4485484,48000151552,79922151424,2.289099,5.726,0.14853,0.44494,0.39392,0.17676,0.02207,0.10654,13957000192,24.273,6209999872,5497999872,2072999936,3.61,1464999936,2.477,33386999808,0.619,0.963,35.455,4510000128,-4188499968,0.027497,0.6191,591426177,589734698,27008766,0.0457,4.51,0.0521,0.00191,0.90205,11380,941672537.244394,0,22.481994,1
9,9,0,0,79.68,91.07,6.635,1.234,1185995,19459500032,26071226368,2.803561,4.312,0.13337,0.4866,0.32098,0.22417,0.04825,0.11963,6046199808,24.598,2942099968,1940700032,806400000,3.17,480300000,1.967,7017399808,0.36,1.136,28.421,1468300032,1151124992,0.012572,0.3155,244220641,210683453,3459723,0.0142,3.33,0.0166,0.14723,0.85942,26800,246908969.001794,0,25.135647,1
11,7,0,0,56.24,69.75,12.5,0.255,351621,1772112384,2734743296,1.673312,0.631,0.01629,0.086,0.06834,0.04909,0.03746,0.0686,4333661184,137.137,372688992,296158016,70582000,2.21,187456992,5.912,1138840064,1.045,1.204,33.61,218856992,234940256,0,0,31509821,22414087,699227,0.0222,1.73,0.0523,0.01285,0.90304,16100,33883965.010414,0,25.447964,2
11,6,0,0,16.47,49.1,6.3,0.772,918014,1752918144,971918144,3.19186,3.71,-1.1374,-0.85115,-1.25191,-0.05,-0.18686,-0.50338,262000000,2.702,-223000000,-328000000,-298000000,-3.14,911000000,8.56,130000000,4.433,4.505,5.16,-339000000,-113000000,0,0,106430976,59890839,9891818,0.0929,11,0.1421,0.34729,0.67455,627,25193798.449612,1,0,1
5,2,0,0,82.29,89.37,0.351852,0.899,1036282,11540350976,16323551232,7.428236,3.844,0.12597,0.26407,0.30266,0.20834,0.03413,0.34523,4246592000,29.515,1121383936,1285259008,534926016,3.68,255386000,1.821,5038021120,0.505,0.609,11.078,1005491968,469180128,0.015241,0.337,140240018,136718591,4024414,0.0287,3.95,0.0332,0.02979,0.92094,25000,454777136.667268,0,22.361413,0
7,6,0,0,129.34,178.03,4,0.554,453484,8520986112,9540849664,3.151943,2.642,0.10843,0.3832,0.22131,0.15169,0.07097,0.15257,3610693120,54.455,1383623040,799070976,391500992,5.79,169764992,2.577,1171936000,0.717,1.215,41.035,616201024,291793760,0.013936,0.3109,65880522,65335031,1072907,0.0163,2.48,0.0184,0.01061,0.96003,13000,28559424.881199,0,22.338515,1
19,6,0,0,20.89,58.72,0.65,0.748,2084206,3524398336,2818696192,4.283371,2.766,0.21804,0.60217,0.10204,0.12237,0.05275,0.33181,1018884992,6.109,613545984,103965000,222160000,1.33,761996032,4.517,56294000,2.672,2.911,4.877,187906000,53147376,0,0,168712220,115866491,9411032,0.0558,4.02,0.0875,0.00556,1.01515,653,11542751.691614,0,15.706767,2
9,2,0,0,43.52,56.33,8.28,1.654,1001700,3834813952,10906622976,2.614599,2.436,0.01273,0.23872,0.19451,0.12214,0.0327,0.03978,4478000128,46.452,1069000000,871000000,57000000,0.55,293000000,3.286,7168000000,2.64,4.565,16.645,295000000,-8000000,0,0,88116127,49969265,4883841,0.0554,5.84,0.0807,0.01646,1.06717,21800,430639831.781316,0,79.127273,3
6,7,0,0,275.68,287.89,6.25,1.132,185362,9197154304,9023654912,4.860538,3.948,0.13633,0.4848,0.21328,0.21547,0.10729,0.17752,2285700096,68.23,1108099968,487500000,311600000,9.29,371500000,11.136,198000000,1.514,2.592,56.718,355100000,277575008,0.006556,0.1946,27415415,27031989,739966,0.0222,4.58,0.0418,0.01021,1.00888,4800,3490955.252301,0,29.674919,3
10,0,0,0,13.93,35.833332,0.5,1.312,25083328,9332872192,9610342400,3.998278,9.065,0.09458,0.45042,0.38632,0.32752,0.04943,0.04674,1060105984,1.684,477492000,409542016,99710000,0.16,296564992,0.443,573996032,1.865,2.668,3.484,320012992,27466124,0.00164,0.2188,669983628,630983881,34745557,0.0519,1.01,0.058,0.0599,0.6732,1830,164752018.36969,0,87.0625,3
14,6,0,0,27.32,37.04,1.5,0.838,2039584,2435268608,2515304448,74.23913,7.534,-0.50636,0.33992,-0.36104,-0.11053,-0.19284,-7.05729,333864992,3.948,113488000,-120539000,-169000992,-2.02,319536992,3.585,399572992,1.898,2.003,0.368,-115438000,-81794376,0,0,89138673,74791804,11241968,0.1261,3.82,0.127,0.00748,1.20418,385,1085796173.913043,1,0,0
10,9,0,0,16.97,77.89,3.96,1.771,1513046,1477755904,1516806016,3.02011,4.013,-0.55533,0.55734,-0.23233,-0.17493,-0.09122,-0.37975,378015008,4.441,210684000,-87823000,-209922000,-2.47,108618000,1.247,147668000,1.004,1.546,5.619,-59480000,21209250,0,0,87080498,81090231,5790077,0.0665,5.37,0.1003,0.06605,0.84071,1294,26280121.017975,1,0,2
2,10,0,0,49.06,65.76,6.531532,0.639,112928,877907520,1609195776,1.500673,3.259,0.09538,0.41839,0.36193,0.13357,0.03318,0.09044,493800000,30.614,206600000,178722000,46900000,2.9,8500000,0.522,818200000,0.268,0.58,32.692,143700000,-63786248,0.03642,0.6027,17894567,15979887,354259,0.0198,2.79,0.0242,0.01938,0.75948,575,25027529.670867,0,16.917241,0
19,8,1,0,98.94,171.08,2.25,1.163,690804,8587529728,13340691456,2.762761,10.767,0.27938,0.67958,0.63495,0.40697,0.03299,0.10606,1239058944,14.571,842033984,786742016,336795008,3.95,180530000,2.093,4573966848,0.437,0.466,35.812,593417024,390068128,0.044884,1.1139,86266124,77954383,1828822,0.0212,3,0.025,0.01044,0.97482,304,127721625.376969,0,25.048101,2
7,6,0,0,3.77,99.95,0.91,2.181,2391596,338999008,181633024,17.136364,4.669,0,-2.57379,0,-7.11627,-0.3376,-1.88584,38901000,0.468,-100123000,-154068000,-236859008,-2.84,178500992,1.985,21135000,2.716,2.772,0.22,-201360992,-78909872,0,0,89920164,89572173,7456270,0.0829,3.19,0.0831,0.00303,0.4905,246,96068181.818182,1,0,3
1,8,0,0,14.79,98,11.89,1.268,95679,249502688,422461696,1.078539,2.167,0.1001,0.99039,0.35711,0.27092,0.05056,0.10489,194992992,11.737,193119008,69633000,19120000,1.14,121284000,7.189,116247000,2.114,2.272,13.713,54424000,45183876,0.120805,1.5789,15869689,14094119,341190,0.0202,4.52,0.0332,0.03955,0.75941,1000,8477138.481733,0,12.973684,3
8,6,0,0,181.65,186.48,4.11728,0.833,228356,3541180416,3320437248,4.255793,17.701,-0.40443,0.57462,0.10517,0.20409,-0.00985,-0.09461,187584000,9.884,107790000,19728000,-75864000,-4.03,245020000,12.503,5742000,4.594,5.452,42.683,55355000,87922624,0,0,19494526,19174646,1195235,0.0613,5.14,0.0742,0.02261,0.99598,68,134526.626526,1,0,1
23,2,0,0,13.03,179.47,8.26,1.829,44332200,15811044352,13212045312,2.607043,2.565,-0.68064,-0.0431,-0.52922,-0.85495,-0.14535,-0.54261,5151000064,4.721,-222000000,-2726000128,-3505999872,-3.21,7507999744,6.187,4897999872,2.637,3.439,4.998,183000000,-742499968,0,0,1209521515,793525174,159985176,0.1318,2.95,0.1527,0.34478,0.44499,14861,979991971.188475,1,0,3
9,9,0,0,82.74,114.68,24.67,0.639,1009275,8836121600,10014412800,3.512183,1.498,0.03704,0.21433,0.08087,0.06243,0.0496,0.12435,6683116032,62.666,1432372992,540497024,247564000,2.23,411327008,3.852,1483878016,1.502,1.613,23.558,573812992,379446016,0,0,106793835,53695940,6399850,0.0599,5.4,0.1213,0.01096,1.06408,20000,62988284.91383,0,37.103139,1
3,7,0,0,330.71,364.98,0.5,0.81,256628,3991189504,3559373568,6.70893,3.291,0.16218,0.28786,0.20135,0.21002,0.13783,0.34,1081398016,89.791,311288992,217743008,175379008,14.39,433040000,35.882,1224000,1.82,2.06,49.294,100871000,46796876,0.003148,0.074,12068548,9460173,1923317,0.1594,9.41,0.2394,0.21525,1.06675,2748,24830.608188,0,22.981932,1
19,10,1,0,84.53,93.73,0.84375,0.652,9972681,174071988224,275668008960,3.426846,10.644,0.2285,0.61975,0.56539,0.33851,0.02708,0.07592,25898999808,12.603,16051000320,14643000320,5918000128,2.87,1728000000,0.839,93188997120,0.333,0.542,24.667,12208000000,-13566249984,0.025432,0.7537,2059292588,2054926888,32506275,0.0158,3.26,0.0176,0.00109,0.8361,16800,3777881263.226173,0,29.452962,2
15,8,0,0,39.22,99.90117,0.421224,1.587,1613353,8187133440,16254472192,1.534069,8.601,0.46292,0.51514,0.43469,0.18163,0.01422,0.13397,1889783040,9.886,973502976,821470976,812710016,4.05,1241112064,6.463,7859430912,6.429,6.897,25.566,1390504960,418591264,0.018734,0.1827,192040522,160179079,7309936,0.0381,3.83,0.0562,0.0648,0.98399,2996,307417308.613002,0,9.683951,3
8,6,0,0,13.78,232.76,5.95,0.751,1796223,1540594176,1329321216,4.408189,2.109,-0.27128,0.76542,-0.2521,-0.24886,-0.08636,-0.48074,630160000,5.752,482335008,-158863008,-170950000,-1.56,911524992,8.153,700252032,1.388,1.445,3.126,-44676000,5944250,0,0,111799290,94063451,5745021,0.0514,3.72,0.0812,0.09884,0.85589,1488,224008967.370441,1,0,2
12,6,0,0,49.78,72.98,2.72,2.253,31617189,11251254272,11151028224,19.975922,5.538,0.09615,0.762,0.07954,0.04905,0.06943,0.41875,2013538048,9.131,1534311936,160154000,193603008,0.79,1144615040,5.064,1044387968,4.229,4.979,2.492,261624992,93823128,0,0,217641958,204204171,71013939,0.3142,2.45,0.3893,0.06343,0.82262,1637,419096295.345104,0,63.012658,4
6,9,0,0,29.58,177.3,3.21,2.726,2827517,1710293248,1501442176,7.735356,11.931,-0.73069,0.42322,-0.76016,-0.76527,-0.20531,-0.46959,125848000,2.454,53262000,-95665000,-91956000,-1.8,226504992,3.917,17654000,2.846,3.174,3.824,-12516000,19586500,0,0,57819244,55079190,6007278,0.1039,2.13,0.1079,0.04722,0.50061,292,4616631.799163,1,0,0
15,1,1,0,16.77,101.97,3.06,1.273,16738048,18382493696,24480751616,0.677631,0.851,-0.00049,0.31774,0.08958,0.10264,0.03042,0.00094,28756000768,42.887,9137000448,2576000000,-19000000,0.03,2739000064,4.062,15507000320,1.034,1.388,24.748,772000000,14548875264,0.011834,6.6667,1064653411,654766754,50179641,0.0458,4.01,0.0473,0.03313,0.48547,18600,626596101.503152,0,559,4
2,5,0,0,22.97,29.1,1.12,0.98,496567,712473536,315656000,1.75746,0.375,0.12706,0.287,0.19187,0.31182,0.03665,0.33491,841665984,27.359,241556992,161488992,106943000,3.47,473464992,16.144,115486000,0.29,0.814,13.07,-25314000,-84466624,0,0,31017570,22001499,1637233,0.0528,2.8,0.0674,0.20884,0.61918,540,8835960.214231,0,6.619597,2
6,3,0,0,121.45,155.44,9.5,0.735,505064,7794768896,8741769216,1.860675,1.195,0.0924,0.25574,0.17756,0.14948,0.09032,0.17174,7315999744,112.727,1871000064,1299000064,676000000,10.24,868000000,13.524,1787000064,1.762,2.782,65.272,1176999936,575124992,0.02656,0.3125,64180890,63664876,2077109,0.0324,3.49,0.0419,0.00742,0.93646,11000,27377743.350901,0,11.860352,3
10,7,0,0,90.14,122.87,1.03,1.796,834976,6277435904,6322436096,3.622117,2.195,0.10347,0.25313,0.19063,0.13245,0.10053,0.17529,2880000000,41.143,729000000,549000000,298000000,4.25,333000000,4.782,378000000,1.59,2.841,24.886,514000000,219500000,0.011965,0.2541,69640961,62798040,3683283,0.0529,4.71,0.0677,0.09701,0.88095,4300,15189263.03946,0,21.209412,3
19,4,1,0,68.09,118.07,1.05334,1.001,3618873,42880081920,75324088320,1.964229,2.695,0.11065,0.33682,0.2448,0.18423,0.06278,0.16766,27953000448,46.43,9415000064,6842999808,3092000000,5.13,97000000,0.154,32466999296,0.388,0.586,34.665,5290999808,1448999936,0.060696,0.7875,629755979,627784843,14110311,0.0224,3.64,0.0252,0.00185,0.74968,5177,936593085.129093,0,13.272904,2
9,7,0,0,39.93,101.86,3.91,2.333,745207,2104457216,4514160128,2.034131,2.429,0.03339,0.14484,0.10474,0.05849,0.0144,0.06303,1858653056,35.393,269206016,194684000,61958000,1.17,81633000,1.549,2453480960,1.219,1.558,19.63,-11710000,-438918752,0,0,34703659,30390511,3280519,0.0622,4.37,0.1071,0.08391,1.00624,1509,124986294.447275,0,34.128205,1
10,5,0,0,41.76,48.55,11.81,1.522,1093879,6513662464,5432962560,1.367611,2.1,0.16219,0.64907,0.27283,0.25869,0.06085,0.09018,2587699968,16.792,1679600000,706000000,409700000,2.66,2351899904,15.078,395200000,4.204,4.489,30.535,613800000,500724992,0.037441,0.5902,155978508,91858863,2589251,0.0166,2.57,0.0343,0.00361,0.94189,2308,12942524.971344,0,15.699248,2
14,7,0,0,61.77,87,1.25,1.327,975156,4914627584,5665127936,3.164285,3.019,0.04689,0.23387,0.17696,0.11063,0.04618,0.05632,1876700032,23.155,438900000,332100000,88000000,1.08,77200000,0.97,827699968,1.234,2.686,19.521,247500000,152100000,0.010456,0.5926,79563346,78845685,4661718,0.0586,4.91,0.0676,0.00825,1.07494,5894,42400490.138825,0,57.194444,3
9,6,0,0,14.74,37.21,7.2,0.838,431404,635897408,527287392,3.722222,2.846,-0.12827,0.79445,-0.12235,-0.14403,-0.07589,-0.14184,185262000,4.392,147182000,-22667000,-23764000,-0.57,145544000,3.374,36934000,6.881,8.382,3.96,-3258000,-5907250,0,0,43140936,39242290,2406382,0.0558,6.07,0.0573,0.02959,0.95908,349,9326767.676768,1,0,1
2,7,0,0,41.98,51.91,2.734375,1.119,372329,2264289024,2300354304,5.125137,3.729,0.15035,0.50548,0.2503,0.23424,0.10803,0.22466,616899008,11.414,311828992,154407008,92749000,1.7,151558000,2.861,227747008,1.965,2.743,8.191,111284000,82057128,0.000947,0.0235,53937328,52417293,909232,0.0169,2.24,0.0239,0.00949,1.12055,2100,27804542.546698,0,24.694118,1
9,7,0,0,4.08,22.7,2.79,2.596,4331951,930874240,5237874176,1.839495,1.386,-0.00873,0.05426,-0.06723,-0.11733,-0.03408,-0.06433,3777999872,16.711,205000000,-254000000,-34000000,-0.15,563000000,2.468,4870000128,0.345,0.407,2.218,-288000000,-173875008,0,0,228155458,56687505,24210058,0.1061,5.79,0.4295,0.48936,0.54453,7766,2195671834.084761,1,0,3
14,2,0,0,42.59,59.41021,2.255722,1.072,2227420,9216173056,11398172672,1.55597,0.812,0.01496,0.18567,0.13688,0.08906,0.05648,0.04436,14040999936,64.305,2607000064,1922000000,220000000,1.06,2040999936,9.432,4076999936,1.567,2.022,27.372,1687000064,984000000,0.010278,0.4151,216392876,214328488,7144093,0.033,3.22,0.0379,0.00992,1.033,38300,148947827.561011,0,40.179245,2
3,2,0,0,45.19,188,12.01,1.772,406085,1041929344,2728894208,0.506495,1.335,0.0763,0.23444,0.08469,0.08408,0.0275,0.07836,2044155008,87.344,479232000,173110000,155972000,6.62,59560000,2.583,1746525056,1.027,40.839,89.221,-174276992,-194318368,0,0,23056635,20122217,3115609,0.1351,7.7,0.1853,0.12452,0.91653,1000,19575268.782013,0,6.826284,4
10,7,0,0,53.01,96.94,0.8,1.665,725993,3477455872,5696456192,1.750834,1.102,0.03463,0.1863,0.09673,0.08675,0.04644,0.09449,5168999936,77.788,963000000,500000000,179000000,2.68,374000000,5.701,2592999936,0.988,2.076,30.277,374000000,133175000,0.012495,0.2537,65600000,63906208,3749300,0.0572,5.26,0.0934,0.02813,1.04079,11400,85642564.851207,0,19.779851,3
8,9,0,0,206.36,491.072,4.467,3.893,492492,2785596928,2758126848,12.830939,6.369,0.12729,0.6695,0.2314,0.3118,0.20421,0.30724,433064992,33.352,289939008,100212000,55124000,3.78,102853000,7.619,75383000,2.825,9.514,16.083,192230000,5340000,0,0,12084643,9077353,1721608,0.1275,4.01,0.1513,0.12559,0.85787,274,4687123.049182,0,54.592593,0
15,9,1,0,293.31,615,3.222222,1.752,551184,14913391616,16401391616,4.122417,3.16,0.10559,0.48593,0.18882,0.14462,0.06555,0.15875,5190000128,101.071,2521999872,980000000,548000000,10.59,872000000,17.15,2360000000,0.976,1.464,71.15,925000000,885374976,0,0,50845151,50403307,1107538,0.0218,2.28,0.0249,0.0065,0.95398,9900,33169360.505973,0,27.696884,2
7,1,0,0,35.98,135,0.190217,1.543,560765,1475284480,1918605440,0.803861,1.326,0.04567,0.8614,0.2943,0.09507,0.03501,0.0356,1447248000,33.901,1246653952,425932000,66092000,1.58,457259008,11.152,900579968,1.415,1.591,44.759,341880000,218178368,0,0,41002903,40052046,4354916,0.1062,8.31,0.157,0.02262,1.11824,3800,20120645.412096,0,22.772152,2
2,4,0,0,27.06,1826.2858,4.44,1.275,120556,596463104,857628096,1.071259,2.183,0.24357,0.73725,0.72085,0.57849,0.09876,0.18299,392884992,18.633,289652992,283209984,95694000,4.51,14026000,0.636,275191008,0.471,0.639,25.26,222528992,114114248,0.055617,0.3326,22042244,10107030,613633,0.0278,5.07,0.0622,0.23349,0.62585,103,10894339.192399,0,6,0
14,9,1,0,119.07,152.75,1.078125,1.448,1961682,23768561664,23183560704,24.424616,3.518,0.17769,0.7,0.24947,0.19949,0.09452,1.23004,6590000128,32.503,4613000192,1644000000,1171000064,5.66,3329999872,16.682,2744999936,1.154,1.313,4.875,1838000000,1428375040,0.01742,0.3681,199618386,198480561,11884966,0.0595,5.35,0.0687,0.00494,0.98672,11700,563076909.948718,0,21.037102,3
6,6,0,0,28.13,306.72,1.6875,0.268,1348706,1910039936,4559240192,0.681923,1.663,-0.17012,0.47294,0.21134,-0.00733,0.01361,-0.15635,2741600000,40.616,1296600064,579400000,-466400000,-6.84,152600000,2.247,2801799936,0.481,1.122,41.251,200400000,410375008,0,0,67900466,62635464,8696201,0.1281,7.02,0.2128,0.00937,1.17529,6600,67920776.126639,1,0,3
15,4,0,0,23.11,118.95,3.375,0.895,1927546,2298054656,4548076544,0.831385,1.327,-0.009,0.34967,0.24798,0.05838,0.03731,-0.01002,3428058112,34.592,1198700032,850083008,-32986000,-0.33,187399008,1.885,2334653952,1.198,1.841,27.797,504756000,-70456624,0.043253,0.6091,99439833,95340923,7774198,0.0782,4.31,0.1154,0.03881,0.99212,7000,83989421.592258,1,0,3
9,8,0,0,15.76,23.54,6.24,1.513,2153357,3648932096,6273465856,1.916576,0.644,0.02112,0.18604,0.05773,0.04944,0.03784,0.11615,9742199808,42.339,1812400000,562400000,205800000,0.88,618200000,2.67,3242200064,1.057,1.134,8.223,158900000,537487488,0,0,231531216,230272138,11349441,0.049,5.22,0.0588,0.01214,0.98391,52000,394284332.238842,0,17.909091,2
6,6,0,0,30.97,124.79,2.52,1.623,613053,1419656320,1153427328,0.84724,1.725,-0.16684,0.421,0.05091,0.00028,-0.016,-0.09145,668820992,14.454,281572000,34049000,-167544000,-3.25,318856992,6.956,52628000,1.97,2.764,36.554,88149000,102799000,0,0,45839728,40458602,3315901,0.0723,5.26,0.1174,0.01795,1.16619,3000,1439732.997757,1,0,3
23,6,1,0,318.59,353.5,2.57,1.399,625712,22426357760,22760157184,15.329355,9.646,0.10006,0.70176,0.20373,0.18657,0.07753,0.19185,2359500032,33.594,1655800064,480700000,236100000,3.28,1121600000,15.934,1455399936,1.55,2.257,20.783,516200000,112662496,0,0,70392535,70082808,1459283,0.0207,2.22,0.0315,0.00282,1.02127,3900,70028385.507386,0,97.131098,1
4,5,0,0,55.24,66.72,3.802398,1.084,1235095,15009954816,16364953600,1.900502,1.2,0.07899,0.54643,0.18278,0.12008,0.01145,0.1375,13633999872,50.217,7449999872,2492000000,1076999936,3.93,4333000192,15.946,4775000064,0.198,0.983,29.066,6872000000,1587124992,0.035948,0.5038,271722556,256843029,3960372,0.0145,3.37,0.0176,0.056,0.82095,23533,164281293.05718,0,14.05598,1
2,9,0,0,7.05,51.38,0.288446,1.097,419425,248280864,479780864,0.360817,0.466,-0.053,0.15833,0.04563,0.00832,-0.00576,-0.07623,1030099968,29.167,163100000,47000000,-54600000,-1.54,121100000,3.439,352600000,1.559,2.501,19.539,40600000,41037500,0.066667,0.3636,35217142,34751571,1361366,0.0387,2.74,0.0458,0.0365,0.93597,6500,18045959.363325,1,0,3
3,5,0,0,46.35,51.645,3.61,1.395,295093,1659882112,2005682176,180.35019,3.727,0.16648,0.45466,0.29171,0.12402,0.14487,3.01028,538200000,14.572,244700000,157000000,89600000,2.38,90200000,2.519,358300000,1.454,1.478,0.257,63300000,165512496,0.000875,0.0168,35811913,25465135,799958,0.0223,1.92,0.0682,0.01979,0.98086,383,1394163424.124514,0,19.47479,4
10,10,0,0,108.69,128.87,13.88,0.688,546529,6571919872,9381058560,2.647489,10.351,0.14489,0.28936,0.49043,0.13699,0.01735,0.05301,906305024,14.966,262244992,444481984,131311000,2.16,88532000,1.458,2732731904,0.4,0.696,41.054,449921984,-168668992,0.004346,0.2222,60464803,57568278,3231967,0.0535,6.79,0.0714,0.00458,0.93245,1512,66564327.568568,0,50.319444,1
19,7,1,0,33.52,66.99,0.163877,1.2,9616723,17604292608,19106291712,2.200486,0.695,0.01427,0.21622,0.06235,0.03106,0.00669,0.04246,27471998976,47.406,5939999744,1712999936,392000000,0.64,3839000064,7.31,5341000192,0.445,0.559,15.233,1851000064,-265250000,0.021628,1.125,525187709,467837211,33930195,0.0646,3.51,0.0745,0.0116,0.95557,72242,350620376.288321,0,52.375,4
6,7,0,0,131.37,177.56,5.85,1.211,567482,6827350528,8639751168,1.560566,3.188,-0.05081,0.35789,0.09486,0.07895,0.00938,-0.04697,2710299904,64.608,970000000,257100000,-138400000,-2.3,111800000,2.151,1924199936,0.398,0.93,84.181,338300000,160787504,0.002975,0.1521,51970395,51352987,2851814,0.0549,4.3,0.0624,0.0073,0.93146,12200,22857888.787256,1,0,2
12,9,0,0,8.8,16.11,7.41,0.721,6122765,5731047936,6766560256,2.673147,6.787,0.00193,0.75895,0.20442,0.09434,0.01501,0.00293,996961024,1.589,756648000,203796000,1923000,0,55053000,0.085,1102109952,1.112,1.385,3.292,278424992,255386624,0,0,651255398,551256126,43837251,0.0673,8.33,0.0829,0.04681,1.02127,2310,334784311.057108,1,0,1
17,6,0,0,165.76,199.375,2.64,1.028,2425884,35037483008,33919762432,27.999998,85.203,-2.59816,0.75716,-2.30457,-2.36351,-0.2703,-1.60543,398104992,2.202,301431008,-917459008,-1034340992,-5.67,1856765056,8.784,739041984,6.134,6.679,5.92,-844552000,-542182144,0,0,211374786,190469820,10727695,0.0508,4.76,0.0562,0.00645,1.04292,1271,124838172.972973,1,0,0
