@relation train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute sector numeric
@attribute In_SP500 numeric
@attribute In_NASDAQ numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent numeric
@attribute _debtToEquity numeric
@attribute has_benefits numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
3,0,0,-0.325424,-0.218918,0.68404,-1.169307,0.254481,-0.117997,-0.066608,-0.207408,-0.091392,-0.05445,-0.446614,-0.217654,0.053587,0.181393,0.481643,2.035823,0.540382,1.266789,0.171392,-0.021501,-0.099421,-0.124809,-0.239399,0.65503,-0.497201,-0.478261,-0.385843,0.099234,0.073654,0.597373,-0.088645,0.252816,0.11088,0.533854,-0.351387,-0.181196,-0.3313,0.751357,-0.858821,5.347404,0,1.697171,0,-0.145622,2
6,0,0,-0.344742,-0.219858,0.069531,-0.486917,-0.338173,-0.165976,-0.184891,-0.19321,-0.08563,-0.271155,1.077773,-0.46997,0.052674,-1.135728,-0.427898,-0.311615,-0.333512,-0.272285,-0.259832,-0.174829,-0.242224,-0.13643,-0.146553,-0.411582,1.239879,1.320492,-0.411486,-0.242397,-0.194955,-0.654697,-0.136099,-0.261052,-0.245815,-0.425393,-0.084546,0.6069,-0.346047,-0.287041,0.327458,-0.376854,0,-0.296746,1,-0.200347,1
2,0,0,0.253462,-0.036421,-0.395924,-0.444095,-0.357711,-0.116325,-0.093278,-0.327452,-0.09064,-0.024666,-0.75764,-0.211042,0.053727,0.239997,0.207037,0.567163,2.557885,0.071883,-0.08038,-0.024641,0.701157,-0.135627,-0.179857,0.210861,-0.491525,-0.457821,0.873635,-0.11528,-0.112432,0.590839,-0.089686,-0.2378,-0.267663,-0.464459,-0.700185,0.938922,0.069546,1.285378,-0.64218,0.19733,0,-0.227133,0,-0.145022,2
6,0,0,-0.371517,-0.197226,-0.580492,-3.542476,-0.1839,-0.16312,-0.18231,0.195701,-0.06637,-2.208588,-3.60321,-2.533432,0.019784,-4.57823,-3.521319,-0.314256,-0.357603,-0.287889,-0.273617,-0.191082,-0.256757,-0.131252,-0.213746,-0.412699,0.084664,-0.063749,-0.460091,-0.268221,-0.224674,-0.654697,-0.136099,-0.143199,-0.218953,0.189527,0.748376,0.749195,0.690254,0.824947,-0.138194,-0.378123,0,-0.285307,1,-0.200347,0
5,1,0,0.189519,-0.063653,-0.589739,-0.636103,-0.330923,-0.056491,-0.073369,-0.352521,-0.087479,0.167879,-0.633119,0.031054,0.054961,0.127736,0.115666,0.020519,0.113617,-0.112464,0.030405,0.107571,0.521706,-0.05832,-0.028445,-0.349402,-0.316836,-0.421693,0.976681,0.101409,0.121496,0.282811,-0.095103,-0.146094,-0.1295,-0.460656,-0.947965,-0.188493,-0.950667,-0.406049,-1.03127,-0.268878,0,-0.296489,0,-0.138114,2
10,0,0,-0.222034,-0.207669,-0.395924,-0.829493,-0.277287,-0.124946,-0.114013,-0.325807,-0.08131,0.162812,0.101601,0.336519,0.05485,0.103656,0.062878,-0.224006,-0.259768,-0.179146,-0.10146,-0.096016,-0.052663,-0.148362,-0.256328,0.018931,-0.446369,-0.48753,-0.108533,-0.132403,-0.258504,0.875546,-0.014333,-0.10039,-0.081745,-0.314198,-0.690655,-0.038901,-0.694608,-0.509369,-0.781354,-0.337103,0,-0.107858,0,-0.110693,3
6,0,0,-0.343429,-0.171451,-0.559373,0.02971,-0.25982,-0.163442,-0.173302,-0.394577,-0.087981,-0.549884,0.437648,-0.000646,0.053911,-0.034554,-0.914503,-0.27008,-0.226617,-0.217355,-0.221214,-0.247868,-0.61945,-0.12754,-0.150427,-0.266325,-0.386247,-0.379624,-0.262896,-0.232623,-0.184209,-0.654697,-0.136099,-0.225753,-0.225412,-0.250204,0.376706,0.362444,0.631267,0.665113,0.245679,-0.294015,0,-0.188043,1,-0.200347,4
7,0,0,0.308209,-0.019101,6.535328,0.236913,-0.352581,-0.119265,-0.137875,-0.046929,-0.081587,0.171015,-0.023358,0.00195,0.054453,0.716201,0.204047,-0.252574,-0.114397,-0.217594,-0.207342,-0.124979,0.119837,-0.121074,-0.068455,-0.409867,-0.052868,0.023954,0.045623,-0.195898,-0.150774,-0.451986,-0.112379,-0.246427,-0.236096,-0.512159,-0.978461,-1.013075,-0.974798,0.710185,-0.626527,-0.230478,0,-0.302482,0,-0.033515,1
3,0,0,0.182989,-0.077517,-0.587622,-0.453764,-0.343497,-0.143122,-0.158498,-0.187553,-0.084454,0.131792,0.418437,0.050391,0.054414,0.563697,0.17784,-0.265265,-0.054687,-0.211479,-0.210414,-0.135551,0.177338,-0.131983,-0.075682,-0.357476,-0.359928,-0.477073,0.158072,-0.197427,-0.138412,-0.654697,-0.136099,-0.267965,-0.25001,-0.496161,-0.696373,-0.779566,-0.667796,-0.326653,0.43245,-0.287731,0,-0.289021,0,-0.083542,0
6,0,0,0.694533,0.149605,1.136043,-0.288002,-0.250515,0.049629,0.005832,0.061858,-0.061344,0.348528,0.96531,0.157098,0.055069,0.494757,0.120742,-0.231148,-0.245365,-0.125696,-0.1549,-0.047136,0.100249,0.37842,1.015485,-0.408021,0.878116,0.652852,0.16811,-0.064116,0.036178,-0.654697,-0.136099,-0.138447,-0.132515,-0.291679,-0.528645,-0.126467,-0.638302,0.19506,-0.061686,-0.234756,0,-0.302275,0,0.07374,2
