@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,12,14-19,21,25-27,29-31,36-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute totalDebt numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
19,7,13058561024,38724562944,2.143,18069000192,3566000128,1536999936,823000000,27758000128,3416999936,219750000,0.023923,0.3846,16.061538,2
10,9,1583918848,1371105792,2.54,539708032,339316992,18276000,6830000,61418000,94071000,112439248,0,0,259,3
15,9,54293323776,62909927424,8.424,7468100096,5143099904,2949299968,1539600000,8858999808,2410400000,2110612480,0.006449,0.2212,35.454673,2
17,2,6391693312,11160693760,3.493,3195000064,2289999872,1087000064,349000000,4904999936,611000000,378124992,0,0,19.275949,2
11,6,1053441472,822530368,5.598,146928992,-82596000,-131007000,-171084000,212952992,-130568000,-110916248,0,0,0,1
11,6,2421388800,3352744960,2.491,1346045952,791115008,369568000,163336992,1225281024,226540992,233101632,0,0,15.370031,2
3,8,322883136,698313408,2.252,310140000,147935008,90342000,1344000,371568000,68008000,76815872,0.050633,10.6667,210.333333,2
21,8,13846801408,17694011392,9.839,1798427008,1004545024,920854016,411252000,5174689792,831016000,601558656,0.034314,1.009,29.540541,2
8,2,1962278784,10333279232,0.559,18488999936,3326000128,1436000000,429000000,8977999872,498000000,-386750016,0,0,4.666667,3
4,9,5905386496,6483927552,2.45,2646791936,535510016,358860000,93189000,1027608000,238292992,-44177500,0,0,64.224719,0
8,2,2136891136,3148094976,0.813,3871474944,911134016,359972992,152232000,1203134976,339939008,199212880,0.051405,0.7525,14.73913,3
8,2,2542833664,3000185600,1.293,2319526912,947281984,229598000,91026000,539073024,151930000,3526500,0.024007,0.6614,27.559055,2
31,3,414961958912,409612943360,1.488,275235012608,35349000192,12808999936,8098999808,9934999552,13335000064,5899125248,0.005315,0.2702,51.560022,2
12,9,5376351744,5583933440,7.333,761491968,339423008,58836000,-68562000,335084000,89335000,59261752,0,0,0,0
2,7,361075136,775710144,0.451,1720560000,159371008,-60530000,-109844000,470820992,107554000,-21271376,0.035955,0.0982,0,2
18,6,12655823872,11826692096,20.058,589635968,531519008,243904992,235128000,11841000,294123008,231287744,0,0,57.752137,2
4,3,5498005504,6015577088,3.364,1788290048,1016860032,397670016,232676992,774000000,337899008,263836752,0,0,24.930807,0
22,3,45718167552,71894523904,0.489,147000000512,35155001344,8025999872,2705999872,25177999360,6017999872,2915749888,0.019019,0.3249,17.510152,2
20,2,3222391552,5617391104,0.643,8737327104,3677049088,245106000,-595955008,4052000000,-109367000,930619136,0.018667,1.2658,0,4
9,2,3250322944,9085021184,2.03,4474610176,1113901952,408480992,242820000,6911035904,995683008,104559504,0.026306,0.3439,13.043902,2
18,7,5438924800,5727869952,5.073,1129138048,443809984,310540992,186667008,294468000,220027008,-92183504,0,0,29.149425,2
5,2,1081671296,1867825280,0.659,2833315072,1339889024,276712992,132495000,1124337024,198758000,109665248,0.086942,0.7067,7.917333,4
13,5,10163514368,15221014528,2.474,6153099776,1728199936,1223500032,422900000,1883900032,1218599936,934812480,0.036404,0.8871,24.505376,3
14,2,7990113280,22109511680,0.595,37155799040,5739899904,1960999936,890899968,14299899904,612499968,945037504,0.007064,0.0635,9.251113,1
6,4,3448199424,4979199488,0.693,7187999744,117000000,-32000000,-333000000,1927000064,127000000,-72125000,0,25,0,4
11,9,6236216832,8020516864,2.637,3041400064,1439000064,696499968,395100000,2141299968,500300000,353662496,0.002415,0.038,16.163498,1
22,8,24483485696,32936589312,10.817,3044763904,1919860992,1857718016,1010086976,8674672640,1540708992,1405341184,0.044472,1.0292,23.387218,3
20,9,14847214592,13846135808,15.643,885152000,637715968,99645000,117183000,96805000,335916992,257658752,0,0,133.341564,2
10,6,285731104,163974528,12.244,13392150,-53933480,-71781200,-69975712,1044108,-52994536,-28035694,0,0,0,0
4,2,553878336,403028512,0.318,1267170944,562939008,-9553000,-28844000,93511000,25178000,26723876,0,0,0,4
16,8,3897397248,8022624768,3.066,2616916992,834494976,549729984,-54785000,4211343104,363736992,491597248,0.065789,7.6364,0,2
39,2,112377864192,110634868736,9.301,11895000064,6071000064,834000000,781000000,3251000064,2188000000,-775750016,0,0,144.538462,1
7,3,2694634240,3658262016,0.717,5098750976,2518575104,517455008,219468992,1248548992,510705984,217327632,0.076825,0.9303,12.269231,3
4,8,4738845184,8560729088,4.834,1770945024,810953984,720084992,257924000,5229505024,537713024,785044864,0,0,15.431335,1
16,7,18368241664,19858941952,3.666,5416600064,1794700032,1151000064,834600000,1545799936,835500032,485300000,0.009066,0.2032,22.367408,3
13,9,83224190976,93251166208,201.702,462321984,324083008,6676076032,4734145024,8213848064,-95592000,4187659776,0,0,20.327489,1
20,6,149697740800,165303746560,6.884,24013000704,14339999744,7520999936,3412999936,18555000832,6168999936,3883249920,0.005595,0.2505,44.480851,0
17,9,13661002752,12943490048,4.182,3095362048,2461400064,298846016,280971008,126942000,1039750016,1135060608,0,0,51.462121,3
10,6,1922664320,2070068224,5.102,405755008,248066000,104733000,7981000,310444992,101550000,78788752,0,0,239.4,2
22,1,170971971584,343543971840,2.508,137000001536,81493999616,49917001728,18193000448,174740996096,37099999232,17947250688,0.067146,0.6302,9.430233,2
25,1,17499371520,16076442624,6.732,2388000000,1808999936,-38000000,-62000000,328000000,484000000,233000000,0,0,0,2
5,6,1027611328,1213150336,1.719,705848000,469428992,158428992,-127460000,631403008,134523008,108491376,0,0,0,3
22,2,37175238656,63272239104,2.412,26229999616,14433000448,6976999936,2640999936,27860000768,5610999808,1938625024,0,0,14.592784,1
21,7,123946033152,184205033472,4.163,44250001408,12133999616,8454000128,5207000064,67396001792,8556000256,2331249920,0.013846,0.3305,23.91758,2
6,6,239208784,241858784,4.231,57164000,-5958000,-52282000,-64976000,68980000,-61218000,-45006500,0,0,0,1
8,8,3235020800,5696081920,7.58,751457024,427432992,382320000,143719008,2486340096,326102016,250510752,0.04298,0.9449,22.086614,1
9,6,274570592,99181592,2.329,42580000,-85824000,-118899000,-107934000,40204000,-113653000,-60723624,0,0,0,0
11,6,725748096,805948096,0.968,832899968,586600000,-17800000,-395200000,154600000,-22600000,4987500,0,0,0,4
13,4,11072567296,14539567104,13.111,1108999936,837000000,770000000,376000000,3399000064,789000000,228000000,0.028373,0.8338,29.219839,3
4,7,3583543296,3446329344,1.247,2763755008,685203968,384801984,247019008,564035008,354180000,256417632,0.024901,0.3625,14.584222,0
13,2,6604772864,10544644096,2.618,4027724032,2467968000,1239608960,564510976,4258669056,954675008,335707744,0.008526,0.1084,12.750774,2
9,7,13636632576,13153079296,6.067,2167973888,1132673024,675518016,482631008,51368000,671881024,462184992,0.01324,0.3759,29.184397,3
5,6,584589184,528783296,4.547,116303000,73994000,17452000,17729000,3292000,21211000,15337750,0,0,33.318182,0
22,9,10447070208,14751560704,3.613,4083250944,2414608896,1150509056,424600992,5271114752,1446679040,491393984,0,0,25.745583,3
19,2,22575056896,22983479296,2.935,7829758976,3613623040,1687547008,1126804992,1394247040,1288616960,808696512,0.01314,0.2739,20.664437,3
5,0,2017493760,2019476736,530.603,3806000,2493000,-117578000,-80694000,72593000,-103368000,-89759504,0,0,0,1
13,2,1473186816,1788667776,1.339,1335950976,610137024,134691008,71165000,550278016,144232992,89641128,0,0,20.9,3
7,6,5500936704,5060853248,11.146,454068992,394848992,85889000,60458000,254526000,-59125000,-86542496,0,0,91.236842,1
7,2,7471543808,10032043008,0.585,17149400064,1295500032,1007299968,490500000,2614599936,834400000,235562496,0.005058,0.0799,16.103119,3
15,6,1335493632,908276608,2.02,449672000,305863008,-4765000,-24053000,12637000,51726000,36914876,0,0,0,0
5,9,2026375296,1506243200,2.29,657841984,386491008,96590000,5951000,36349000,137778000,138284752,0.020508,9.0556,431.777778,2
6,8,2808917760,4352044032,11.989,363003008,300118016,254440992,80807000,1506089984,217096000,255547248,0.057342,1.9815,35.074074,2
12,6,2508946176,1745908480,30.812,56664000,-121314000,-237316000,-216748000,76939000,-175896992,-115412872,0,0,0,1
37,9,25914611712,23638394880,10.657,2218189056,1604374016,-144251008,-78624000,69170000,270009984,286999264,0,0,0,1
4,1,815738432,717227328,0.656,1093710976,110871000,35993000,4707000,8545000,84980000,70207376,0,0,177.5,1
4,5,323628128,927470784,0.608,1526594048,591126976,85168000,25032000,417513984,-11666000,20506876,0,0,184,2
23,0,78743953408,95082397696,2.616,36346998784,13082000384,7072000000,3264000000,17597999104,4935000064,2070249984,0.012314,0.3019,24.624738,1
3,9,1855100672,1364124672,1.634,834860992,657073024,156420992,72775000,41533000,252794000,210794624,0,0,25.058252,3
22,4,48120422400,77335420928,4.242,18230999040,8567000064,8167000064,3844000000,26371000320,5090999808,2235375104,0.009088,0.1132,12.804678,1
7,7,2437607680,4396384768,3.513,1251463936,581686976,169284000,-150112000,2143037952,14640000,57720376,0,0,0,2
8,9,1961820032,2175820032,1.299,1675000064,995000000,276000000,110000000,583000000,284000000,266250000,0,0,18.371681,3
10,6,2203478528,2656647424,3.894,682236032,469414016,-15010000,-165999008,586628992,15690000,21168250,0,0,0,1
26,2,10139739136,8769738752,2.473,3545999872,2654000128,562000000,479000000,37000000,839000000,661249984,0,0,22.248555,2
28,2,42048569344,45460570112,4.342,10469999616,7526000128,2536999936,2190000128,7161999872,1912000000,1521624960,0.012283,0.2489,20.446667,3
15,7,30691282944,34433585152,4.676,7364299776,3220800000,1955500032,522600000,4994100224,1432300032,1128787456,0.000528,0.062,59.860465,2
10,7,6608426496,7702999552,1.658,4646069760,1538598016,625809984,291582016,1667825024,480044992,298250240,0.016663,0.3801,22.864253,1
2,1,217679744,134557648,0.729,184559008,147908992,-34637000,-29443000,10394000,-3067000,-3175375,0,0,0,4
11,2,5367673344,8701030400,2.935,2964346880,1316152960,841238976,280004000,3444241920,554870016,316694752,0.059362,1.1793,19.890957,3
44,1,509639655424,518183124992,12.428,41693184000,20217477120,12624468992,10247879680,16933966848,9070451712,22694656000,0,0,51.014887,2
10,3,2469299200,2676024064,1.836,1457565952,549731968,270216992,145262000,304732992,182036000,133035624,0,0,17.174825,2
4,6,475446208,446282208,1.484,300718016,162838000,-1614000,-32098000,9598000,-7789000,-642125,0,0,0,0
17,2,2688268800,4317937664,1.177,3669455872,1465714048,315912992,158900992,2100169984,309643008,114353504,0.0199,0.3333,16.657407,3
45,9,121625403392,117501509632,27.067,4341102080,3219506944,-91371000,-296985984,810528000,1388797056,1443980160,0,0,0,2
35,9,176064626688,199411777536,3.758,53070000128,17471000576,9201000448,-20504000512,50757001216,10081999872,-8320625152,0.003393,2.0833,0,4
12,4,3956873216,4976389632,1.373,3624000000,2019000064,1654000000,665000000,1092000000,777000000,892499968,0.033042,0.198,6.038314,1
12,10,10381682688,46416683008,3.858,12032000000,2036000000,3076000000,919000000,30891999232,3593999872,-4700375040,0.047233,0.5361,11.215385,3
18,4,5354505216,9080680448,2.591,3504171008,2772083968,2557406976,853134016,3376346112,2414301952,2657375,0.025023,0.1579,6.315712,0
9,7,7541643264,6369643008,0.39,16312999936,493000000,407000000,4136000000,1070000000,350000000,-6375000,0,0,1.930079,2
8,5,8704355328,13449643008,5.128,2622828032,2622828032,726281984,11854000,11241929728,-2393553920,2073324672,0.075758,10,135,3
25,1,188341157888,347865153536,2.806,123984003072,73975996416,44610998272,12664000512,151988994048,40943001600,12471000064,0.042366,0.6343,15.051429,2
25,7,39088943104,42633940992,5.289,8061199872,3186899968,1591699968,966200000,3875000064,1521799936,1186137472,0.014884,0.608,40.805164,2
17,8,8072313344,12710933504,14.207,894702016,858083968,813200000,392075008,4644593152,647011968,523580736,0.054872,1.1048,20.361905,4
15,2,4175291392,6275091456,1.231,5096999936,1311500032,605299968,55900000,2416300032,662600000,525800000,0.027178,1.9318,72.625,2
13,7,12521027584,13827228672,4.139,3340800000,1489200000,899200000,469400000,1875600000,645299968,494824992,0.016967,0.4498,26.867528,2
15,8,4744329728,6845521920,9.235,741254976,536126016,450785984,47391000,3429382912,351350016,251872624,0.070235,3.6613,52.016129,4
2,7,313813600,675132032,1.164,579781184,99157960,72392856,8823439,375794112,57775032,-2321769,0.071138,1.5217,20.913043,0
12,7,17505732608,17572001792,16.183,1085820032,336587008,93454000,-44917000,829708032,-153395008,-294203616,0,0,0,0
10,7,10469303296,10663304192,3.117,3420999936,792000000,419000000,250000000,472000000,336000000,182875008,0.004545,0.1915,41.851064,1
14,4,4982135808,8253344768,4.987,1654968960,936854976,889075008,-72559000,3105776128,887532992,-183406000,0,0,0,4
15,7,37042900992,45429407744,10.591,4289297920,1694514944,1159657984,641777024,2447622912,844563008,489085248,0.000748,0.0503,67.175055,2
14,6,7879858176,8630421504,6.801,1268928000,842974976,430719008,145836992,1055024000,366902016,288232512,0,0,55.430303,1
8,7,6760523264,8649119744,2.252,3841176064,1461592960,815270976,424777984,2403087104,659536000,414878112,0,0,16.970738,2
20,2,5578003456,10610621440,1.117,9496297472,5132905984,770948992,104943000,5675003904,299945984,461152512,0.025406,1.3333,52.888889,3
18,1,2844603904,2653616640,4.752,558438976,131674000,-79397000,-77853000,30574000,53282000,53937248,0,0,0,0
11,8,1593070848,2647361024,2.354,1124753024,308675008,274572992,58064000,1106443008,238630000,231145376,0.028758,1.5,27.607143,3
15,7,10180215808,16266924032,0.91,17874782208,2780468992,1239785984,361667008,6617796096,767088000,256228000,0.010912,0.3015,28.477941,1
13,3,5011329536,9208183808,1.615,5701696000,1304601984,814179008,105358000,4216758016,823630016,336137760,0,0,48.738462,1
28,3,23274010624,39057379328,0.938,41651642368,12558825472,3026481920,1191100032,17067933696,3158190080,1500179584,0.022719,0.437,19.581481,3
9,6,459552288,189404272,5739.523,33000,-170188992,-215823008,-196144000,23077000,-166388992,-94590752,0,0,0,2
17,8,12653804544,15435757568,10.062,1534018944,818046976,740297984,367696000,3274923008,579521024,430173248,0.031908,1.0232,32.154639,1
7,4,3894561024,5464947200,20.323,268899008,130105000,58530000,-6452000,1956120064,417931008,-799868352,0.026178,33.3333,0,0
18,9,10519503872,9970991104,8.09,1232483968,988737984,-95446000,-142756992,72367000,165188000,134979504,0,0,0,2
4,7,506636768,565383744,0.415,1361444992,370129984,63745000,43864000,86416000,71383000,71279128,0.055757,0.6471,11.445378,3
2,2,1499267072,1963507200,2.016,973840000,219990000,130950000,37310000,494520000,88550000,20548750,0.004355,0.1758,40.538462,1
2,6,485133760,180545040,1.048,172271008,84540000,-121805000,-138080000,111648000,-92879000,-199256496,0,0,0,3
15,0,2683758336,5774658560,0.867,6663300096,579200000,716800000,-14100000,3284100096,457900000,375187488,0.033445,1.5385,0,3
8,6,1236621568,3096398336,0.955,3240756992,699419008,632555008,73759000,1950128000,552340992,235096624,0,0,16.925926,0
36,2,182396174336,341752381440,0.834,409621528576,235307892736,92433162240,97922613248,10963319808,94228070400,79216779264,0,0,13.844828,1
15,1,3754801664,11583259648,2.5,4632999936,3044499968,1066800000,-3253499904,10928700416,1519500032,-306024992,0,0,0,3
10,3,1054249216,2700549376,1.895,1425380992,495476992,116024000,18174000,1054200000,102466000,20957750,0.009732,1.1524,58.238095,2
10,10,20364478464,37939679232,6.189,6130299904,3090099968,2638799872,884600000,15796200448,2061600000,-463437504,0.025567,0.5798,23.005319,2
5,4,1147223680,1559679744,4.863,320692000,187593312,135934240,48964440,690377536,132603184,96916200,0.105145,2.8319,23.80531,1
21,9,1665783552,1829411584,1.654,1105816064,611382016,70460000,8828000,799504000,174382000,221076368,0,0,179.666667,1
20,2,2014819968,2814499840,0.55,5114713088,2458565120,350496000,101547000,1675724032,-163442000,-172015632,0,0,21.727273,3
35,9,139502632960,140212633600,6.049,23181000704,20662999040,9059999744,6957000192,6655000064,9792000000,8503625216,0,0,20.789769,2
11,8,3700790272,5328752128,9.498,561024000,412390016,298351008,99742000,1612091008,280260992,220740624,0.035107,1.2699,37.159091,2
6,8,642852032,2861259520,9.332,306596000,120047000,49606000,-326672000,2337487872,149859008,4524500,0.162602,5.4286,0,4
9,2,3223341056,3734246144,0.732,5099753984,3198089984,866382016,541001024,1099480960,563150016,293584992,0,0,6.509506,2
18,5,34994622464,35883622400,1.308,27441999872,9720000512,4517000192,3224000000,4369999872,5827999744,6151625216,0.016372,0.1844,11.304269,2
5,9,2529816320,2474164224,10.845,228140992,95797000,42334000,42691000,4223000,43804000,20414876,0,0,61.581395,0
18,5,50832519168,59784519680,7.371,8111000064,4914999808,2868999936,1508000000,9688000512,2358000128,1904000000,0.011258,0.3808,34.073077,2
4,5,6084585984,6647086080,1.02,6514800128,3988199936,611100032,188700000,2653299968,870499968,315862496,0.036524,1.1868,32.840659,1
10,9,13109563392,12330230784,553.546,22275000,18369000,-77348000,-281539008,39979000,-50621000,-26701250,0,0,0,0
19,1,49943580672,50695524352,6.783,7473999872,5914999808,1842000000,1042000000,2208999936,1976000000,1755000064,0.003793,0.19,49.950125,3
6,6,4590192640,6609562112,5.878,1124535040,624441984,525323008,23964000,2352003072,266107008,218806880,0,0,179.555556,2
11,9,26363527168,28676427776,4.853,5909400064,2526400000,1430000000,859000000,2617400064,1051400000,673849984,0,0,31.064088,1
15,6,1243563264,1063990976,11.326,93946000,-75987000,-139916000,-129874000,21711000,-199176992,-147686368,0,0,0,0
33,3,41277616128,57338617856,0.543,105640001536,29404000256,8668000256,3928000000,20401999872,6385999872,2594874880,0.049739,0.5221,10.587413,3
11,2,5086590464,10838590464,1.255,8634999808,1832999936,1554000000,534000000,5871000064,769000000,-232624992,0.024433,0.2373,9.700565,3
6,9,6475554304,6002106368,3.111,1929323008,1021142976,487726016,350108992,141347008,473336000,332173376,0,0,19.772727,1
14,9,15576266752,17329569792,12.207,1419643008,1153606016,396236992,254294000,1282737024,448236992,392115008,0.00517,0.3333,65.769231,2
13,6,15535986688,16175186944,4.005,4038899968,2457999872,1248700032,557100032,2522500096,1069000000,760112512,0,0,28.983402,2
20,8,32094756864,45126299648,8.554,5275330048,2206763008,2017388032,191210000,13273745408,1523787008,1139893376,0.026743,4.3256,164.232558,1
16,9,24162504704,24374390784,5.367,4541635072,1887760000,390895008,140876992,1587239040,784376000,571178240,0,0,176.237113,2
6,0,5309607424,4839334912,0.74,6542277120,1118850944,577118016,334208000,375344992,516631008,150662624,0.014996,0.2361,15.739583,3
33,9,160535445504,169219440640,10.148,16675000320,9676000256,7509000192,5015000064,14042999808,6439000064,-1568999936,0.030659,0.9835,32.281536,3
12,6,12545153024,15939852288,2.812,5669100032,2401999872,1283000064,522400000,2685700096,1105400064,261275008,0.005528,0.1326,24.278752,0
9,2,5718465536,7286524928,2.611,2790341888,690652032,407856000,176852000,1750907008,332086016,213791376,0,0,32.967213,3
13,2,24553680896,25581993984,1.446,17694541824,4921402880,3631060992,2742435072,2266469120,1445262976,800167616,0.006942,0.0644,9.308153,2
15,6,63845011456,69210013696,7.375,9384999936,6710000128,3964000000,2612000000,6818999808,2928999936,2297499904,0.013011,0.3208,24.795181,2
1,5,2059638144,2076938240,0.743,2793700096,621800000,380800000,105600000,706400000,139000000,356812512,0,0,18.568421,0
5,5,1166891648,834091584,0.611,1364700032,549500032,123600000,81600000,200100000,197400000,124612496,0,0,14.696498,3
18,7,85122277376,101309284352,2.501,40500998144,7827999744,6439000064,3944999936,18086000640,2972000000,2474125056,0.014174,0.3133,21.929177,2
4,5,240174720,371856064,0.559,665342016,123822000,-77387336,-121201000,329855008,-288792000,-571431104,0.015474,0.8,0,1
33,9,23017406464,21628405760,7.595,2847901952,2407973120,-45598000,-11922000,280532000,679614976,592409856,0,0,0,0
14,0,9650531328,13410531328,1.14,11758999552,1316999936,1296999936,-67000000,5523999744,966000000,307624992,0.027613,0.694,0,2
8,4,2510526208,2347706112,2.098,1119196032,424928000,338753984,181166000,42021000,276275008,169157376,0.014603,0.1962,13.815094,3
14,0,14384858112,17099023360,2.275,7517598208,3107021056,1128226944,685984000,3009843968,757641024,392990624,0.018095,0.3813,20.970093,1
15,7,10617355264,16405354496,1.398,11738000384,3403000064,2612999936,702000000,5976999936,1652999936,841249984,0.02114,0.3158,15.520782,2
18,0,3672400640,7552000512,1.828,4131599872,1634099968,775299968,129700000,4286700032,31900000,374387488,0.077385,2.2308,28.269231,2
18,2,2374036736,12702319616,1.883,6745699840,2717799936,678700032,-75600000,11094899712,497700000,-242137504,0,0,0,2
12,2,5291877888,8076577792,0.353,22889699328,1752000000,1632700032,469800000,3551099904,1032000000,484562496,0.030665,0.4356,14.067893,3
14,10,99948068864,190169071616,6.165,30848000000,16017999872,15374000128,4729999872,88452997120,11941000192,-1614125056,0.03281,0.6841,21.036007,2
11,6,2639831808,8093871616,2.5,3236999936,768600000,644899968,-180400000,3891800064,263900000,162324992,0,0,0,1
13,8,2161064960,6570064896,2.538,2588999936,782000000,581000000,57000000,4784000000,414000000,358750016,0.128676,5.3846,41.576923,3
7,7,1241673856,1623029760,0.645,2518215936,867934976,418376000,214710000,603382976,227218000,1819300224,0.016041,0.099,6.217822,2
5,5,3776468224,6831368192,1.559,4382400000,1688899968,924000000,288700000,4129200128,704400000,880825024,0.016888,0.2347,14.064982,4
39,9,187514175488,183791173632,15.244,12056999936,9466999808,2294000128,1660999936,2408999936,4698999808,3972624896,0,0,113.660377,1
8,9,21867122688,18172196864,346.996,52370000,28564000,-339337984,-463584000,19265000,-144238000,-19282124,0,0,0,1
4,0,2133551616,4169551616,0.548,7605000192,939000000,565000000,32000000,2150000128,298000000,28513392,0,0,66.478261,1
6,2,1727826944,1670037888,3.123,534694016,357718016,181751008,78684000,13801000,148708000,120601624,0.01267,0.2844,22.413507,3
13,9,9168546816,13191546880,3.526,3740999936,1771000064,888000000,267000000,4696999936,645000000,590750016,0.006388,0.2228,34.562025,1
15,6,10843499520,13226510336,4.726,2798467072,1564807936,834928000,278660000,3374859008,584588032,528368992,0.002981,0.1217,40.617391,2
13,9,8198973952,6830797312,4.564,1496651008,1243625984,-16999000,20168000,79310000,334740992,449212640,0,0,514.666667,3
6,0,2701753600,2634647808,4.209,625918976,106795000,48838000,-19890000,134326000,74842000,8906750,0.009721,5,0,0
14,4,2122272896,3231704832,0.644,5019213824,1256871040,1012617024,-1078482048,1286872064,960012992,417284128,0.056939,2.1333,0,2
13,6,873262656,1804260608,0.822,2195919872,359260000,72247000,-185186000,853193024,-33330000,-77390624,0,0,0,1
15,9,8049317376,7171246080,1.414,5071012864,1525086976,714510016,401152992,162691008,449580992,540610112,0,0,20.616262,1
19,2,24182382592,27092602880,3.864,7010699776,5288900096,1571200000,183200000,3899200000,1216600064,852025024,0.012016,1.7073,142.463415,1
13,1,2546099456,2739302656,3.999,685073984,426992000,122454000,43126000,619206976,227134000,158264368,0,0,59.6,0
12,2,1854032000,4016032000,0.279,14408999936,959000000,743000000,-220000000,2647000064,499000000,236124992,0,0,0,3
3,9,910176704,930445696,0.306,3040809984,408646016,125358000,71548000,147106000,112349000,73772752,0,0,13.863333,2
9,7,1560472448,2930615040,0.166,17643700224,2985999872,353100000,-21000000,1637100032,-35400000,-12187500,0.06359,1.3276,0,4
20,9,6533291008,7209591296,1.997,3610700032,1103000064,608700032,207700000,3768600064,512000000,417237504,0,0,27.774436,1
7,8,1622419584,2398667520,11.251,213196992,184256000,160438000,82560000,696457024,126744000,79194624,0.065858,1.2597,19.458564,3
5,9,2792246016,8188496384,0.842,9720869888,3429650944,1378796032,301764992,5746508800,747148032,792606656,0.029663,0.282,9.502119,2
22,9,422632816640,416966868992,121.191,3440587008,2753510912,597793024,763292032,237812000,1729613056,1269297536,0,0,593.833333,4
26,9,13214108672,12164941824,3.92,3103528960,1053110976,683102016,544651008,26600000,616272000,475425376,0,0,23.722071,1
21,6,11592008704,13270430720,4.514,2939949056,2047078016,78282000,-1005220992,2536857088,305608000,140259120,0,0,0,0
14,5,25070970880,18073749504,6.901,2618831104,1532331008,1139936000,75404000,3647674880,1090107008,1160477568,0.050975,6.9545,147.090909,1
11,8,46751735808,55125401600,1.447,38103998464,7417999872,2531000064,1090000000,9729000448,1424000000,725875008,0,0,44.011204,2
7,2,3165324288,9239130112,3.768,2452000000,1083000064,824000000,-167000000,6674999808,1174000000,-3177750016,0.047591,7.2727,0,2
10,3,1825422208,1688013312,2.566,657947008,247647008,81128000,51565000,17588000,29255000,37808000,0,0,36.473214,0
3,1,446547232,2021825152,0.573,3527054080,501496992,314679008,-304016992,1678146944,1312000,215929504,0,0,0,3
17,7,115600220160,135945224192,1.892,71844003840,5929999872,7193999872,4204000000,21638000640,5071000064,3821625088,0.026457,0.7323,27.770611,3
13,3,8258548736,13572248576,2.245,6046099968,1908199936,1074800000,-35400000,5725700096,554800000,726849984,0.013063,0,0,1
3,7,3556795136,3721670144,3.634,1024121024,463035008,215888992,105840000,248923008,167684992,136376992,0.004444,0.1448,33.667781,2
8,9,2443369216,2441759232,2.995,815166016,402660000,157283008,112124000,287372992,60889000,-75642872,0,0,22.933735,1
62,1,1800991932416,1803480858624,10.086,178803998720,146558992384,94279999488,71507001344,49559998464,102299000832,31991250944,0.002879,0.0744,26.041228,1
2,6,308893568,194740576,2.97,65560000,31791000,-44197000,-81483000,4431000,-28653000,-2116750,0,0,0,0
11,9,12477094912,15841586176,0.26,60973510656,4215176960,1758061952,767144000,4238842112,633267008,488870496,0.011386,0.187,16.671382,1
6,6,1373434112,1358840064,1.182,1149528960,504451008,74075000,23088000,384409984,147748000,85812872,0,0,59.8,2
28,2,21889087488,29728686080,2.404,12364399616,2698700032,1953600000,1101299968,8050599936,1767800064,758462528,0.030408,0.6109,20.170418,2
24,2,11793654784,12555187200,2.214,5670615040,1036163968,716016000,437992000,922905984,742262016,258295872,0.014936,0.3933,27.013699,2
12,10,22384304128,40386306048,5.038,8016999936,3374000128,2856999936,1013000000,18044999680,2120999936,-1308249984,0.028294,0.6239,22.058997,2
6,7,7324207616,7555807744,3.827,1974599936,573400000,382300000,221600000,296300000,255800000,235624992,0.004344,0.1448,33.559889,2
25,8,15926758400,20732160000,9.423,2200154880,1294721024,1240219008,567833024,5073380864,1098732032,976103744,0.045423,1.2284,27.304527,3
15,2,2740505344,2647815168,1.453,1822000000,1063456000,284679008,177198000,176983008,289999008,160634624,0,0,16.143541,3
10,6,262582976512,157191503872,2.782,56500998144,46479998976,19128000512,8295000064,32938999808,13388999680,8967874560,0.037337,0.5838,31.958491,1
11,2,1093549568,2033472512,1.84,1105026944,222283008,91207000,4088000,959100032,118350000,-54430376,0,0,298.666667,0
5,7,29210218496,29117124608,3.789,7684774912,1728765056,1076023040,692241984,311420000,677187008,413543872,0.001788,0.0771,42.544707,1
7,7,13845681152,15640693760,3.127,5001800192,1846700032,1224300032,803900032,1895800064,972300032,678950016,0.012536,0.224,18.143978,2
11,6,5610582016,8052182016,2.339,3442800128,1686599936,557600000,79600000,2478099968,165900000,223200000,0.005236,0.3846,71.115385,2
9,6,214639552,290090560,0.918,316092992,145408992,-17903000,-100119000,172788992,-6036000,8715250,0,0,0,3
8,8,997274496,1890504832,11.004,171800992,111850000,94143000,130082000,843766976,98571000,77725128,0.043636,0.3322,7.6609,3
14,3,2437200384,2218369024,1.082,2049592960,952707008,274911008,79383000,43862000,286195008,213293504,0,0,30.958506,4
6,6,2459437568,1569260288,38.392,40875000,-283903008,-456284000,650083008,48760000,-405998016,-250385120,0,0,3.749336,2
