@relation 'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,12,14-19,21,25-27,29-31,36-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute totalDebt numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
0.92233,4,0.541467,0.429274,-0.50719,0.735219,-0.159007,-0.026304,0.083015,0.182656,0.084585,0.205542,-0.427059,-0.404849,0.191781,1
2.145333,4,0.735485,0.798165,-0.458427,1.040429,0.555113,1.464312,0.986042,0.993337,1.564257,-0.969412,0.981225,-0.132528,-0.300132,1
-1.156776,0,-0.446645,-0.519832,-0.627761,-0.053557,-0.36332,-0.356728,-0.308273,-0.371965,-0.395805,-0.325168,-0.690137,-0.584779,0.461554,0
1.656132,9,2.089054,1.982972,0.305249,1.612204,2.405894,2.955439,5.120594,1.222266,3.261405,2.1681,0.294385,-0.017545,0.14485,3
0.310828,9,-0.192765,-0.06285,-0.377073,0.196297,-0.262855,-0.245619,-0.308302,0.50666,-0.24991,-0.135333,0.018238,0.394037,0.72,2
1.04463,4,0.319749,0.354548,-0.071951,0.373362,0.045741,0.524942,0.178675,0.629592,0.678881,-0.474501,1.873404,0.113353,-0.247296,0
0.433128,5,1.654754,1.648675,1.135894,0.746309,0.733524,1.045472,1.061353,1.355558,1.001927,1.480759,-0.120598,0.019247,0.512784,1
-0.545274,7,1.207151,1.476075,1.532236,0.321151,-0.137152,0.055569,0.37429,-1.096732,0.109321,0.04796,-0.690137,-0.584779,0.479667,2
-0.422974,6,-0.975416,-1.024219,-0.230912,-0.783273,-0.35666,-0.422237,-0.410317,-0.452155,-0.408819,-0.350549,-0.690137,-0.584779,-1.592794,2
0.555429,7,-0.27957,-0.301189,0.773718,-0.797163,-0.443747,-0.633303,-1.294307,-0.041048,-0.588023,-0.56932,-0.690137,-0.584779,-1.592794,3
0.92233,9,0.39551,0.331846,0.867174,-0.279814,-0.3288,-0.404647,-0.348771,0.410961,-0.376248,-0.330293,-0.690137,-0.584779,2.183414,1
-0.789875,5,0.842769,0.699483,-0.316187,0.854124,-0.109166,0.174938,0.501017,-0.094929,0.342972,0.340762,0.352095,-0.078792,0.04568,2
0.92233,7,0.939795,0.906697,0.560872,0.453415,-0.007428,0.022443,-0.05804,0.705608,-0.009775,0.045776,-0.344969,-0.026179,0.755976,2
-0.422974,3,0.715265,0.749052,-1.514199,1.705928,-0.028208,0.035487,0.291661,1.132813,-0.116061,-0.851924,0.668449,-0.102219,-0.124926,1
-0.912175,4,-1.975124,-1.565262,-0.983187,-0.772686,-0.346995,-0.327972,-0.358657,-0.449041,-0.358761,-0.288865,0.982008,2.278125,0.726583,3
0.555429,3,0.5336,0.509455,-0.148109,0.566779,-0.019148,-0.080357,0.022623,0.46312,-0.128248,0.147468,1.266505,0.520792,0.233149,4
-0.789875,5,-0.738559,-0.839889,0.396645,-1.036983,-0.366288,-0.384607,-0.332829,-0.34721,-0.37591,-0.303997,-0.253306,-0.076802,0.551594,1
0.800029,7,0.464892,1.008985,-0.270485,1.107019,0.022435,-0.046285,0.028781,1.516698,0.578583,-0.251401,0.433293,0.059087,0.155211,2
-0.300674,9,-0.851323,-1.100142,-0.124443,-0.924758,-0.352354,-0.415897,-0.357804,-1.34182,-0.385599,-0.300892,-0.690137,-0.584779,1.833605,3
0.310828,9,1.353972,1.315318,0.905769,0.595704,0.20562,0.297426,0.368204,0.982692,0.286507,0.620639,-0.387298,-0.189383,0.623044,2
0.555429,2,0.019126,0.223583,0.149322,0.104355,-0.125776,-0.155802,-0.195732,0.706275,-0.235607,-0.178361,-0.690137,-0.584779,0.26157,2
-0.178373,6,-1.105788,-1.422736,0.554601,-1.677695,-0.40136,-0.452228,-0.442074,-0.760459,-0.450781,-0.4039,-0.690137,-0.584779,-1.592794,1
-0.178373,6,-0.586501,-0.535646,-0.141182,-0.395884,-0.299876,-0.330403,-0.283673,0.057718,-0.347162,-0.245244,-0.690137,-0.584779,0.129717,2
-1.156776,8,-1.843607,-1.526093,-0.227854,-1.245362,-0.374583,-0.398358,-0.360402,-0.500182,-0.393162,-0.317321,1.687554,4.276174,1.705904,2
1.04463,8,0.501461,0.51451,1.03919,-0.22821,-0.275085,-0.196237,-0.166246,0.731302,-0.171767,-0.075316,0.921215,0.79558,0.513971,2
-0.545274,2,-0.717673,0.174954,-1.4252,1.120317,-0.005442,-0.070865,-0.15784,0.988931,-0.268395,-0.531111,-0.690137,-0.584779,-0.523962,3
-1.034476,9,-0.030249,-0.119265,-0.155443,-0.004579,-0.329565,-0.333009,-0.316899,-0.024545,-0.343752,-0.373121,-0.690137,-0.584779,0.98152,0
-0.545274,2,-0.664486,-0.575407,-1.103328,0.215494,-0.285935,-0.332738,-0.288933,0.04919,-0.314258,-0.260873,1.723814,0.525313,0.1055,3
-0.545274,2,-0.555967,-0.605788,-0.70463,-0.080959,-0.281737,-0.364467,-0.317924,-0.326191,-0.368811,-0.351121,0.43721,0.419689,0.472637,2
2.267634,3,2.62292,2.498089,-0.583929,2.683071,3.714125,2.69698,3.47511,1.036289,3.456393,2.367852,-0.440531,-0.111544,0.848497,2
-0.056073,9,-0.088808,-0.213604,0.786587,-0.725539,-0.352341,-0.406026,-0.393514,-0.548506,-0.386974,-0.325417,-0.690137,-0.584779,-1.592794,0
-1.279077,7,-1.773854,-1.459735,-1.609673,-0.253825,-0.373255,-0.435076,-0.413067,-0.389487,-0.381687,-0.362557,0.998291,-0.399437,-1.592794,2
0.677729,6,0.445347,0.260175,1.651235,-0.873556,-0.330029,-0.360986,-0.249669,-2.111501,-0.327552,-0.24608,-0.690137,-0.584779,0.917122,2
-1.034476,3,-0.074847,-0.166597,0.116987,-0.231481,-0.273655,-0.323564,-0.25083,-0.157062,-0.31485,-0.231069,-0.690137,-0.584779,0.413149,0
1.16693,3,1.246714,1.399595,-1.540161,2.320114,3.691591,1.532942,0.920677,1.471085,1.33329,0.991958,0.202964,-0.02812,0.205426,2
-0.422974,2,-0.402806,0.093677,-0.317033,0.29928,-0.262383,-0.320933,-0.246025,0.866588,-0.123987,-0.304526,0.545175,0.000054,0.035278,2
0.677729,7,-0.081588,-0.197537,0.469982,-0.497571,-0.340216,-0.344768,-0.272623,-0.608921,-0.349052,-0.395261,-0.690137,-0.584779,0.506029,2
0.066227,5,0.30851,0.419467,-0.147066,0.483618,-0.191031,-0.122582,-0.160729,0.258854,-0.059306,0.078376,1.01935,0.671727,0.402956,3
0.188528,2,0.158391,0.655155,-1.371571,1.524218,0.27494,0.056904,0.060942,1.206573,-0.235172,0.083092,-0.358421,-0.462964,-0.158697,1
-0.178373,9,0.003761,0.015,-0.092239,0.075843,-0.224622,-0.250838,-0.173897,0.318735,-0.267728,-0.189643,-0.576709,-0.510985,0.158883,1
1.16693,8,0.857069,0.906782,1.120619,0.076483,-0.168769,0.031768,0.117396,0.972861,0.034157,0.295378,1.39822,0.815375,0.375332,3
0.92233,9,0.544986,0.3597,1.437613,-0.638457,-0.317694,-0.396094,-0.305534,-1.129078,-0.315425,-0.233918,-0.690137,-0.584779,1.426742,2
-0.300674,6,-1.919876,-2.440839,1.227099,-3.063847,-0.398031,-0.437814,-0.394183,-3.246947,-0.428272,-0.365677,-0.690137,-0.584779,-1.592794,0
-1.034476,2,-1.506898,-1.873101,-1.90992,-0.430828,-0.326379,-0.42267,-0.374701,-1.145265,-0.405589,-0.340423,-0.690137,-0.584779,-1.592794,4
0.433128,8,-0.289528,0.015166,0.037282,-0.011148,-0.294837,-0.286557,-0.386988,0.634983,-0.307353,-0.126029,2.399297,3.681099,-1.592794,2
3.246036,2,1.807862,1.671714,0.99087,0.865076,0.313398,-0.217374,0.008887,0.513968,0.221976,-0.710513,-0.690137,-0.584779,1.47607,1
-0.667575,3,-0.519789,-0.48059,-1.211302,0.374845,-0.099226,-0.294412,-0.257086,0.066514,-0.264708,-0.252519,2.917538,0.716511,0.000316,3
-1.034476,8,-0.167559,0.056151,0.428514,-0.237122,-0.297572,-0.245098,-0.238871,0.736228,-0.256872,0.009305,-0.690137,-0.584779,0.13202,1
0.433128,7,0.677765,0.587382,0.19086,0.409841,-0.183307,-0.140226,0.034275,0.166367,-0.170466,-0.128933,-0.264407,-0.218764,0.349011,3
0.92233,6,1.986776,1.925217,0.732293,1.271601,1.273867,1.41004,1.255553,1.328368,1.377104,1.438157,-0.427421,-0.142471,0.759357,0
0.555429,9,0.493032,0.317141,0.304017,0.08602,-0.105867,-0.347615,-0.227955,-1.002352,-0.111201,0.170728,-0.690137,-0.584779,0.847348,3
-0.300674,6,-0.730398,-0.840064,0.47488,-1.08985,-0.362953,-0.394856,-0.357258,-0.584216,-0.383429,-0.316411,-0.690137,-0.584779,1.78531,2
1.16693,1,2.069685,2.387042,-0.135337,2.279343,9.074003,11.72795,8.256204,2.376922,10.352052,7.924289,2.462985,0.382178,-0.148024,2
1.533831,1,0.647531,0.453986,0.713107,-0.064123,-0.181646,-0.429593,-0.390405,-0.558497,-0.272458,-0.245291,-0.690137,-0.584779,-1.592794,2
-0.912175,6,-1.121277,-1.177413,-0.459926,-0.769451,-0.337241,-0.381788,-0.421411,-0.252271,-0.373862,-0.302712,-0.690137,-0.584779,-1.592794,3
1.16693,2,1.117651,1.318943,-0.168875,1.322705,1.284669,1.277647,0.889889,1.518413,1.215194,0.541321,-0.690137,-0.584779,0.099743,1
1.04463,7,1.868995,1.993566,0.300105,1.625338,1.017634,1.637104,2.105294,1.93146,2.069717,0.722395,-0.039921,-0.019774,0.388589,2
-0.789875,6,-2.030758,-2.195483,0.314027,-2.224004,-0.392458,-0.433068,-0.391815,-1.287528,-0.430658,-0.373504,-0.690137,-0.584779,-1.592794,1
-0.545274,8,-0.405751,-0.20105,0.815053,-0.733216,-0.342119,-0.327299,-0.292965,0.388589,-0.318273,-0.237215,1.328175,0.73142,0.341561,1
-0.178373,6,-1.338275,-1.435593,-0.953383,-0.673668,-0.323631,-0.424677,-0.548228,-0.910189,-0.419453,-0.350447,-0.690137,-0.584779,-1.592794,4
0.066227,4,0.36196,0.39055,1.285888,-0.507986,-0.294546,-0.23295,-0.182944,0.534783,-0.183959,-0.247597,0.642257,0.615037,0.507466,3
-1.034476,7,-0.341912,-0.518266,-0.735757,0.020445,-0.312178,-0.326695,-0.244036,-0.305026,-0.310126,-0.234491,0.479205,0.027251,0.099405,0
0.066227,2,0.039587,0.187737,-0.098453,0.238391,-0.105104,-0.118661,-0.093654,0.640209,-0.135886,-0.197923,-0.289753,-0.381144,0.022281,2
-0.422974,7,0.491918,0.327282,0.623735,-0.120062,-0.260203,-0.255944,-0.132437,-1.425368,-0.217942,-0.139594,-0.068387,0.046615,0.506743,3
-0.912175,6,-1.473228,-1.701654,0.375921,-1.812967,-0.383172,-0.416097,-0.352641,-2.710023,-0.406741,-0.345674,-0.690137,-0.584779,0.58583,0
1.16693,9,0.325679,0.399689,0.178346,0.246314,-0.111302,-0.140345,-0.159923,0.739934,0.006874,-0.126123,-0.690137,-0.584779,0.432212,3
0.800029,2,0.806435,0.67963,-0.000239,0.623071,0.027967,-0.009647,0.17268,0.11812,-0.03899,0.020213,-0.07311,-0.105788,0.302384,3
-0.912175,0,-0.70036,-0.855685,4.465719,-3.791906,-0.391477,-0.44896,-0.39926,-1.263658,-0.442888,-0.394143,-0.690137,-0.584779,-1.592794,1
0.066227,2,-0.896542,-0.932306,-0.674591,-0.40024,-0.320897,-0.387565,-0.327331,-0.316572,-0.371044,-0.311406,-0.690137,-0.584779,0.309048,3
-0.667575,6,-0.074515,-0.275699,1.146365,-1.024746,-0.345903,-0.399442,-0.332402,-0.677077,-0.430051,-0.39266,-0.690137,-0.584779,1.195041,1
-0.667575,2,0.116523,0.156277,-1.386135,1.076791,-0.24129,-0.175198,-0.12871,0.412107,-0.170785,-0.244109,-0.4526,-0.432685,0.156711,3
0.310828,6,-0.957767,-1.360132,-0.321276,-1.030377,-0.356239,-0.421504,-0.372432,-2.08108,-0.397886,-0.335723,-0.690137,-0.584779,-1.592794,0
-0.912175,9,-0.697619,-1.040798,-0.213475,-0.810212,-0.346874,-0.396838,-0.35822,-1.587076,-0.372917,-0.288972,0.27292,3.982134,2.147577,2
-0.789875,8,-0.493873,-0.370958,1.209014,-1.154281,-0.356907,-0.358421,-0.322764,0.154199,-0.349902,-0.234892,2.002605,1.576719,0.616577,2
3.001436,9,0.892513,0.697368,1.107814,-0.106811,-0.205413,-0.455451,-0.39828,-1.286242,-0.334549,-0.220387,-0.690137,-0.584779,-1.592794,1
-1.034476,1,-1.265343,-1.509221,-1.287705,-0.516019,-0.378888,-0.411585,-0.358809,-2.264032,-0.388237,-0.320369,-0.690137,-0.584779,1.601863,1
-1.034476,5,-1.842169,-1.34693,-1.352998,-0.323044,-0.323105,-0.399617,-0.349182,-0.44567,-0.41628,-0.34329,-0.690137,-0.584779,1.623902,2
1.289231,0,1.58595,1.576075,-0.099109,1.511482,1.127747,1.300767,1.184978,1.303608,1.019046,0.602025,-0.111879,-0.06277,0.405833,1
-1.156776,9,-0.752718,-1.103365,-0.503501,-0.672307,-0.315445,-0.382276,-0.326568,-1.524739,-0.339544,-0.255532,-0.690137,-0.584779,0.41617,3
1.16693,4,1.278666,1.445651,0.316258,1.112185,0.603316,1.567257,1.459699,1.492731,1.064311,0.678178,-0.263369,-0.372594,0.024692,1
-0.667575,7,-0.582336,-0.364558,0.154228,-0.438046,-0.324202,-0.379146,-0.43214,0.319114,-0.408647,-0.326127,-0.690137,-0.584779,-1.592794,2
-0.545274,9,-0.717819,-0.808609,-0.700652,-0.269355,-0.276194,-0.353175,-0.308936,-0.289563,-0.33049,-0.229956,-0.690137,-0.584779,0.233458,3
1.656132,2,0.307048,0.071379,-0.147414,0.164675,-0.083496,-0.283571,-0.134157,-1.578776,-0.169451,-0.047787,-0.690137,-0.584779,0.345868,2
1.900732,2,1.194509,1.11023,0.33628,0.791231,0.482401,0.197085,0.67627,0.883266,0.141891,0.349006,-0.113316,-0.145004,0.296159,3
0.310828,7,0.998065,0.934843,0.399959,0.587604,-0.017661,0.055565,-0.113506,0.714693,0.002702,0.167835,-0.66536,-0.465757,0.938847,2
-0.300674,7,0.039932,-0.0105,-0.490972,0.321041,-0.213054,-0.268041,-0.222929,0.201893,-0.273605,-0.215198,0.092364,0.052646,0.361975,1
-1.279077,1,-2.089603,-2.565661,-1.19704,-1.545739,-0.374586,-0.428774,-0.374985,-2.172443,-0.413785,-0.354212,-0.690137,-0.584779,-1.592794,4
-0.178373,2,-0.089816,0.066414,-0.000239,0.060993,-0.238891,-0.215612,-0.228413,0.540966,-0.251894,-0.206692,2.097479,0.956574,0.279982,3
3.857538,1,2.751149,2.646521,1.239916,1.590895,1.956553,2.652071,4.492942,1.285624,2.21899,10.11373,-0.690137,-0.584779,0.842073,2
-0.300674,3,-0.574276,-0.677974,-0.403345,-0.349821,-0.327913,-0.354582,-0.292234,-0.592899,-0.360075,-0.291393,-0.690137,-0.584779,0.194161,2
-1.034476,6,-1.602167,-1.808742,-0.586242,-1.263215,-0.372852,-0.420737,-0.376242,-2.209696,-0.415155,-0.353043,-0.690137,-0.584779,-1.592794,0
0.555429,2,-0.521265,-0.375925,-0.7854,0.18448,-0.221519,-0.343461,-0.285774,0.309666,-0.323049,-0.300009,0.244378,-0.015615,0.176364,3
3.979838,9,1.857202,1.709729,1.908751,0.281751,-0.017811,-0.442582,-0.501708,-0.1355,-0.009921,0.313197,-0.690137,-0.584779,-1.592794,2
-0.056073,4,-0.280079,-0.286324,-0.653045,0.177266,-0.157253,-0.017811,-0.046057,0.003873,-0.187441,0.058862,0.861495,-0.227334,-0.390393,1
0.677729,4,-0.091349,0.093376,-0.107361,0.157808,-0.069781,0.202051,0.043054,0.531657,0.287639,-0.351522,0.484941,-0.294697,-0.366574,0
-0.422974,7,0.12235,-0.130492,-1.734544,1.047856,-0.334503,-0.321293,1.598007,-0.005643,-0.311339,-0.355687,-0.690137,-0.584779,-0.930379,2
1.533831,1,2.130054,2.394934,-0.038862,2.221573,8.200764,10.436628,5.637354,2.311697,11.467139,5.398714,1.299364,0.387148,0.117606,2
1.533831,7,1.148971,1.069703,0.505811,0.639929,-0.021598,-0.032973,0.096609,0.596065,0.028671,0.194284,0.008816,0.355048,0.707431,2
0.310828,2,-0.246555,-0.139933,-0.746854,0.374646,-0.239432,-0.273033,-0.334561,0.375228,-0.220635,-0.110255,0.586138,1.543458,1.056169,2
0.066227,7,0.438665,0.358837,0.295136,0.130178,-0.218791,-0.201506,-0.138704,0.256789,-0.225655,-0.12454,0.106605,0.150131,0.457533,2
0.310828,8,-0.166837,-0.085005,0.984751,-0.741127,-0.329494,-0.310637,-0.338592,0.538944,-0.310947,-0.236587,2.608064,2.4609,0.853821,4
-1.279077,7,-1.861384,-1.547406,-0.794943,-0.88331,-0.380249,-0.402726,-0.356859,-0.494894,-0.396131,-0.353818,2.650471,1.245313,0.309415,0
-0.056073,7,0.647758,0.510142,1.466775,-0.52021,-0.352671,-0.397601,-0.382314,-0.124565,-0.457404,-0.48843,-0.690137,-0.584779,-1.592794,0
-0.300674,7,0.327005,0.194802,0.051458,0.143907,-0.299773,-0.318373,-0.242624,-0.388318,-0.315401,-0.268408,-0.476685,-0.238099,0.722657,1
0.310828,7,1.115426,1.109797,1.102476,0.274803,-0.194943,-0.138119,-0.057057,0.381251,-0.167836,-0.127188,-0.654998,-0.487676,1.00878,2
0.188528,6,0.149722,0.06127,0.72187,-0.430027,-0.293852,-0.315521,-0.291962,-0.012234,-0.306435,-0.219818,-0.690137,-0.584779,0.892277,1
-0.545274,7,0.054129,0.062636,-0.227854,0.210947,-0.221998,-0.221932,-0.15984,0.372665,-0.221524,-0.161411,-0.690137,-0.584779,0.187202,2
0.92233,2,-0.065834,0.191675,-0.830359,0.734743,0.204436,-0.232719,-0.311332,0.774454,-0.325863,-0.14007,0.502903,1.091674,0.863882,3
0.677729,1,-0.485996,-0.683282,0.413813,-0.905015,-0.376472,-0.439667,-0.397914,-1.667974,-0.397435,-0.327872,-0.690137,-0.584779,-1.592794,0
-0.178373,8,-0.847728,-0.684772,-0.18979,-0.499823,-0.355913,-0.353522,-0.333536,0.010016,-0.343654,-0.246146,0.660329,1.228213,0.473673,3
0.310828,7,0.309534,0.461422,-1.006476,1.100766,-0.068807,-0.118618,-0.189733,0.846316,-0.190317,-0.234578,-0.17772,-0.063378,0.49215,1
0.066227,3,-0.132676,0.102178,-0.513552,0.439525,-0.240233,-0.222198,-0.311135,0.635584,-0.17391,-0.197725,-0.690137,-0.584779,0.814498,1
1.900732,3,0.82546,1.014388,-0.980435,1.590318,1.066978,0.31621,0.203134,1.289308,0.503486,0.339116,0.376711,0.132585,0.270786,3
0.555429,8,0.445247,0.428311,1.058448,-0.320236,-0.296748,-0.240178,-0.186877,0.517396,-0.244741,-0.154357,0.808246,0.809516,0.564576,1
-0.667575,4,-0.289983,-0.227202,1.662513,-1.327935,-0.376654,-0.4061,-0.364095,0.276443,-0.291628,-0.721636,0.539167,6.411852,-1.592794,0
0.677729,9,0.32999,0.152423,0.871006,-0.44689,-0.276921,-0.443573,-0.428657,-1.265116,-0.364964,-0.290496,-0.690137,-0.584779,-1.592794,2
-1.034476,7,-1.562522,-1.659403,-1.681156,-0.389301,-0.348775,-0.404831,-0.340262,-1.182159,-0.392183,-0.319874,1.928164,0.402585,-0.039181,3
-1.279077,2,-0.885593,-0.873429,-0.322979,-0.583198,-0.366214,-0.388475,-0.343367,-0.366525,-0.387201,-0.34327,-0.485633,-0.264344,0.703487,1
-1.279077,6,-1.589582,-2.380063,-0.88515,-1.585612,-0.381947,-0.449988,-0.426441,-1.062378,-0.439845,-0.444642,-0.690137,-0.584779,-1.592794,3
0.310828,0,-0.522312,-0.192401,-1.04807,0.529717,-0.32449,-0.245897,-0.367717,0.518704,-0.280031,-0.179716,0.880412,1.258451,-1.592794,3
-0.545274,6,-1.005758,-0.585861,-0.965001,0.112584,-0.310527,-0.2664,-0.326102,0.275009,-0.252628,-0.244324,-0.690137,-0.584779,0.185664,0
0.310828,1,-0.312785,0.247045,-0.138083,0.319411,-0.038139,-0.160718,-1.902082,1.080862,0.028003,-0.493882,-0.690137,-0.584779,-1.592794,3
-0.300674,3,-1.10531,-0.672214,-0.376166,-0.362743,-0.334215,-0.392108,-0.35243,-0.012599,-0.383164,-0.343082,-0.233111,0.931999,0.922198,2
-0.300674,10,0.742136,0.996058,0.640843,0.48147,-0.032842,0.22186,0.057958,1.253104,0.185299,-0.566479,0.510468,0.320041,0.365606,2
-0.912175,4,-1.052577,-1.01879,0.433654,-1.226,-0.369977,-0.387262,-0.337846,-0.21052,-0.374419,-0.308051,4.24739,2.073222,0.385806,1
0.92233,2,-0.701187,-0.646123,-1.439147,0.376654,-0.106197,-0.335044,-0.31294,0.204102,-0.460319,-0.432079,-0.690137,-0.584779,0.331895,3
2.756835,9,1.942767,1.821288,0.621182,1.251194,2.008302,1.784586,2.934193,0.848937,2.428355,3.569013,-0.690137,-0.584779,0.305938,2
-0.178373,8,-0.321825,-0.243135,1.00888,-0.902342,-0.343866,-0.347735,-0.313795,0.186001,-0.331574,-0.250945,0.958453,1.037167,0.6512,2
-0.422974,2,-0.408008,-0.467612,-1.193511,0.374959,-0.020299,-0.209493,-0.10479,0.007065,-0.249491,-0.21735,-0.690137,-0.584779,-0.350464,2
0.677729,5,1.079935,0.960884,-0.694719,1.348846,0.737241,0.678957,1.166032,0.652275,1.278159,2.484301,0.078696,-0.249924,-0.046207,2
-0.912175,9,-0.559169,-0.727488,1.122841,-1.423058,-0.380639,-0.410042,-0.340818,-2.593575,-0.400185,-0.343332,-0.690137,-0.584779,0.956029,0
0.677729,5,1.312876,1.283148,0.791028,0.643493,0.179125,0.277884,0.353236,1.024518,0.271303,0.525353,-0.161484,0.053649,0.599237,2
-1.034476,5,-0.011597,-0.103576,-0.90842,0.516674,0.071475,-0.271621,-0.27166,0.418977,-0.160311,-0.207076,1.024985,0.963372,0.577196,1
-0.300674,9,0.467324,0.286498,4.502093,-2.769406,-0.389633,-0.439169,-0.494392,-1.54257,-0.427583,-0.365062,-0.690137,-0.584779,-1.592794,0
0.800029,1,1.301869,1.179038,0.719592,0.596161,0.295278,0.027943,0.132512,0.333289,0.160462,0.456636,-0.512003,-0.240591,0.829328,3
-0.789875,6,-0.187445,-0.10715,0.596541,-0.499935,-0.319235,-0.292497,-0.349688,0.362618,-0.335681,-0.251836,-0.690137,-0.584779,1.608918,2
-0.178373,9,0.903229,0.81934,0.431885,0.460232,-0.098317,-0.072326,0.045833,0.412608,-0.107821,-0.041977,-0.690137,-0.584779,0.543968,1
2.512234,3,1.182963,1.256776,-1.450154,2.128914,3.023595,1.689186,1.499486,1.372737,1.440069,0.843975,1.645581,0.246422,-0.083194,3
-0.178373,2,-0.123375,0.205095,-0.730262,0.679721,-0.178858,-0.042148,-0.108106,0.79033,-0.189762,-0.460031,0.457213,-0.163468,-0.132257,3
-0.789875,9,0.027259,-0.168013,0.049802,-0.187553,-0.273157,-0.301647,-0.195207,-0.952094,-0.275552,-0.199553,-0.690137,-0.584779,0.276485,1
0.188528,9,0.574895,0.501372,1.224499,-0.365077,-0.257772,-0.323912,-0.240591,0.079145,-0.282835,-0.171909,-0.447357,-0.015615,0.995941,2
0.066227,6,0.573279,0.457851,0.266857,0.239994,-0.106262,-0.116449,-0.097164,0.39534,-0.102714,-0.002193,-0.690137,-0.584779,0.502626,2
0.92233,8,1.025964,1.105571,0.918929,0.394547,-0.135444,0.070627,-0.270471,1.171755,0.029247,0.172957,0.565715,2.724514,1.554272,1
0.433128,9,0.848835,0.716724,0.518391,0.307884,-0.172497,-0.325213,-0.294311,0.178737,-0.1853,-0.089327,-0.690137,-0.584779,1.597488,2
-0.789875,0,-0.096602,-0.303955,-1.184171,0.519109,-0.261808,-0.279891,-0.202739,-0.495453,-0.262989,-0.283264,0.014073,-0.165388,0.143473,3
2.512234,9,2.030387,1.939997,1.065761,1.060557,0.73213,1.40712,2.014351,1.198096,1.455447,-1.076349,0.74958,0.770305,0.56693,3
-0.056073,6,0.439866,0.448599,-0.037027,0.436207,-0.112767,-0.108101,-0.1136,0.424652,-0.092152,-0.232251,-0.430524,-0.338409,0.397456,0
-0.422974,2,-0.050317,-0.045591,-0.100753,0.025985,-0.311545,-0.321085,-0.277272,0.224623,-0.316537,-0.254149,-0.690137,-0.584779,0.579496,3
0.066227,2,0.858855,0.747252,-0.608531,1.094901,0.179869,0.463346,0.937935,0.345297,0.006463,0.01628,-0.364136,-0.461291,-0.155278,2
0.310828,6,1.455085,1.375571,0.791494,0.727921,0.38762,0.544374,0.876153,0.860319,0.436984,0.70683,-0.079134,-0.034252,0.409917,2
-1.401377,5,-0.68746,-0.837972,-1.180694,0.026681,-0.319542,-0.327669,-0.311021,-0.199793,-0.372563,-0.18819,-0.690137,-0.584779,0.239684,0
-0.912175,5,-1.041971,-1.413924,-1.348769,-0.387919,-0.32794,-0.390264,-0.322388,-0.789567,-0.355617,-0.295278,-0.690137,-0.584779,0.103828,3
0.677729,7,1.634547,1.616122,-0.137739,1.574106,0.517479,1.146714,1.507538,1.316398,0.449461,0.788287,-0.02453,-0.04552,0.337345,2
-1.034476,5,-2.028244,-1.923922,-1.4252,-0.803652,-0.377384,-0.439178,-0.418446,-0.55586,-0.496691,-0.616284,0.036507,0.578228,-1.592794,1
2.512234,9,0.818542,0.641266,0.816752,0.037802,-0.112073,-0.431442,-0.366686,-0.63159,-0.215698,-0.079536,-0.690137,-0.584779,-1.592794,0
-0.545274,4,-0.563945,-0.760609,-0.28872,-0.502689,-0.34241,-0.337902,-0.275228,-1.519278,-0.332731,-0.274734,-0.004406,-0.230309,0.068219,3
0.188528,0,0.525247,0.492916,-0.219122,0.599527,-0.030877,-0.145768,-0.036118,0.47793,-0.193058,-0.171505,0.159581,0.054365,0.311017,1
0.310828,7,0.335767,0.466771,-0.637539,0.857387,0.003502,0.215581,-0.028531,0.798697,0.06674,0.035226,0.302591,-0.041757,0.135366,2
0.677729,0,-0.32663,-0.022999,-0.407097,0.253126,-0.201961,-0.23166,-0.299605,0.643276,-0.403639,-0.180085,2.943813,1.735608,0.487772,2
0.677729,2,-0.598823,0.305267,-0.381625,0.536829,-0.076086,-0.255169,-0.396847,1.087919,-0.268482,-0.464418,-0.690137,-0.584779,-1.592794,2
-0.056073,2,-0.098689,0.019398,-1.820197,1.243876,-0.188266,-0.022995,-0.138515,0.555252,-0.11345,-0.129273,0.749876,0.130656,0.078644,3
0.188528,10,1.734727,2.013683,0.637504,1.416552,1.468772,3.321224,1.879359,2.058585,3.051909,-1.097161,0.850603,0.44654,0.312863,2
-0.178373,6,-0.532609,0.020748,-0.138083,0.111913,-0.302491,-0.263395,-0.446486,0.598088,-0.336322,-0.277885,-0.690137,-0.584779,-1.592794,1
-0.667575,7,-1.003214,-0.993654,-1.302236,-0.033397,-0.290953,-0.318525,-0.25934,-0.273495,-0.346965,0.48629,0.063142,-0.397996,-0.374875,2
-0.912175,5,-0.309195,-0.086311,-0.543876,0.28723,-0.195596,-0.195471,-0.224294,0.625773,-0.208506,0.053478,0.10289,-0.16763,0.078525,4
