@relation 'train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
0.188528,0,0,0,0.653171,0.268207,-0.818864,-0.254423,-0.390727,0.525247,0.492916,0.427931,-0.219122,0.142421,-0.105687,-0.137604,0.108795,0.63627,0.489888,0.599527,0.68008,-0.030877,-0.145768,-0.036118,0.444748,-0.069816,-0.350373,0.47793,0.185053,0.293517,0.33854,-0.193058,-0.171505,0.159581,0.054365,0.065346,0.151956,-1.146445,-1.8352,-1.590816,-1.771151,-0.452744,-0.394009,0.718589,0.315674,0,0.311017,1
0.310828,7,0,0,0.753832,0.701893,0.279028,0.268863,-0.261372,0.335767,0.466771,-0.422582,-0.637539,-0.044044,-0.612897,0.171116,0.11511,0.66118,0.131476,0.857387,1.332772,0.003502,0.215581,-0.028531,0.981062,-0.219685,-0.215659,0.798697,-0.428901,-0.213474,1.174714,0.06674,0.035226,0.302591,-0.041757,-0.310423,-0.21034,-0.770942,-0.703162,-1.150589,-0.677132,-0.484687,0.415889,0.897996,0.183602,0,0.135366,2
0.677729,0,0,0,-0.436792,0.262281,-0.917157,-0.755598,0.31005,-0.32663,-0.022999,-1.347037,-0.407097,-0.056505,-0.178815,0.022311,0.109168,-0.054123,-0.196089,0.253126,0.234578,-0.201961,-0.23166,-0.299605,-0.372042,0.157818,-0.013527,0.643276,-0.118811,-0.205954,0.681147,-0.403639,-0.180085,2.943813,1.735608,0.042369,0.134654,0.510013,0.751753,0.469077,0.503658,-0.489911,0.328366,0.117145,0.297532,0,0.487772,2
0.677729,2,0,0,-0.918849,0.269757,-1.49274,0.793991,0.751759,-0.598823,0.305267,-1.439036,-0.381625,-0.162288,-0.148479,-0.34817,0.095663,-0.349359,-0.374196,0.536829,0.463853,-0.076086,-0.255169,-0.396847,-0.669573,0.40788,0.259371,1.087919,-0.525148,-1.0533,0.239821,-0.268482,-0.464418,-0.690137,-0.584779,0.17727,0.129989,0.957138,1.238,0.57462,0.831586,-0.440187,0.596098,0.85666,1.018367,1,-1.592794,2
-0.056073,2,0,0,0.555148,0.66123,1.809125,0.289131,-0.599393,-0.098689,0.019398,-1.120708,-1.820197,-0.067401,-1.489979,-0.472798,0.09413,0.114583,0.069846,1.243876,2.211917,-0.188266,-0.022995,-0.138515,0.770705,0.576119,1.495766,0.555252,-0.170276,-0.373062,1.557601,-0.11345,-0.129273,0.749876,0.130656,-0.708028,-0.596508,-0.663993,0.044683,-0.408122,0.336717,-0.52768,1.14189,1.921829,-0.290842,0,0.078644,3
0.188528,10,1,0,0.763835,0.173334,0.488571,-1.382066,0.611813,1.734727,2.013683,-0.449162,0.637504,0.332772,0.329874,1.344913,0.120669,-0.089931,0.019165,1.416552,0.377259,1.468772,3.321224,1.879359,0.588776,0.016073,-1.265005,2.058585,-1.566564,-1.277615,1.208242,3.051909,-1.097161,0.850603,0.44654,1.650234,1.712214,0.888177,-1.027213,0.719035,-1.318843,-0.569066,-1.31073,0.927035,1.500869,0,0.312863,2
-0.178373,6,0,0,-0.726691,-0.477328,0.074445,1.223306,0.044822,-0.532609,0.020748,-0.746392,-0.138083,-0.296726,-0.828581,0.0716,0.108052,0.064622,-0.286661,0.111913,0.040598,-0.302491,-0.263395,-0.446486,-0.840132,-0.170619,-0.473916,0.598088,0.257194,0.088753,-0.145418,-0.336322,-0.277885,-0.690137,-0.584779,0.065282,-0.37487,0.736004,1.065653,1.681825,1.563243,-0.436873,1.393212,0.628194,0.716447,1,-1.592794,1
-0.667575,7,0,0,-0.383227,-0.521457,-1.250967,1.075901,-1.007003,-1.003214,-0.993654,-0.527008,-1.302236,0.123858,-0.38784,-0.069245,0.111239,1.941055,0.818583,-0.033397,0.708403,-0.290953,-0.318525,-0.25934,0.387895,-0.240347,0.407525,-0.273495,1.075623,1.389387,0.037425,-0.346965,0.48629,0.063142,-0.397996,-0.968965,-0.873476,-0.931123,0.017662,0.152481,0.166047,-0.390665,0.631993,-0.623272,-0.311199,0,-0.374875,2
-0.912175,5,0,0,-0.207648,-0.976506,-1.367429,-0.482899,-0.527773,-0.309195,-0.086311,-0.744038,-0.543876,0.06693,-0.220456,0.121017,0.108975,-0.341858,0.086061,0.28723,0.437422,-0.195596,-0.195471,-0.224294,-0.044189,0.682993,1.069001,0.625773,-0.809367,0.405031,0.412494,-0.208506,0.053478,0.10289,-0.16763,-0.180611,-0.097697,-0.865946,-1.04093,-1.033167,-0.847145,-0.359425,0.377782,-0.155756,0.430703,0,0.078525,4
3.246036,9,1,0,2.351107,2.503271,1.698685,-0.462631,0.109698,2.127309,1.992146,1.754804,1.415411,0.276704,1.42301,0.03342,0.104597,0.241254,0.256933,0.872904,0.671791,0.707854,0.137946,0.425706,0.937475,1.703096,2.087393,0.373814,-0.186902,-0.635821,1.035122,0.950568,1.479375,-0.690137,-0.584779,0.488701,0.575868,-0.480375,-1.423418,-1.086436,-1.699044,-0.562838,-0.002674,0.92463,-0.188177,0,1.329132,1
-0.545274,9,0,0,0.182732,-0.272133,-0.148578,2.631017,2.404708,0.786555,0.531345,1.589897,4.100781,-0.128677,0.437448,-0.77641,-0.93709,-3.972297,-2.117547,-2.274692,-2.37587,-0.388448,-0.502929,-0.580619,-0.959524,0.287539,-0.520065,-1.883925,1.90996,1.863958,-1.162976,-0.454747,-0.36164,-0.690137,-0.584779,0.941819,0.865624,2.08814,1.953343,-1.086436,1.501824,-0.302369,-3.228253,-1.276911,-1.341195,1,-1.592794,1
-1.034476,0,0,0,-0.96891,-1.271027,-0.064048,0.987459,-0.098077,-0.665462,-0.398001,-0.129489,-1.442278,-0.11608,-1.297068,-0.460199,0.093989,-0.071815,-0.167825,0.606216,0.598665,-0.282699,-0.282841,-0.345882,-0.525545,-0.540459,-0.931955,0.320631,-0.813467,-0.480001,-0.934456,-0.326427,-0.339597,-0.690137,-0.584779,0.139738,0.082129,-0.236881,-0.538967,-0.235537,-0.485305,-0.403322,-0.231747,0.510336,0.867829,0,1.00245,1
-0.789875,2,0,0,0.514244,0.038639,-0.884091,0.642901,-2.163885,-0.797064,-0.975629,0.031014,0.053111,0.303863,0.945438,0.670438,0.123206,1.162062,0.199276,-0.93016,0.139277,-0.350216,-0.376112,-0.32377,0.230601,-0.903203,0.082272,-2.039882,-0.594154,-1.140429,0.528218,-0.369746,-0.297127,-0.09515,-0.089547,-1.648013,-1.837886,-2.605052,-1.560303,-0.906355,-1.331715,2.580071,-1.546994,-0.239769,-2.461778,0,0.350225,3
0.066227,9,0,0,0.81292,0.625508,0.735933,1.462838,-0.125451,0.244228,0.329125,0.150602,0.157402,0.083084,0.141361,0.233941,0.107664,0.053017,0.069813,0.195654,0.63378,-0.186059,-0.204232,-0.234572,0.179433,0.409969,0.969485,0.686015,0.375011,0.646328,0.748116,-0.225742,-0.080301,-0.390143,-0.186793,-0.503255,-0.39821,-0.288901,0.321669,-0.719994,0.235787,-0.521955,1.356765,0.424498,0.305036,0,0.607768,1
0.310828,6,1,0,0.504157,0.644862,-1.229559,-0.348393,-0.029064,0.348916,0.330796,-0.789214,0.409099,0.172547,0.493928,0.493498,0.107566,-0.200467,-0.173898,0.027668,-0.032538,-0.210009,-0.217148,-0.229049,-0.133259,0.636227,0.810122,0.531451,0.824134,0.784924,1.219014,-0.243271,-0.10907,-0.550154,-0.357543,-0.022161,0.020943,0.299966,0.523171,0.775752,0.579927,-0.548273,0.577721,0.464379,-0.124852,0,0.704657,2
0.066227,9,0,0,-0.960965,-0.207826,0.838564,-0.191776,2.203097,0.174491,-0.086364,0.473134,0.379127,-0.088388,1.611071,-0.824763,0.081781,-0.58968,-0.253358,-0.334508,-1.501967,-0.247315,-0.424482,-0.351486,-0.563447,0.857608,-0.222708,-1.22228,0.834539,0.541385,-1.441407,-0.315767,-0.145576,-0.690137,-0.584779,1.176223,1.181349,1.990353,1.161594,-0.340746,1.213092,0.367237,-0.558484,-0.087642,-0.482216,0,2.255555,3
-0.789875,0,0,0,-0.076358,-0.671589,-0.566765,0.191475,0.708762,-0.518143,-0.687811,0.87235,0.309547,-0.22382,-1.103252,-0.44428,0.076683,-0.779475,-0.469969,-0.838999,-0.534285,-0.379362,-0.408459,-0.37046,-0.654412,-1.450263,-1.21514,-0.975916,-0.413468,-0.355143,-0.828637,-0.391179,-0.34864,-0.23364,2.960433,-0.675963,-0.910446,0.148792,1.020453,-1.104539,1.385569,0.268494,-1.467707,-0.810636,-0.567019,1,-1.592794,0
0.188528,4,0,0,-1.799596,-1.097407,-1.023779,0.104875,1.482108,-0.668769,-0.558859,-1.628405,-1.303569,-0.790254,-0.775266,0.082326,0.088516,-0.484947,-1.165087,0.365746,-0.467823,-0.245777,-0.173904,-0.871869,-1.082705,-0.351106,-1.238673,0.080649,0.249911,-0.047892,-0.548301,-0.134337,-0.160301,1.983708,1.674977,1.03249,1.024932,1.689501,1.113219,0.417945,1.121899,-0.315226,1.192659,0.37,0.395213,1,-1.592794,2
0.066227,6,0,0,-1.545393,-1.062909,-0.035773,-0.947223,0.635039,-1.222826,-0.926826,-1.188985,-1.093868,-0.307908,-1.132109,-0.636373,0.089487,-0.519905,-0.647269,-0.11265,-0.181423,-0.350037,-0.402762,-0.448753,-0.872349,-0.466143,-0.751438,-0.111514,-0.194753,-0.737843,-0.649984,-0.422566,-0.388439,-0.690137,-0.584779,-0.022929,-0.127828,1.093565,1.744622,1.032966,1.30461,-0.427028,1.084361,-0.007709,0.24884,1,-1.592794,1
0.310828,9,1,0,0.859268,1.977781,1.17005,0.886118,-0.483493,0.162998,-0.055658,-0.355532,-0.627761,0.105822,-0.568337,-0.176678,0.101379,0.710999,0.076144,0.371688,1.002923,-0.214623,-0.246454,-0.17103,0.759335,0.664746,1.605537,-0.886338,1.015934,0.723349,1.231096,-0.282445,-0.103425,-0.690137,-0.584779,-0.6678,-0.583087,-0.786567,-0.19995,-0.93103,-0.339521,-0.221606,0.276491,1.378137,-1.635343,0,0.301012,1
0.800029,2,1,0,0.686086,0.080817,-0.459932,0.75714,0.828263,0.849348,0.783472,2.270176,0.23606,-0.050704,1.296444,0.1775,0.111842,0.757139,0.024592,0.559128,0.218356,0.222555,-0.037962,-0.274265,-0.413734,0.707181,0.367638,0.598976,-0.051023,0.047091,-1.20193,-0.059886,0.040195,-0.125867,1.385832,0.486523,0.576574,0.797677,0.54149,0.091627,0.339996,-0.542848,0.513615,0.531897,1.314103,0,1.467222,1
0.066227,1,0,0,-0.84155,-0.558513,-0.659062,3.399362,0.638102,-0.555166,-0.663219,0.067179,0.265569,0.058299,0.75746,-0.015572,0.105391,-0.248871,-0.102545,-0.786739,-1.150771,-0.34217,-0.390543,-0.340612,-0.512279,0.141287,-0.146996,-0.261391,-0.123003,-0.754388,-0.965305,-0.34699,-0.279758,-0.690137,-0.584779,0.157579,0.242716,0.882824,1.155332,0.445653,0.753733,-0.443101,1.369119,-0.854839,0.267976,0,0.936204,0
-0.056073,2,0,0,-0.642997,-0.250336,0.411378,1.112753,-0.201789,-0.753078,-0.421685,-1.123254,-2.022348,-0.174484,-1.531003,-0.556948,0.092426,-0.078608,-0.478076,0.976033,1.507126,-0.280376,-0.239521,-0.465243,-1.078915,0.552692,1.022789,0.417866,-0.402388,-0.605829,0.267261,-0.268105,-0.24385,-0.690137,-0.584779,-0.335827,-0.236824,0.331821,1.031557,1.298727,1.088737,-0.484788,0.85074,1.44181,0.292229,1,-1.592794,3
-1.156776,9,0,0,-0.154481,-0.744751,-0.690643,0.340722,-1.403559,-1.196994,-1.344908,-1.142455,-1.942974,-0.058439,-1.25218,-0.600917,0.093295,-0.017749,-0.038104,0.075731,1.292604,-0.344301,-0.389836,-0.32715,-0.000602,-0.568246,0.437164,-0.933421,0.137254,0.139938,0.810682,-0.380296,-0.318724,-0.690137,-0.584779,-1.489166,-1.384047,-2.116226,-1.04093,-1.555644,-0.759171,-0.268015,0.672927,-0.410248,-1.447831,0,0.070222,2
-0.422974,7,0,0,-0.325451,0.23168,0.812544,-0.219414,-0.235915,-0.860628,-0.6206,-1.417815,-2.468509,-0.132241,-1.108925,-0.691239,0.090545,-0.195655,-0.322999,1.093235,2.127042,-0.044934,-0.334411,-0.370986,-0.654412,-0.115888,0.454634,0.193199,-0.146368,-0.753108,0.861805,-0.423167,-0.358368,2.296027,1.086834,-0.830443,-0.723382,-0.114608,1.071026,-0.11992,0.896493,-0.416079,1.107594,0.932744,-0.281843,1,-1.592794,4
-0.667575,8,0,0,-0.289787,-0.738938,-0.175461,-0.904844,-1.084562,-0.836338,-0.747051,-0.620988,1.154422,0.985534,1.747995,2.426687,0.157288,0.106374,-0.006352,-1.462263,-1.164891,-0.370364,-0.381299,-0.321934,-0.226119,-2.215993,-1.49921,-0.206421,2.080057,2.178046,0.218621,-0.376119,-0.316224,2.40251,1.028256,-0.834743,-0.736817,-0.619021,0.299916,0.989585,0.414609,-0.368465,-0.722099,-2.794512,-0.342401,0,0.267095,3
-0.912175,9,0,0,-0.093062,0.671934,2.176089,-1.142534,-0.462485,-0.497587,0.028086,-1.616631,-1.073211,-0.031714,-0.354339,-0.172677,0.097452,0.024144,-0.050702,0.748269,1.421009,0.006598,-0.084787,-0.218106,0.325356,0.026633,0.409349,0.780309,0.081977,-0.179571,1.28258,-0.196102,0.012793,0.702842,-0.093247,-0.569891,-0.950934,0.467794,1.583975,1.552704,1.366709,1.017959,0.484727,2.424604,0.103178,0,-0.143791,2
1.16693,9,1,1,1.029541,0.574725,0.414406,2.618119,3.139722,2.634348,2.509322,3.216504,3.196861,0.517457,1.485121,-0.036854,0.124113,0.312303,0.200471,0.147211,-1.82296,-0.071938,-0.27486,0.0005,-0.512279,1.690392,-0.28235,-0.708835,1.774249,1.602808,-1.640972,0.08897,0.232636,-0.690137,-0.584779,2.593837,2.605141,1.975885,-0.790986,-2.545934,-0.994775,-0.219095,-2.075945,-0.048695,0.175043,0,2.343558,4
1.656132,9,0,0,0.446771,-0.163399,1.92197,2.024817,0.422912,0.47228,0.277977,0.85362,0.248424,0.385336,-0.40975,0.160432,0.117293,1.464799,0.915583,0.087545,-0.093721,-0.269444,-0.254098,-0.103061,0.12637,0.467366,0.304769,-1.733077,0.527525,0.235937,-0.24828,-0.234077,-0.133487,-0.690137,-0.584779,0.191285,0.282195,0.363057,0.307208,0.124644,0.121808,-0.530392,0.79444,-0.663544,-1.697827,0,0.383735,1
1.04463,6,0,0,0.160314,0.391733,-1.401177,0.126986,0.611902,0.390564,0.332889,0.424356,0.369662,-1.199692,1.057617,-0.663061,0.089097,-0.687196,-1.437578,0.05621,-0.321972,-0.153992,-0.401293,-0.837169,-1.601964,0.551625,0.211618,0.397994,0.791839,0.604235,-0.19008,-0.32422,-0.288062,-0.690137,-0.584779,0.407994,0.490838,0.230045,-0.214397,-0.742287,-0.398157,-0.490614,0.267886,0.218055,0.529458,1,-1.592794,0
0.188528,5,0,0,-0.922863,-1.479458,0.695704,-0.092278,1.547916,0.871864,0.527916,0.377084,0.734412,-0.042795,0.600599,1.076332,0.126901,0.150249,-0.135621,-0.010725,-1.231919,-0.213781,-0.142919,-0.325323,-0.548286,-0.612464,-1.484233,0.567798,0.717566,0.32136,-1.318137,-0.096589,0.18245,1.70364,3.518361,1.494083,1.515704,1.856141,0.692014,0.480678,0.422284,-0.578408,0.284788,-0.663544,1.346669,0,1.486783,1
-0.178373,8,1,0,0.927303,0.443099,-0.347624,0.348092,0.090537,1.260662,1.231925,0.602141,-0.607937,-0.04333,-1.004351,-0.493697,0.094472,0.125198,0.1276,1.538801,1.270276,0.469856,0.195625,0.155247,0.107419,0.835977,0.255565,1.026493,-0.227934,-0.596741,0.485233,0.000293,-0.017983,-0.690137,-0.584779,0.805567,0.868436,-0.410974,-1.785119,-1.104539,-1.81849,-0.528986,0.41595,1.80791,0.814612,0,0.752961,2
-0.667575,2,0,0,-0.89663,-0.835842,-1.349933,0.630003,0.250838,-0.41934,0.104296,-0.345739,0.214441,0.152423,0.010972,0.653966,0.122005,0.034618,-0.468354,-0.048818,-0.517271,-0.265973,-0.219808,-0.440139,-0.679048,0.798712,0.537749,0.85034,-0.992501,-0.064186,-0.671488,-0.072247,-1.818284,1.544695,3.595969,0.408495,0.016589,0.083924,-0.440078,-0.021209,-0.751115,4.112551,-2.149885,0.139461,1.281101,1,-1.592794,2
-0.300674,3,0,0,-0.169093,-0.759919,0.676467,-0.470002,-0.194255,-0.762781,-0.96887,0.657676,-0.115692,0.10365,-0.25741,-0.251591,0.105668,1.106723,0.317078,-0.81012,-0.360852,-0.363001,-0.400601,-0.336615,-0.356881,-0.450823,-0.023067,-1.926508,0.618787,0.411206,-0.745031,-0.404406,-0.335311,-0.690137,-0.584779,-0.861472,-0.969434,0.537673,2.119337,1.624628,2.210943,1.582694,0.174708,-1.073683,-1.622411,0,0.640024,0
-1.156776,1,0,0,-2.932333,-2.162578,-0.863376,1.895838,-0.519681,-1.641293,-0.854951,-1.601569,-1.403945,-0.392539,-1.220117,-0.396651,0.089768,-0.191551,-1.467134,0.161575,-0.587918,-0.333516,-0.343761,-0.505039,-0.747272,-0.690907,-1.365396,0.204777,0.406874,0.108433,-1.793218,-0.412514,-0.253163,-0.690137,-0.584779,0.885701,0.135504,0.407468,-0.641009,2.012439,0.188505,5.527704,-3.66544,0.694301,1.229984,1,-1.592794,3
0.555429,7,1,0,1.861529,1.811577,-1.349985,-1.658449,0.140098,1.825501,1.801775,1.988407,-0.377527,0.045237,-1.465315,-0.350213,0.093778,0.425246,2.069182,1.905801,1.961836,0.297021,1.330458,1.630215,2.809836,0.79151,0.39467,1.400239,-0.331847,-0.767263,0.307144,1.058508,1.409736,0.552276,0.502374,0.592288,0.540191,-0.736543,-1.969637,-1.579017,-2.006007,-0.573888,-0.958793,1.730875,1.311581,0,0.477184,3
0.066227,3,0,0,-0.668722,-1.117739,-1.124081,-0.820087,1.103413,0.179009,0.347087,-0.204348,-0.230529,-0.152534,-0.507254,-0.019743,0.101061,0.183509,-0.368124,0.473466,-0.19105,-0.170123,-0.158771,-0.377806,-0.588084,0.121712,-0.850708,0.778613,-0.463399,-0.676137,-0.546583,-0.251914,-0.017534,-0.076704,-0.584779,1.005493,0.680347,1.22128,0.431865,0.268484,1.14914,-0.481071,0.8264,0.510336,1.134483,1,-1.592794,1
-1.156776,7,0,0,1.459114,1.429991,0.498604,0.084607,-2.015202,-0.346587,-0.469741,0.218946,0.183326,0.176749,0.053928,0.120847,0.109518,0.508325,0.103374,-0.554064,0.982534,-0.337983,-0.367804,-0.310907,1.130775,-0.735536,0.756978,-0.687485,0.164613,0.355061,1.386743,-0.36424,-0.289852,-0.481429,-0.31721,-2.033953,-1.899109,-1.080681,1.349605,2.178004,1.492338,-0.495435,1.785654,-0.140445,-1.512355,0,0.592075,2
-0.545274,9,0,0,-0.226456,-0.86031,-0.617169,0.449433,0.192423,-0.580863,-0.735811,-0.232314,0.01715,0.276097,0.225875,0.04487,0.108097,0.205022,0.11904,-0.686123,-0.468783,-0.344996,-0.382067,-0.30793,-0.254545,0.228276,0.708347,-0.620324,0.278739,0.395193,-0.045557,-0.395228,-0.387633,-0.690137,-0.584779,-0.614774,-0.605291,0.041003,0.888465,-0.906355,0.650428,0.950656,-1.275819,-0.429978,-0.632169,0,0.363766,1
-1.279077,6,0,0,-1.441048,-0.336429,-0.528377,-1.323104,-1.142777,-1.871243,-2.33228,-0.413447,0.009947,-1.002652,0.188674,-3.645887,0.003783,-2.668362,-2.015508,-2.144697,-1.711635,-0.388074,-0.431101,-0.399634,-1.016377,-0.607649,-0.068973,-2.571094,1.374863,1.297511,-1.200866,-0.421209,-0.353723,-0.690137,-0.584779,-1.049428,-1.346442,-0.836392,0.28274,0.2857,0.774528,0.255837,-0.486081,-1.542835,-2.048588,1,-1.592794,0
-0.178373,9,0,0,0.906793,0.444348,0.138357,0.285446,-0.574903,0.436472,0.444695,-0.769915,-2.082954,-0.090745,-1.520439,-0.653697,0.091907,-0.098847,0.010315,1.810861,2.651065,0.097839,0.007515,0.002324,1.172467,0.562383,1.037008,0.638027,-0.51434,-0.519868,1.636854,-0.229146,-0.127287,-0.155438,-0.245586,-0.333752,-0.235272,-0.67575,-0.520414,-0.727395,-0.834181,0.088787,0.194745,0.853957,-0.247815,0,0.176852,1
-0.789875,6,0,0,-0.423066,0.55968,-0.742444,-0.545546,-0.828468,-0.940288,-1.105816,-1.065909,-0.781757,-0.068712,-0.000743,-0.502125,0.09234,-0.420408,-0.230134,-0.487214,0.014903,-0.333173,-0.402317,-0.350103,-0.474377,0.102941,0.826222,-0.484295,-0.019208,-0.300156,0.455458,-0.370024,-0.313171,-0.690137,-0.584779,-0.837247,-0.739937,-0.803524,0.020693,0.09638,0.111974,-0.40282,0.849388,-0.118281,-0.770871,0,0.938234,2
1.900732,2,1,0,1.074164,0.766909,0.079152,-0.755598,-0.128138,0.787182,0.84209,1.184739,-0.171729,0.134754,-0.907422,-0.103893,0.101704,0.56791,1.337725,0.887474,1.132504,-0.078304,0.055103,0.1606,1.198999,-0.27018,-0.530936,0.937952,-2.201782,-1.925498,0.145269,0.10005,-0.002954,0.737809,0.358614,-0.020336,0.076229,-0.254674,-0.332217,-0.795373,-0.322468,-0.551387,0.264567,1.990784,0.912718,0,0.28817,2
1.411531,2,0,0,1.026474,0.659604,0.093107,-0.637674,-0.180616,0.401324,0.297912,0.988419,-0.242477,0.100333,-1.053472,-0.23895,0.101449,1.021662,0.764221,0.436362,0.965223,-0.271413,-0.246088,-0.153581,0.67595,-0.373741,-0.242031,-0.07479,-1.215435,-1.751692,0.261769,-0.19752,-0.233625,0.011236,0.07148,-0.512579,-0.406647,-0.645417,-0.21077,-1.207409,-0.413268,-0.521251,0.308329,1.603104,-0.227167,0,0.460756,2
-0.056073,10,1,0,0.323022,-0.378716,-0.056908,-1.42813,0.392312,0.80114,1.035511,-0.127894,0.464033,0.24728,-0.074611,0.740457,0.114822,-0.053982,0.074626,0.636747,0.077955,0.000134,0.274963,0.118776,0.073307,0.541693,-0.195352,1.315337,-0.704425,-0.749275,0.457874,0.202535,-0.956095,0.638547,0.374517,0.810815,0.88728,0.686378,-0.103111,0.614487,-0.300096,-0.530392,0.564076,0.317151,1.136405,0,0.340824,2
-0.789875,7,0,0,0.711194,0.179703,-0.745993,0.204373,-0.744887,0.104097,-0.02268,0.642414,0.227792,0.202625,-0.610923,0.047679,0.111495,1.028314,0.315527,-0.174129,0.221017,-0.325164,-0.327304,-0.256076,0.11121,-0.962466,-0.87126,-0.606021,0.043403,0.470384,0.217649,-0.338672,-0.24408,-0.486154,-0.31721,-0.590836,-0.500267,-0.348364,0.359457,1.364376,0.397552,-0.310807,0.796406,0.015259,-0.765657,0,0.590155,2
1.533831,8,1,0,0.789821,0.782212,1.612402,-0.731644,-0.434754,0.588778,0.614548,-0.167044,1.002068,0.624571,0.614369,1.622944,0.125038,-0.009116,0.018616,-0.111535,-0.190217,-0.241381,-0.118513,-0.092081,0.351888,-1.063133,-1.24763,0.722057,-3.440777,-4.35539,0.994933,-0.094087,0.097419,1.44292,1.000658,-0.014629,0.077862,-0.289838,-0.393339,0.437779,-0.31403,-0.515224,0.435557,-0.311442,0.203859,0,0.46712,3
0.310828,2,0,0,-0.324727,-0.008961,1.105712,1.219621,0.28301,-0.509257,-0.684664,0.109276,-0.604382,0.15894,0.594679,-0.111342,0.107032,1.141398,0.468214,-0.220674,-0.079435,-0.268243,-0.351062,-0.277108,-0.173056,-0.126491,-0.060298,-0.846968,0.181154,0.429047,-0.443787,-0.328749,-0.278665,-0.690137,-0.584779,-0.336062,-0.234477,0.411266,1.154076,0.725798,0.878749,-0.530292,1.0709,-0.647538,-0.647622,0,0.158166,3
-0.178373,2,0,0,-0.839731,-1.509068,1.038822,-0.554759,-0.123493,-1.082474,-0.851325,-0.54842,-0.401475,-0.117605,-0.977714,-0.425084,0.092577,-0.344547,-0.268346,-0.510063,-0.21536,-0.365947,-0.398148,-0.359102,-0.557762,-1.674637,-1.367065,-0.056804,-2.014157,-2.412162,-0.436719,-0.378555,-0.37785,-0.690137,-0.584779,-0.587486,-0.56385,0.17042,1.152818,0.614487,1.23995,-0.382428,0.706302,0.628194,0.186413,0,1.921097,0
-0.912175,7,0,0,2.279915,2.158193,-0.589704,0.742399,-1.01927,0.967206,0.828968,1.602377,0.219217,0.137974,-0.879881,-0.180424,0.106857,1.294111,1.004314,0.612255,1.692259,-0.190965,-0.158473,-0.033153,3.118738,0.007688,0.928641,-0.58275,-0.013528,-0.595609,1.088719,-0.216402,-0.162026,-0.606159,-0.437822,-1.069246,-0.959964,-1.708282,-1.027213,-1.487247,-0.956154,-0.442096,0.441335,0.733221,-1.232953,0,0.732551,1
-0.667575,7,0,0,1.516017,1.548061,-1.337253,-0.33181,-0.798745,0.501411,0.436638,0.757457,0.05421,0.344253,-0.286925,0.265438,0.119312,1.007934,0.723651,0.363735,1.180005,-0.177267,-0.122387,0.019734,2.813627,-0.929898,-0.616092,0.261798,0.216484,0.25116,0.987451,-0.130772,-0.039624,-0.101471,-0.184852,-0.900401,-0.793141,-0.555971,0.494147,0.224725,0.446523,-0.46982,0.757316,0.09828,-0.280053,0,0.226172,2
-0.178373,6,0,0,-0.250099,-0.152747,-0.272115,0.051441,0.897901,-0.062201,0.017488,0.002269,-0.195283,-0.05966,0.209145,-0.087037,0.09342,0.011689,-0.159007,0.147583,-0.049827,-0.195863,-0.284642,-0.323336,-0.470587,-0.711586,-1.114402,0.387037,-0.59084,-0.144957,-0.271739,-0.364758,-0.24981,-0.444277,0.059087,0.213323,-0.02311,0.784387,0.921998,-0.772434,1.449039,2.630598,-0.425663,0.483059,0.563958,0,1.043403,2
-0.422974,6,0,0,-2.280951,-0.64123,-0.294201,0.825314,-0.519418,-2.098378,-2.080686,-1.658386,-0.998954,-1.117405,0.08636,-1.017495,0.069548,-1.196853,-1.208628,-1.234359,-1.150637,-0.374877,-0.424702,-0.408461,-0.855293,-0.723273,-0.713468,-0.858181,0.432285,0.020169,-1.041923,-0.414647,-0.348728,-0.690137,-0.584779,-0.462145,-0.433955,0.215314,1.038449,1.789267,0.78252,-0.15561,-0.730643,-0.587963,-0.32169,1,-1.592794,3
