@relation 'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
0.272132,10,1,1,-0.239848,-0.196278,-0.358339,-0.996665,0.235679,0.042906,0.243113,-0.302013,-0.034813,0.106843,-0.016927,0.22268,0.046901,-0.033805,0.053021,0.276677,-0.22706,0.323347,0.562004,0.215719,-0.044091,-0.096684,-0.288453,2.93334,-0.374491,-0.433289,-0.036984,0.4567,-0.597226,0.765393,-0.041983,0.724899,0.765488,0.815881,-0.612496,0.240552,-0.624849,-0.540057,-0.061466,-0.019662,1.11681,0,-0.115748,3
-0.313072,7,0,0,0.529914,0.064207,-0.640837,-0.005681,-0.350343,-0.115484,-0.12147,-0.119386,-0.035264,0.026989,-0.352945,-0.013761,0.046788,0.290806,0.154003,-0.146476,0.361715,-0.151755,-0.133969,-0.121131,0.268065,-0.098858,0.258588,-0.178178,-0.008297,-0.070636,0.366096,-0.144632,-0.14526,-0.650203,-0.134552,-0.256878,-0.242658,-0.483896,-0.612496,-0.152641,-0.708446,-0.06788,0.235249,0.01422,-0.266852,0,-0.038605,1
0.272132,6,1,0,0.348995,0.267024,0.436591,-0.900993,-0.232438,-0.125639,-0.16667,-0.270116,-0.036003,-0.037087,-0.941494,-0.246371,0.046481,0.406138,0.333772,0.702521,4.708358,0.019348,-0.060016,-0.010507,1.183676,0.608417,6.898141,-0.15566,-0.102841,-0.259825,0.965633,-0.170214,-0.10007,-0.650203,-0.134552,-0.256296,-0.239687,-0.390958,0.070052,-0.597765,-0.004611,-0.437285,0.551207,-0.043898,-0.284576,0,-0.159908,3
-0.430113,6,0,0,-0.28841,-0.170001,-0.252837,1.329433,-0.244584,-0.159623,-0.178572,-0.267258,-0.034431,0.010328,0.855901,-0.096112,0.046711,-0.119336,-0.09946,-0.276179,-0.345215,-0.239021,-0.241194,-0.174338,-0.203297,-0.131855,-0.139224,-0.39523,0.744146,0.649832,-0.241546,-0.222788,-0.191675,-0.650203,-0.134552,-0.231174,-0.213647,-0.196751,0.675886,1.104834,0.297417,-0.508991,1.016014,-0.252038,-0.315534,0,0.328423,1
-0.898276,9,0,0,-0.315434,-0.123154,-0.357253,0.12426,-0.285871,-0.164363,-0.18255,-0.283174,-0.035322,0.06404,-0.027712,-0.118198,0.046603,0.00498,0.009911,-0.270927,-0.304532,-0.241811,-0.239077,-0.169252,-0.156022,-0.128883,-0.058391,-0.380762,0.31336,0.571447,-0.264111,-0.224971,-0.20206,-0.650203,-0.134552,-0.250178,-0.234199,-0.359841,0.154632,0.19233,0.161235,-0.334513,0.891161,-0.247106,-0.303322,0,-0.062576,2
-0.781236,9,0,0,-0.370681,-0.211881,0.005567,-1.547846,-0.003557,-0.157864,-0.177758,-0.149662,-0.035476,-0.066819,0.523407,-0.27622,0.046486,-0.181893,-0.102297,-0.252847,-0.337539,-0.207782,-0.244056,-0.176157,-0.222763,-0.114833,-0.209175,-0.396477,0.057858,0.027104,-0.446298,-0.189239,-0.143398,-0.650203,-0.134552,-0.100262,-0.118068,0.077405,0.073986,-0.263922,-0.000566,-0.055174,-0.040748,-0.228092,-0.311149,0,1.114592,0
-0.547154,5,0,0,-0.238466,-0.037725,0.385789,1.503641,-0.110691,-0.15634,-0.175195,0.008256,-0.034378,-0.661175,0.215673,-0.8089,0.045667,-1.108524,-0.845406,-0.273293,-0.330717,-0.241412,-0.266491,-0.208529,-0.422988,-0.125045,-0.080598,-0.388883,-0.312504,-0.345952,-0.386932,-0.23524,-0.193654,-0.650203,-0.134552,-0.236086,-0.230646,0.244687,3.185773,0.878562,2.832301,1.051127,-1.967922,-0.247057,-0.301986,1,-0.208271,4
-0.664195,1,0,0,-0.139879,-0.170854,0.308268,-0.302691,0.161714,-0.079366,0.020048,-0.345037,-0.035125,-0.117945,-0.534778,-0.167602,0.046205,-0.409143,-0.17647,0.079309,-0.015459,-0.034577,-0.101533,-0.225063,-0.300628,0.218068,0.34857,1.661149,-0.26979,-0.367726,0.677649,-0.170335,-0.602501,-0.650203,-0.134552,-0.151412,-0.153788,0.444663,0.235279,-0.497612,1.297887,0.631946,-0.076225,-0.096006,0.035416,1,-0.208271,3
0.740295,6,1,0,0.397232,0.088135,3.532511,0.201369,-0.225006,-0.017194,0.027202,-0.036566,-0.035109,0.050884,-0.246975,-0.007715,0.046783,0.242922,0.251209,0.085181,0.213473,0.056132,0.059074,0.005376,0.252075,0.030993,0.251348,0.675249,-0.329433,-0.459901,0.078026,0.076332,0.306471,-0.650203,-0.134552,-0.137418,-0.126036,-0.336311,-0.638067,-0.193444,-0.690917,-0.459214,0.662557,0.828602,0.053976,0,-0.057075,1
1.910703,9,0,0,0.41942,0.016339,0.832458,1.149514,-0.124831,0.154014,0.136621,3.257745,-0.024351,-0.189118,1.025764,-0.369331,0.045981,-0.655047,-0.36469,-0.242887,-0.349998,-0.174912,-0.254002,-0.195627,-0.250572,0.185506,0.184373,-0.162541,0.780609,0.580156,-0.448965,-0.177253,-0.130808,-0.650203,-0.134552,0.009252,0.031085,-0.089302,-0.620364,-0.067326,-0.642377,-0.493153,0.040373,-0.206086,0.463497,1,-0.208271,2
0.03805,6,0,0,-0.119072,-0.160662,-0.225414,1.453663,-0.278485,-0.150697,-0.170872,0.037204,-0.029875,0.340174,1.750664,-0.119814,0.023465,-0.088513,0.027751,-0.282588,-0.364334,-0.246568,-0.24528,-0.170522,-0.176183,-0.110074,0.086974,-0.397915,3.867737,3.442673,-0.324309,-0.229178,-0.202032,-0.650203,-0.134552,-0.248072,-0.250573,-0.23065,0.943398,0.470532,0.62102,-0.461825,1.428726,-0.260448,-0.317311,0,0.332406,1
-0.547154,2,0,0,-0.089488,-0.156071,0.664232,-0.029956,-0.318809,-0.151187,-0.162468,0.176936,-0.03534,0.078132,0.106635,-0.043526,0.046818,0.947877,1.015773,-0.224625,-0.062761,-0.187577,-0.202052,-0.140947,0.083831,-0.150452,-0.234402,-0.294449,-0.325527,-0.135957,-0.355274,-0.196069,-0.179626,0.376002,-0.062629,-0.254885,-0.238455,-0.422112,-0.185658,-0.048779,-0.187986,-0.417009,0.445596,-0.102065,-0.181265,0,-0.111678,1
1.55958,7,1,0,0.08367,-0.102783,-0.317833,-0.398362,-0.221518,-0.105134,-0.11552,0.114379,-0.035745,-0.029752,-1.038046,-0.23696,0.046539,0.685026,0.503733,0.116343,0.570214,-0.17701,-0.161157,-0.098933,0.078269,-0.146221,-0.261628,-0.283296,-0.19478,-0.344985,-0.249408,-0.14975,-0.086711,0.195742,-0.046602,-0.190706,-0.172164,-0.15339,0.211675,0.136689,-0.03023,-0.479577,0.490803,-0.102477,-0.228042,0,-0.060486,2
-1.132358,7,0,0,-0.11066,-0.120748,-0.472743,-0.184172,-0.383336,-0.165637,-0.182656,-0.270014,-0.035644,-0.000786,-0.017474,-0.113551,0.046671,0.229387,0.04535,-0.257799,0.067134,-0.228134,-0.231751,-0.169237,-0.003768,-0.15284,-0.127676,-0.381721,-0.19452,-0.156763,0.0986,-0.223162,-0.184451,-0.012079,-0.077922,-0.292977,-0.276845,-0.5325,-0.626265,0.01428,-0.581702,-0.431368,0.473639,-0.207492,-0.312474,0,-0.082029,0
-0.313072,6,0,0,-0.191895,-0.158489,0.385262,-0.092785,-0.246913,-0.136321,-0.15435,-0.294186,-0.035126,0.147893,0.751267,0.148608,0.046902,0.318104,0.02809,-0.225199,-0.256193,-0.155585,-0.170653,-0.125305,-0.047567,-0.139815,-0.244839,-0.390404,0.023738,0.322984,0.040272,-0.154549,-0.111865,-0.650203,-0.134552,-0.196316,-0.178377,-0.256481,-0.266305,0.114433,-0.285066,-0.491064,0.791345,-0.197797,-0.315087,0,-0.090662,2
0.389172,2,1,0,0.083548,0.089739,-0.187093,0.152819,-0.310438,-0.136917,-0.145083,-0.351225,-0.035757,-0.007661,-0.518949,-0.106572,0.046613,0.042628,-0.025367,-0.033902,0.767493,-0.100518,-0.105583,-0.107841,0.296569,-0.112147,0.070497,-0.219359,-0.266144,-0.148295,1.798168,-0.124034,-0.090539,-0.650203,-0.134552,-0.248153,-0.241719,-0.465077,-0.565288,-0.675662,-0.543948,0.974984,-0.237538,0.245723,-0.302311,0,-0.122133,2
-1.015317,0,0,0,0.089603,-0.093626,-0.265493,-0.391222,-0.3746,-0.160284,-0.175791,-0.228331,-0.035485,-0.067143,-0.701633,-0.114584,0.046638,0.225748,-0.10839,-0.246587,0.176001,-0.23933,-0.22578,-0.17583,-0.173402,-0.158535,-0.288587,-0.363781,-0.282552,0.10428,0.250289,-0.216467,-0.185597,-0.466976,-0.0241,-0.290659,-0.274444,-0.531638,-0.667572,-0.367784,-0.622152,-0.390293,0.708365,-0.22522,-0.308797,0,0.643951,0
-0.078991,2,0,0,-0.162189,-0.176882,-0.611998,0.108553,-0.195775,-0.145444,-0.160559,-0.266092,-0.0357,0.05553,-0.206355,-0.123662,0.046728,0.530341,0.24977,-0.14909,0.044967,-0.137255,-0.176494,-0.107674,0.12763,-0.105507,-0.01189,-0.31819,-0.353134,-0.305308,-0.012375,-0.163924,-0.142254,-0.650203,-0.134552,-0.219854,-0.228507,-0.047945,1.114526,0.511335,1.648457,2.365758,-0.576126,-0.124968,-0.2852,0,-0.141475,3
-0.196032,7,0,0,-0.136668,-0.158295,-0.241521,0.101414,-0.32403,-0.149474,-0.1578,-0.308264,-0.03556,0.033593,-0.355588,-0.03175,0.046769,0.24042,0.073996,-0.180384,0.050028,-0.177719,-0.166472,-0.13226,0.078964,-0.123258,-0.052884,-0.240688,-0.115082,0.093877,0.258983,-0.177954,-0.148079,0.145005,-0.085958,-0.240442,-0.225904,-0.423054,-0.388258,-0.186025,-0.527768,0.195447,0.21005,-0.03178,-0.276279,0,-0.12358,3
-0.898276,6,0,0,-0.230135,-0.202051,-0.243344,-0.572569,-0.307842,-0.159648,-0.17959,-0.246129,-0.034984,0.081825,1.40228,0.013289,0.046582,-0.072817,-0.016677,-0.271763,-0.305948,-0.224329,-0.234006,-0.168673,-0.146984,-0.114249,0.093636,-0.396517,0.081559,-0.038459,-0.182266,-0.211693,-0.176011,-0.650203,-0.134552,-0.254373,-0.244632,-0.302152,0.662117,1.175311,0.672257,-0.171087,1.044767,-0.253855,-0.316807,0,0.013909,1
-0.313072,7,0,0,0.34615,-0.028762,-0.39364,0.519797,-0.349843,-0.13991,-0.157601,-0.052835,-0.034706,0.004099,-0.152732,-0.120863,0.046656,0.023065,-0.003313,-0.24872,-0.092029,-0.223035,-0.227578,-0.165569,-0.069119,-0.097583,0.52005,-0.351792,0.220639,0.326613,0.066977,-0.211244,-0.180074,-0.560772,-0.106931,-0.273214,-0.256685,-0.437992,0.105457,0.667128,0.355396,-0.451121,0.932433,-0.140842,-0.301593,0,0.222443,2
-0.781236,7,0,0,-0.331405,-0.244306,-0.540772,-0.014249,-0.269611,-0.154597,-0.17181,-0.146635,-0.035163,0.098418,-0.227136,0.029713,0.046972,0.702883,0.202046,-0.254385,-0.326415,-0.23026,-0.217279,-0.156114,-0.161584,-0.127383,-0.214594,-0.366006,0.102395,0.271695,-0.407627,-0.207184,-0.1743,-0.194475,-0.090562,-0.151489,-0.133371,-0.402358,-0.761988,-0.645987,-0.798785,-0.410569,0.733456,-0.220822,-0.253416,0,-0.071469,3
-0.196032,4,0,0,-0.392402,-0.246531,0.361531,-0.098497,-0.208869,-0.164611,-0.182203,-0.348667,-0.035587,-0.062735,-0.388735,0.039857,0.046457,-0.030392,-0.120236,-0.259966,-0.318807,-0.238685,-0.221686,-0.176172,-0.218592,-0.152952,-0.292006,-0.361002,-0.20077,-0.285954,-0.332622,-0.205745,-0.21977,3.416799,1.126848,-0.184908,-0.197191,0.325316,1.696757,1.876381,1.610703,2.515957,-0.832007,-0.248172,-0.274965,0,0.226317,3
-0.547154,9,0,0,-0.263133,-0.198973,-0.306627,0.132828,-0.29647,-0.157734,-0.176413,-0.207049,-0.034842,0.014583,-0.112264,-0.150662,0.046568,-0.09329,-0.053614,-0.269403,-0.319931,-0.241498,-0.239834,-0.171726,-0.187307,-0.138081,-0.176709,-0.396235,0.262051,0.362419,-0.288236,-0.22141,-0.213684,-0.650203,-0.134552,-0.232773,-0.215601,-0.415102,-0.41973,-0.349237,-0.383495,-0.465915,0.490257,-0.234903,-0.315906,0,0.167437,3
-0.430113,2,1,0,0.106874,-0.038463,-0.282798,-0.588277,-0.26676,-0.08967,-0.079957,-0.165943,-0.035729,-0.025293,-0.167011,-0.185441,0.046586,0.173997,0.204284,0.276793,0.772026,0.254682,-0.049484,-0.058171,0.177686,-0.119883,-0.174044,0.03933,-0.40809,-0.387564,0.074961,-0.138038,-0.1623,0.654146,-0.025504,-0.169147,-0.150215,-0.307237,-0.4394,-0.241666,-0.610017,-0.515604,-0.059498,0.501414,-0.165582,0,-0.091801,3
-0.078991,8,0,0,-0.325065,-0.13249,-0.362635,0.285617,-0.232507,-0.152113,-0.155709,-0.352024,-0.033523,0.028436,0.789882,0.737638,0.047058,-0.173135,-0.117939,-0.265761,-0.348406,-0.222056,-0.186807,-0.169309,-0.201211,-0.123472,-0.210063,-0.158124,-0.371105,-0.520142,-0.017951,-0.184824,-0.162656,1.426405,0.405303,-0.139504,-0.121183,-0.19989,-0.305645,0.010571,-0.289111,-0.479403,0.942655,-0.258315,-0.218556,0,0.160753,2
-0.430113,6,0,0,-0.297757,-0.18869,-0.343541,0.085706,-0.274479,-0.163998,-0.182866,-0.070154,-0.033629,0.36366,1.750664,0.03441,0.040406,0.483025,0.218847,-0.282808,-0.363372,-0.247112,-0.243453,-0.170456,-0.16645,-0.138222,-0.119549,-0.398442,1.156961,1.026033,-0.404579,-0.226564,-0.198445,-0.650203,-0.134552,-0.255683,-0.255757,-0.027078,2.713694,2.165712,2.102848,-0.169694,1.601627,-0.260472,-0.317687,0,-0.011992,0
-0.430113,7,0,0,-0.348107,-0.212127,0.088889,-0.122771,-0.147631,-0.155031,-0.154979,-0.179168,-0.035037,-0.003832,0.332308,0.165148,0.047038,0.343581,0.051922,-0.231701,-0.300657,-0.185353,-0.176254,-0.161958,-0.185916,-0.158407,-0.316345,-0.128168,-0.351051,-0.466917,-0.412268,-0.164015,-0.107422,-0.377956,-0.097521,-0.125022,-0.109814,0.049643,0.176269,0.448276,-0.032926,-0.303185,1.205533,-0.207492,0.243046,0,-0.025792,2
5.773048,2,1,1,0.431733,0.032402,-0.689947,0.13854,4.265961,9.954899,10.318664,0.012264,-0.034985,0.096172,0.219653,0.014872,0.046724,0.531364,0.350652,15.619892,0.042392,19.210193,13.806822,10.305201,0.229133,7.966499,0.067743,10.485252,-0.32188,-0.414902,0.031665,14.124692,6.296322,-0.650203,-0.134552,10.636482,9.88967,3.225982,-1.01573,-0.990958,-0.996991,0.250618,-1.297962,18.472486,3.77569,0,-0.042878,0
1.55958,6,0,0,0.13528,-0.076941,-0.492255,-1.387918,-0.29985,-0.110257,-0.12977,-0.090684,-0.034424,0.152964,0.629894,0.032311,0.047018,0.641919,0.123259,-0.227966,-0.216742,-0.166039,-0.192485,-0.126545,0.008051,-0.074742,0.116598,-0.365276,0.227151,0.111779,-0.03927,-0.166622,-0.130538,-0.650203,-0.134552,-0.210119,-0.192835,-0.347566,-0.311546,0.18862,-0.332258,-0.458692,0.653592,-0.24021,-0.303696,0,0.00281,1
0.272132,5,0,0,-0.213758,-0.198365,2.12553,0.556923,-0.194131,0.217511,0.217846,0.230896,-0.029729,0.868461,0.867355,0.711204,0.048003,0.907499,0.270606,-0.184256,-0.368684,-0.078061,0.034395,0.182913,-0.127518,-0.117964,-0.307063,-0.313425,-0.216398,-0.360226,-0.419646,-0.04457,0.154247,-0.25742,0.043876,1.344052,1.321002,0.135162,-0.986225,0.737606,-0.616759,-0.220863,0.006481,-0.231728,-0.126928,0,-0.015242,3
-0.664195,7,0,0,-0.248138,-0.218645,0.016431,-0.464047,-0.279081,-0.138028,-0.153993,-0.105947,-0.034537,0.100273,0.093996,0.052149,0.046914,0.371675,0.071739,-0.249236,-0.322628,-0.215833,-0.210243,-0.152908,-0.158107,-0.142217,-0.26678,-0.36074,-0.105966,-0.00725,-0.348988,-0.197357,-0.149143,-0.322642,-0.079388,-0.13993,-0.139536,-0.268858,-0.468905,0.344414,-0.533161,0.473828,0.162164,-0.231728,-0.270262,0,0.027028,2
-1.249399,2,0,0,-0.339695,-0.19517,-0.379402,-0.124199,-0.368212,-0.168956,-0.187453,-0.194691,-0.035668,0.014208,0.024969,-0.183992,0.04665,0.324587,0.135524,-0.276502,-0.284641,-0.247042,-0.243964,-0.174292,-0.169231,-0.145265,-0.082908,-0.397695,-0.202594,-0.316679,-0.394881,-0.227847,-0.201216,-0.650203,-0.134552,-0.27987,-0.273033,-0.498919,-0.411862,0.674547,-0.309337,1.688645,-0.299527,-0.252559,-0.316408,0,-0.065856,1
1.442539,6,1,0,1.01513,0.534511,-0.688217,-1.008088,1.248226,1.267337,1.518532,-0.198857,-0.035768,0.002516,-0.654268,-0.185558,0.046518,0.390897,0.288385,9.750614,2.742007,4.902899,3.278284,2.982983,1.379729,2.632672,1.249942,5.002904,-0.322662,-0.457966,1.302055,3.198572,5.496763,0.375188,-0.077063,0.617812,0.649133,0.090724,-0.870172,-1.239485,-0.908001,-0.479229,-0.192714,4.585198,0.289637,0,-0.129686,2
-1.249399,7,0,0,-0.404593,-0.249971,-0.219086,-1.312237,-0.345058,-0.170665,-0.187876,-0.359652,-0.035628,-0.051604,-0.362637,-0.166336,0.04673,-0.198157,-0.114123,-0.279231,-0.340751,-0.252569,-0.244544,-0.177281,-0.217897,-0.158764,-0.308839,-0.388527,-0.323964,0.273631,-0.357629,-0.231192,-0.205273,-0.650203,-0.134552,-0.263501,-0.267316,-0.496906,-0.647902,-0.512449,-0.674737,1.728849,-1.75118,-0.254316,-0.304608,0,0.07536,4
1.910703,6,1,1,0.147106,0.33979,-0.659514,-1.512148,-0.222742,-0.078737,-0.07857,-0.336714,-0.03529,0.177353,1.030564,0.219083,0.047424,0.294674,0.038238,-0.050214,0.076782,0.187953,0.090517,0.048944,0.499575,0.080773,0.515431,0.051119,-0.125761,-0.057088,1.572547,0.017031,0.268828,-0.650203,-0.134552,-0.161425,-0.142074,-0.317221,-0.502344,-0.538415,-0.525071,-0.537446,0.150193,-0.169865,-0.274113,0,-0.13858,2
-0.781236,7,0,0,1.781438,0.46252,-0.482631,-0.059943,-0.364528,-0.080631,-0.094132,0.060114,-0.034087,0.14922,-0.152975,0.058979,0.046949,0.559572,0.204663,-0.209079,0.204584,-0.186522,-0.169365,-0.111239,0.595516,-0.1309,0.070674,-0.321651,-0.193738,-0.191359,0.735977,-0.165544,-0.116179,-0.58223,-0.123082,-0.273257,-0.256566,-0.537484,-0.948852,-1.046598,-0.944406,-0.502899,-0.206434,-0.15296,-0.305549,0,0.026425,1
0.506213,4,0,0,-0.069331,-0.035229,-0.689486,-0.534015,-0.307455,-0.149285,-0.162818,-0.370886,-0.035672,0.007877,0.319547,0.548235,0.045515,0.289214,-0.081461,-0.169628,0.188473,-0.104925,0.023334,-0.138812,0.06645,-0.156294,-0.288897,-0.333445,-0.303909,-0.428934,1.921577,0.039511,-0.063536,1.924599,0.108028,-0.253157,-0.23634,-0.405991,-0.101077,-0.456809,-0.29046,-0.469483,0.225301,-0.252789,-0.312682,0,-0.09997,1
0.155091,7,1,0,3.446858,1.306576,-0.492519,-0.0271,-0.361825,0.031416,0.026671,0.363361,-0.035206,0.103915,-0.095068,-0.036747,0.046828,1.879285,0.902845,0.127464,2.060002,0.143056,0.06191,0.107059,2.515031,-0.10776,0.234027,-0.212545,-0.122635,0.020088,0.817476,0.010547,0.026028,-0.271569,-0.101251,-0.262833,-0.249883,-0.504144,-0.71478,-0.315853,-0.728671,-0.014536,-0.794945,0.022751,-0.289566,0,-0.084955,3
-0.196032,5,0,0,-0.400326,-0.244254,0.131077,-0.788187,0.694996,-0.160254,-0.170221,-0.221528,-0.035716,0.288402,-0.142372,0.048968,0.046946,0.310825,2.559105,-0.190123,-0.304179,-0.168218,-0.152988,-0.045228,-0.043395,-0.070905,-0.180084,-0.211167,-0.466431,-0.599011,-0.463391,-0.175311,-0.234723,4.349487,-0.078983,0.019616,0.041874,1.550171,1.454817,0.203458,1.260134,-0.515082,0.271273,-0.151749,0.492279,0,-0.192279,4
-0.313072,7,1,0,0.354968,-0.001769,-0.284873,-0.124199,-0.273116,-0.024249,-0.024401,-0.21968,-0.034985,0.102571,-0.267482,0.031329,0.046943,0.294332,0.073697,-0.0368,0.030529,-0.051117,-0.015383,-0.007538,0.240256,-0.03023,0.065744,-0.050347,-0.270311,-0.236358,0.583941,-0.03651,0.075555,-0.450428,-0.113626,-0.136439,-0.118216,-0.417492,-0.830832,-0.694208,-0.848674,-0.454776,0.276521,0.09546,-0.253242,0,-0.061132,1
2.612947,2,1,0,-0.160238,-0.049625,-0.685951,0.162815,1.02998,0.271693,0.268676,0.048602,-0.035375,0.022888,-0.013342,-0.167302,0.046617,0.302294,0.277778,0.814983,-0.174318,0.881967,0.192867,0.251494,-0.091366,0.588009,-0.062655,0.355763,-0.198687,-0.132812,-0.352676,0.184077,0.553372,0.378548,-0.006513,0.908992,0.93747,1.020399,-0.730516,-0.786942,-0.642377,-0.427887,-0.351129,0.680762,0.656324,0,-0.03232,2
-0.430113,10,1,0,-0.117121,-0.178679,0.067795,-0.903849,-0.160645,-0.092191,-0.042753,-0.298598,-0.034354,0.159942,0.293936,0.438901,0.047097,-0.020952,0.02843,-0.147949,-0.214046,-0.079537,0.032662,-0.053541,0.026127,-0.157401,-0.314924,0.611591,-0.492476,-0.540948,0.23879,0.017706,-0.265259,0.816528,-0.021166,-0.075663,-0.054981,0.087776,-0.036166,0.492788,-0.202818,-0.535967,0.113131,-0.204692,-0.043183,0,-0.099167,1
-1.132358,7,0,0,-0.246147,-0.216653,-0.675552,0.706856,-0.311557,-0.164897,-0.181851,-0.036002,-0.035371,-0.090918,-0.626803,-0.196884,0.0465,0.061281,-0.172295,-0.268019,-0.228774,-0.24834,-0.241617,-0.1788,-0.234582,-0.158651,-0.303421,-0.385329,-0.14269,0.072103,-0.377753,-0.2282,-0.200004,-0.650203,-0.134552,-0.280037,-0.2633,-0.419556,0.396573,-0.590346,0.131571,-0.358009,0.417389,-0.231728,-0.297645,1,-0.208271,0
0.03805,4,0,0,-0.347619,-0.159692,-0.601945,1.586461,-0.167577,-0.161294,-0.167205,-0.3776,-0.035529,0.377462,1.092906,0.911184,0.047547,0.735981,0.240841,-0.216269,-0.209208,-0.121021,-0.015228,-0.057603,0.264589,-0.15094,-0.280947,-0.212062,-0.377096,-0.496675,0.182853,0.013185,-0.598438,0.94224,-0.11734,-0.193927,-0.177065,-0.053728,0.595239,0.233133,0.600795,-0.410134,0.637029,-0.253989,-0.263262,0,-0.192957,2
-0.078991,10,1,1,1.136637,0.252512,3.311022,-0.091357,-0.138749,0.366001,0.382669,0.14749,-0.034487,0.123113,-0.625983,0.108649,0.046843,0.16558,0.325582,0.3017,0.148569,0.057714,0.419495,0.268416,0.439786,0.012329,-0.039649,0.168191,-0.267185,-0.30555,0.234807,-0.179815,0.529656,-0.489692,-0.110458,0.008773,0.032035,-0.222212,-0.728549,-0.497612,-0.77047,-0.528048,-0.256124,-0.089765,-0.16304,0,-0.003018,1
-1.015317,6,0,0,-0.375659,-0.24807,-0.590343,-1.029507,-0.04192,-0.156914,-0.174656,0.12381,-0.033858,0.666667,0.322768,0.256693,0.047439,2.022824,1.278845,-0.276297,-0.373399,-0.2441,-0.230716,-0.147233,-0.167841,-0.151951,-0.303509,-0.392967,0.173237,0.627332,-0.481662,-0.224773,-0.198323,-0.650203,-0.134552,-0.066963,-0.049811,0.298541,0.278553,0.218295,0.103256,-0.326942,0.012002,-0.253722,-0.277832,0,-0.122232,1
0.974376,3,0,0,-0.170438,-0.152423,-0.691947,0.265626,0.248641,-0.097663,-0.109871,0.409544,-0.032802,0.051344,0.247787,-0.166553,0.046899,0.003729,0.013827,-0.24799,-0.339999,-0.209494,-0.231998,-0.164012,-0.200516,-0.10617,-0.214372,-0.337508,-0.085391,-0.152408,-0.425465,-0.205929,-0.176912,-0.650203,-0.134552,-0.047301,-0.087793,0.318192,0.20184,-0.475356,0.513152,2.597409,-1.263415,-0.24902,-0.171562,0,0.660995,1
0.389172,7,0,0,-0.221926,-0.194381,1.280709,-0.279844,-0.11162,-0.126262,-0.133681,-0.082999,-0.03555,0.011553,-0.477296,-0.118548,0.046686,0.493603,0.347376,-0.103798,-0.111399,-0.137924,-0.150646,-0.114268,-0.071204,-0.155726,-0.309372,-0.224277,-0.19452,-0.119022,-0.339116,-0.162035,-0.110682,-0.650203,-0.134552,-0.116179,-0.107718,0.077827,0.176269,-0.44939,-0.084163,-0.502377,1.212585,-0.19295,-0.110696,0,-0.089613,2
-0.898276,10,0,0,0.108175,-0.092048,-0.52499,-0.625403,-0.380632,-0.158186,-0.169039,-0.281055,-0.03441,0.170102,-0.015013,0.332531,0.047176,0.150225,0.040576,-0.266978,-0.130565,-0.237558,-0.212354,-0.159098,0.161696,-0.159694,-0.317455,-0.294313,-0.452106,-0.561512,0.597934,-0.208831,-0.257172,0.191167,-0.061833,-0.287766,-0.271534,-0.522801,-0.575123,0.129271,-0.557432,-0.391947,-0.066768,-0.247481,-0.298949,0,-0.086717,1
-0.078991,7,0,0,-0.03036,-0.148944,0.414266,0.272765,-0.186655,-0.10093,-0.110216,-0.128224,-0.034415,0.218351,-0.096617,0.042089,0.04688,0.250429,0.006156,-0.209052,-0.25061,-0.182903,-0.172857,-0.140231,-0.11987,-0.148854,-0.285566,-0.269185,-0.227857,-0.258857,-0.131974,-0.178677,-0.11178,-0.316126,-0.055513,-0.146711,-0.127339,-0.388919,-0.738384,-0.898223,-0.783953,-0.444247,0.699401,-0.115395,-0.248391,0,0.120217,0
