@relation 'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,47,49,45-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NominalToBinary-R3,4,46-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R2-3,45'

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-1.153844,-0.492338,-1.375974,-0.663034,1.669091,-0.943743,-0.850291,-0.899127,-0.106935,-0.631444,0.111369,-0.265039,-0.168396,0.107392,0.570394,0.307285,-0.399943,-0.043545,-0.324928,-0.371712,-0.306187,-0.260116,-0.601226,-0.433993,-0.4624,0.261316,0.611249,-0.438816,-0.370275,-0.315639,-0.625989,-0.532883,-0.633317,-0.540584,-0.667035,-0.064553,0.334512,-0.001619,-0.356403,0.69684,-0.119136,-0.239613,0.192804,1
0.545078,0.076329,-0.259026,1.588783,2.596603,0.865925,0.239027,0.011275,1.298657,0.55108,0.005834,-0.710227,-0.045349,0.106614,0.008363,0.076255,-0.358889,-0.518779,-0.338349,-0.358189,-0.324,-0.478169,-0.165453,-0.460874,-0.041484,0.214902,-0.116737,-1.026187,-0.336658,-0.344583,-0.693431,-0.579137,0.05404,0.123365,0.762836,1.104602,-0.176353,0.809847,-0.252152,-0.368063,0.777958,0.537428,1.359865,1
-0.183031,-1.06366,-0.94064,0.431592,0.263825,0.130015,-0.512885,0.089933,-1.02398,0.978719,-0.000138,0.786522,1.711074,0.112141,-0.306102,-0.265223,-0.573319,-1.020249,-0.310954,-0.277699,-0.333614,-0.523283,0.190362,-0.209487,0.769497,0.938007,0.599981,-0.271263,-0.302202,-0.166259,1.885477,2.252814,0.298827,0.365692,1.242837,1.477941,2.395353,1.559989,-0.139706,0.936055,-0.925987,0.965998,0.953849,3
0.545078,-2.17097,2.796963,-1.482552,1.986348,3.538079,-0.277175,-0.294354,-0.282886,0.79578,-18.440567,-4.515817,-6.352846,-0.018103,-2.551243,-2.912985,-0.802555,-2.130545,-0.431148,-0.629919,-1.256356,-0.993225,-0.51569,-1.538704,-0.036265,-0.919981,-0.153534,-2.095966,-0.589785,-0.588769,-0.693431,-0.579137,2.014162,2.02185,3.648956,2.637365,0.091739,2.150155,-0.055146,-3.290915,-0.176845,1.14885,-1.562232,3
2.001297,0.040534,0.003276,-0.934732,0.588548,1.532334,0.781282,0.665882,-0.121068,0.168606,0.117927,-0.254713,0.413594,0.110226,0.26019,-0.10188,0.496648,-0.35983,-0.112206,0.012742,-0.136126,-0.367263,1.250126,0.594689,0.569758,1.041498,1.330452,0.14697,0.113984,0.122621,-0.693431,-0.579137,1.08857,1.164298,1.619071,0.90168,0.429023,1.09772,-0.546212,1.20797,0.923201,0.518251,0.836401,2
0.787781,1.396034,1.054559,0.046318,-0.839112,1.099701,2.346819,2.332726,1.156037,0.463116,0.178969,0.548765,0.167885,0.112431,0.194002,0.43395,1.825295,0.79439,3.713238,3.009308,2.343406,0.598937,2.249764,1.466881,1.93451,-0.380174,-0.877635,0.516411,3.422369,6.334942,0.418719,0.80827,1.816562,1.88114,0.969517,-1.140071,-0.338465,-1.308112,-0.5715,-1.618435,2.140132,1.749768,0.778941,3
1.394539,0.307364,-0.262683,-0.289609,-1.580003,0.469715,0.398223,0.239491,1.828137,1.233703,-1.132572,-1.584604,-1.938999,0.127875,-1.323212,-2.181472,-0.607206,-1.012733,-0.375885,-0.480109,-0.473654,-0.895477,1.126952,1.321098,0.287192,0.897649,0.609003,-1.229338,-0.482011,-0.443349,-0.693431,-0.579137,0.255226,0.343333,0.735067,0.770201,-0.027224,0.719283,-0.520025,1.067472,-0.754348,0.999473,-1.562232,2
-0.304383,-0.026784,-0.292146,1.598684,-0.036637,-0.119155,-0.364987,-0.399775,-0.744822,-0.465845,0.24792,-0.51643,0.3935,0.122823,0.58758,0.092313,-0.053967,0.258875,-0.295338,-0.255233,-0.223633,0.153432,0.234492,0.61615,0.04068,0.362365,0.011534,0.606849,-0.243902,-0.291671,-0.693431,-0.579137,-0.457303,-0.521326,0.640084,1.661285,1.684024,1.526746,0.553064,0.27056,-0.047285,-0.300768,0.03215,3
-0.304383,-1.884029,-0.733681,-1.209937,-0.309105,1.413832,-0.694631,-0.001649,-1.430141,-0.868181,-0.240196,-0.38953,-0.303696,0.101578,-0.104413,-0.550638,0.580266,-0.242659,-0.097345,-0.219295,-0.462059,-0.675544,-0.255415,-1.204956,0.797399,-0.881707,-0.607881,-0.807876,-0.368871,-0.301836,1.982752,1.476345,1.1102,1.127758,1.699407,0.991796,0.593805,1.173765,-0.531419,0.816846,0.866759,1.299386,-1.562232,3
0.909133,-1.895773,-0.782545,-0.645028,1.094294,1.822755,-0.700141,-0.638617,-1.049944,-1.421685,-0.060343,0.160924,-0.487367,0.092631,-0.090635,-0.109672,0.367446,-0.537533,-0.108389,-0.333731,-0.303623,-0.523283,0.583621,-0.420272,0.208392,-0.314266,-0.20232,-1.145008,-0.462616,-0.444984,-0.693431,-0.579137,0.405136,0.923592,1.787025,1.095571,-0.047811,1.880941,-0.560106,0.778378,0.189976,0.868521,0.343046,3
0.545078,0.443537,0.050795,-0.765197,-1.348591,0.368267,1.036282,0.890604,-0.757866,-0.468429,0.520384,-0.420306,0.261498,0.126528,0.049127,0.257272,1.129135,0.565274,0.338245,0.708031,1.348319,1.253095,1.4303,0.986682,0.435791,-1.373201,-1.44742,1.124358,1.368263,3.543637,-0.693431,-0.579137,1.007664,1.054517,0.048324,-1.36541,-0.712338,-1.455319,-0.273842,0.071653,0.243483,-0.176761,-0.161015,2
3.578867,1.571062,1.284598,-0.670324,0.064139,2.310602,3.498479,1.956224,0.667728,0.005717,0.907465,1.349385,1.560178,0.128899,0.773787,0.573886,1.786995,-0.486555,4.755678,7.495613,8.300593,0.17035,2.055511,1.9758,1.694137,0.158251,-0.232157,1.121616,6.934777,10.797913,-0.387711,0.299586,3.252133,1.16173,1.993493,-1.671954,-1.339225,-1.788748,-0.38319,-0.708019,1.099792,1.153224,1.184831,0
0.545078,-0.799906,-1.035421,-1.22239,-2.121207,1.766189,0.228159,0.474203,-1.145195,-0.594719,0.122777,-0.760391,-0.044877,0.10431,0.173265,0.021839,0.832313,-0.018353,-0.057207,0.057018,0.040589,-0.23192,0.426954,-0.681705,0.953867,-1.04153,-0.680249,0.116164,0.030711,0.175861,2.82208,0.525603,1.227148,1.29833,1.264329,0.163207,-1.01687,0.11333,-0.519525,0.146933,0.731486,0.941201,-0.073226,4
-1.396547,-0.036368,-0.470601,-1.226873,-0.807386,-1.628103,-1.021884,-1.304331,0.258812,-1.104447,0.081081,-0.322183,-0.382657,0.100491,1.120636,0.577085,-0.453884,0.527138,-0.331889,-0.390769,-0.315327,0.001171,-0.168631,0.960433,-2.945433,-0.081913,-0.011521,-0.260044,-0.378677,-0.338836,-0.48272,-0.445395,-1.431923,-1.425742,-1.956428,-0.948429,-0.948491,-0.895258,0.779357,-2.067906,-0.449356,-2.962201,0.161153,0
-0.91114,0.374664,-0.177456,-1.507383,3.333761,0.477565,-0.557669,-0.719823,2.296746,1.145629,0.495041,-0.08716,0.014033,0.108685,3.073611,2.069978,-1.426415,-0.868399,-0.370806,-0.408208,-0.330687,-0.322148,-1.019547,-0.509854,-2.583663,0.921124,0.606754,-1.556824,-0.402734,-0.352007,-0.693431,-0.579137,-1.169037,-1.082194,0.051296,1.80168,-1.288178,1.399615,-0.142205,-2.330129,0.197725,-1.845798,0.960885,0
-0.789789,0.21558,-0.407008,0.856599,-0.687948,-0.329502,-0.367195,-0.551029,-0.631379,-0.068393,-0.015738,-0.972557,-0.09539,0.093198,-0.401691,-0.222052,-0.458656,-0.038999,-0.353912,-0.371205,-0.331768,-0.421776,0.143218,0.75942,-0.706864,1.114928,1.215452,0.770971,-0.36775,-0.468302,-0.472932,0.087056,-0.725756,-0.630899,0.180153,1.353893,1.302189,1.312194,-0.380491,1.629588,-0.637709,-1.182905,1.160725,2
-0.304383,-1.475714,-1.559354,-0.53451,-1.154504,1.007958,-0.57056,-0.666993,1.402143,0.427666,-0.357006,1.88735,-0.53381,0.083842,-0.205399,-1.000442,-0.897064,-1.721658,-0.324122,-0.410476,-0.367836,-0.587195,-0.22402,-1.053835,-0.412094,0.625347,0.752243,-2.785537,-0.428582,-0.37769,-0.693431,-0.579137,0.838489,0.864685,1.121555,0.510428,0.067574,0.136609,-0.512329,0.826601,-1.152921,1.142654,-1.562232,1
-0.547086,-1.554821,-1.705568,-0.517638,2.618998,1.650807,-0.260891,-0.385126,0.558261,-1.253031,-0.156829,-1.309989,-0.787359,0.092374,-1.108455,-0.586874,0.486774,-0.541694,-0.297392,-0.420711,-0.374919,-0.583436,-0.379746,-1.347222,-0.31428,-0.526107,-1.150524,-2.150477,-0.368062,-0.282213,-0.693431,-0.579137,1.346423,1.272367,1.667602,0.578041,-0.148832,0.559244,-0.393485,-0.952204,-0.296266,0.886225,-1.562232,2
-0.425734,-0.268538,-0.269419,0.12689,1.756803,0.003785,-0.489964,-0.701115,-0.289235,0.532348,0.058151,1.078526,-0.210683,0.103461,-0.208666,-0.213056,-0.998411,-1.000108,-0.343903,-0.403025,-0.338208,-0.500726,-0.030864,0.110115,-1.424409,1.539358,1.430106,-0.04227,-0.388388,-0.325437,-0.693431,-0.579137,-0.369218,-0.267325,0.298532,1.01544,1.276943,0.740519,-0.536117,1.083118,-0.890528,-1.479804,1.284517,1
0.66643,1.403438,1.079131,-0.08689,-0.768196,-0.155008,1.34781,1.336983,-0.109115,0.047359,0.14002,-0.750514,0.018831,0.105705,0.096424,-0.00122,1.192304,1.178872,0.229514,0.545864,0.430025,1.115873,0.208923,-0.27268,1.130977,-0.324533,-0.703645,1.604156,0.308993,1.032513,0.068261,0.223801,0.396951,0.485836,-0.633337,-1.514489,-0.866402,-1.622827,-0.550011,-0.024609,1.224944,0.285391,0.565943,1
-0.425734,-1.093777,-0.684699,-0.134219,0.853551,0.773968,-0.726703,-0.178461,0.997057,-0.907768,-0.36994,-1.052394,-0.294699,0.095455,-0.066774,-2.98479,0.444925,0.353675,-0.262274,-0.257964,-0.539771,-1.079694,0.232853,-0.057928,0.660022,-0.341438,-0.08634,-2.028589,-0.340843,-0.313916,2.100557,2.985305,0.19974,0.247133,0.817867,0.977682,0.291876,1.039683,-0.537317,0.620148,0.148102,1.845757,-1.562232,2
-0.91114,-1.813878,-2.188601,0.187402,-1.621059,-0.784609,-1.366996,-1.31994,-1.061574,-0.177816,0.138584,1.586082,2.610578,0.14263,0.596386,-0.127378,-1.089228,-1.43102,-0.343719,-0.340127,-0.33558,-0.517644,-1.842624,-1.547501,-0.634914,0.009791,-0.393631,-1.046909,-0.329567,-0.421831,3.144224,1.345393,0.083413,-0.446017,-0.422134,-0.73779,0.863106,-0.133365,0.24781,-0.627524,-3.828299,-0.077318,0.327628,2
0.66643,-0.574943,-0.167367,1.03894,-0.923092,0.473103,-0.431126,-0.559389,1.901261,0.334726,-1.199767,-0.103323,-1.849798,0.067157,-2.444717,-3.720293,-0.736371,-1.014186,-0.346583,-0.463939,-0.455241,-0.908635,0.060829,-0.159071,-0.38505,1.043562,0.958877,-2.241693,-0.414093,-0.310549,-0.693431,-0.579137,0.049358,-0.265189,1.191254,1.762228,1.706361,1.649063,0.782555,0.858811,-0.972125,0.863177,-1.562232,2
0.66643,0.46273,-0.135717,-0.554864,-0.344563,0.751292,1.320369,1.286899,0.346677,0.813126,0.491105,0.672317,0.734493,0.125799,0.169998,0.135865,0.633418,-0.412533,0.164431,0.274941,0.343116,-0.075899,0.463644,-0.757092,1.02716,-1.691124,-0.80574,0.202325,0.26594,0.558095,-0.176958,0.032521,1.38804,1.362813,0.353744,-1.456538,-1.318638,-1.448227,0.487995,-0.2845,0.388065,0.969775,0.607692,2
-0.06168,0.48388,0.373148,-1.176697,0.375799,0.553975,0.502799,0.511488,0.168629,0.548066,0.180967,0.05978,0.431159,0.10845,0.07171,-0.027921,0.101085,-0.106552,-0.218247,-0.198052,-0.214442,-0.198084,0.068037,-0.295207,0.620893,0.445877,0.787562,0.377055,-0.234159,-0.247047,-0.490747,-0.225478,0.209736,0.303781,0.660584,0.724357,0.484289,0.605852,-0.552409,1.507311,0.298602,0.441915,0.794436,1
0.059672,-0.948583,-0.221733,0.848561,-0.193399,2.210637,0.17834,-0.079948,0.482903,0.400369,-0.081955,1.590571,-0.829646,0.083634,-0.589603,-0.247423,-0.341404,-1.511572,-0.243324,-0.422547,-0.341044,-0.558999,0.856181,-0.2278,-1.215124,0.845299,0.552963,-1.433449,-0.318669,-0.144822,-0.693431,-0.579137,1.180099,1.188231,2.001673,1.146343,-0.344524,1.204498,0.360956,-0.547827,-0.081572,-0.470913,2.247305,3
-1.275195,-1.890719,-2.469785,-0.60082,-0.857774,-1.641748,-1.864052,-1.538146,-1.421994,-0.776142,-0.076048,-1.102966,-0.246029,0.092852,-0.088079,-0.18455,-0.888422,-0.621497,-0.370432,-0.400943,-0.346261,-0.521403,-1.024878,-0.958799,-0.4892,-0.129937,-0.264467,-0.822032,-0.398697,-0.362993,2.570206,1.17422,-0.534757,-1.134299,-1.534919,-1.524407,0.330292,-1.063459,4.773556,-3.26527,-1.716251,-0.050856,0.320792,0
-0.668437,0.388277,-0.176217,-1.418989,-0.389353,-0.499022,0.301863,0.110311,0.339265,0.326543,0.896739,1.418121,0.455966,0.122526,1.546455,0.668179,-0.117748,-0.260694,-0.188252,-0.264547,-0.033366,0.435397,0.490762,0.50571,-1.683846,1.742532,1.599162,0.128489,-0.230952,-0.161955,-0.134992,-0.258643,0.030497,0.043031,-0.908699,-1.401089,-0.931782,-1.353047,1.077715,-1.034539,0.059581,-1.850407,0.136015,2
-0.91114,-0.202959,-0.410372,-1.561084,0.754642,-0.840367,-0.696562,-1.032525,-0.235989,-0.193465,-0.097005,0.59697,-0.151901,0.08767,0.090317,-0.263133,-0.815562,-0.51379,-0.33852,-0.395095,-0.347582,-0.54772,0.293499,1.019356,-1.579187,1.304859,1.308153,-0.017108,-0.375581,-0.295055,0.247437,3.796287,-0.732914,-0.652177,-1.121897,-0.609504,-0.712338,-0.890778,-0.21487,0.564011,-0.273331,-1.657455,2.140417,2
-0.668437,-1.955379,0.402832,0.112728,-0.159807,-0.388451,-1.780785,-1.883866,1.121955,-0.78208,-0.311955,1.385018,-0.761739,0.082653,-0.805211,-2.053034,-1.200461,-1.239551,-0.352182,-0.418073,-0.35865,-0.607873,-0.542563,-0.593837,-0.870405,0.564919,0.224951,-3.062841,-0.406176,-0.338004,-0.693431,-0.579137,-0.34632,-0.589667,0.068303,0.633026,1.05877,0.286472,1.055825,-1.252281,-0.711158,0.815879,-1.562232,3
-1.275195,0.318232,0.196707,-0.257211,-0.288577,-1.608408,-0.757076,-0.983375,-0.780743,-0.989061,-0.091125,-0.641778,-0.641005,0.099744,-0.41419,-0.234975,-0.237935,0.824113,-0.324958,-0.404301,-0.341443,-0.419896,-0.139649,1.025329,-1.436979,0.50364,0.609902,1.008971,-0.375863,-0.39216,0.314524,1.57592,-1.389001,-1.274413,-2.114363,-1.162409,-1.268144,-1.043016,-0.457455,0.512904,-0.320467,-2.088487,1.229505,1
-0.547086,-0.704758,-1.055907,-0.538296,1.663492,0.198581,-0.564184,-0.733001,1.804639,1.003701,-1.391824,1.835513,-2.083083,0.06804,-2.401254,-2.099722,-1.343378,-1.659319,-0.355375,-0.437791,-0.393208,-0.701861,-0.336481,-0.624594,-1.061791,0.991407,0.749424,-2.298997,-0.434314,-0.387524,-0.693431,-0.579137,0.003477,-0.188667,0.873036,1.345394,1.397504,1.177037,-0.398183,1.322455,-1.350564,0.181199,-1.562232,1
-1.032492,-2.013847,0.0259,-0.430266,1.715746,0.541953,-1.508431,-1.863207,-0.130246,-1.893437,-0.205299,0.012229,-0.81328,0.085633,-1.144248,-0.752465,-0.437411,-0.673999,-0.318923,-0.420748,-0.363582,-0.605993,-0.214278,-0.546908,-1.138264,0.042865,0.015099,-2.057071,-0.408116,-0.348958,-0.693431,-0.579137,-0.006516,-0.132888,0.823563,1.126275,0.234949,1.04151,-0.185884,-0.167684,-0.04287,-0.036557,-1.562232,4
0.787781,-0.322374,-0.533838,-1.44232,0.04921,1.595268,0.656636,0.568143,-0.337144,-1.2202,-0.079272,-0.918515,-0.513845,0.093799,-0.394589,-0.149455,1.337108,0.503349,0.278271,-0.004441,-0.170062,-0.444333,1.4303,0.648294,0.749294,-0.933835,-1.503904,-0.059345,0.119445,-0.490033,0.298811,0.849756,1.309757,1.285247,1.595507,0.544679,-0.094981,0.334764,-0.46775,0.278106,1.449832,0.82464,0.863824,4
-0.425734,-2.129297,-1.226417,-0.139389,0.510167,0.882206,-0.588937,-0.097281,-1.88482,-0.065147,-0.731667,0.895626,0.858354,0.10123,-0.325561,-0.54291,-0.04539,-1.351574,-0.19798,-0.187224,-0.549566,-0.679304,0.024417,-1.204239,0.678706,-0.336207,-0.880482,-0.683891,-0.232865,-0.125393,-0.693431,-0.579137,1.528048,1.145191,1.633299,0.28562,1.921538,0.428978,1.090209,-0.059335,0.510721,1.103857,-1.562232,3
-0.183031,1.075268,1.005252,-0.755743,-1.667715,0.278375,1.360534,1.410879,-0.371338,0.147609,0.122342,0.12374,0.404811,0.111804,0.072846,-0.088355,1.192655,0.849452,0.738628,1.012064,0.378523,0.461714,0.474632,-0.253005,1.349759,-0.915404,-0.626474,1.474628,0.524834,1.266129,0.314402,0.475301,0.7742,0.857993,-0.250092,-1.475566,-0.80324,-1.751887,-0.526922,0.080611,1.433339,0.589723,0.617365,3
-0.91114,-1.522243,-1.007145,0.204334,-0.245654,-0.075565,-1.415388,-2.006246,-0.961651,-1.072552,0.020095,-0.31953,-0.512774,0.090501,-0.377119,-0.167034,-1.118278,-1.168802,-0.365755,-0.412551,-0.342505,-0.527043,-0.002151,0.088388,-1.983456,1.925107,1.826376,-0.818198,-0.403829,-0.344816,-0.693431,-0.579137,-0.304235,-0.413989,-0.154977,0.233494,-0.154304,0.368576,1.600466,-0.356406,0.054079,-1.630511,0.671644,0
-1.275195,0.015229,-0.558744,-0.491049,-0.531186,-1.071867,-0.263346,-0.213301,-0.52085,-1.190968,-0.001353,-1.006883,-0.401766,0.096978,0.345979,0.1511,0.602468,1.058767,-0.215329,-0.254006,-0.218509,0.09516,-0.277024,-0.232206,0.229673,-1.327993,-0.324189,0.460928,-0.159621,-0.257811,-0.047143,-0.225478,-0.590671,-0.380083,-0.36931,0.015939,1.623817,0.366987,-0.452757,0.947037,0.287165,-0.0186,0.109764,0
2.365351,-0.252245,1.182953,-1.076911,0.707986,1.488309,-0.15936,-0.345054,0.582887,0.046221,0.267715,-0.463572,-0.018828,0.103596,0.042167,0.343045,-0.346758,-0.584234,-0.32748,-0.354688,-0.269983,-0.322148,0.888883,1.111807,0.06589,0.353698,0.121664,-0.769061,-0.296209,-0.213361,-0.693431,-0.579137,0.080057,0.14956,1.429747,2.079429,-0.261441,2.000361,-0.254751,0.227981,-0.254173,0.505148,0.498846,3
0.181024,1.511973,1.137783,-0.298999,-1.016403,0.001841,1.454198,1.396077,2.384128,-2.191324,-0.10741,-1.662237,-0.719152,0.09149,-0.048877,3.412578,2.747229,3.270025,0.814775,0.685719,0.52211,1.266254,1.11105,1.09526,1.048773,-0.819517,-0.881908,-0.406904,0.087974,0.260753,-0.383176,-0.199389,0.428447,0.482673,0.136081,-0.390073,-0.181906,-0.063442,-0.164394,0.163499,1.267674,1.337654,0.594732,1
-0.183031,0.398905,0.004225,-0.976548,-1.105982,-0.675697,-0.150592,-0.23669,0.06269,0.223606,0.152504,0.156067,0.061032,0.105054,0.105798,-0.011578,-0.366546,-0.003757,-0.305142,-0.350385,-0.295543,-0.194324,0.00664,0.424757,-0.124792,0.855241,1.066058,0.375983,-0.346057,-0.269719,-0.693431,-0.579137,-0.620416,-0.530247,-0.283989,0.496054,0.464739,0.533174,-0.351805,1.046674,0.257817,-0.344695,0.725614,1
1.273187,1.913143,1.73815,0.106599,-0.185934,-0.598263,0.848574,0.761453,1.120057,-0.2171,0.218868,-0.053241,-0.096718,0.105142,1.780528,1.252914,0.842502,1.810738,0.172822,0.031408,0.202119,4.330272,-0.194824,0.365435,0.35368,-1.700837,-0.323263,1.103871,-0.040841,0.046857,-0.693431,-0.579137,-0.866433,-0.753873,-0.876471,-0.045525,-0.69761,-0.070256,-0.557007,0.436642,0.777958,-0.251842,0.308847,2
-0.91114,0.775768,1.05789,0.118145,0.463511,-1.964332,-0.625403,-0.588662,-0.605287,-0.469464,-0.141063,-0.313856,-0.157514,0.103044,0.090175,-0.300318,-0.224571,1.109292,-0.307282,-0.353985,-0.353599,-0.645468,-0.303216,1.103608,-0.044275,0.441581,0.462046,1.351836,-0.366396,-0.305037,-0.011275,-0.001695,-1.703857,-1.792209,-0.799729,1.287624,2.768212,1.405045,1.642846,-0.253272,-0.014155,-0.812407,-1.562232,0
-0.668437,0.451158,0.45827,-0.542096,0.056674,-0.501806,-0.360661,-0.430171,-0.14822,-0.953797,0.143459,-0.809453,-0.086907,0.108589,0.26857,0.534642,0.24499,1.041277,-0.269838,-0.256489,-0.19733,0.798192,1.12017,2.737787,0.41209,-0.527676,-0.569238,0.612247,-0.211627,-0.153332,-0.693431,-0.579137,-0.974428,-0.89234,-0.217785,1.111015,0.437019,0.958376,0.076491,0.869671,0.445823,0.088272,0.00444,1
-0.547086,-1.236938,1.402527,-0.473576,0.599745,0.237051,-1.451581,-1.771456,0.514954,0.830015,0.016658,1.135955,-4.500841,0.031653,-3.166537,-0.17207,-2.177728,-1.935808,-0.376489,-0.431453,-0.352115,-0.611632,-0.301199,0.004488,-1.32795,2.009908,1.907134,-1.771263,-0.428744,-0.378498,-0.693431,-0.579137,-0.667715,-0.712375,0.478401,1.721526,0.125052,1.283347,-0.505732,-1.594446,-2.269879,-0.398687,-1.562232,0
-0.91114,0.908301,0.418265,-1.027341,1.648562,-0.31878,0.168608,0.063874,0.97595,0.119838,0.115753,-0.78533,-0.143932,0.104201,0.853185,0.377126,-0.021772,0.536621,-0.309454,-0.324837,-0.263915,0.0914,-0.587841,-0.336836,-0.250255,0.066111,0.177483,0.144986,-0.357457,-0.340019,-0.693431,-0.579137,-0.727088,-0.62796,0.033661,1.13258,1.006611,0.872291,-0.422871,1.198522,0.465201,-0.346313,0.760607,0
1.030484,-0.043674,0.01122,0.230141,-1.010805,0.48971,0.261728,0.441995,-1.50735,-0.625834,0.1818,-0.219202,0.119428,0.112659,0.07029,-0.03489,0.823823,0.622344,0.104212,0.154657,0.126671,0.388403,0.351204,-0.122263,0.84374,-0.722253,-0.820618,1.239461,0.059432,-0.042305,1.081588,0.002354,0.388844,0.444318,1.009809,0.910682,1.00367,0.951512,0.654716,0.266878,0.686746,0.188716,-0.137609,3
0.787781,1.297562,1.209818,2.159723,-1.432571,-0.952858,0.284265,0.128334,0.912379,0.819527,0.259642,0.911912,-0.189132,0.104727,0.391572,0.097159,-0.431532,0.229113,-0.286943,-0.375701,-0.282399,0.145913,0.134238,1.0392,-0.737919,1.28573,1.712991,0.618346,-0.357171,-0.314631,-0.693431,-0.579137,-0.989827,-0.89931,-0.983219,-0.026775,-0.047811,0.02605,-0.210572,0.143559,-0.002399,-1.129244,1.001343,1
-0.668437,0.20949,-0.421522,0.600146,-0.45467,-1.436655,-0.74926,-0.79216,0.7068,-0.388904,0.101292,0.225823,-0.109186,0.107411,0.506194,0.636474,-0.464816,0.431229,-0.314801,-0.372648,-0.312633,-0.023266,-0.49458,0.349482,-0.289319,-0.126736,-0.180594,-0.377685,-0.366051,-0.261277,0.192123,0.099686,-1.25891,-1.229281,-0.742486,0.727809,1.615358,0.853253,-0.127712,0.7685,0.130366,-0.091516,0.36299,0
-1.153844,0.375985,0.117953,-0.40826,-0.221393,-2.170079,-0.897652,-0.978923,-0.309023,-0.675052,0.036192,-0.094834,-0.25554,0.101874,0.226812,0.016549,-0.44376,0.771042,-0.323259,-0.381293,-0.322406,0.038767,-0.847436,0.164664,-0.681822,0.140304,0.199276,0.668551,-0.389299,-0.308788,-0.012226,0.007786,-1.650848,-1.533219,-1.976289,-0.575767,0.321823,-0.458737,-0.44696,0.474374,-0.002399,-1.098458,0.420116,0
1.151836,0.559144,0.74201,-1.530911,-0.223259,0.671745,0.54835,0.344578,0.686644,-0.079191,0.514475,0.551336,0.295431,0.110983,2.531465,1.096381,0.368583,0.24629,-0.053412,-0.107257,0.104768,0.659089,0.957856,1.102742,-0.575904,0.629458,0.637896,0.015977,-0.135687,-0.014775,-0.693431,-0.579137,0.191699,0.2805,0.110659,-0.083867,-0.990933,-0.036561,-0.527121,0.522475,0.102582,-0.61703,0.141538,3
0.181024,1.44846,1.076142,-0.229104,0.596013,0.885381,2.468575,2.357602,1.724198,0.868326,0.492732,-0.499001,0.287761,0.115586,0.164885,0.969305,1.576603,0.34823,1.092809,2.090199,3.137544,0.754957,2.073982,1.031824,1.365323,-0.493707,-0.706132,0.087947,1.480085,2.143636,-0.497583,-0.198303,1.931197,1.992521,0.776469,-1.596063,-0.444246,-1.866,-0.565203,-0.634703,1.287798,1.391556,0.7426,1
-1.153844,-1.374782,-1.319413,-1.174605,1.01218,0.361203,-1.066574,-1.213126,1.839689,0.302151,-0.844273,1.446325,-0.981613,0.081724,-1.774598,-1.527973,-1.312965,-1.588222,-0.356905,-0.421582,-0.363565,-0.611632,-1.154083,-1.307909,-1.373774,-0.310442,-0.803053,-3.0503,-0.412339,-0.357514,-0.693431,-0.579137,-0.137948,-0.086016,0.885223,1.329306,1.006611,1.191652,-0.10902,-1.041472,-0.533655,0.27737,-1.562232,0
1.394539,0.575962,0.481811,1.768021,-0.945487,0.030755,0.742414,0.794472,-0.655317,0.170086,0.225639,1.107056,0.634753,0.113903,0.129518,-0.077143,0.61336,0.358125,0.238444,0.207174,0.028357,0.206066,0.293942,-0.203164,0.921291,-0.323244,0.056444,1.179412,0.065124,0.262911,-0.252655,-0.180401,0.447482,0.53725,0.234547,-0.268409,0.518971,-0.443163,-0.569002,0.456152,0.692937,0.304598,0.421778,3
1.030484,-0.281951,0.673886,1.226666,2.146844,1.780431,0.551802,0.447872,0.42498,0.972625,-0.985448,1.235629,-0.986626,0.057088,-1.131323,-0.683733,-0.241535,-1.228311,-0.234402,-0.439085,-0.549844,-0.763893,0.94772,0.09386,0.364413,0.888108,0.541646,-0.666275,-0.305398,-0.118459,-0.693431,-0.579137,1.117383,1.017815,1.287995,0.356597,-0.948491,0.023944,-0.138307,-0.398555,0.051358,0.762082,-1.562232,3
