@relation 'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.RemoveType-Tnominal'

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-0.545274,-0.10237,-0.558676,-1.503072,-0.258108,1.301605,1.207151,1.476075,0.419396,1.532236,0.831284,0.134455,1.014784,0.137118,1.184424,0.306354,0.321151,-1.154683,-0.137152,0.055569,0.37429,-0.267811,1.558334,-0.299597,-1.096732,1.94841,1.967975,-0.469211,0.109321,0.04796,-0.690137,-0.584779,1.84254,2.42466,1.450468,-0.440078,-0.185098,-0.518008,0.286877,-0.255841,0.584154,-0.898155,0.479667,2
-0.422974,-1.310441,-0.605415,-1.490642,0.784778,0.726761,-0.975416,-1.024219,-0.736372,-0.230912,-0.58956,-0.001894,-0.824423,0.068246,-0.94988,-0.670332,-0.783273,-1.077834,-0.35666,-0.422237,-0.410317,-0.724531,-0.418883,-0.768259,-0.452155,1.084756,0.993544,-0.78372,-0.408819,-0.350549,-0.690137,-0.584779,0.071904,0.107066,0.125367,0.116898,-0.772434,0.14509,-0.452141,0.545207,-0.385678,-0.036902,-1.592794,2
0.555429,-2.192534,2.783062,-1.490642,1.960327,3.520183,-0.27957,-0.301189,-0.298116,0.773718,-16.221069,-4.538618,-6.311949,-0.028017,-2.54438,-2.971682,-0.797163,-2.120516,-0.443747,-0.633303,-1.294307,-1.001216,-0.507349,-1.540502,-0.041048,-0.921664,-0.156123,-2.110206,-0.588023,-0.56932,-0.690137,-0.584779,2.005464,2.007306,3.621696,2.658496,0.091627,2.15885,-0.05094,-3.306496,-0.183829,1.148302,-1.592794,3
0.92233,0.965996,0.509296,1.221614,0.464173,0.709211,0.39551,0.331846,1.214884,0.867174,-0.081646,-0.449993,-0.609515,0.088509,-0.901334,-0.210624,-0.279814,-0.012925,-0.3288,-0.404647,-0.348771,-0.500909,0.564222,1.19465,0.410961,0.98742,1.132314,0.002794,-0.376248,-0.330293,-0.690137,-0.584779,-0.455436,-0.362719,0.583247,1.593842,-0.683429,1.283687,-0.516329,1.731197,0.442918,0.434277,2.183414,1
-0.789875,0.905783,0.438966,-0.846042,-0.818244,-0.827471,0.842769,0.699483,-0.634405,-0.316187,0.329145,-0.947747,0.115569,0.12401,0.062216,0.143621,0.854124,0.862898,-0.109166,0.174938,0.501017,1.614026,0.69417,0.616523,-0.094929,-0.271883,-0.683386,1.51984,0.342972,0.340762,0.352095,-0.078792,0.239906,0.318217,-0.954001,-1.785119,0.09638,-1.857734,-0.422809,-1.278032,0.110055,-0.959078,0.04568,2
0.92233,1.226444,1.086174,-1.048988,0.922969,-0.15235,0.939795,0.906697,0.588246,0.560872,0.194763,0.524347,0.549598,0.115373,0.330703,0.121592,0.453415,0.506249,-0.007428,0.022443,-0.05804,0.403055,-0.334666,-0.649048,0.705608,-0.528257,-1.077828,0.819824,-0.009775,0.045776,-0.344969,-0.026179,0.030219,0.129691,-0.293132,-0.466304,-0.051815,-0.647279,-0.530794,0.414598,0.628194,0.285315,0.755976,2
-0.422974,0.538949,0.216814,1.294486,-0.973019,0.314525,0.715265,0.749052,-0.971344,-1.514199,-0.047849,-1.551638,-0.619645,0.092352,-0.046056,0.114066,1.705928,2.118867,-0.028208,0.035487,0.291661,1.31081,1.791979,2.288029,1.132813,-0.148519,0.17625,1.412351,-0.116061,-0.851924,0.668449,-0.102219,0.456524,0.385404,0.127741,-0.444412,-0.48454,-0.544818,1.144426,-1.017306,1.105061,0.40374,-0.124926,1
-0.912175,-2.199748,-1.861856,-0.524661,0.02196,0.038722,-1.975124,-1.565262,-2.120035,-0.983187,-0.10726,0.452699,1.525216,0.14256,-0.133806,-0.266311,-0.772686,-0.720796,-0.346995,-0.327972,-0.358657,-0.553972,-1.658047,-1.418381,-0.449041,-0.870477,-0.98857,-0.559399,-0.358761,-0.288865,0.982008,2.278125,-0.376176,-0.347158,-1.395366,-1.57066,-4.247826,-1.808874,-0.398199,-0.015827,-0.766382,-0.160294,0.726583,3
0.555429,0.706043,0.818821,-1.061823,-1.214394,0.226564,0.5336,0.509455,2.762013,-0.148109,0.207834,0.051667,0.060619,0.116371,1.363321,5.174698,0.566779,0.660637,-0.019148,-0.080357,0.022623,0.666475,-0.407141,-0.721793,0.46312,-0.785104,-0.973268,-1.60115,-0.128248,0.147468,1.266505,0.520792,0.019998,0.120447,0.221346,0.340701,-0.229864,0.135443,-0.521553,-0.002797,0.26909,1.395495,0.233149,4
-0.789875,-1.107249,-1.499038,-1.598787,-0.084908,0.673121,-0.738559,-0.839889,0.297865,0.396645,0.347963,0.223573,0.629534,0.1316,0.786861,0.165424,-1.036983,-1.426421,-0.366288,-0.384607,-0.332829,-0.491433,-0.081067,-0.447564,-0.34721,0.23593,-0.284997,-1.449277,-0.37591,-0.303997,-0.253306,-0.076802,0.186178,0.17274,1.410762,1.926009,1.921086,1.933684,0.349156,0.708576,-1.402284,0.450304,0.551594,1
0.800029,-1.279454,-1.894541,0.155695,0.747927,1.815878,0.464892,1.008985,-0.621748,-0.270485,0.006913,-0.993375,-0.414357,0.096895,-0.264157,0.057507,1.107019,-0.385727,0.022435,-0.046285,0.028781,-0.445951,1.106225,-0.548636,1.516698,1.364522,1.329877,-0.848349,0.578583,-0.251401,0.433293,0.059087,2.068161,1.81522,1.997329,0.068234,0.36125,0.323513,2.425879,-1.198867,1.088385,2.087713,0.155211,2
-0.300674,-1.104101,-0.678679,0.712323,0.224641,0.361987,-0.851323,-1.100142,-0.45255,-0.124443,-0.090865,0.779739,-0.632287,0.080173,-0.479993,-0.262952,-0.924758,-1.217726,-0.352354,-0.415897,-0.357804,-0.559657,-0.116675,-0.375483,-1.34182,0.447477,0.048457,-0.803926,-0.385599,-0.300892,-0.690137,-0.584779,0.010294,-0.147085,-0.001361,-0.006841,-0.890086,-0.178877,-0.235267,-0.177905,-0.684259,-0.969043,1.833605,3
0.310828,1.876787,1.770547,-0.677145,-0.318912,-0.430047,1.353972,1.315318,-0.118278,0.905769,0.472908,1.026294,0.904542,0.125934,0.097741,-0.027283,0.595704,0.807943,0.20562,0.297426,0.368204,2.127599,-0.188933,-0.372102,0.982692,-1.139388,-1.726726,2.125799,0.286507,0.620639,-0.387298,-0.189383,-0.088692,0.008883,-1.197706,-1.679079,-1.80387,-1.940236,-0.545159,0.375631,0.730327,-0.158427,0.623044,2
0.555429,0.337691,0.048889,-0.951605,0.502867,-0.20083,0.019126,0.223583,1.105462,0.149322,0.19389,1.141638,0.671715,0.124426,0.671937,1.224607,0.104355,0.31996,-0.125776,-0.155802,-0.195732,0.179433,-0.527396,-0.609366,0.706275,0.069859,-0.016634,-0.581394,-0.235607,-0.178361,-0.690137,-0.584779,-0.307075,-0.286743,0.145302,0.702759,0.705432,0.601246,-0.510503,-1.436053,0.210344,1.077426,0.26157,2
-0.178373,-0.997072,-0.66176,0.388385,-0.390772,-0.262991,-1.105788,-1.422736,-0.619115,0.554601,-4.263474,-4.115389,-4.571577,-0.0119,-1.967071,-1.235955,-1.677695,-1.659059,-0.40136,-0.452228,-0.442074,-1.016377,0.165339,0.504069,-0.760459,1.577444,1.387479,-0.545977,-0.450781,-0.4039,-0.690137,-0.584779,-0.450361,-0.42761,0.501791,1.46126,1.369148,1.4556,-0.458369,1.441461,-1.534316,-0.498157,-1.592794,1
-0.178373,-0.000371,0.270568,0.393217,-1.490777,-0.25128,-0.586501,-0.535646,-0.126469,-0.141182,0.229142,0.611327,0.392238,0.115352,0.43303,0.299667,-0.395884,0.084721,-0.299876,-0.330403,-0.283673,0.050566,-0.076059,0.485366,0.057718,-0.175788,-0.058237,0.10779,-0.347162,-0.245244,-0.690137,-0.584779,-0.795327,-0.688276,-0.409012,0.565517,-0.504149,0.52353,-0.467008,1.646932,-0.217829,0.000335,0.129717,2
-1.156776,-1.689256,-1.303977,-0.049815,0.488127,-1.327766,-1.843607,-1.526093,-2.077482,-0.227854,-0.037744,0.156118,0.463448,0.107642,-0.280716,-0.251905,-1.245362,-0.971762,-0.374583,-0.398358,-0.360402,-0.563447,-1.739447,-1.336576,-0.500182,-2.233943,-2.731143,-0.045101,-0.393162,-0.317321,1.687554,4.276174,-0.780823,-0.684665,-1.479347,-1.104531,-0.305006,-1.140507,-0.319948,0.047172,-2.954168,-0.505007,1.705904,2
1.04463,-0.347973,-0.955624,1.163422,-0.772181,0.462231,0.501461,0.51451,-0.61919,1.03919,0.560764,0.491462,1.403014,0.121409,-0.207685,-0.089689,-0.22821,-1.147281,-0.275085,-0.196237,-0.166246,-0.358776,-0.020349,-0.978463,0.731302,-0.543945,0.2424,0.154315,-0.171767,-0.075316,0.921215,0.79558,0.997819,0.948648,0.366246,-0.873068,-0.676202,-0.743112,0.195868,0.00464,-0.512616,0.688442,0.513971,2
-0.545274,-1.621238,-0.374614,-0.115446,0.204373,1.497509,-0.717673,0.174954,-2.145825,-1.4252,-0.059422,-1.065147,-0.445812,0.089978,-0.276328,-0.000344,1.120317,0.747066,-0.005442,-0.070865,-0.15784,-0.290552,0.499253,-0.217417,0.988931,-0.832121,-0.565433,0.086741,-0.268395,-0.531111,-0.690137,-0.584779,0.770886,0.815582,1.278169,0.865091,-0.420641,0.78252,-0.150186,0.29241,1.4265,0.999842,-0.523962,3
-1.034476,0.104332,-0.58804,-0.784387,0.830842,0.493346,-0.030249,-0.119265,0.154583,-0.155443,-0.023729,-0.972945,-0.199322,0.100075,0.05429,-0.100445,-0.004579,0.051754,-0.329565,-0.333009,-0.316899,-0.400468,0.172164,0.173875,-0.024545,0.415622,0.151318,-0.01969,-0.343752,-0.373121,-0.690137,-0.584779,-0.124551,-0.036645,-0.029266,0.166497,-1.122821,0.267476,-0.399003,0.559221,0.675323,-0.01491,0.98152,0
-0.545274,0.456806,0.416321,-1.429422,0.25228,-1.309312,-0.664486,-0.575407,-0.692872,-1.103328,-0.01154,-0.837172,-0.380646,0.099128,0.193841,0.063224,0.215494,1.417794,-0.285935,-0.332738,-0.288933,0.564139,-0.325653,0.735397,0.04919,0.079392,0.566626,1.085515,-0.314258,-0.260873,1.723814,0.525313,-1.399127,-1.302177,-0.812797,0.830025,1.238345,0.897528,-0.201014,1.27502,0.487857,-0.560925,0.1055,3
-0.545274,-0.294887,-0.791234,-1.420623,0.099348,0.106438,-0.555967,-0.605788,-0.017124,-0.70463,-0.011777,-0.125871,-0.355108,0.092046,0.637403,0.078696,-0.080959,0.228875,-0.281737,-0.364467,-0.317924,-0.328454,-0.641866,-0.643414,-0.326191,-0.080825,0.141208,-0.303465,-0.368811,-0.351121,0.43721,0.419689,-0.434124,-0.344889,0.343138,1.193677,0.340572,1.196203,-0.354201,1.320194,-0.140445,-0.174553,0.472637,2
2.267634,2.380066,2.392878,0.407581,-0.387087,0.429837,2.62292,2.498089,1.563112,-0.583929,-0.040893,-1.276679,-0.578315,0.093772,0.760111,0.700588,2.683071,2.517659,3.714125,2.69698,3.47511,2.872375,2.237955,2.251905,1.036289,-0.819647,-0.705384,1.230349,3.456393,2.367852,-0.440531,-0.111544,1.155848,1.228487,0.226373,-1.316646,-0.537301,-1.598315,-0.566354,-1.158917,2.278108,0.404164,0.848497,2
-0.056073,-0.446399,-0.761398,1.377768,1.004042,0.172721,-0.088808,-0.213604,0.646154,0.786587,-0.401392,0.02762,-0.447558,0.086866,-0.523868,-0.507567,-0.725539,-1.256929,-0.352341,-0.406026,-0.393514,-0.639251,-0.557862,-1.085576,-0.548506,0.508374,0.921321,-1.034323,-0.386974,-0.325417,-0.690137,-0.584779,0.387895,0.134291,0.599133,0.382524,1.194348,0.781381,2.7423,-0.333406,-0.062054,0.002451,-1.592794,0
-1.279077,-1.416695,-0.969258,-1.185037,0.899016,-0.757915,-1.773854,-1.459735,-1.224846,-1.609673,-0.321382,-1.423839,-0.926151,0.087282,-1.272997,-1.041729,-0.253825,0.38298,-0.373255,-0.435076,-0.413067,-0.989845,-1.032343,-0.704292,-0.389487,-0.435993,-0.090545,-0.480471,-0.381687,-0.362557,0.998291,-0.399437,-0.938493,-0.885462,-0.94636,-0.050874,0.385761,0.117883,-0.150989,0.69487,0.144236,-0.141711,-1.592794,2
0.677729,0.240504,-0.018921,1.561146,0.373888,0.060626,0.445347,0.260175,1.417704,1.651235,1.008442,1.900869,0.984265,0.138183,1.36785,0.492698,-0.873556,-1.420521,-0.330029,-0.360986,-0.249669,-0.347405,0.539589,0.202853,-2.111501,1.775744,1.631506,-0.953348,-0.327552,-0.24608,-0.690137,-0.584779,0.119734,0.197005,0.016761,-0.529657,0.082085,-0.444066,-0.352293,0.014167,-0.900531,-1.700953,0.917122,2
-1.034476,0.896744,0.36413,-0.83617,-0.575027,-1.067872,-0.074847,-0.166597,0.206606,0.116987,0.261683,0.532773,0.170094,0.111002,0.623391,0.245692,-0.231481,0.524706,-0.273655,-0.323564,-0.25083,0.581195,-0.302705,0.396851,-0.157062,-0.497581,-1.0025,0.790634,-0.31485,-0.231069,-0.690137,-0.584779,-1.043465,-0.949632,-1.493449,-0.735399,-0.898203,-0.63627,-0.330796,0.411709,0.015596,-0.613122,0.413149,0
1.16693,0.257431,-0.400167,-1.223888,-1.120423,1.342899,1.246714,1.399595,0.604405,-1.540161,-0.07327,-0.821551,-0.544008,0.092466,0.293055,0.518507,2.320114,1.686587,3.691591,1.532942,0.920677,0.177538,1.569709,0.54948,1.471085,-0.982769,-0.818756,-0.239339,1.33329,0.991958,0.202964,-0.02812,1.509592,1.672312,1.405863,-0.022395,-0.258404,-0.211928,0.260458,-0.781042,2.362394,1.69537,0.205426,2
-0.422974,-0.513976,-0.386691,-1.395565,0.189633,0.287523,-0.402806,0.093677,-1.183035,-0.317033,0.032693,-0.781309,-0.38784,0.10157,-0.314542,-0.066271,0.29928,0.293361,-0.262383,-0.320933,-0.246025,-0.180636,0.679189,0.836939,0.866588,-0.030664,-0.351403,0.457584,-0.123987,-0.304526,0.545175,0.000054,0.018403,0.051509,0.681824,1.050762,1.044364,0.946233,-0.487299,0.052089,0.135359,0.660638,0.035278,2
0.677729,0.007044,0.262207,-1.092489,0.589467,0.155397,-0.081588,-0.197537,0.587086,0.469982,0.356154,-0.188927,0.394195,0.123547,1.109271,0.349411,-0.497571,-0.617878,-0.340216,-0.344768,-0.272623,-0.239385,-2.403639,-1.611232,-0.608921,-0.457568,-0.648725,-0.494633,-0.349052,-0.395261,-0.690137,-0.584779,-0.091798,0.005507,0.399415,0.777253,0.441721,0.703784,-0.515927,1.129905,-0.480632,-0.366438,0.506029,2
0.066227,-0.644068,-0.80062,0.46674,0.838212,1.071471,0.30851,0.419467,-1.230505,-0.147066,0.262001,-0.650056,0.06994,0.107328,-0.155177,-0.120924,0.483618,-0.435151,-0.191031,-0.122582,-0.160729,-0.392888,0.593905,-0.435694,0.258854,-0.576056,-1.334888,0.357855,-0.059306,0.078376,1.01935,0.671727,1.161355,1.043768,0.821696,-0.41014,-0.212949,-0.066362,-0.513014,0.164382,0.322391,0.072418,0.402956,3
0.188528,1.484766,1.40042,-0.638181,0.185948,-1.228919,0.158391,0.655155,-1.021911,-1.371571,-0.0571,-1.169597,-0.551755,0.094513,0.134822,0.14627,1.524218,3.163071,0.27494,0.056904,0.060942,5.81547,-0.287075,0.745082,1.206573,-1.655718,-0.49559,2.475926,-0.235172,0.083092,-0.358421,-0.462964,-1.350034,-1.321961,-0.876362,0.661074,1.012848,0.420753,-0.457666,0.769424,0.994293,-0.118735,-0.158697,1
-0.178373,-0.136673,-0.919423,1.38795,0.248595,-0.272461,0.003761,0.015,0.529999,-0.092239,0.253976,0.140292,0.198357,0.111954,0.675616,0.852402,0.075843,-0.133467,-0.224622,-0.250838,-0.173897,-0.07072,0.04949,-0.296756,0.318735,-0.48258,-0.648725,-0.600834,-0.267728,-0.189643,-0.576709,-0.510985,0.183741,0.274858,-0.47133,-0.967229,-0.016157,-0.956154,-0.526374,0.591735,0.296181,0.67739,0.158883,1
1.16693,0.173237,-0.158725,1.108636,-0.484742,0.378851,0.857069,0.906782,-0.376232,1.120619,0.826123,0.787344,1.820613,0.127502,-0.118945,0.002756,0.076483,-0.80844,-0.168769,0.031768,0.117396,-0.065035,-1.388176,-1.58036,0.972861,-3.440777,-3.439906,0.508736,0.034157,0.295378,1.39822,0.815375,1.024995,1.012971,0.082588,-1.351263,-0.584737,-1.256447,-0.528584,0.185034,-0.31816,0.744458,0.375332,3
0.92233,1.516394,1.678187,2.699748,-0.59161,0.2014,0.544986,0.3597,1.629711,1.437613,0.261161,1.15693,-0.297263,0.106489,0.077785,0.143492,-0.638457,-0.152171,-0.317694,-0.396094,-0.305534,-0.108622,0.69571,1.865542,-1.129078,0.870352,0.568442,0.241675,-0.315425,-0.233918,-0.690137,-0.584779,-0.965618,-0.851713,-0.254229,0.868233,-1.217051,0.776817,-0.502869,0.414598,-0.900531,-1.333966,1.426742,2
-0.300674,-1.697032,3.626003,-0.948819,-0.901159,0.059071,-1.919876,-2.440839,-0.134422,1.227099,-0.128677,-1.804606,-0.77641,-0.635889,-8.047572,-4.171601,-3.063847,-2.322139,-0.398031,-0.437814,-0.394183,-0.870454,-0.587186,-0.234559,-3.246947,1.405036,1.132023,-1.715709,-0.428272,-0.365677,-0.690137,-0.584779,-0.841416,-0.833887,0.698261,2.33707,1.522255,2.005298,1.104748,-3.718667,-1.770032,-2.474598,-1.592794,0
-1.034476,-2.034231,0.037525,-0.439217,1.693157,0.547429,-1.506898,-1.873101,-0.144387,-1.90992,-0.196777,0.021536,-0.808503,0.083938,-1.142363,-0.768398,-0.430828,-0.664966,-0.326379,-0.42267,-0.374701,-0.610825,-0.207456,-0.543493,-1.145265,0.036232,0.010365,-2.070943,-0.405589,-0.340423,-0.690137,-0.584779,-0.003532,-0.127625,0.823643,1.141446,0.23356,1.050087,-0.18233,-0.17766,-0.048568,-0.044976,-1.592794,4
0.433128,-1.061851,-1.023865,1.065932,-0.650572,1.123871,-0.289528,0.015166,-0.935353,0.037282,-0.191509,-0.493812,0.11774,0.098118,-0.277178,-0.344383,-0.011148,-0.714591,-0.294837,-0.286557,-0.386988,-0.605139,-0.67872,-1.322044,0.634983,-0.307692,-0.97784,-0.345327,-0.307353,-0.126029,2.399297,3.681099,0.76704,0.848768,1.266199,0.850861,-0.103979,0.769938,-0.577002,1.206057,0.582429,0.868486,-1.592794,2
3.246036,1.34676,1.001201,2.30985,0.980089,0.680646,1.807862,1.671714,1.437084,0.99087,0.066282,0.293371,-0.477991,0.096092,-0.129843,0.02078,0.865076,0.118908,0.313398,-0.217374,0.008887,-0.224224,1.583459,1.123855,0.513968,0.148608,0.181179,0.223466,0.221976,-0.710513,-0.690137,-0.584779,1.07089,1.069751,0.702755,-0.538967,-0.011119,-0.783664,-0.508795,0.257806,0.869792,0.418888,1.47607,1
-0.667575,-1.11613,-1.352823,-1.533398,-1.686087,0.764615,-0.519789,-0.48059,-0.505622,-1.211302,-0.000518,0.225875,-0.344424,0.098262,0.357452,0.213585,0.374845,-0.002987,-0.099226,-0.294412,-0.257086,-0.372042,-0.079366,-0.714851,0.066514,-0.509742,-0.456463,-0.771503,-0.264708,-0.252519,2.917538,0.716511,0.50407,0.529418,1.072493,0.939928,-0.006094,0.830492,0.184517,-0.262233,0.424498,0.506284,0.000316,3
-1.034476,0.375699,0.348699,1.967884,0.099348,-1.081518,-0.167559,0.056151,-0.899835,0.428514,0.249744,0.077728,0.9543,0.122187,-0.016051,-0.043951,-0.237122,0.270788,-0.297572,-0.245098,-0.238871,0.410636,0.85664,1.888224,0.736228,0.437171,0.162598,1.175069,-0.256872,0.009305,-0.690137,-0.584779,-0.611218,-1.069371,-0.964255,-0.557791,0.373546,-0.087117,-0.476249,0.862541,-1.1227,0.11715,0.13202,1
0.433128,1.905988,1.924533,0.541308,-0.127287,-1.012777,0.677765,0.587382,1.932827,0.19086,0.323816,-0.442635,0.12804,0.119204,2.219024,3.357604,0.409841,1.419337,-0.183307,-0.140226,0.034275,3.861619,-1.056527,-0.630949,0.166367,-0.543945,-0.307352,0.402651,-0.170466,-0.128933,-0.264407,-0.218764,-1.073172,-1.035988,-0.93593,0.163791,0.237962,0.07996,0.464775,-0.824926,0.599246,-0.050971,0.349011,3
0.92233,1.15976,1.039253,-1.563517,-0.68558,0.925783,1.986776,1.925217,-0.083769,0.732293,0.289338,0.650173,0.556749,0.115233,0.076936,-0.07496,1.271601,0.242303,1.273867,1.41004,1.255553,0.321566,1.275959,0.128387,1.328368,-0.00413,-0.133887,1.322773,1.377104,1.438157,-0.427421,-0.142471,1.577702,1.543124,0.437347,-1.61294,-1.132031,-1.734564,0.527557,-0.516567,1.369123,0.661734,0.759357,0
0.555429,0.244829,1.103384,2.141282,-0.285746,0.653115,0.493032,0.317141,0.815914,0.304017,0.139993,1.464116,-0.365451,0.099414,0.082455,0.16901,0.08602,-0.34737,-0.105867,-0.347615,-0.227955,-0.318979,0.542009,0.143056,-1.002352,-0.496071,-1.126631,-0.433873,-0.111201,0.170728,-0.690137,-0.584779,0.461092,0.541478,0.02884,-0.601178,-1.857787,-0.596737,-0.481573,-0.145269,0.213287,-0.818017,0.847348,3
-0.300674,-1.168148,-0.922642,0.760652,0.51208,0.151586,-0.730398,-0.840064,-0.56141,0.47488,-0.069933,0.708502,0.322262,0.095209,-0.304776,-0.266214,-1.08985,-1.548764,-0.362953,-0.394856,-0.357258,-0.559657,-0.421192,-0.897641,-0.584216,0.644011,0.231808,-0.779892,-0.383429,-0.316411,-0.690137,-0.584779,0.263468,0.109098,0.928666,1.071026,1.468858,0.999744,-0.333408,1.004828,-0.59256,-0.179124,1.78531,2
1.16693,-0.175092,-0.589665,0.60551,-1.488934,2.200472,2.069685,2.387042,-0.64273,-0.135337,0.262349,0.640595,0.774466,0.119422,0.246491,0.305482,2.279343,0.220993,9.074003,11.72795,8.256204,0.245762,1.369144,-1.008188,2.376922,-0.821716,-1.322825,0.36095,10.352052,7.924289,2.462985,0.382178,3.136618,3.16741,2.38351,-0.903697,0.499853,-1.208737,-0.577906,-1.425912,1.630195,2.317035,-0.148024,2
1.533831,0.267164,0.691443,0.514766,1.731851,-0.675468,0.647531,0.453986,0.137356,0.713107,-0.206659,1.309351,-0.84413,0.086427,-0.685356,-0.333917,-0.064123,-0.650591,-0.181646,-0.429593,-0.390405,-0.6203,0.731465,0.266377,-0.558497,0.804709,0.787219,0.170704,-0.272458,-0.245291,-0.690137,-0.584779,-0.761094,0.643478,-1.253453,-2.821575,-1.487247,-0.256549,-0.262188,-0.347666,0.221412,-0.688739,-1.592794,2
-0.912175,-0.641216,0.110343,0.450072,-1.413389,-0.635708,-1.121277,-1.177413,-0.850396,-0.459926,-0.682149,0.929201,0.178947,0.095312,-0.109745,-0.793593,-0.769451,-0.342205,-0.337241,-0.381788,-0.421411,-1.090286,0.167972,0.958185,-0.252271,0.496939,0.357741,0.035762,-0.373862,-0.302712,-0.690137,-0.584779,-0.856631,-0.841657,0.174537,1.553913,1.980207,1.548176,-0.400108,1.482149,-0.927957,-0.28775,-1.592794,3
1.16693,-0.46754,-0.43139,-0.449092,2.785792,2.174568,1.117651,1.318943,0.003639,-0.168875,0.168986,0.457262,0.35576,0.12548,0.257814,0.540633,1.322705,-0.142857,1.284669,1.277647,0.889889,-0.201482,0.973089,-0.732054,1.518413,-1.566564,-2.130568,-0.50748,1.215194,0.541321,-0.690137,-0.584779,2.00758,2.104617,1.966342,-0.041311,-0.898203,-0.156511,0.179796,-1.150004,1.704014,1.89701,0.099743,1
1.04463,1.798941,1.656535,-0.356273,-0.263636,0.002211,1.868995,1.993566,0.473771,0.300105,0.218449,-0.677433,0.036782,0.108597,0.038722,0.400608,1.625338,1.470866,1.017634,1.637104,2.105294,3.06378,1.799237,1.981092,1.93146,0.61264,0.273659,1.535344,2.069717,0.722395,-0.039921,-0.019774,0.721196,0.804051,-0.145493,-1.25008,-0.465137,-1.535517,-0.563742,-0.470408,1.483854,1.181298,0.388589,2
-0.789875,-2.395369,-1.00576,-0.765538,2.448604,-0.363504,-2.030758,-2.195483,0.335288,0.314027,-4.146022,-2.233055,-4.669347,-0.022266,-4.23767,-3.875885,-2.224004,-2.115911,-0.392458,-0.433068,-0.391815,-0.720741,-0.947895,-1.061908,-1.287528,1.639891,1.497608,-2.870873,-0.430658,-0.373504,-0.690137,-0.584779,-0.243243,-0.376243,-0.00336,0.380236,1.273807,0.021825,-0.354001,-0.714539,-1.684855,0.25594,-1.592794,1
-0.545274,-0.475049,-0.69634,0.174149,-0.409197,-0.372439,-0.405751,-0.20105,-0.39556,0.815053,0.432615,0.533555,1.389138,0.130325,-0.024118,0.020296,-0.733216,-0.935124,-0.342119,-0.327299,-0.292965,-0.328454,-1.582352,-1.467625,0.388589,0.695999,0.525059,-0.17408,-0.318273,-0.237215,1.328175,0.73142,-0.046314,0.048324,-0.049935,0.020693,0.348871,0.113947,-0.552693,1.172929,-1.251575,0.510446,0.341561,1
-0.178373,-1.516721,-0.486095,-0.677145,1.483106,0.156902,-1.338275,-1.435593,-0.519265,-0.953383,-1.64268,1.090461,-0.86737,0.080892,-1.259976,-2.552771,-0.673668,-0.719862,-0.323631,-0.424677,-0.548228,-1.385922,-0.880655,-1.021526,-0.910189,-0.044192,-0.299259,-1.191976,-0.419453,-0.350447,-0.690137,-0.584779,-0.216599,-0.183251,0.354368,0.89155,0.51883,0.899597,-0.290817,0.505686,-0.277511,-0.292098,-1.592794,4
0.066227,0.629619,0.056149,2.235539,-0.681895,-0.476352,0.36196,0.39055,-0.276809,1.285888,0.844962,1.297801,2.178919,0.154949,0.012397,-0.01601,-0.507986,-0.57766,-0.294546,-0.23295,-0.182944,0.137741,-0.883812,-1.066347,0.534783,-0.441703,-0.912385,0.916013,-0.183959,-0.247597,0.642257,0.615037,-0.13932,-0.040117,-0.17743,-0.038139,0.533873,-0.110602,-0.54104,-0.172865,-1.112146,0.049816,0.507466,3
-1.034476,0.250441,-0.271638,0.36329,0.552616,-1.049137,-0.341912,-0.518266,-0.518958,-0.735757,0.139173,-0.78546,-0.183786,0.103534,0.365803,0.158415,0.020445,0.604834,-0.312178,-0.326695,-0.244036,0.319671,0.43877,1.270196,-0.305026,0.616231,0.263324,0.714118,-0.310126,-0.234491,0.479205,0.027251,-0.721603,-0.61398,-1.026922,-0.493075,-0.420641,-0.42857,-0.48298,0.593394,0.373034,-0.726833,0.099405,0
