@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,49,51-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,49,51'

@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute 52WeekChange numeric
@attribute fiftyDayAverageChangePercent numeric
@attribute twoHundredDayAverageChangePercent numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute earningsQuarterlyGrowth numeric
@attribute revenueGrowth numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent {0}
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
6,0,0,146.78,305.21,17.62,0.018952,0.007429,-0.085167,1.282,719882,7973795840,8466396160,7.646385,3.931,-0.2132,0.49113,0.07141,0.17121,0.01838,-0.22367,2.206,0.079,2153799936,40.033,1057800000,153800000,-269700000,-5.09,149600000,2.754,642200000,0.848,2.145,19.196,176600000,92862496,0,0,54324812,46458036,3809794,0.0701,5.7,0.1019,0.05987,1.09965,3600,0,33454886.434674,1,0,1
3,1,0,83.09,83.22,1.203052,0.023654,0.03525,0.023203,0.247,2860748,28887830528,35147833344,7.030205,2.78,0.10559,0.3564,0.17788,0.14486,0.07539,0.35328,-0.131,0.003,12643000320,36.636,4505999872,2248999936,1335000064,3.82,360000000,1.035,6519000064,0.382,0.682,11.819,1304999936,597625024,0.027496,0.5969,347669200,342711437,11596290,0.0334,3.27,0.0392,0.00515,0.83896,24000,0,551569512.141467,0,21.751309,4
6,0,0,6.69,18.25,0.35,0.173684,-0.048256,-0.081769,1.731,660681,989848576,889440512,4.569672,2.445,0.08844,0.81452,0.14774,0.12545,0.10366,0.16614,-0.454,0.131,363774016,2.471,296303008,53744000,31955000,0.21,118869000,0.803,18461000,3.74,4.392,1.464,58124000,46091624,0,0,147959416,108772365,4724384,0.0319,8.62,0.04,0.01697,0.70938,837,0,12609972.677596,0,31.857143,0
5,1,0,134.78,147.83,2.518519,0.222605,-0.036555,0.059961,0.552,621157,10917656576,13748993024,2.01489,2.337,0.1811,0.32554,0.25761,0.23819,0.03196,0.20015,-0.022,0.029,5883393024,69.792,1915275008,1515630976,1065502016,12.49,355846016,4.393,3187182080,0.502,0.632,66.892,1417330048,1342722432,0.007634,0.0816,81003536,80292325,1696817,0.0209,3.29,0.0246,0.00614,0.85718,3732,0,47646685.403337,0,10.791033,1
9,0,0,79.68,91.07,6.635,0.046631,-0.087068,-0.037167,1.234,1185995,19459500032,26071226368,2.803561,4.312,0.13337,0.4866,0.32098,0.22417,0.04825,0.11963,-0.05,0.059,6046199808,24.598,2942099968,1940700032,806400000,3.17,480300000,1.967,7017399808,0.36,1.136,28.421,1468300032,1151124992,0.012572,0.3155,244220641,210683453,3459723,0.0142,3.33,0.0166,0.14723,0.85942,26800,0,246908969.001794,0,25.135647,1
2,0,0,243.74,312.56,1.6,0.059877,-0.006837,-0.001589,0.853,178220,4792083968,9270383616,1.268719,0.537,0.03128,0.17055,0.0627,0.05886,0.06153,0.15195,4.438,0.03,17262800896,880.755,2944100096,1082400000,540000000,27.32,74700000,3.799,4552999936,0.229,1.302,192.115,964899968,472550016,0,0,19660638,15116082,996170,0.0507,6.86,0.0843,0.00613,1.06983,15000,0,23699346.412305,0,8.921669,3
2,0,0,68.48,196.99,6.25,-0.571706,-0.22771,-0.250489,1.443,2015793,3223341056,3734246144,2.494173,0.732,0.10608,0.62711,0.16989,0.13881,0.14045,0.43403,0.062,0.066,5099753984,103.035,3198089984,866382016,541001024,10.52,603524992,12.822,1099480960,0.749,1.435,27.456,563150016,293584992,0,0,47069818,45969326,5756976,0.1223,3.28,0.2056,0.02303,1.03202,6600,0,40045198.135198,0,6.509506,2
7,1,0,122.54,214.7,0.689655,-0.337048,-0.075488,-0.06296,1.625,2001134,13546420224,18773911552,3.24197,1.177,0.04744,0.31577,0.11285,0.07352,0.06918,0.17833,-0.462,-0.05,15944359936,140.011,5034787840,1799345024,756361984,6.6,87020000,0.787,5314510848,1.007,1.792,37.798,1576788992,969905152,0,0,110546931,107498047,6856227,0.062,3.5,0.0839,0.02643,1.01622,29000,0,140602964.38965,0,18.566667,2
8,0,0,15.76,23.54,6.24,0.209517,0.008072,0.284957,1.513,2153357,3648932096,6273465856,1.916576,0.644,0.02112,0.18604,0.05773,0.04944,0.03784,0.11615,3.244,0.086,9742199808,42.339,1812400000,562400000,205800000,0.88,618200000,2.67,3242200064,1.057,1.134,8.223,158900000,537487488,0,0,231531216,230272138,11349441,0.049,5.22,0.0588,0.01214,0.98391,52000,0,394284332.238842,0,17.909091,2
4,0,0,35.97,496.8,2.1,-0.10075,-0.109988,-0.099442,0.973,3172900,9245632512,15821632512,0.890854,1.767,0.06647,0.5143,0.49508,0.23126,0.06837,0.05747,-0.097,0.01,8952000512,34.365,4604000256,4432000000,595000000,2.27,20000000,0.078,6595999744,0.399,0.433,40.377,3928000000,-1010750016,0.032931,0.5286,257037322,255461683,6778399,0.0264,2.11,0.0347,0.00506,0.89303,1623,0,163360322.559873,0,15.845815,1
5,1,0,189.59,248,2.291667,-0.146222,-0.065646,-0.130372,0.811,2504451,92881977344,112002973696,6.130837,4.234,0.15601,0.43953,0.29222,0.19241,0.07878,0.28734,0,0.115,26453000192,53.766,11626999808,7729999872,4127000064,8.34,2511000064,5.125,21425999872,0.52,1.123,30.924,5087000064,4722874880,0.018393,0.4113,489909683,488988653,5402814,0.011,2.35,0.011,0.0007,0.92316,90000,0,692859910.490234,0,22.732614,3
7,0,0,120.01,260,25.49,-0.155276,-0.111911,-0.065863,1.595,598751,5353955840,6339155968,3.275293,1.371,0.02708,0.3439,0.07701,0.12822,0.04163,0.07862,0.073,0.034,4622900224,102.532,1589799936,356000000,125200000,2.75,78600000,1.762,1041500032,0.963,2.406,36.641,242400000,170400000,0,0,44612581,43904579,2299915,0.0516,4.22,0.0601,0.01411,1.07179,7840,0,28424443.437679,0,43.64,2
7,0,0,10.44,17.98,4.403829,-0.048314,-0.075664,-0.147017,1.58,12621539,13058561024,38724562944,1.693156,2.143,0.04555,0.19735,0.08506,0.06241,0.01596,0.10777,-0.466,-0.142,18069000192,14.461,3566000128,1536999936,823000000,0.65,2212999936,1.769,27758000128,4.159,5.105,6.166,3416999936,219750000,0.023923,0.3846,1250820050,874185625,55280890,0.0442,4.49,0.0733,0.29945,0.71676,35850,0,4501783997.405125,0,16.061538,2
2,0,0,45.19,188,12.01,-0.586664,-0.210851,-0.287218,1.772,406085,1041929344,2728894208,0.506495,1.335,0.0763,0.23444,0.08469,0.08408,0.0275,0.07836,-0.462,-0.198,2044155008,87.344,479232000,173110000,155972000,6.62,59560000,2.583,1746525056,1.027,40.839,89.221,-174276992,-194318368,0,0,23056635,20122217,3115609,0.1351,7.7,0.1853,0.12452,0.91653,1000,0,19575268.782013,0,6.826284,4
2,0,0,30.06,87.53,0.875,-0.482616,-0.107546,-0.158793,1.149,522593,842598016,1412998016,0.68975,0.515,-0.00624,0.13134,0.04096,0.03896,0.0136,-0.01349,-0.393,-0.014,2741799936,96.373,360100000,112300000,-17100000,-0.56,10500000,0.375,580899968,0.817,2.41,43.581,-11800000,-54950000,0.044363,2.8182,28030540,26928379,2949819,0.1052,5.58,0.1322,0.03862,1.08118,5700,0,13329202.358826,1,0,1
7,1,0,69.71,92.45,0.541667,-0.113104,-0.030723,0.020348,1.303,1142325,9768433664,19691866112,5.291885,5.195,0.13683,0.38201,0.20265,0.2035,0.13332,0.27603,-0.026,-0.013,3790200064,26.342,1447900032,768099968,518600000,3.59,177900000,0.635,332900000,0.971,1.647,13.173,596099968,412337504,0.019319,0.3733,114259519,226059841,2100345,0.015,2.04,0.0185,0.00772,0.98898,12700,0,25271388.446064,0,19.417827,3
4,0,0,108.99,115.8,38.46,0.253767,0.015444,0.061971,0.804,774840,11072567296,14539567104,2.369502,13.111,0.33904,0.75473,0.69432,0.50162,0.0355,0.08501,0.115,0.266,1108999936,11.112,837000000,770000000,376000000,3.73,74000000,0.728,3399000064,0.719,0.879,45.997,789000000,228000000,0.028373,0.8338,101592505,101121116,4130086,0.0407,4.93,0.0513,0.00409,0.88369,556,0,73896125.051634,0,29.219839,3
8,1,0,62.21,94.32,12.4375,-0.161138,-0.031027,-0.082887,0.911,2194610,24483485696,32936589312,2.150735,10.817,0.33221,0.63055,0.61014,0.29397,0.02622,0.09082,0.084,0.047,3044763904,8.031,1919860992,1857718016,1010086976,2.66,31276000,0.082,8674672640,0.039,0.121,28.925,1540708992,1405341184,0.044472,1.0292,381898057,343990856,5631959,0.0147,2.69,0.02,0.00533,0.94192,2500,0,299902252.031115,0,23.387218,3
5,0,0,54.2,64.1,26.76,0.06212,-0.07667,-0.031741,1.574,1881071,87430438912,90761584640,10.321844,20.86,0.55918,0.70926,0.61779,0.53761,0.11006,0.20763,0.253,0.19,4351000064,2.697,3086000128,2688000000,2432999936,1.43,480000000,0.298,1250000000,1.173,1.25,5.251,1596999936,1725500032,0.00914,1.1434,1613107657,1536037505,14086129,0.0087,6.34,0.0362,0.03787,0.9021,2500,0,238049895.258046,0,37.902098,3
9,0,0,409.9,432,9.25,0.649497,0.15468,0.542298,1.05,651739,14645554176,13716782080,7.389713,4.012,0.09725,0.12089,0.11063,0.09784,0.07876,0.17842,0.076,0.208,3419326976,94.936,413348992,378294016,332527008,9.18,934243968,26.148,5471000,2.091,2.999,55.469,328364992,79177624,0,0,35729581,35588806,1814225,0.0508,2.91,0.0713,0.00393,1.12967,16457,0,98631.668139,0,44.651416,2
8,0,0,75.06,80.51,8.35,0.001067,0.039537,0.021193,0.55,1006951,8332687872,11706330112,1.513398,17.744,0.28163,0.87735,0.86406,0.47547,0.02312,0.03446,-0.101,0.15,659753024,6.274,578836992,570065024,177928992,1.68,5824000,0.053,3244905984,1.056,1.117,49.597,466312000,414787136,0.040724,1.8071,110666073,108330268,9938158,0.0898,11.49,0.1214,0.01822,1.1617,75,0,65425448.797306,0,44.678571,1
2,0,0,94.585,113.88,1,0.281186,-0.068587,0.057551,1.523,99315,1727826944,1670037888,3.198248,3.123,0.14716,0.66901,0.33992,0.26147,0.11673,0.15166,0.191,0.068,534694016,29.147,357718016,181751008,78684000,4.22,71590000,3.919,13801000,0.62,0.735,29.574,148708000,120601624,0.01267,0.2844,18267451,12506810,228218,0.0125,2.26,0.0188,0.3148,0.66012,2900,0,466659.90397,0,22.413507,3
7,0,0,41.98,51.91,2.734375,-0.050441,0.010709,-0.003131,1.119,372329,2264289024,2300354304,5.125137,3.729,0.15035,0.50548,0.2503,0.23424,0.10803,0.22466,0.15,0.055,616899008,11.414,311828992,154407008,92749000,1.7,151558000,2.861,227747008,1.965,2.743,8.191,111284000,82057128,0.000947,0.0235,53937328,52417293,909232,0.0169,2.24,0.0239,0.00949,1.12055,2100,0,27804542.546698,0,24.694118,1
8,1,0,70.62,96.048874,3.068973,0.092006,0.03207,0.075429,0.909,2642254,32094756864,45126299648,2.780644,8.554,0.03625,0.41832,0.38242,0.1636,0.0207,0.01822,2.521,0.184,5275330048,12.21,2206763008,2017388032,191210000,0.43,614200000,1.352,13273745408,0.757,0.869,25.397,1523787008,1139893376,0.026743,4.3256,454471192,452097371,10047186,0.0221,3.44,0.0258,0.0057,1.01654,498,0,522650132.220341,0,164.232558,1
2,0,0,23.21,66.57,3.01,0.048329,-0.114595,-0.181206,1.097,244042,725009344,572566336,3.474031,1.23,0.05724,0.43199,0.08035,0.08998,0.05881,0.14001,0.235,0.281,465508000,15.102,201096000,37402000,26646000,0.83,166958000,5.345,14515000,1.226,1.43,6.681,50774000,29893750,0,0,31236939,21823063,1182440,0.0379,6.17,0.059,0.2573,0.84612,781,0,2172578.955246,0,27.963855,1
4,1,0,40.9,112.94586,7.005824,-0.210729,-0.098912,-0.094114,0.951,10154540,40263585792,70852583424,1.467581,2.61,0.09002,0.63941,0.48667,0.14874,0.03988,0.0711,-0.606,-0.059,27150000128,28.611,17359998976,13212999680,1730000000,1.7,2326000128,2.363,24174000128,0.751,1.048,27.869,12145999872,4515250176,0.022417,0.5412,984439742,980738249,34457644,0.035,3.69,0.0544,0.2721,0.5036,13323,0,867415412.393699,0,24.058824,3
5,0,0,171.26,606.45,3.96,-0.403483,-0.053328,-0.168695,0.884,833243,6398919168,5919730688,4.622652,7.071,0.26619,0.61847,0.50406,0.41859,0.11241,0.16327,0.096,0.11,837156992,22.384,517755008,421976000,222842000,5.94,563161984,15.072,69258000,6.149,7.547,37.048,404680000,359472128,0.017537,0.5051,37363773,36629201,1485947,0.0398,1.31,0.0456,0.02306,0.99818,881,0,1869412.653854,0,28.83165,2
2,0,0,27.16,30.2,1.45,0.401445,-0.012838,0.199501,2.068,447843,1585098752,1861406720,2.7582,1.377,0.07083,0.37632,0.14298,0.14204,0.07463,0.18666,0.443,0.083,1352215040,23.155,508870016,193343008,95972000,1.62,121701000,2.085,398008992,1.413,2.877,9.847,156139008,95682376,0.00147,0.0247,58361516,57109078,2343348,0.0402,4.42,0.0565,0.02274,1.02382,3600,0,40419314.715142,0,16.765432,1
4,0,0,38.07,74.44,2.588583,0.016555,-0.069889,-0.046969,0.205,1235200,3894561024,5464947200,2.064422,20.323,-0.02399,0.48384,0.21767,0.00201,0.0009,0.00921,-0.396,0.17,268899008,2.576,130105000,58530000,-6452000,-0.06,784841984,7.674,1956120064,1.323,1.473,18.441,417931008,-799868352,0.026178,33.3333,102300000,84593698,6974687,0.0682,5.22,0.0723,0.057,0.90538,474,0,106074511.360555,1,0,0
6,1,1,74.05,94.8,53,-0.17539,-0.005752,-0.031339,1.276,3500626,33808420864,41028419584,3.481102,2.055,0.11219,0.41564,0.184,0.1462,0.05766,0.25798,0.136,0.035,19967000576,43.739,8298999808,3673999872,2240000000,4.88,3736999936,8.185,10716000256,0.832,1.16,21.272,1995000064,1583000064,0.00184,0.0266,456562037,455228876,7942010,0.0174,2.13,0.023,0.00274,0.87848,53000,0,503760824.370064,0,15.17418,1
8,0,0,35.22,54.2,2.9375,-0.011784,-0.017409,0.000476,0.683,369532,1622419584,2398667520,1.69441,11.251,0.39035,0.86425,0.75253,0.51932,0.04214,0.088,-0.221,0.215,213196992,4.739,184256000,160438000,82560000,1.81,7609000,0.165,696457024,8.336,9.931,20.786,126744000,79194624,0.065858,1.2597,46065292,44985982,2438915,0.0529,6.31,0.079,0.02127,0.79433,23,0,33506062.92697,0,19.458564,3
6,0,0,9.28,39.475,8.01,-0.468195,-0.065722,-0.205714,0.595,4010579,2412480512,10709480448,3.29078,1.705,0.11145,0.56567,0.267,0.21079,0.06617,1.59635,-0.256,-0.008,6280999936,24.321,3552999936,1676999936,700000000,2.69,599000000,2.304,8896000000,0.755,1.652,2.82,826000000,321124992,0.091684,0.3197,259965579,258733342,12815979,0.0493,3.43,0.0657,0.00245,0.84465,10000,0,3154609929.078014,0,3.449814,4
8,0,0,34.6,35.68,7.16,0.140409,0.013931,0.158171,0.845,2400468,7707022848,7804165120,2.093924,20.899,0.58895,0.94916,0.83932,0.67263,0.0422,0.08284,5.372,0.633,373415008,2.071,354430016,313412992,219300992,1.22,306051008,1.528,1155379968,2.305,2.996,16.524,314612992,116012496,0.037015,1.0246,222746343,199290808,9915362,0.0445,4.43,0.056,0.00467,0.90318,21,0,69921324.618736,0,28.360656,0
7,1,1,42.46,50.63,0.026042,0.091938,-0.11173,0.009206,0.94,6276232,48745594880,48974794752,12.517689,6.124,0.15336,0.45147,0.22448,0.20696,0.205,0.32742,0.125,0.117,7997599744,6.972,3610700032,1795299968,1226499968,1.07,288100000,0.251,517300000,1.964,4.259,3.392,1210599936,761350016,0.020257,0.7981,1148035721,1144465330,25848771,0.0225,4.23,0.0257,0.0017,0.87271,21568,0,152505896.226415,0,39.682243,3
3,1,0,68.99,74.9,0.445313,0.22453,0.012142,0.023676,0.566,7096579,45718167552,71894523904,5.591668,0.489,0.01855,0.23915,0.0546,0.0289,0.05533,0.25049,0.307,0.001,147000000512,214.755,35155001344,8025999872,2705999872,3.94,4882999808,6.528,25177999360,0.425,0.946,12.338,6017999872,2915749888,0.019019,0.3249,662678212,740370400,27300504,0.0412,3.21,0.0472,0.08388,0.78474,400000,0,2040687255.633004,0,17.510152,2
2,0,0,9.13,38.5,2.21875,-0.122115,-0.025156,0.148543,1.246,2425040,1678693120,5450492928,0.674797,1.317,-0.36084,0.31504,0.12277,0.10482,0.01695,-0.46527,-0.673,-0.041,4140100096,22.537,1304300032,508300000,-1493900032,-8.13,683500032,3.717,4455300096,1.121,1.852,13.53,272300000,41162500,0,0,183865613,139381167,11464369,0.0624,5.64,0.0987,0.12179,0.85412,30000,0,329290472.727273,1,0,3
2,0,0,23.36,44.38,8.17,-0.3101,-0.137135,-0.045594,1.874,353129,2169716224,3719378176,1.630374,0.79,0.06613,0.20005,0.08949,0.0576,0.07702,0.22936,-0.301,0.09,4708434944,50.361,941934016,421343008,297887008,3.09,210320000,2.264,1580352000,0.556,6.509,14.328,-11719000,-148554880,0,0,35155531,29119337,5129190,0.0552,15.69,0.365,0.17709,0.91891,1686,0,110298157.453936,0,7.559871,4
2,0,0,22.54,59.96,2.5,-0.255368,-0.061185,-0.189805,1.695,212073,589606592,1053709568,1.330029,1.621,0.02351,0.54182,0.20558,0.07331,0.02434,0.0311,6.435,-0.022,649900032,24.069,352132000,133604000,15276000,0.57,52308000,2,516411008,0.755,1.123,16.947,91028000,-20602500,0.044464,1.7544,26158234,19039271,1050464,0.0402,5.26,0.066,0.27194,0.73624,5300,0,30472119.431168,0,39.54386,2
9,0,0,51.68,71.01,4.04,-0.200248,-0.043452,-0.053611,1.066,270587,1420930048,1591030016,3.288996,2.107,0.10874,0.6245,0.18185,0.24438,0.09366,0.18796,-0.181,-0.101,755000000,26.399,471500000,137300000,82100000,2.83,33800000,1.229,203900000,1.139,1.287,15.713,173500000,128925000,0,0,27494777,26361717,1308350,0.0476,4.67,0.0597,0.04633,1.01471,1800,0,12976516.260421,0,18.261484,1
2,0,0,26.01,37.9,0.027344,-0.118305,-0.060631,0.047768,0.842,2224162,5708918272,5583879168,2.349594,2.341,0.1682,0.33433,0.237,0.19047,0.10481,0.16582,0.116,0.148,2384794624,10.711,797313792,565194432,394824640,1.77,141078176,0.643,12949442,1.526,3.152,11.07,553730624,190359936,0.018328,0.2034,219489358,218639934,6286285,0.0286,3.39,0.0287,0.00289,1.02157,6184,0,1169777.958446,0,14.694915,2
3,0,0,223.83,1349.98,6.5,-0.240688,0.016988,-0.020238,0.835,240948,2437200384,2218369024,2.630385,1.082,0.03884,0.46483,0.13413,0.14806,0.08448,0.08152,0.155,0.015,2049592960,180.605,952707008,274911008,79383000,7.23,212432000,19.92,43862000,1.153,1.761,85.094,286195008,213293504,0,0,8820623,7901117,1045374,0.096,4.48,0.1746,0.10497,0.89399,2537,0,515453.498484,0,30.958506,4
9,1,0,903.6,1198.09,22.62,-0.016051,-0.006037,-0.043553,0.923,1581453,187514175488,183791173632,17.152618,15.244,0.13776,0.78519,0.19026,0.12068,0.05167,0.16951,0.469,0.224,12056999936,58.347,9466999808,2294000128,1660999936,7.95,6131999744,29.549,2408999936,0.921,1.092,52.68,4698999808,3972624896,0,0,207519000,206944172,2877539,0.0139,2.05,0.0139,0.00192,0.91138,26293,0,45728928.170084,0,113.660377,1
5,1,0,103.7,224.56,0.546875,-0.090431,-0.01917,0.025314,1.514,1515021,22784471040,21499570176,2.159337,3.029,0.28724,0.51267,0.38695,0.27755,0.10363,0.18716,0.045,-0.006,7097299968,31.999,3638599936,2746299904,1986700032,8.93,3058899968,13.922,521600000,4.257,4.257,48.024,1533400064,811137472,0.048667,0.5622,219715241,214663988,10407161,0.0474,6.35,0.0547,0.01715,0.80634,8063,0,10861236.048642,0,11.612542,4
9,1,0,291.31,345.72,0.040123,0.676508,0.070596,0.453716,1.531,21361146,830464393216,928948682752,34.263702,15.74,0.2108,0.69662,0.4145,0.31381,0.07152,0.69242,-0.001,0.122,59017998336,21.038,41113001984,24462999552,12440999936,4.31,11004999680,3.873,111621996544,0.498,0.618,8.502,21533999104,-2832250112,0.00607,0.4167,2850792605,1678344706,18589003,0.0065,0.51,0.011,0.40951,0.44367,162000,0,13128910438.014584,0,67.589327,2
1,1,0,77.52,107,1.375,-0.25181,0.003095,-0.001211,0.97,3643476,15017398272,19836098560,3.347006,1.247,0.08668,0.18574,0.16043,0.14792,0.05191,0.28959,-0.215,0.042,15910800384,81.24,2955200000,2552499968,1379200000,6.99,3300400128,17.037,7110300160,0.733,0.922,23.161,1916999936,1729062528,0.036265,0.4006,193722889,191473766,30132354,0.1555,8.63,0.1788,0.01187,1.16665,74900,0,306994523.552524,0,11.090129,2
7,0,0,98.04,190.59,11.85,-0.399412,-0.056281,-0.126568,0.414,1785015,12083301376,15557301248,11.388082,1.301,0.08703,0.23458,0.1213,0.10021,0.11649,0.96885,0.642,-0.006,11962000384,94.602,2806000128,1451000064,1035000000,8.14,711000000,5.769,4184999936,1.703,1.781,8.609,1076000000,851947008,0.021793,0.2604,123248686,121114019,8002406,0.0649,4.28,0.0734,0.01019,0.99885,33400,0,486119170.170752,0,12.044226,3
6,0,0,20.55,26.58,0.37,-0.02236,0.016089,-0.070247,0.788,1510253,2515135232,1865326208,2.937813,3.34,0.37362,0.83031,0.50357,0.45235,0.1813,0.28493,0.277,0.194,558499008,4.63,463727008,281246016,208664992,1.65,652800000,5.334,2991000,6.363,6.714,6.995,275088992,226085632,0,0,122391010,114773394,9626254,0.0787,5.67,0.1005,0.06351,0.85666,181,0,427591.136526,0,12.454545,0
5,1,0,268.21,306.91,6.916667,-0.099513,-0.032874,-0.043178,0.546,1863065,106932723712,126860722176,1.540817,2.207,0.16,0.27501,0.19866,0.22318,0.02776,0.13627,0.331,0.081,57486000128,143.085,15809000448,11420000256,9198000128,22.64,6696999936,16.797,21572999168,0.184,0.388,174.07,14000000000,12818124800,0.013794,0.1634,398690293,369510150,2626769,0.0066,1.4,0.0066,0.07361,0.84187,43000,0,123932895.777561,0,11.846731,3
3,0,0,12.23,30.09,9.55,-0.275903,-0.040544,-0.080047,1.028,888182,1054249216,2700549376,1.440858,1.895,0.01275,0.34761,0.0814,0.01991,0.00934,0.01346,-0.47,0.029,1425380992,16.898,495476992,116024000,18174000,0.21,54600000,0.633,1054200000,0.712,1.288,8.488,102466000,20957750,0.009732,1.1524,86201901,67093526,6509655,0.0755,7.56,0.1339,0.18163,0.96105,3000,0,124198868.991517,0,58.238095,2
5,1,0,22.28,59.43,0.048148,0.084713,-0.083135,0.017159,1.526,4194729,11567675392,14380175360,0.946354,1.665,0.03735,0.37571,0.18869,0.1032,0.0206,0.02077,-0.47,-0.028,8638199808,16.703,3245499904,1629900032,270900000,0.51,3253900032,6.267,3835399936,1.284,4.413,23.543,1644999936,1699887488,0.057466,2.4902,519195475,302161383,20082538,0.0387,5.09,0.1011,0.4839,0.47878,10100,0,162910416.514463,0,43.686275,4
8,0,0,55.11,66.74,1.76,0.010266,0.074014,0.079446,1.079,945525,7522778624,9768955904,2.752472,13.681,0.33194,0.73549,0.69096,0.44579,0.03522,0.09081,-0.343,0.08,714032000,5.392,525161984,493368000,236858000,1.79,41667000,0.315,2423397120,0.931,0.945,20.022,416008000,401390368,0.03133,0.9525,132422260,131542976,3399436,0.0257,3.76,0.0364,0.00424,1.01765,151,0,121036715.612826,0,30.787709,2
2,0,0,29.69,129,11.9,-0.55871,0.040032,-0.182429,1.072,1457796,1081671296,1867825280,1.267937,0.659,0.04794,0.47291,0.09766,0.00691,0.05748,0.16309,-0.984,0.037,2833315072,80.224,1339889024,276712992,132495000,3.75,338183008,9.283,1124337024,0.91,2.203,23.416,198758000,109665248,0.086942,0.7067,36432176,32448682,3458430,0.0949,2.66,0.1244,0.03416,1.26701,15350,0,48015759.480697,0,7.917333,4
3,1,0,107.73,109.58,0.004801,0.333127,0.057819,0.113606,0.671,16532684,858915274752,922790264832,9.534472,1.331,0.03079,0.2491,0.06186,0.04389,0.06994,0.23375,0.561,0.048,693152972800,86.493,172666994688,42879000576,21344000000,2.65,9431000064,1.183,66559000576,0.193,0.792,11.299,38437998592,8344999936,0.008312,0.334,7972851122,4359714451,34298383,0.0043,2.2,0.0043,0.45233,0.36085,2100000,0,5890698342.862201,0,40.65283,0
3,1,0,52.48,100.72,1.611111,-0.113214,-0.046588,-0.076753,0.56,2720059,18670776320,26317776896,1.018139,0.486,0.01448,0.07598,0.06135,0.03637,0.03413,0.04434,-0.681,0.04,54145998848,152.631,4113999872,3321999872,784000000,2.2,1548000000,4.351,9064999936,0.703,1.733,51.545,2236999936,1433624960,0.038152,0.9045,285760382,278656372,9981928,0.0281,3.69,0.0406,0.0248,0.87581,138000,0,175865747.133573,0,23.854545,3
10,0,0,44.6,63.08,13.45,-0.080412,0.039622,0.052993,0.635,1159281,4886481408,10210481152,1.268559,2.927,0.08429,0.46846,0.30361,0.14746,0.02715,0.08015,-0.139,0.065,3488000000,32.417,1634000000,1059000000,294000000,2.71,56000000,0.511,5379999744,0.496,0.975,35.158,981000000,-422500000,0.046138,0.7472,109562368,108876508,5504608,0.0502,5.1,0.0659,0.00486,1.00829,2915,0,153023486.66022,0,16.457565,3
2,1,0,41.86,69.2614,0.7372,-0.298827,0.018531,-0.153737,0.994,20411123,56129445888,59363540992,15.916349,5.127,0.13318,0.40165,0.2017,0.18428,0.13668,0.42593,-0.043,0.03,11577533440,8.532,4650072064,2335208960,1541878016,1.13,1546492032,1.153,4780585984,1.53,1.651,2.63,2091666048,1128346880,0,0,1340885000,1331485396,28535159,0.0213,1.28,0.0214,0.00666,0.90107,130000,0,1817713301.901141,0,37.044248,1
2,0,0,135.71,169.52,0.5625,-0.11555,-0.007913,0.137224,1.402,1533750,13080137728,15315298304,1.618582,1.408,0.12643,0.26326,0.17747,0.17383,0.08306,0.17696,-0.013,0.08,10876786688,108.532,2863376896,1930348032,1375180032,13.56,852310976,8.843,3071836928,0.341,4.24,83.845,994892032,522999264,0.007146,0.0708,96383000,95711210,3303803,0.0343,2.02,0.0464,0.00685,0.93651,4900,0,36637091.394836,0,10.008112,2
