@relation 'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.RemoveType-Tnominal'

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
0.857335,-0.399351,0.117094,-0.027129,1.036708,0.351523,-0.16547,-0.181655,-0.344768,-0.035819,-0.222016,0.847151,-0.305452,0.046158,-0.750815,-0.427476,-0.227198,-0.287737,-0.154194,-0.245909,-0.209028,-0.306885,-0.100555,-0.149483,-0.328083,0.070359,-0.016443,-0.37112,-0.197899,-0.163518,-0.650203,-0.134552,-0.130549,-0.112059,0.632848,1.53743,0.07363,0.96215,-0.463914,-0.853982,-0.206038,-0.214901,-0.208271,3
0.857335,-0.316044,-0.198999,1.020196,-0.643966,-0.246606,-0.156519,-0.174081,0.211751,-0.034909,-0.163862,1.082273,-0.258747,0.046313,-0.308939,-0.395793,-0.265018,-0.333366,-0.215451,-0.244356,-0.184925,-0.252658,-0.126117,-0.17853,-0.370093,-0.314588,-0.434499,-0.460378,-0.202384,-0.150947,-0.650203,-0.134552,-0.187623,-0.16976,-0.315652,-0.358754,-0.2157,-0.388889,-0.382636,0.213603,-0.239338,-0.202001,-0.208271,2
-1.015317,0.15503,-0.059881,0.053029,-1.590684,-0.313469,-0.144001,-0.161623,-0.149156,-0.035245,0.120526,-0.09522,0.005794,0.046541,1.07117,0.289024,-0.230449,-0.008345,-0.203531,-0.198813,-0.135504,0.186029,-0.126155,0.078003,-0.36688,0.806655,0.641606,0.086148,-0.182563,-0.145084,-0.650203,-0.134552,-0.26715,-0.252236,-0.341279,0.821444,0.214586,0.808439,-0.25454,1.142342,-0.157808,-0.307283,-0.083994,1
0.155091,1.34958,0.318385,-0.143147,-3.161407,-0.355313,-0.128584,-0.149089,0.460296,-0.030694,-1.013809,1.637676,-1.314213,0.045708,-2.426759,-0.869358,-0.275314,-0.228171,-0.229746,-0.280279,-0.220093,-1.105698,-0.090316,1.267885,-0.39023,0.639445,0.572656,0.031838,-0.270303,-0.253557,-0.650203,-0.134552,-0.289055,-0.284452,-0.374071,2.127529,2.488427,1.504184,0.117824,0.960803,-0.255625,-0.314974,-0.208271,1
-0.547154,-0.271423,-0.100196,-0.644133,-1.299386,-0.319238,-0.165589,-0.182586,1.428596,-0.03384,-0.159675,0.977883,-0.090198,0.046919,-0.024705,-0.524383,-0.282149,-0.344152,-0.248877,-0.244625,-0.179765,-0.246401,-0.154958,-0.253322,-0.382911,-0.380742,-0.512158,-0.487169,-0.233387,-0.213363,-0.650203,-0.134552,-0.273951,-0.267342,-0.283499,1.801008,1.342233,1.452947,0.817301,-1.777091,-0.257394,-0.180754,-0.208271,0
-0.430113,-0.003986,-0.118511,1.052235,-1.069489,-0.322351,-0.146567,-0.13599,-0.321204,-0.035581,-0.004513,-0.400462,-0.034765,0.046741,0.126226,0.039617,-0.099496,0.551258,-0.123356,-0.106528,-0.123873,0.181857,-0.065158,0.567217,0.102712,-0.066638,-0.03483,0.763478,-0.123346,-0.104391,-0.650203,-0.134552,-0.256173,-0.249518,-0.383399,0.121193,0.136689,-0.117872,0.4767,0.314731,-0.122908,-0.237887,-0.116617,2
0.03805,-0.195593,-0.199018,-0.405769,0.406991,-0.317941,-0.145394,-0.159431,0.641116,-0.035004,0.068073,0.743368,0.350504,0.047366,0.726086,2.433971,-0.24036,-0.159074,-0.180989,-0.164129,-0.152018,-0.023234,-0.147162,-0.210463,-0.165755,-0.349488,-0.447321,-0.450541,-0.167022,-0.173984,0.085059,-0.081292,-0.250849,-0.248871,-0.426738,-0.280074,-0.037651,-0.212256,0.137056,-0.259239,-0.149325,0.473095,-0.106293,2
-0.547154,-0.343962,-0.213342,-0.55679,0.377004,-0.283981,-0.164657,-0.180013,-0.329068,-0.035698,-0.002624,-0.361634,-0.069577,0.046594,0.096768,0.006735,-0.240859,-0.214493,-0.223713,-0.217107,-0.164423,-0.143508,-0.147569,-0.238177,-0.354802,-0.253121,-0.067249,-0.218045,-0.209172,-0.179139,0.896394,-0.030514,-0.233894,-0.217177,-0.377994,-0.215163,-0.04136,0.070896,-0.476009,0.788121,-0.163867,-0.287558,-0.114223,4
-0.313072,0.264549,-0.021713,0.078342,-0.666813,-0.324911,-0.138122,-0.157174,0.893057,-0.03394,0.047838,1.202371,-0.159757,0.046644,0.286143,0.356825,-0.262556,-0.224872,-0.208277,-0.237399,-0.166212,-0.102489,-0.128147,0.042561,-0.396576,-0.221346,-0.361436,-0.368661,-0.210826,-0.151891,-0.650203,-0.134552,-0.266295,-0.249623,-0.428649,-0.00076,-0.490193,-0.032926,-0.487496,0.761116,-0.222033,-0.315123,0.280811,1
0.857335,-0.224568,-0.183323,0.574054,0.13854,-0.220199,-0.156882,-0.16767,-0.307758,-0.035788,0.022496,-0.253385,-0.149863,0.046704,0.329023,0.223781,-0.145784,0.205357,-0.139766,-0.184652,-0.123188,0.142925,-0.133587,-0.119726,-0.273071,-0.453148,-0.266115,0.028825,-0.177787,-0.185814,-0.242538,-0.120476,-0.24354,-0.226822,-0.219223,0.872586,-0.267631,1.603961,-0.432586,1.296822,0.016692,-0.270656,-0.158932,2
-0.313072,-0.358429,-0.224116,0.575109,-0.535443,0.00824,-0.142693,-0.138091,-0.326233,-0.03318,-0.643782,0.598722,0.65677,0.04654,-0.315195,-0.294432,-0.258536,-0.363453,-0.214373,-0.172788,-0.238798,-0.308276,-0.157461,-0.316878,-0.059011,-0.515656,-0.564657,-0.27329,-0.178355,-0.186784,2.091454,0.257961,0.049017,0.070255,0.360475,-0.112879,-0.130385,0.235394,-0.465828,0.905265,-0.255358,-0.026195,-0.208271,3
-1.015317,0.313274,0.15693,-0.298189,0.357013,-0.385816,-0.166656,-0.18351,-0.324564,-0.035547,0.19495,0.00112,0.144644,0.046984,0.008961,0.170563,-0.266449,0.476774,-0.236735,-0.221971,-0.156679,1.198276,-0.138658,1.277123,-0.376404,0.016706,-0.161602,1.789907,-0.229326,-0.189183,1.462219,-0.068699,-0.305009,-0.289377,-0.551244,-0.815097,-1.124495,-0.735413,-0.001917,-0.340634,-0.252268,-0.316178,-0.162587,4
-0.781236,-0.363062,-0.252946,-0.335104,0.12426,-0.321841,-0.166572,-0.184983,-0.027568,-0.034812,0.230877,1.134651,0.047252,0.046827,0.337894,0.343081,-0.280991,-0.361394,-0.245911,-0.241529,-0.170674,-0.178964,-0.127785,-0.094144,-0.383008,0.488904,0.359758,-0.461521,-0.223763,-0.197598,-0.052275,-0.080278,-0.237866,-0.221305,-0.25688,0.508692,1.53512,0.310901,-0.434326,0.567333,-0.256194,-0.252984,-0.0794,1
-0.664195,-0.372855,-0.253761,0.446435,-0.472614,-0.378072,-0.170083,-0.186557,-0.320105,-0.033341,0.138413,1.059608,0.575802,0.047461,-0.049842,-0.053694,-0.2855,-0.361638,-0.254905,-0.243016,-0.176916,-0.199821,-0.159461,-0.312748,-0.376033,-0.077056,-0.226197,-0.331583,-0.22919,-0.199744,2.125035,0.251578,-0.286703,-0.271651,-0.547097,-0.99606,-1.165298,-0.988901,-0.091636,-1.072583,-0.261478,-0.292343,-0.01174,2
-0.664195,-0.105702,-0.159744,-0.676818,-0.312686,-0.312672,-0.12767,-0.148508,-0.145006,-0.034773,0.44867,1.108675,0.163066,0.047181,1.286136,0.456328,-0.235192,-0.269553,-0.156932,-0.181021,-0.07593,0.142925,-0.091972,-0.040804,-0.396703,1.018922,0.833457,-0.183184,-0.158204,-0.120744,-0.127081,-0.105808,-0.185025,-0.178253,-0.47047,-0.87804,-0.783233,-0.854067,0.896055,-0.870764,-0.200633,-0.316919,-0.130931,2
-0.781236,-0.37509,-0.208169,0.381043,0.251346,-0.328011,-0.165035,-0.175329,-0.333139,-0.032577,-0.213881,0.579886,0.480376,0.046976,-0.227047,-0.188856,-0.280772,-0.366163,-0.248536,-0.233515,-0.181666,-0.244315,-0.158828,-0.314835,-0.276552,-0.480755,0.173955,-0.309104,-0.226425,-0.23886,0.262928,-0.134552,-0.216032,-0.204695,-0.422777,-0.582991,-0.319563,-0.38754,0.770832,0.60762,-0.259745,-0.194517,-0.208271,3
-0.664195,-0.406016,-0.236261,-0.561339,0.411274,0.544865,-0.161323,-0.168103,0.500483,-0.035624,-0.040321,-0.007995,-0.078006,0.046835,0.349155,2.799623,-0.203503,-0.319037,-0.171489,-0.19436,-0.153008,-0.193564,-0.1406,-0.292628,-0.217138,-0.371887,-0.295631,-0.502444,-0.223461,-0.155339,-0.650203,-0.134552,0.051242,0.073507,0.602908,0.154632,-0.152641,0.139661,-0.405174,0.12226,0.198463,4.231017,-0.135168,3
-0.781236,-0.367166,-0.169923,-0.538662,0.107125,-0.310889,-0.165802,-0.18236,-0.306181,-0.035775,0.013187,-0.547447,-0.11465,0.046789,0.39465,0.140958,-0.241479,-0.230651,-0.231132,-0.223032,-0.161931,-0.136555,-0.129447,-0.139135,-0.354379,-0.06768,-0.227648,-0.341021,-0.204878,-0.167061,-0.650203,-0.134552,-0.222538,-0.207347,-0.431569,-0.581024,-0.301016,-0.552038,-0.365579,0.366224,-0.212097,-0.26486,-0.143827,3
1.325499,-0.343515,-0.185133,-0.306327,-0.231294,1.003781,-0.087556,-0.075196,-0.29821,-0.035693,0.059326,-0.769049,0.014422,0.046777,0.592328,0.219985,0.240306,-0.213815,-0.036591,0.217861,0.098153,-0.078852,0.017911,-0.21415,0.185243,-0.209626,-0.179504,-0.29731,0.189293,0.149478,0.689106,-0.084741,0.56333,0.59602,0.717909,-0.559387,-0.924189,-0.561477,-0.506293,0.147897,0.319644,0.240275,-0.155023,2
1.091417,-0.086887,0.004323,-0.301353,-0.288411,-0.143689,-0.079818,-0.030006,-0.353624,-0.03497,0.158513,0.623392,0.418546,0.047244,0.028752,-0.012542,-0.048571,-0.112977,0.112027,0.219459,0.040505,0.181162,0.067941,0.157814,0.738206,-0.411215,-0.433531,1.10307,0.188927,0.422174,-0.136504,-0.107961,-0.06288,-0.04282,-0.115851,-0.429565,-0.330691,-0.603275,-0.455472,0.138877,0.065164,-0.174455,-0.13416,3
-0.078991,-0.364443,-0.244291,-0.226469,-0.001397,0.001673,-0.157076,-0.175573,1.083777,-0.035749,-0.109197,-0.918708,-0.313897,0.046448,-0.515375,-0.913786,-0.208356,-0.270345,-0.235103,-0.247066,-0.18581,-0.245706,-0.11589,-0.20731,-0.376199,-0.134876,-0.260551,-0.498253,-0.226371,-0.198233,-0.650203,-0.134552,-0.108641,-0.136091,0.147045,0.266751,-0.423425,0.398543,-0.222777,0.187036,-0.241677,0.053774,-0.208271,1
-0.078991,-0.366313,-0.225655,-0.067208,1.502213,2.960142,-0.015453,0.034295,-0.132563,-0.033109,-0.083311,1.750664,-0.102941,0.046811,-0.198954,-0.146905,-0.165248,-0.156879,0.042932,-0.178094,-0.178293,-0.22902,0.318301,-0.204601,0.988531,1.554931,6.251481,-0.44609,-0.487679,-0.669663,-0.650203,-0.134552,-0.169858,0.443978,5.826332,0.054316,0.255389,5.663821,-0.421099,-3.455326,-0.089947,4.068935,-0.208271,3
-0.196032,-0.361599,-0.231864,-0.265493,0.158531,0.548359,-0.15328,-0.171667,-0.020084,-0.034971,-0.137023,0.562386,-0.279052,0.046328,-0.473406,-0.308196,-0.260113,-0.348982,-0.217599,-0.245067,-0.183673,-0.237363,-0.127966,-0.252123,-0.38445,0.306328,0.123876,-0.461469,-0.215501,-0.178058,-0.650203,-0.134552,-0.092304,-0.090311,0.49791,0.616877,-0.401169,0.289327,0.167513,-0.62177,-0.235472,-0.259041,-0.208271,1
-0.781236,-0.354568,-0.152993,-0.633586,0.095702,-0.355814,-0.17057,-0.188339,-0.221579,-0.034956,-0.243562,0.668873,-0.191238,0.046708,-0.193267,-0.308256,-0.285067,-0.348454,-0.25487,-0.247056,-0.179712,-0.264477,-0.158379,-0.280637,-0.396708,0.105781,-0.041362,-0.399262,-0.232631,-0.20495,-0.650203,-0.134552,-0.292878,-0.280971,-0.472703,0.66015,0.081049,0.216517,0.79572,-1.036122,-0.260472,-0.314532,-0.208271,1
-0.196032,1.333893,0.359838,1.702592,0.682581,-0.354983,-0.117624,-0.129756,-0.056303,-0.035263,0.110757,-0.371994,0.00756,0.046891,0.898514,0.383494,-0.163717,0.826964,-0.166756,-0.140879,-0.09,1.182285,-0.086351,1.017082,-0.256648,0.059681,0.020814,0.811016,-0.132737,-0.063662,-0.650203,-0.134552,-0.28305,-0.266808,-0.491352,-0.223031,-0.111838,-0.285066,-0.51047,0.86864,-0.092564,-0.296233,-0.098967,1
-0.547154,-0.372733,-0.181163,-0.553825,0.040013,-0.263327,-0.166951,-0.176827,-0.340291,-0.035493,-0.608586,0.460062,-0.00375,0.046616,-0.068381,-0.921577,-0.249052,-0.243361,-0.204182,-0.215777,-0.252561,-0.681611,-0.137708,-0.175732,-0.261196,-0.371105,-0.365307,-0.279732,-0.225463,-0.197975,-0.650203,-0.134552,-0.231955,-0.23362,-0.250593,0.416243,0.388926,0.650683,0.663012,0.233993,-0.208752,-0.19668,-0.208271,4
-0.547154,-0.390106,0.259884,-0.492677,0.444117,-0.195903,-0.169484,-0.187931,-0.095034,-0.033766,-0.010657,0.898648,-1.764027,0.044938,-2.48795,-0.073611,-0.286082,-0.378961,-0.256207,-0.253547,-0.178827,-0.244315,-0.142155,-0.160009,-0.394437,1.473409,1.236512,-0.47373,-0.239343,-0.214697,-0.650203,-0.134552,-0.254309,-0.246681,-0.11146,2.019344,-0.148932,1.086198,-0.482536,-1.369626,-0.261308,-0.294645,-0.208271,0
-0.430113,0.138613,-0.042938,0.857771,0.189945,-0.31073,-0.123353,-0.137145,-0.031685,-0.034821,0.169081,-0.148235,0.156687,0.047153,0.925811,0.439848,-0.218259,-0.132042,-0.194712,-0.16057,-0.114017,0.15822,-0.104161,0.044293,-0.301131,0.040407,0.11565,-0.110326,-0.154088,-0.136176,-0.448366,-0.115967,-0.232117,-0.221019,-0.357268,-0.128615,0.225714,-0.30664,0.235999,0.406512,-0.189315,-0.268442,-0.078735,0
-0.078991,-0.105702,-0.151607,0.334636,1.630727,1.169194,-0.108414,-0.12487,0.401604,-0.017922,-0.79583,-0.944593,-0.828738,0.044055,-0.821902,-0.335264,-0.281806,-0.376942,-0.25722,-0.255691,-0.193296,-0.270039,-0.094098,-0.131274,-0.334243,0.276897,0.208068,-0.403522,-0.238988,-0.242287,-0.650203,-0.134552,-0.130131,-0.155216,0.669249,1.614143,-0.864839,0.975634,0.876563,-0.328062,-0.25228,-0.195388,-0.208271,1
-1.015317,0.642603,0.151809,-0.090412,0.371292,-0.375932,-0.142924,-0.159579,-0.253569,-0.035135,-0.002658,-0.170566,0.009575,0.046845,0.212554,-0.059607,-0.23379,0.232511,-0.210055,-0.201144,-0.162336,0.071317,-0.09987,0.911777,-0.33752,0.199022,0.319839,1.305294,-0.187724,-0.14279,-0.199771,-0.032932,-0.286496,-0.27022,-0.533143,-0.771823,-0.330691,-0.805527,-0.454428,0.827697,-0.068134,-0.311283,0.106238,2
0.155091,-0.208069,-0.117153,-0.51124,-1.560697,-0.207805,-0.155337,-0.173397,-0.209253,-0.035304,0.220087,0.649277,0.22328,0.047082,1.172739,0.349454,-0.251452,-0.237575,-0.20204,-0.196013,-0.138019,0.03447,-0.099164,0.134052,-0.356703,0.437856,0.375241,-0.213369,-0.171344,-0.14554,-0.650203,-0.134552,-0.242135,-0.229495,-0.203153,0.925695,0.229423,0.784169,-0.355485,1.552813,-0.252232,-0.289344,-0.132962,1
3.900396,0.207087,-0.053257,-0.517568,2.201899,0.443902,0.738967,0.710339,0.640164,-0.029987,0.315326,0.211572,-0.056185,0.046808,0.501337,0.295777,-0.049811,-0.334524,0.030594,-0.082699,0.16985,-0.101794,0.347743,-0.121414,-0.320996,0.253977,0.268792,-0.348988,-0.016597,-0.017315,-0.650203,-0.134552,0.940925,0.985915,0.499321,-0.832799,-0.434553,-0.86755,-0.534053,-0.879565,-0.163867,-0.220097,0.238087,2
-0.898276,0.523047,0.140427,0.470693,-0.502601,-0.361017,-0.134552,-0.152476,0.741087,-0.03311,0.31747,0.654867,-0.031417,0.046898,1.564342,0.836982,-0.267073,-0.225617,-0.226515,-0.232314,-0.148097,0.157525,-0.1487,-0.162275,-0.39598,0.095102,0.043071,-0.290487,-0.211884,-0.170774,-0.650203,-0.134552,-0.288457,-0.2727,-0.502435,-0.547585,0.322158,-0.26619,-0.146982,0.034305,-0.242222,-0.315647,0.008621,1
-0.196032,0.22509,-0.010849,1.525507,0.000031,-0.28893,-0.047949,-0.064191,-0.10508,-0.034424,0.093381,0.607381,0.061177,0.046926,0.313441,0.055238,-0.163079,-0.181038,-0.067283,-0.122606,-0.097494,-0.007939,0.070063,0.360917,-0.210158,0.033636,0.206374,0.060794,-0.050971,-0.119094,-0.650203,-0.134552,-0.135512,-0.116256,-0.413717,-0.822965,-0.530996,-0.809572,-0.499853,0.057756,-0.074193,-0.250856,0.053953,2
0.857335,0.019097,-0.118634,-0.43952,3.278558,1.024382,-0.055895,-0.068398,2.312247,-0.031017,-0.058514,-0.366981,-0.190921,0.046352,-0.141402,-0.050777,-0.248855,-0.338915,-0.229892,-0.23485,-0.174736,-0.219287,-0.109699,-0.211218,-0.294711,0.27273,0.544834,-0.466509,-0.223083,-0.206627,-0.650203,-0.134552,-0.071718,-0.07949,1.380424,2.157034,-0.612602,2.121725,0.090499,0.310741,-0.236248,0.162995,4.954008,3
0.623254,0.059491,-0.074121,-0.458283,-1.253692,-0.145666,0.007401,0.021489,1.560518,-0.035318,0.126534,-0.193655,0.005461,0.046868,0.917053,3.535581,0.180573,0.014148,0.156996,0.15401,0.185437,0.281274,-0.104533,-0.235424,0.097733,-0.426061,-0.475143,-0.444272,0.106558,0.201599,1.130593,-0.028672,0.028663,0.051949,-0.145684,-0.661671,-0.397459,-0.723278,-0.534053,-0.449305,0.198463,1.208722,-0.123665,3
0.857335,0.812103,0.53142,-0.238422,1.165222,-0.333936,-0.135782,-0.151511,-0.202839,-0.035239,0.06935,-0.53651,0.006993,0.046746,0.543762,0.109275,-0.210734,0.433692,-0.211972,-0.181625,-0.135191,0.525298,-0.158182,-0.288809,-0.368377,-0.185664,-0.302163,1.077976,-0.159632,-0.264778,-0.650203,-0.134552,-0.284593,-0.269552,-0.479928,0.001207,-0.4531,-0.082815,-0.532486,1.309558,-0.076617,-0.314262,-0.06394,2
0.974376,0.192783,0.026375,1.939901,0.000031,-0.258192,-0.134276,-0.145743,-0.13343,-0.035336,0.026598,-0.222366,-0.108271,0.046532,0.23189,0.166208,-0.187082,0.134003,-0.171918,-0.191979,-0.137714,0.117201,-0.10138,0.21946,-0.260998,-0.33308,-0.247971,0.088365,-0.167652,-0.150045,-0.650203,-0.134552,-0.255325,-0.242454,-0.403234,-0.0401,-0.716465,-0.321472,-0.368277,0.983215,-0.173561,-0.271267,-0.04958,2
0.857335,-0.158084,-0.052793,0.21229,3.427063,0.382744,-0.07363,-0.061629,0.036428,-0.033359,-0.055672,0.109065,-0.222252,0.046576,-0.40448,-0.10823,-0.211003,-0.319294,-0.172004,-0.228463,-0.1705,-0.216506,-0.0383,-0.130252,0.136973,1.859138,2.124154,-0.3471,-0.139762,-0.162842,-0.650203,-0.134552,-0.019445,-0.010135,0.218977,-0.203361,-0.905642,-0.321472,-0.150376,-0.433453,-0.235291,0.350125,2.097084,1
-0.664195,-0.319579,-0.004395,0.511827,1.719258,-0.210677,-0.164611,-0.183096,-0.190375,-0.034752,-0.483411,0.208625,-0.867099,0.04543,-1.923464,-0.495277,-0.278953,-0.345608,-0.248371,-0.260438,-0.190892,-0.327047,-0.137953,-0.13576,-0.392331,0.381077,0.281372,-0.372956,-0.239926,-0.212629,-0.650203,-0.134552,-0.249971,-0.233749,0.080953,3.073654,1.334814,2.167569,-0.396733,1.536741,-0.250838,-0.308737,-0.208271,0
-1.132358,-0.419873,-0.209548,-0.54921,-2.129013,-0.150006,-0.168903,-0.185151,-0.316195,-0.034951,-0.007627,-0.166069,0.141496,0.046411,-0.13526,-0.09131,-0.280404,-0.377274,-0.252309,-0.23917,-0.176262,-0.222068,-0.151585,-0.300489,-0.368516,-0.083307,-0.098216,-0.470907,-0.226951,-0.224169,2.782796,0.511948,-0.094557,-0.082779,0.096984,0.079887,0.325867,-0.218998,-0.172305,-2.721901,-0.261841,-0.163068,0.044915,3
-0.430113,-0.058034,-0.142632,1.124612,-0.63397,-0.32147,-0.13995,-0.152422,-0.330679,-0.035634,0.160112,-0.364794,0.019669,0.047103,-0.08476,0.156919,-0.139468,0.130256,-0.14786,-0.115167,-0.050358,0.496099,-0.081006,0.193167,-0.297133,-0.468514,-0.486997,0.735423,-0.281582,-0.352277,0.170877,-0.108148,-0.231685,-0.214427,-0.509936,-0.915413,-1.083692,-0.917439,-0.494023,0.63856,-0.239289,-0.30153,-0.162964,1
-0.664195,-0.381023,0.621731,-0.595627,-0.39979,-0.087419,-0.159215,-0.177077,-0.178784,-0.035237,-0.028595,0.519488,-0.10399,0.046688,-0.052685,-0.049059,-0.261812,-0.353941,-0.221046,-0.233274,-0.173081,-0.216506,-0.09883,-0.18115,-0.352999,-0.204677,-0.299502,-0.450039,-0.223221,-0.176946,-0.650203,-0.134552,-0.082805,-0.065413,-0.07332,-0.289909,-0.241666,-0.245964,-0.394819,0.51901,-0.218398,-0.164249,0.234466,1
0.506213,-0.34132,-0.242069,-0.356198,0.077139,-0.149665,-0.152787,-0.170059,-0.275149,-0.035029,0.386023,1.2127,0.846239,0.0474,0.89385,0.245795,-0.256001,-0.339172,-0.194758,-0.150351,-0.124564,-0.093452,-0.137869,-0.25994,-0.370608,-0.149982,-0.313292,-0.329332,-0.131488,-0.164851,0.448347,-0.089032,-0.12172,-0.111579,0.561595,1.260084,1.854125,1.570253,-0.433282,1.540732,-0.258969,-0.286559,-0.147767,2
0.389172,-0.285646,-0.21245,-0.652044,-0.088501,-0.327153,-0.162225,-0.178288,-0.327668,-0.035831,-0.038193,-0.949667,-0.174348,0.046493,0.001909,-0.025287,-0.197783,0.038856,-0.234193,-0.213685,-0.1634,-0.112223,-0.147873,-0.220856,-0.36713,-0.179934,-0.319824,-0.036741,-0.213064,-0.179074,-0.064059,-0.087269,-0.24968,-0.233917,-0.503259,-0.805262,-0.97612,-0.759683,-0.321373,0.871318,-0.185558,-0.304571,-0.095581,2
-0.547154,-0.332299,-0.070345,-0.613547,-0.506885,-0.216434,-0.166681,-0.185123,-0.182806,-0.03457,-0.805616,0.890992,-0.859486,0.044697,-1.562343,-0.65463,-0.282225,-0.35613,-0.249394,-0.255557,-0.192389,-0.361113,-0.143265,-0.150105,-0.395921,0.476142,0.533222,-0.392318,-0.237246,-0.206138,-0.650203,-0.134552,-0.261271,-0.267198,-0.407124,0.05825,-0.145222,0.348655,-0.497678,1.072919,-0.248002,-0.313387,-0.208271,3
2.729988,-0.128419,0.092817,0.153331,2.186192,0.639018,0.032136,0.012861,-0.281888,-0.035467,0.128014,-0.083037,-0.206978,0.046625,-0.098749,0.13876,0.278306,-0.125043,0.294648,-0.081321,0.260861,0.09843,0.431603,0.173802,0.018917,-0.242443,-0.189182,0.118256,-0.09089,-0.085242,-0.650203,-0.134552,0.252247,0.276226,0.503385,-0.461037,-0.278759,-0.569567,-0.446857,-0.727599,-0.116606,-0.182707,-0.126437,2
-0.196032,-0.169829,-0.12945,2.335417,-0.968106,-0.179013,-0.131808,-0.13182,-0.096055,-0.035434,-0.005687,-0.600311,0.002013,0.046722,0.458003,0.179832,-0.13427,-0.077111,-0.173285,-0.117691,-0.13459,-0.082328,-0.151226,-0.288853,-0.126426,-0.341414,-0.302405,-0.288132,-0.12836,-0.108654,0.322316,-0.024272,-0.16888,-0.150299,-0.326397,-0.494476,-0.668243,-0.587095,-0.332511,0.268649,-0.139631,-0.068527,-0.049096,3
-0.430113,0.754601,0.109178,-0.603117,-0.042807,-0.353678,-0.13444,-0.146978,-0.026415,-0.03546,0.00575,-0.669185,-0.114034,0.046685,0.567761,0.268269,-0.169013,0.778387,-0.1993,-0.183735,-0.139505,0.39112,-0.156643,-0.264337,-0.32046,0.235225,0.10307,0.308842,-0.18675,-0.189004,-0.650203,-0.134552,-0.282213,-0.270607,-0.498786,-0.352852,-0.530996,-0.194727,-0.223561,0.333371,-0.072703,-0.298683,-0.040712,0
0.623254,-0.239401,-0.208841,-0.187972,-0.311258,-0.058532,-0.141043,-0.167632,-0.109199,0.104489,-0.083209,-1.287478,-0.317828,-0.088094,-3.075299,-0.898544,-0.287299,-0.386387,-0.282233,-0.302368,-0.245898,-0.474435,-0.056642,0.088129,-0.398334,1.776054,1.577392,-0.339567,-0.291943,-0.261803,-0.650203,-0.134552,-0.162155,-0.182492,0.462671,1.639714,0.281355,0.827316,-0.156554,0.638068,-0.257285,-0.317735,-0.208271,0
-0.664195,-0.270082,-0.213459,-0.603422,-0.458335,-0.24176,-0.143147,-0.160793,-0.028186,-0.035041,0.121054,-0.131495,-0.025954,0.046855,0.984501,0.349254,-0.240808,-0.304667,-0.214939,-0.211658,-0.143167,-0.126127,-0.129014,-0.223165,-0.375291,0.195376,0.099925,-0.397046,-0.194974,-0.15928,-0.650203,-0.134552,-0.14613,-0.131033,-0.226403,-0.337117,0.036536,-0.31473,-0.312409,0.465658,0.477178,-0.276128,-0.066585,1
-1.366439,-0.380495,-0.201689,-0.511196,-0.623975,-0.360493,-0.168965,-0.184156,-0.361047,-0.03491,-0.241894,0.592342,0.151756,0.046074,-0.432232,-0.203459,-0.279257,-0.343854,-0.246155,-0.237545,-0.183602,-0.272124,-0.157289,-0.296759,-0.362752,-0.370324,-0.487239,-0.224522,-0.223631,-0.2557,-0.324873,0.066081,-0.25558,-0.248838,-0.429837,-0.230899,1.18273,-0.115175,-0.159948,-0.555736,-0.248826,-0.292534,-0.208271,3
1.091417,-0.334412,-0.201456,-0.651786,-1.026651,4.836132,0.448942,0.656913,-0.312965,-0.035147,0.20346,0.955248,0.321638,0.047245,0.252818,0.098907,1.227912,-0.310724,2.501246,2.325669,1.414243,-0.095537,0.995634,-0.216814,3.833207,-0.319276,-0.382484,-0.240386,1.566392,3.150496,2.365038,0.005815,5.524754,5.679017,5.04264,-0.763955,-0.809199,-0.83519,-0.54406,-1.256691,0.719539,2.876299,-0.142226,3
