@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 186\n','Number of rules: 194\n','Number of rules: 195\n','Number of rules: 188\n','Number of rules: 197\n','Number of rules: 199\n','Number of rules: 182\n','Number of rules: 192\n','Number of rules: 189\n','Number of rules: 196\n','Number of rules: 190\n','Number of rules: 198\n','Number of rules: 178\n','Number of rules: 181\n','Number of rules: 177\n','Number of rules: 193\n','Number of rules: 183\n','Number of rules: 185\n','Number of rules: 191\n','Number of rules: 203\n','Number of rules: 187\n','Number of rules: 180\n','Number of rules: 174\n','Number of rules: 175\n','Number of rules: 184\n','Number of rules: 202\n','Number of rules: 201\n','Number of rules: 204\n','Number of rules: 200\n','Number of leaves: 293\nSize of the tree: 585\n','Number of leaves: 288\nSize of the tree: 575\n','Number of leaves: 282\nSize of the tree: 563\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 296\nSize of the tree: 591\n','Number of leaves: 300\nSize of the tree: 599\n','Number of leaves: 298\nSize of the tree: 595\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 286\nSize of the tree: 571\n','Number of leaves: 304\nSize of the tree: 607\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 301\nSize of the tree: 601\n','Number of leaves: 313\nSize of the tree: 625\n','Number of leaves: 289\nSize of the tree: 577\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 302\nSize of the tree: 603\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 297\nSize of the tree: 593\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 306\nSize of the tree: 611\n','Number of leaves: 277\nSize of the tree: 553\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 295\nSize of the tree: 589\n','Number of leaves: 292\nSize of the tree: 583\n','Number of leaves: 303\nSize of the tree: 605\n'}
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,38,112,0,25.333333,74.666667,0,-0.001968,0.298667,0.546504,97.075919,139.277119,330.747333,120288,-119957.252667,2.204982,801.92,-799.715018,36.061269,0.240408,10.902966,0.333333,7,0.054264,7,0.945736,122,0.666667,14,0.5,0.333333,0.4,0.332877,0.639535,0.26,0.253333,0.260958,0.739042,0.746667,0.241002,0.253333,0.2414,-0.001445,0.496188,0.240142,0.217254,0.253333,0.026,0,0.015625,0,15.625,0,2077,573010,66968,25.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,35,115,0,23.333333,76.666667,0,-0.018781,0.306667,0.553775,99.676167,141.130111,330.747333,123510,-123179.252667,2.204982,823.4,-821.195018,28.659258,0.191062,8.665,0.285714,6,0.108527,14,0.891473,115,0.714286,15,0.3,0.285714,0.292683,0.180863,0.588594,0.185714,0.233333,0.256446,0.743554,0.766667,0.214022,0.233333,0.221417,-0.023663,0.488443,0.22903,0.193839,0.233333,0.009,0,0.015625,0,15.625,0,2101,573010,66968,23.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,45,105,0,30,70,0,0.063503,0.28,0.52915,91.097117,135.001808,329.839483,112770,-112440.160517,2.19893,751.8,-749.60107,53.133276,0.354222,16.108828,0.25,5,0.061538,8,0.938462,122,0.75,15,0.384615,0.25,0.30303,0.227708,0.594231,0.196154,0.3,0.241289,0.758711,0.7,0.282425,0.3,0.282974,0.060546,0.529356,0.25387,0.258246,0.3,0.048,0,0,0,0,0,2077,573010,66968,30,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,34,116,0,22.666667,77.333333,0,-0.042353,0.309333,0.556177,100.640624,141.897234,329.839483,124584,-124254.160517,2.19893,830.56,-828.36107,23.8926,0.159284,7.243705,0.15,3,0.084615,11,0.915385,119,0.85,17,0.214286,0.15,0.176471,0.076406,0.532692,0.145476,0.226667,0.271828,0.728172,0.773333,?,0.226667,?,?,0.477419,0.224514,?,0.226667,0.012,0,0,0,0,0,2024,573010,66968,22.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1351,151,41,110,0,27.152318,72.847682,0,0.01867,0.291391,0.539806,94.764328,137.657145,332.463828,118140,-117807.536172,2.201747,782.384106,-780.182359,40.359058,0.267279,12.139383,0.190476,4,0.084615,11,0.915385,119,0.809524,17,0.266667,0.190476,0.222222,0.122462,0.55293,0.163376,0.271523,0.25477,0.74523,0.728477,0.242905,0.271523,0.250679,0.01703,0.508377,0.235431,0.208439,0.271523,0.013,0,0,0,0,0,2161,572589,67389,27.152318,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1351,151,43,108,0,28.476821,71.523179,0,0.035828,0.286093,0.534876,93.04134,136.399976,332.463828,115992,-115659.536172,2.201747,768.15894,-765.957193,45.912812,0.304058,13.809867,0.190476,4,0.053846,7,0.946154,123,0.809524,17,0.363636,0.190476,0.25,0.181914,0.568315,0.181847,0.284768,0.25227,0.74773,0.715232,?,0.284768,?,?,0.516249,0.239805,?,0.284768,0.014,0,0,0,0,0,1964,572589,67389,28.476821,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,45,105,0,30,70,0,0.053656,0.28,0.52915,91.127413,135.05227,329.576675,112770,-112440.423325,2.197178,751.8,-749.602822,50.66698,0.33778,15.373351,0.2,4,0.046154,6,0.953846,124,0.8,16,0.4,0.2,0.266667,0.209657,0.576923,0.186667,0.3,0.250621,0.749379,0.7,0.288372,0.3,0.284096,0.056828,0.524689,0.248237,0.241924,0.3,0.005,0,0,0,0,0,2077,573010,66968,30,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,39,111,0,26,74,0,0.005376,0.296,0.544059,96.334693,138.857303,329.576675,119214,-118884.423325,2.197178,794.76,-792.562822,34.473089,0.229821,10.459809,0.05,1,0.030769,4,0.969231,126,0.95,19,0.2,0.05,0.08,0.036418,0.509615,0.136667,0.26,0.253559,0.746441,0.74,0.238687,0.26,0.236235,0.007265,0.503221,0.234728,0.190934,0.26,0.016,0,0,0,0,0,2113,573010,66968,26,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,42,108,0,28,72,0,0.036918,0.288,0.536656,93.731053,136.968,329.576675,115992,-115662.423325,2.197178,773.28,-771.082822,44.039465,0.293596,13.362434,0.15,3,0.061538,8,0.938462,122,0.85,17,0.272727,0.15,0.193548,0.115355,0.544231,0.154242,0.28,0.244357,0.755643,0.72,0.270397,0.28,0.267679,0.040092,0.517822,0.240805,0.233813,0.28,0.026,0,0,0,0,0,2074,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,39,111,0,26,74,0,0.016364,0.296,0.544059,96.268814,138.750543,330.0738,119214,-118883.9262,2.200492,794.76,-792.559508,38.307596,0.255384,11.605767,0.2,4,0.115385,15,0.884615,115,0.8,16,0.210526,0.2,0.205128,0.086482,0.542308,0.148772,0.26,0.247416,0.752584,0.74,0.26215,0.26,0.251903,0.018868,0.506292,0.234127,0.227921,0.26,0.021,0,0,0,0,0,2101,573010,66968,26,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,56,94,0,37.333333,62.666667,0,0.158008,0.250667,0.500666,81.524942,127.684191,330.0738,100956,-100625.9262,2.200492,673.04,-670.839508,79.123786,0.527492,23.971544,0.35,7,0.053846,7,0.946154,123,0.65,13,0.5,0.35,0.411765,0.346075,0.648077,0.261667,0.373333,0.220387,0.779613,0.626667,0.348248,0.373333,0.352752,0.155181,0.576473,0.280023,0.308848,0.373333,0.016,0,0,0,0,0,2113,573010,66968,37.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,33,117,0,22,78,0,-0.038032,0.312,0.55857,101.472534,142.451207,330.0738,125658,-125327.9262,2.200492,837.72,-835.519508,23.960458,0.159736,7.259122,0.3,6,0.084615,11,0.915385,119,0.7,14,0.352941,0.3,0.324324,0.230968,0.607692,0.199216,0.22,0.264162,0.735838,0.78,0.210417,0.22,0.211421,-0.040711,0.477919,0.236248,0.191882,0.22,0.015,0,0,0,0,0,2125,573010,66968,22,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,48,102,0,32,68,0,0.079755,0.272,0.521536,88.494342,133.059235,329.839483,109548,-109218.160517,2.19893,730.32,-728.12107,56.334273,0.375562,17.079299,0.15,3,0.084615,11,0.915385,119,0.85,17,0.214286,0.15,0.176471,0.076406,0.532692,0.145476,0.32,0.240818,0.759182,0.68,0.304861,0.32,0.294842,0.087222,0.539591,0.258985,0.239606,0.32,0.016,0,0,0,0,0,2101,573010,66968,32,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,33,117,0,22,78,0,-0.053548,0.312,0.55857,101.445303,142.408263,330.513017,125658,-125327.486983,2.20342,837.72,-835.51658,20.140287,0.134269,6.093644,0.047619,1,0.085271,11,0.914729,118,0.952381,20,0.083333,0.047619,0.060606,-0.048158,0.481174,0.137302,0.22,0.273783,0.726217,0.78,?,0.22,?,?,0.473109,0.222191,?,0.22,0.016,0,0,0,0,0,2058,573010,66968,22,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1351,151,43,108,0,28.476821,71.523179,0,0.043407,0.286093,0.534876,93.010613,136.349354,332.726636,115992,-115659.273364,2.203488,768.15894,-765.955453,47.826649,0.316733,14.374157,0.238095,5,0.092308,12,0.907692,118,0.761905,16,0.294118,0.238095,0.263158,0.159597,0.572894,0.175988,0.284768,0.246045,0.753955,0.715232,0.288917,0.284768,0.275364,0.048583,0.519361,0.241969,0.250643,0.284768,0.015,0,0.015625,0,15.625,0,2101,572589,67389,28.476821,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1351,151,48,103,0,31.788079,68.211921,0,0.086461,0.272848,0.522348,88.733871,133.205154,332.463828,110622,-110289.536172,2.201747,732.596026,-730.394279,57.921201,0.383584,17.421805,0.095238,2,0.053846,7,0.946154,123,0.904762,19,0.222222,0.095238,0.133333,0.060497,0.520696,0.146992,0.317881,0.233658,0.766342,0.682119,0.304325,0.317881,0.303436,0.088117,0.542112,0.253438,0.259681,0.317881,0.016,0,0.015625,0,15.625,0,2036,572589,67389,31.788079,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,43,107,0,28.666667,71.333333,0,0.051474,0.285333,0.534166,92.863173,136.332415,329.576675,114918,-114588.423325,2.197178,766.12,-763.922822,50.603629,0.337358,15.354129,0.4,8,0.084615,11,0.915385,119,0.6,12,0.421053,0.4,0.410256,0.32234,0.657692,0.248421,0.286667,0.243478,0.756522,0.713333,0.286108,0.286667,0.278081,0.048186,0.521594,0.254511,0.26835,0.286667,0.016,0,0,0,0,0,2065,573010,66968,28.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,45,105,0,30,70,0,0.070687,0.28,0.52915,91.127413,135.05227,329.576675,112770,-112440.423325,2.197178,751.8,-749.602822,53.041373,0.353609,16.093789,0.25,5,0.130769,17,0.869231,113,0.75,15,0.227273,0.25,0.238095,0.114567,0.559615,0.156818,0.3,0.232852,0.767148,0.7,0.300014,0.3,0.292839,0.072749,0.533574,0.24827,0.261794,0.3,0.01,0,0,0,0,0,2048,573010,66968,30,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,44,106,0,29.333333,70.666667,0,0.052839,0.282667,0.531664,91.995293,135.693852,329.576675,113844,-113514.423325,2.197178,758.96,-756.762822,49.596425,0.330643,15.048524,0.3,6,0.084615,11,0.915385,119,0.7,14,0.352941,0.3,0.324324,0.230968,0.607692,0.199216,0.293333,0.244558,0.755442,0.706667,0.268512,0.293333,0.277794,0.04849,0.524388,0.245697,0.239847,0.293333,0.01,0,0,0,0,0,2060,573010,66968,29.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,41,109,0,27.333333,72.666667,0,0.023764,0.290667,0.539135,94.598933,137.60065,329.576675,117066,-116736.423325,2.197178,780.44,-778.242822,41.456189,0.276375,12.578617,0.2,4,0.069231,9,0.930769,121,0.8,16,0.307692,0.2,0.242424,0.158001,0.565385,0.168205,0.273333,0.252362,0.747638,0.726667,0.251213,0.273333,0.257099,0.023011,0.510486,0.237875,0.216969,0.273333,0.011,0,0,0,0,0,2038,573010,66968,27.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,42,108,0,28,72,0,0.041704,0.288,0.536656,93.731053,136.968,329.576675,115992,-115662.423325,2.197178,773.28,-771.082822,45.454485,0.30303,13.791778,0.25,5,0.084615,11,0.915385,119,0.75,15,0.3125,0.25,0.277778,0.182125,0.582692,0.178125,0.28,0.241797,0.758203,0.72,0.268469,0.28,0.270239,0.040703,0.519101,0.244378,0.243757,0.28,0.032,0,0.046875,0,46.875,0,2101,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,38,112,0,25.333333,74.666667,0,0.007444,0.298667,0.546504,97.136101,139.374144,330.0738,120288,-119957.9262,2.200492,801.92,-799.719508,35.380455,0.23587,10.718953,0.2,4,0.107692,14,0.892308,116,0.8,16,0.222222,0.2,0.210526,0.096561,0.546154,0.151111,0.253333,0.248039,0.751961,0.746667,0.253241,0.253333,0.245035,0.010771,0.502647,0.23407,0.220014,0.253333,0.016,0,0,0,0,0,2120,573010,66968,25.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,35,115,0,23.333333,76.666667,0,-0.022343,0.306667,0.553775,99.737961,141.228427,330.0738,123510,-123179.9262,2.200492,823.4,-821.199508,27.010362,0.180069,8.183128,0.15,3,0.138462,18,0.861538,112,0.85,17,0.142857,0.15,0.146341,0.011304,0.505769,0.134762,0.233333,0.259,0.741,0.766667,0.219921,0.233333,0.222006,-0.022862,0.487167,0.228642,0.184178,0.233333,0,0,0.015625,0,15.625,0,2048,573010,66968,23.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,38,112,0,25.333333,74.666667,0,0.006857,0.298667,0.546504,97.043687,139.225231,331.010141,120288,-119956.989859,2.206734,801.92,-799.713266,35.180647,0.234538,10.628269,0.190476,4,0.077519,10,0.922481,119,0.809524,17,0.285714,0.190476,0.228571,0.134736,0.556478,0.167755,0.253333,0.247412,0.752588,0.746667,0.241985,0.253333,0.240981,0.009179,0.50296,0.235319,0.215298,0.253333,0.031,0,0.015625,0,15.625,0,2065,573010,66968,25.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1351,151,43,108,0,28.476821,71.523179,0,0.052962,0.286093,0.534876,93.098713,136.494634,331.790294,115992,-115660.209706,2.197287,768.15894,-765.961654,46.228026,0.306146,13.932905,0.2,4,0.129771,17,0.870229,114,0.8,16,0.190476,0.2,0.195122,0.0688,0.535115,0.144056,0.284768,0.232167,0.767833,0.715232,0.26119,0.284768,0.270848,0.048294,0.5263,0.250081,0.225747,0.284768,0.011,0,0.015625,0,15.625,0,2089,572589,67389,28.476821,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1351,151,45,106,0,29.801325,70.198675,0,0.06046,0.280795,0.529901,91.374663,135.224888,331.790294,113844,-113512.209706,2.197287,753.933775,-751.736488,51.571412,0.341533,15.543376,0.2,4,0.076336,10,0.923664,121,0.8,16,0.285714,0.2,0.235294,0.144534,0.561832,0.163103,0.298013,0.240975,0.759025,0.701987,?,0.298013,?,?,0.528519,0.246544,?,0.298013,0.016,0,0,0,0,0,2125,572589,67389,29.801325,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,36,114,0,24,76,0,-0.004346,0.304,0.551362,98.905441,140.668664,329.839483,122436,-122106.160517,2.19893,816.24,-814.04107,30.120672,0.200804,9.131918,0.25,5,0.123077,16,0.876923,114,0.75,15,0.238095,0.25,0.243902,0.124343,0.563462,0.159524,0.24,0.245727,0.754273,0.76,0.228426,0.24,0.231401,-0.005659,0.497136,0.233367,0.196308,0.24,0.016,0,0,0,0,0,2137,573010,66968,24,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,34,116,0,22.666667,77.333333,0,-0.043416,0.309333,0.556177,100.640624,141.897234,329.839483,124584,-124254.160517,2.19893,830.56,-828.36107,23.651047,0.157674,7.170472,0,0,0.069231,9,0.930769,121,1,20,0,0,0,-0.099096,0.465385,0.133333,0.226667,0.274427,0.725573,0.773333,0.192495,0.226667,0.207712,-0.050212,0.47612,0.230579,0.163649,0.226667,0.006,0,0.015625,0,15.625,0,2055,573010,66968,22.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,51,99,0,34,66,0,0.120365,0.264,0.513809,85.920132,131.136876,329.576675,106326,-105996.423325,2.197178,708.84,-706.642822,67.024819,0.446832,20.336639,0.35,7,0.1,13,0.9,117,0.65,13,0.35,0.35,0.35,0.25,0.625,0.209167,0.34,0.222571,0.777429,0.66,0.310535,0.34,0.320336,0.113475,0.558714,0.267185,0.277292,0.34,0,0,0,0,0,0,2089,573010,66968,34,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,47,103,0,31.333333,68.666667,0,0.093044,0.274667,0.524087,89.391652,133.759874,329.576675,110622,-110292.423325,2.197178,737.48,-735.282822,58.343135,0.388954,17.702447,0.25,5,0.123077,16,0.876923,114,0.75,15,0.238095,0.25,0.243902,0.124343,0.563462,0.159524,0.313333,0.224252,0.775748,0.686667,0.317158,0.313333,0.309704,0.095087,0.544541,0.257207,0.275404,0.313333,0.016,0,0,0,0,0,2089,573010,66968,31.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,49,101,0,32.666667,67.333333,0,0.099072,0.269333,0.518973,87.655892,132.454868,329.576675,108474,-108144.423325,2.197178,723.16,-720.962822,64.254134,0.428361,19.495959,0.4,8,0.092308,12,0.907692,118,0.6,12,0.4,0.4,0.4,0.307692,0.653846,0.24,0.326667,0.238302,0.761698,0.673333,0.316918,0.326667,0.317884,0.093581,0.544182,0.266294,0.286966,0.326667,0.015,0,0,0,0,0,1976,573010,66968,32.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,43,107,0,28.666667,71.333333,0,0.04282,0.285333,0.534166,92.742172,136.132761,330.747333,114918,-114587.252667,2.204982,766.12,-763.915018,47.992447,0.31995,14.510305,0.285714,6,0.069767,9,0.930233,120,0.714286,15,0.4,0.285714,0.333333,0.249769,0.607973,0.214286,0.286667,0.248705,0.751295,0.713333,0.278213,0.286667,0.269185,0.0448,0.518981,0.242787,0.247715,0.286667,0.016,0,0,0,0,0,2125,573010,66968,28.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,47,103,0,31.333333,68.666667,0,0.079809,0.274667,0.524087,89.275175,133.563987,330.747333,110622,-110291.252667,2.204982,737.48,-735.275018,57.8697,0.385798,17.496649,0.380952,8,0.085271,11,0.914729,118,0.619048,13,0.421053,0.380952,0.4,0.308472,0.647841,0.247068,0.313333,0.23824,0.76176,0.686667,0.281826,0.313333,0.291861,0.073893,0.537546,0.253446,0.256373,0.313333,0.01,0,0,0,0,0,2149,573010,66968,31.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,40,110,0,26.666667,73.333333,0,0.003262,0.293333,0.541603,95.34242,138.027971,330.747333,118140,-117809.252667,2.204982,787.6,-785.395018,36.863654,0.245758,11.145564,0,0,0.023256,3,0.976744,126,1,21,0,0,0,-0.057639,0.488372,0.14,0.266667,0.265197,0.734803,0.733333,?,0.266667,?,?,0.500735,0.232609,?,0.266667,0.006,0,0,0,0,0,2094,573010,66968,26.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1351,151,27,124,0,17.880795,82.119205,0,-0.098053,0.328477,0.573129,106.891115,146.256286,331.790294,133176,-132844.209706,2.197287,881.960265,-879.762978,5.549066,0.036749,1.672462,0.05,1,0.19084,25,0.80916,106,0.95,19,0.038462,0.05,0.043478,-0.126454,0.42958,0.127751,0.178808,0.278031,0.721969,0.821192,?,0.178808,?,?,0.450388,0.221433,?,0.178808,0.031,0,0.015625,0,15.625,0,2060,572589,67389,17.880795,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1351,151,42,109,0,27.81457,72.18543,0,0.034833,0.288742,0.537347,93.960738,137.125097,331.790294,117066,-116734.209706,2.197287,775.271523,-773.074236,44.461906,0.29445,13.400605,0.3,6,0.076336,10,0.923664,121,0.7,14,0.375,0.3,0.333333,0.246332,0.611832,0.205215,0.278146,0.247846,0.752154,0.721854,0.262046,0.278146,0.265942,0.032226,0.51515,0.242732,0.232278,0.278146,0.016,0,0.015625,0,15.625,0,2065,572589,67389,27.81457,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,42,108,0,28,72,0,0.027728,0.288,0.536656,93.731053,136.968,329.576675,115992,-115662.423325,2.197178,773.28,-771.082822,42.980437,0.286536,13.041104,0.15,3,0.061538,8,0.938462,122,0.85,17,0.272727,0.15,0.193548,0.115355,0.544231,0.154242,0.28,0.255405,0.744595,0.72,0.267313,0.28,0.265262,0.031599,0.512297,0.24726,0.221749,0.28,0.016,0,0,0,0,0,2137,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20251025.0844,1352,150,37,113,0,24.666667,75.333333,0,-0.015396,0.301333,0.548938,98.070454,140.102685,329.576675,121362,-121032.423325,2.197178,809.08,-806.882822,32.963263,0.219755,10.001698,0.25,5,0.084615,11,0.915385,119,0.75,15,0.3125,0.25,0.277778,0.182125,0.582692,0.178125,0.246667,0.266943,0.733057,0.753333,0.298196,0.246667,0.233474,-0.002111,0.489862,0.237865,0.217953,0.246667,0.016,0,0,0,0,0,2053,573010,66968,24.666667,20,?,?,?,?,?,?,?
