@relation 'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,12,14-19,21,25-27,29-31,36-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute totalDebt numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-1.132358,0,-0.158683,-0.174577,-0.035613,-0.229816,-0.244476,-0.22044,-0.161711,-0.365345,-0.226884,-0.194946,-0.650203,-0.134552,-0.07051,0
-0.078991,9,-0.149289,-0.165728,-0.031455,-0.279084,-0.257798,-0.264362,-0.225789,-0.356006,-0.356502,-0.295811,-0.650203,-0.134552,-0.208271,0
1.55958,9,0.613903,0.623994,-0.034773,0.739415,1.151994,1.208807,1.539677,0.609974,1.2671,0.938398,0.250806,-0.082744,-0.127921,3
0.272132,9,-0.151902,-0.158164,-0.035468,-0.19864,-0.193813,-0.172495,-0.161719,-0.18038,-0.167285,-0.108655,-0.001916,-0.03468,0.00393,2
0.974376,4,-0.126063,-0.128309,-0.035224,-0.166814,-0.038193,0.160013,-0.009103,-0.114731,0.212129,-0.262827,1.695884,-0.068527,-0.168149,0
0.389172,5,0.219712,0.289337,-0.032709,-0.05755,0.308645,0.384629,0.267526,0.942692,0.344095,0.625959,-0.128975,-0.078842,-0.058125,1
-0.547154,7,0.019069,0.174669,-0.030756,-0.17723,-0.130423,-0.042529,0.052202,-0.391609,-0.020538,-0.025337,-0.650203,-0.134552,-0.066248,2
-0.430113,6,-0.166401,-0.183077,-0.035362,-0.271192,-0.241117,-0.248709,-0.193691,-0.370599,-0.2322,-0.206483,-0.650203,-0.134552,-0.208271,2
0.506213,7,-0.154536,-0.168183,-0.033855,-0.27158,-0.285033,-0.339787,-0.47073,-0.331024,-0.305405,-0.305928,-0.650203,-0.134552,-0.208271,3
-0.664195,3,-0.13263,-0.138771,-0.035851,0.143998,-0.111952,0.002213,0.005416,-0.169162,-0.041539,-0.002725,-0.650203,-0.134552,-0.17161,3
0.857335,9,-0.120108,-0.130489,-0.033604,-0.2485,-0.227068,-0.241118,-0.174402,-0.220785,-0.218895,-0.197276,-0.650203,-0.134552,2.122689,1
-0.898276,5,-0.166958,-0.185333,-0.032829,-0.285218,-0.256396,-0.24985,-0.186064,-0.395701,-0.227645,-0.242294,-0.650203,-0.134552,-0.208271,0
-0.781236,5,-0.065531,-0.083441,-0.035426,-0.010448,-0.11631,0.008981,0.091918,-0.338389,0.07491,0.10776,0.303622,-0.089079,-0.140623,2
0.857335,7,-0.047587,-0.042033,-0.034334,-0.148901,-0.065005,-0.056823,-0.083288,-0.064602,-0.069189,-0.026329,-0.334314,-0.083649,0.016995,2
-0.898276,4,-0.169245,-0.181356,-0.035767,-0.236933,-0.223102,-0.208479,-0.219603,-0.314959,-0.19667,-0.16924,-0.650203,-0.134552,-0.208271,4
-0.430113,3,-0.085244,-0.074735,-0.035888,0.919966,-0.075484,-0.051194,0.026307,0.434339,-0.112607,-0.434389,0.593141,-0.091451,-0.158215,1
-0.898276,4,-0.171022,-0.187077,-0.035758,-0.27089,-0.236243,-0.208032,-0.177501,-0.370411,-0.211751,-0.178444,0.880102,0.372611,0.006264,3
0.506213,3,-0.107207,-0.111145,-0.035293,-0.118897,-0.070915,-0.101182,-0.058009,-0.19979,-0.117586,0.019896,1.140466,-0.017749,-0.114757,4
1.442539,8,0.095216,0.160851,-0.031885,-0.152575,-0.077266,0.023464,0.020988,0.96926,0.047803,0.197722,0.55538,0.065317,0.022013,2
-0.781236,5,-0.163729,-0.180721,-0.034631,-0.277,-0.245972,-0.232471,-0.169406,-0.363532,-0.218756,-0.185323,-0.250426,-0.088876,-0.048033,1
0.740295,7,-0.113982,-0.016002,-0.035392,0.141424,-0.049946,-0.08648,-0.056079,1.494631,0.171157,-0.161415,0.377932,-0.074535,-0.126472,2
-0.313072,9,-0.165128,-0.183864,-0.035272,-0.274741,-0.238945,-0.245973,-0.177233,-0.394495,-0.222715,-0.183911,-0.650203,-0.134552,1.110772,3
0.272132,9,0.069811,0.092684,-0.033492,-0.110253,0.042432,0.061836,0.050295,0.205569,0.051843,0.234982,-0.373052,-0.100034,-0.027706,2
0.506213,2,-0.143698,-0.139871,-0.034984,-0.211701,-0.124686,-0.133738,-0.126441,-0.064125,-0.161442,-0.128213,-0.650203,-0.134552,-0.110102,2
-0.196032,6,-0.167492,-0.18633,-0.034347,-0.284066,-0.263659,-0.26165,-0.203643,-0.384159,-0.249342,-0.230735,-0.650203,-0.134552,-0.208271,1
-0.196032,6,-0.161395,-0.174959,-0.035287,-0.255597,-0.212482,-0.209081,-0.154001,-0.315111,-0.207013,-0.158616,-0.650203,-0.134552,-0.129994,2
-1.132358,8,-0.170748,-0.186888,-0.035359,-0.280191,-0.250155,-0.238405,-0.178048,-0.373341,-0.225804,-0.191379,1.5258,1.529988,0.862921,2
0.974376,8,-0.110469,-0.110511,-0.033064,-0.244857,-0.19998,-0.151186,-0.1172,-0.04573,-0.135363,-0.081373,0.824466,0.022902,-0.057826,2
-0.547154,2,-0.163441,-0.143589,-0.035871,0.151395,-0.064003,-0.097087,-0.114565,0.213686,-0.174836,-0.28856,-0.650203,-0.134552,-0.184504,3
-1.015317,9,-0.145866,-0.160888,-0.035299,-0.224716,-0.227454,-0.210205,-0.164414,-0.328594,-0.20562,-0.216744,-0.650203,-0.134552,0.118815,0
-0.547154,2,-0.162663,-0.175879,-0.035794,-0.195641,-0.205452,-0.210089,-0.155649,-0.316621,-0.193572,-0.16572,1.558984,-0.017124,-0.133207,3
-0.547154,2,-0.160853,-0.176543,-0.035649,-0.232486,-0.203334,-0.22378,-0.164735,-0.361916,-0.215857,-0.206743,0.381517,-0.031341,-0.067917,2
2.144784,3,1.677398,1.650727,-0.03559,6.24683,1.811713,1.097278,1.023988,0.278961,1.346753,1.029197,-0.42177,-0.092387,0.054315,2
-0.078991,9,-0.148224,-0.164932,-0.033822,-0.269475,-0.238939,-0.241713,-0.188425,-0.375829,-0.223276,-0.195059,-0.650203,-0.134552,-0.208271,0
-1.249399,7,-0.170578,-0.18654,-0.035904,-0.246706,-0.249486,-0.254249,-0.194553,-0.366571,-0.221117,-0.211942,0.895003,-0.119228,-0.208271,2
0.623254,6,-0.115777,-0.136878,-0.029972,-0.273555,-0.227687,-0.222278,-0.143344,-0.397877,-0.199002,-0.158996,-0.650203,-0.134552,0.085851,2
-1.015317,3,-0.147682,-0.162993,-0.035023,-0.245098,-0.199259,-0.20613,-0.143708,-0.345892,-0.193813,-0.152173,-0.650203,-0.134552,-0.081303,0
1.091417,3,0.031589,0.13306,-0.035893,3.202389,1.80035,0.594979,0.223438,1.318654,0.479458,0.403769,0.167141,-0.083851,-0.119095,2
0.857335,2,-0.157824,-0.164782,-0.035846,-0.08012,-0.043441,-0.222152,-0.266712,-0.122306,-0.246829,-0.01239,0.152038,0.062976,-0.208271,4
-0.430113,2,-0.1577,-0.149199,-0.035426,-0.181322,-0.193575,-0.204994,-0.142202,0.072703,-0.115845,-0.185563,0.480324,-0.080887,-0.141841,2
0.623254,7,-0.147945,-0.164286,-0.034506,-0.260747,-0.232825,-0.21528,-0.150538,-0.3786,-0.207785,-0.226808,-0.650203,-0.134552,-0.059818,2
-0.898276,2,-0.167366,-0.181632,-0.035841,-0.220288,-0.180338,-0.218832,-0.158579,-0.321996,-0.210306,-0.184493,3.086232,-0.024272,-0.167949,4
0.03805,5,-0.126886,-0.121624,-0.035292,-0.141473,-0.157593,-0.119403,-0.115471,-0.270188,-0.089423,-0.011511,0.914276,0.00388,-0.083469,3
0.155091,2,-0.136574,-0.090668,-0.03586,0.594566,0.077389,-0.041953,-0.046,0.576682,-0.161265,-0.009367,-0.346624,-0.124643,-0.161157,1
-0.781236,4,-0.156818,-0.16765,-0.035831,-0.116903,-0.251967,-0.251253,-0.227678,-0.267248,-0.218812,-0.222603,-0.650203,3.766701,-0.208271,4
-0.196032,9,-0.144391,-0.153983,-0.035243,-0.215348,-0.174533,-0.174747,-0.119597,-0.252631,-0.174564,-0.133342,-0.546396,-0.128622,-0.125953,1
1.091417,8,-0.063059,-0.042013,-0.032768,-0.215268,-0.146367,-0.052799,-0.028307,0.192997,-0.051242,0.08713,1.261008,0.026055,-0.089164,3
0.857335,9,-0.10601,-0.127803,-0.031307,-0.26654,-0.221467,-0.237428,-0.160852,-0.392082,-0.194048,-0.153468,-0.650203,-0.134552,0.470815,2
-0.313072,6,-0.170914,-0.189289,-0.032336,-0.287236,-0.26198,-0.25543,-0.188634,-0.398613,-0.240147,-0.21336,-0.650203,-0.134552,-0.208271,0
-1.015317,2,-0.169719,-0.188215,-0.035944,-0.25747,-0.225847,-0.248895,-0.182529,-0.392306,-0.230881,-0.20188,-0.650203,-0.134552,-0.208271,4
0.389172,8,-0.154816,-0.153973,-0.035113,-0.225426,-0.209941,-0.190161,-0.186379,-0.111438,-0.190751,-0.104425,2.177169,1.057109,-0.208271,2
3.08111,2,0.328708,0.307154,-0.033226,-0.005154,0.096782,-0.160307,-0.062314,-0.176941,0.025482,-0.370109,-0.650203,-0.134552,0.527839,1
-0.664195,3,-0.160177,-0.173586,-0.035824,-0.166504,-0.111297,-0.19355,-0.145669,-0.313524,-0.17333,-0.161923,2.651449,0.010621,-0.145786,3
-1.015317,8,-0.151065,-0.151555,-0.034578,-0.24551,-0.21132,-0.17227,-0.13996,-0.041991,-0.170129,-0.042908,-0.650203,-0.134552,-0.129682,1
0.389172,7,-0.090316,-0.100782,-0.034931,-0.158958,-0.153698,-0.127017,-0.054357,-0.293249,-0.134832,-0.105745,-0.260585,-0.102843,-0.094358,3
0.03805,9,0.198763,0.229034,0.024987,-0.276578,-0.239838,0.453213,0.524501,0.161565,-0.245196,0.670409,-0.650203,-0.134552,-0.104747,1
0.857335,6,0.495051,0.55283,-0.033958,0.282541,0.581131,0.541945,0.328387,0.866913,0.497356,0.606593,-0.409772,-0.095462,0.018262,0
0.506213,9,-0.111297,-0.131859,-0.034775,-0.214067,-0.114646,-0.216508,-0.136539,-0.390026,-0.110622,0.030469,-0.650203,-0.134552,0.053817,3
-0.313072,6,-0.163618,-0.180723,-0.034497,-0.277921,-0.24429,-0.236893,-0.177062,-0.37751,-0.221828,-0.190966,-0.650203,-0.134552,1.010953,2
1.091417,1,0.589876,1.353821,-0.035282,2.964978,4.514612,4.994271,2.522366,11.520034,4.163656,3.55494,2.235454,-0.036209,-0.160244,2
1.442539,1,-0.094189,-0.11778,-0.034004,-0.23086,-0.15286,-0.251883,-0.18745,-0.376312,-0.176496,-0.158637,-0.650203,-0.134552,-0.208271,2
-0.898276,6,-0.167607,-0.184574,-0.03552,-0.270796,-0.231324,-0.231254,-0.197168,-0.355618,-0.21792,-0.184739,-0.650203,-0.134552,-0.208271,3
1.091417,2,-0.006488,0.094312,-0.035311,0.335175,0.586578,0.484816,0.213789,1.501588,0.431215,0.198926,-0.650203,-0.134552,-0.133952,1
0.974376,7,0.38027,0.63777,-0.034781,0.76299,0.451917,0.639927,0.594693,4.198256,0.780291,0.281235,-0.055141,-0.082978,-0.086463,2
-0.781236,6,-0.171121,-0.188939,-0.03476,-0.286197,-0.25917,-0.253383,-0.187892,-0.39398,-0.241121,-0.216918,-0.650203,-0.134552,-0.208271,1
-0.547154,8,-0.157768,-0.164428,-0.033747,-0.269714,-0.233784,-0.207742,-0.156913,-0.229096,-0.195212,-0.154966,1.196905,0.0129,-0.095788,1
-0.430113,6,-0.170964,-0.18958,-0.035336,-0.286543,-0.263848,-0.260379,-0.194269,-0.395942,-0.247337,-0.220213,-0.650203,-0.134552,-0.208271,0
-0.196032,6,-0.168953,-0.186404,-0.035748,-0.26778,-0.224461,-0.249761,-0.236911,-0.38814,-0.236544,-0.206437,-0.650203,-0.134552,-0.208271,4
0.03805,4,-0.122834,-0.124687,-0.032074,-0.261225,-0.209794,-0.167028,-0.122433,-0.166846,-0.140344,-0.159685,0.56917,-0.004438,-0.059459,3
-1.015317,7,-0.156215,-0.174539,-0.035663,-0.221939,-0.218685,-0.207481,-0.141579,-0.360213,-0.191884,-0.153728,0.419949,-0.077984,-0.133996,0
0.03805,2,-0.142748,-0.14264,-0.035248,-0.191931,-0.114262,-0.117711,-0.09445,-0.10821,-0.120706,-0.137106,-0.283781,-0.117636,-0.143333,2
-0.430113,7,-0.111406,-0.130918,-0.034205,-0.236084,-0.192475,-0.176951,-0.106604,-0.395181,-0.154226,-0.110591,-0.081193,-0.075893,-0.05964,3
-0.898276,6,-0.169582,-0.18765,-0.034665,-0.284793,-0.254486,-0.246059,-0.175615,-0.39846,-0.231351,-0.204267,-0.650203,-0.134552,-0.038587,0
1.091417,9,-0.125622,-0.123734,-0.034947,-0.190613,-0.117387,-0.127068,-0.115218,-0.039153,-0.062388,-0.104468,-0.650203,-0.134552,-0.077153,3
0.740295,2,-0.071565,-0.086741,-0.035152,-0.101667,-0.047156,-0.07067,-0.010981,-0.303586,-0.081123,-0.037949,-0.085516,-0.09181,-0.103031,3
-0.898276,0,-0.163195,-0.180951,0.124501,-0.287464,-0.258675,-0.26024,-0.190225,-0.393733,-0.246117,-0.2263,-0.650203,-0.134552,-0.208271,1
0.03805,2,-0.165621,-0.181988,-0.035635,-0.255837,-0.223082,-0.233747,-0.167683,-0.361151,-0.216769,-0.188691,-0.650203,-0.134552,-0.101831,3
-0.664195,6,-0.147668,-0.167283,-0.032668,-0.276774,-0.235693,-0.238872,-0.169273,-0.381324,-0.240873,-0.225625,-0.650203,-0.134552,0.256383,1
-0.664195,2,-0.138885,-0.144943,-0.035863,0.119592,-0.182938,-0.142108,-0.105436,-0.220348,-0.134962,-0.1581,-0.432815,-0.122084,-0.126261,3
0.272132,6,-0.166235,-0.185944,-0.035429,-0.276878,-0.240905,-0.248392,-0.181818,-0.397823,-0.227734,-0.199744,-0.650203,-0.134552,-0.208271,0
-0.898276,9,-0.163155,-0.183257,-0.035348,-0.271936,-0.236182,-0.237748,-0.177364,-0.396205,-0.217534,-0.178493,0.231163,1.278575,1.9907,2
-0.781236,8,-0.159667,-0.170468,-0.032413,-0.278936,-0.241241,-0.221171,-0.166252,-0.295957,-0.208132,-0.15391,1.814126,0.174661,-0.029645,2
-0.078991,6,-0.161004,-0.18218,-0.026718,-0.286209,-0.265926,-0.272814,-0.210422,-0.393437,-0.254714,-0.231678,-0.650203,-0.134552,-0.208271,1
2.847029,9,-0.05668,-0.083798,-0.032816,-0.234892,-0.164846,-0.263041,-0.189918,-0.393967,-0.20186,-0.147317,-0.650203,-0.134552,-0.208271,1
-1.015317,1,-0.168552,-0.186803,-0.035842,-0.261588,-0.252326,-0.244112,-0.177548,-0.398102,-0.223792,-0.192765,-0.650203,-0.134552,0.695706,1
-1.015317,5,-0.170745,-0.185858,-0.035856,-0.251311,-0.224196,-0.238948,-0.174531,-0.370207,-0.235248,-0.203184,-0.650203,-0.134552,0.72881,2
1.208458,0,0.178793,0.237263,-0.035249,0.575364,0.507445,0.494792,0.306269,0.801638,0.351088,0.22652,-0.120996,-0.087441,-0.082861,1
-1.132358,9,-0.163919,-0.183896,-0.035546,-0.267734,-0.220333,-0.231465,-0.167444,-0.395852,-0.203901,-0.163292,-0.650203,-0.134552,-0.080654,3
1.091417,4,0.042297,0.15751,-0.034757,0.14527,0.242983,0.609787,0.392366,1.400026,0.369579,0.261136,-0.259636,-0.116887,-0.143059,1
-0.664195,7,-0.161322,-0.170269,-0.034978,-0.257843,-0.224749,-0.230114,-0.20053,-0.252512,-0.23213,-0.195382,-0.650203,-0.134552,-0.208271,2
-0.547154,9,-0.163443,-0.180248,-0.035647,-0.247788,-0.200539,-0.218907,-0.161918,-0.358919,-0.200202,-0.151667,-0.650203,-0.134552,-0.114707,3
-0.313072,6,-0.162366,-0.178087,-0.034862,-0.271357,-0.231325,-0.249468,-0.202888,-0.358672,-0.232005,-0.203045,-0.650203,-0.134552,-0.208271,1
1.55958,2,-0.126992,-0.150616,-0.035292,-0.203368,-0.103365,-0.188872,-0.107143,-0.396161,-0.134417,-0.06886,-0.650203,-0.134552,-0.094963,2
1.793662,2,0.015233,0.014269,-0.034727,-0.038985,0.182008,0.018538,0.146842,0.089821,-0.007233,0.111507,-0.122311,-0.095711,-0.10414,3
0.272132,7,-0.035389,-0.035285,-0.034626,-0.112717,-0.070165,-0.04253,-0.100671,-0.058047,-0.064092,0.029154,-0.627527,-0.124877,0.096588,2
-0.313072,7,-0.142732,-0.15541,-0.035539,-0.177251,-0.168699,-0.182171,-0.134964,-0.284926,-0.176965,-0.144958,0.065922,-0.075238,-0.091827,1
-1.249399,1,-0.171217,-0.189421,-0.03582,-0.283172,-0.250157,-0.25153,-0.182618,-0.397976,-0.234229,-0.208148,-0.650203,-0.134552,-0.208271,4
-0.196032,2,-0.148262,-0.150925,-0.035152,-0.217177,-0.181728,-0.159547,-0.136683,-0.16376,-0.168096,-0.141091,1.900953,0.049478,-0.10697,3
3.666314,1,2.099399,2.138629,-0.03228,0.702288,0.925399,1.077899,1.342973,0.756346,0.84127,4.550176,-0.650203,-0.134552,0.051539,2
-0.313072,3,-0.161181,-0.178,-0.035485,-0.25295,-0.226621,-0.219514,-0.156684,-0.377899,-0.212288,-0.179593,-0.650203,-0.134552,-0.120803,2
-1.015317,6,-0.170068,-0.18802,-0.035591,-0.280415,-0.249283,-0.248062,-0.183012,-0.39803,-0.234788,-0.207617,-0.650203,-0.134552,-0.208271,0
0.506213,2,-0.160205,-0.170622,-0.035684,-0.200437,-0.172968,-0.214716,-0.154659,-0.255436,-0.197163,-0.18351,0.205042,-0.082541,-0.123438,3
3.783355,9,0.369926,0.338012,-0.027851,-0.184491,-0.070241,-0.257488,-0.222332,-0.3434,-0.069249,0.09523,-0.650203,-0.134552,-0.208271,2
2.612947,9,0.612575,0.706107,-0.034903,0.972387,0.764526,0.718375,-3.22191,3.063345,0.96117,-1.9518,-0.504383,0.190547,-0.208271,4
-0.078991,4,-0.154551,-0.167663,-0.035625,-0.201516,-0.14056,-0.074193,-0.079533,-0.324202,-0.141766,-0.020381,0.769812,-0.103654,-0.177519,1
-0.078991,10,-0.125914,0.018565,-0.034873,-0.001901,-0.139564,0.075142,-0.041828,1.708394,0.192137,-1.192859,1.379705,-0.050894,-0.151153,3
0.623254,4,-0.148321,-0.149218,-0.035257,-0.204361,-0.096448,0.020681,-0.051606,-0.168391,0.052306,-0.206926,0.425199,-0.109912,-0.176106,0
-0.430113,7,-0.138573,-0.161402,-0.035922,0.099735,-0.229944,-0.20515,0.435711,-0.325702,-0.192379,-0.208819,-0.650203,-0.134552,-0.198441,2
-0.547154,5,-0.13339,-0.129585,-0.034489,-0.225285,-0.105191,-0.17162,-0.176487,0.368104,-0.517577,0.227165,2.605558,1.425949,0.479261,3
1.442539,1,0.667294,1.37324,-0.035191,2.655964,4.074252,4.437048,1.701628,9.968167,4.619173,2.406911,1.170538,-0.03557,-0.131617,2
1.442539,7,0.002041,0.001566,-0.03444,-0.096172,-0.072151,-0.080736,-0.034822,-0.134379,-0.053484,0.041177,-0.010539,-0.039674,-0.000457,2
0.506213,8,-0.136207,-0.132904,-0.031742,-0.266313,-0.208559,-0.162492,-0.120046,-0.081887,-0.157174,-0.09772,1.707991,0.037852,-0.104571,4
0.272132,2,-0.153577,-0.161826,-0.035668,-0.166546,-0.182001,-0.184325,-0.169949,-0.233874,-0.155326,-0.097255,0.517811,0.166905,0.161596,2
0.03805,7,-0.116378,-0.127888,-0.034788,-0.20824,-0.171592,-0.15346,-0.108568,-0.270754,-0.157377,-0.103749,0.078955,-0.064361,-0.071439,2
0.272132,8,-0.151041,-0.159263,-0.033246,-0.269956,-0.227418,-0.200552,-0.171212,-0.164774,-0.192219,-0.154681,2.368227,0.436794,0.056638,4
-1.249399,7,-0.170789,-0.186992,-0.035688,-0.273789,-0.253013,-0.24029,-0.176937,-0.373052,-0.227017,-0.207969,2.407037,0.102909,-0.101764,0
-0.078991,7,-0.09416,-0.111059,-0.031144,-0.261775,-0.239105,-0.238078,-0.184915,-0.342092,-0.252047,-0.269159,-0.650203,-0.134552,-0.208271,0
-0.313072,7,-0.125523,-0.142106,-0.035097,-0.206336,-0.21243,-0.20389,-0.141136,-0.36649,-0.194039,-0.169145,-0.454857,-0.104669,0.004869,1
0.155091,4,-0.149981,-0.152936,-0.034532,-0.248263,-0.203945,-0.154524,-0.189018,-0.186846,-0.128664,-0.245932,-0.650203,-0.134552,-0.208271,4
0.272132,7,-0.007078,0.014129,-0.032836,-0.185721,-0.159566,-0.126108,-0.08298,-0.231737,-0.133758,-0.104952,-0.618045,-0.126703,0.13384,2
0.155091,6,-0.137065,-0.151242,-0.033983,-0.257428,-0.209444,-0.202659,-0.156599,-0.326724,-0.190376,-0.147058,-0.650203,-0.134552,0.074026,1
-0.547154,7,-0.142054,-0.151158,-0.035359,-0.19636,-0.173209,-0.162274,-0.115192,-0.234775,-0.155689,-0.120509,-0.650203,-0.134552,-0.121842,2
0.857335,2,-0.147325,-0.142343,-0.035702,-0.062101,0.041834,-0.166929,-0.162669,-0.011604,-0.198312,-0.110808,0.441637,0.073509,0.061083,3
0.623254,1,-0.159508,-0.178101,-0.034603,-0.274296,-0.251108,-0.25623,-0.189804,-0.396599,-0.22755,-0.196175,-0.650203,-0.134552,-0.208271,0
-0.196032,8,-0.165087,-0.178129,-0.035328,-0.260851,-0.24074,-0.219057,-0.169628,-0.323216,-0.20558,-0.159026,0.58571,0.099523,-0.067673,3
0.272132,7,-0.126812,-0.116924,-0.035765,0.136813,-0.095957,-0.117693,-0.12456,0.052701,-0.142941,-0.153768,-0.181252,-0.087503,-0.063238,1
0.03805,3,-0.149851,-0.148645,-0.035552,-0.152189,-0.182405,-0.162389,-0.162607,-0.111068,-0.136239,-0.137015,-0.650203,-0.134552,0.039946,1
1.793662,3,-0.06845,-0.014507,-0.035757,0.701302,0.476801,0.069942,-0.001437,0.765484,0.14048,0.107012,0.326149,-0.066358,-0.108546,3
-0.430113,6,-0.170139,-0.189175,1.700533,-0.287553,-0.268789,-0.270557,-0.207363,-0.397111,-0.253587,-0.227312,-0.650203,-0.134552,-0.208271,2
0.506213,8,-0.115786,-0.120659,-0.032996,-0.251135,-0.210904,-0.170148,-0.123665,-0.175309,-0.165174,-0.117302,0.721079,0.025118,-0.044513,1
-0.664195,4,-0.154828,-0.165467,-0.029891,-0.28117,-0.2512,-0.241745,-0.179205,-0.265262,-0.184327,-0.375165,0.474825,5.067113,-0.208271,0
0.623254,9,-0.125299,-0.145217,-0.033593,-0.258294,-0.200906,-0.257916,-0.199438,-0.393749,-0.214285,-0.179186,-0.650203,-0.134552,-0.208271,2
-1.015317,7,-0.169929,-0.187485,-0.035915,-0.255232,-0.237141,-0.241198,-0.171736,-0.39279,-0.225404,-0.19254,1.746,-0.033572,-0.149982,3
-1.249399,2,-0.165505,-0.181202,-0.03543,-0.264434,-0.245935,-0.23414,-0.172709,-0.364954,-0.223369,-0.203175,-0.463045,-0.107119,-0.001815,1
-1.249399,6,-0.170025,-0.189215,-0.035723,-0.283464,-0.253869,-0.260684,-0.198744,-0.391069,-0.244874,-0.249254,-0.650203,-0.134552,-0.208271,3
0.272132,0,-0.160225,-0.164075,-0.035778,-0.12936,-0.224895,-0.172615,-0.18034,-0.174683,-0.17959,-0.128829,0.787123,0.105531,-0.208271,3
-0.547154,6,-0.166676,-0.176111,-0.035752,-0.210615,-0.217853,-0.181463,-0.167298,-0.26567,-0.168395,-0.158198,-0.650203,-0.134552,-0.12207,0
2.729988,2,0.640796,1.345769,-0.035788,9.437315,13.524112,9.459216,14.357621,0.349101,10.935135,16.399351,-0.650203,-0.134552,-0.137762,1
0.272132,1,-0.155451,-0.137972,-0.035284,-0.177561,-0.080492,-0.135859,-0.661204,0.346739,-0.053756,-0.271637,-0.650203,-0.134552,-0.208271,3
-0.313072,3,-0.167488,-0.17789,-0.035467,-0.253714,-0.229799,-0.235707,-0.175549,-0.32678,-0.22172,-0.203089,-0.231945,0.04528,0.088326,2
-0.313072,10,-0.081418,-0.019529,-0.034168,-0.142014,-0.077821,0.029228,-0.046935,0.678741,0.0105,-0.304637,0.44856,-0.044074,-0.091109,2
-0.898276,4,-0.167074,-0.183017,-0.034569,-0.27994,-0.247832,-0.233617,-0.170979,-0.351595,-0.218147,-0.187165,3.868496,0.307366,-0.087035,1
0.974376,9,-0.164763,-0.181805,-0.03554,-0.261301,-0.223009,-0.240492,-0.176937,-0.344152,-0.213195,-0.161137,-0.650203,-0.134552,0.706741,1
0.857335,2,-0.163207,-0.177378,-0.035874,-0.166125,-0.114813,-0.211084,-0.163173,-0.284387,-0.253238,-0.243544,-0.650203,-0.134552,-0.097618,3
2.612947,9,0.449609,0.440073,-0.03421,0.262789,0.951495,0.703567,0.854467,0.055239,0.926796,1.575199,-0.650203,-0.134552,-0.102392,2
-0.196032,8,-0.155692,-0.166079,-0.033167,-0.274235,-0.234665,-0.21656,-0.163441,-0.288727,-0.200645,-0.161207,0.858545,0.063616,-0.019026,2
-0.781236,8,-0.169322,-0.177168,-0.033217,-0.280275,-0.251789,-0.242683,-0.226739,-0.239249,-0.216102,-0.206534,6.337773,0.712582,-0.208271,4
-0.430113,2,-0.15782,-0.173245,-0.035819,-0.16648,-0.071496,-0.156907,-0.09794,-0.323691,-0.167114,-0.145936,-0.650203,-0.134552,-0.175119,2
0.623254,5,-0.016208,-0.028769,-0.035645,0.363949,0.310519,0.226472,0.300331,-0.100616,0.456937,1.082131,0.053413,-0.105777,-0.1507,2
-0.898276,9,-0.160911,-0.178907,-0.032759,-0.282138,-0.253209,-0.243446,-0.17191,-0.398397,-0.228673,-0.203203,-0.650203,-0.134552,0.105353,0
0.623254,5,0.054385,0.078639,-0.03381,-0.09499,0.029071,0.053403,0.045604,0.262114,0.045632,0.191668,-0.166393,-0.075128,-0.034743,2
-1.015317,5,-0.145067,-0.160155,-0.035732,-0.132885,-0.025216,-0.183716,-0.150236,-0.217709,-0.130683,-0.141266,0.919433,0.050648,-0.041019,1
-0.313072,9,-0.113755,-0.134615,0.131443,-0.287025,-0.257745,-0.256015,-0.220039,-0.395958,-0.239865,-0.21308,-0.650203,-0.134552,-0.208271,0
0.740295,1,0.050423,0.037794,-0.033988,-0.110113,0.087645,-0.05445,-0.02357,-0.248013,0.000353,0.160432,-0.487179,-0.104903,0.046117,3
-0.781236,6,-0.151728,-0.160323,-0.034262,-0.260856,-0.222245,-0.192724,-0.17469,-0.238259,-0.202323,-0.161612,-0.650203,-0.134552,0.706175,2
-0.196032,9,-0.054679,-0.061157,-0.034572,-0.147258,-0.110839,-0.097717,-0.050735,-0.220157,-0.109241,-0.066218,-0.650203,-0.134552,-0.050067,1
0.272132,6,-0.166645,-0.185244,-0.032614,-0.285324,-0.263271,-0.262586,-0.197526,-0.397204,-0.257474,-0.238443,-0.650203,-0.134552,-0.208271,0
2.378866,3,0.011797,0.067647,-0.035876,2.220457,1.46349,0.6624,0.404835,0.992893,0.523077,0.336501,1.487387,-0.053078,-0.154351,3
-0.196032,2,-0.149515,-0.141319,-0.035661,-0.08255,-0.151454,-0.084695,-0.098979,0.001764,-0.142714,-0.25625,0.399823,-0.097521,-0.158868,3
