@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
18,5,7403552256,2.207406,14.685,541718976,1.706,193079008,869524992,0.933,0,0,344300296,0.1793,0.06543,0,0
15,2,5974876160,10.57004,5.871,1448000000,18.588,979000000,2576999936,0.802,0.020277,0.3718,75216248,0.0601,0.02273,18.411765,0
3,1,381916896,2.062127,58.354,5924000,0.319,5924000,5204000,1.301,0,0,12766107,0.0474,0.02004,12.898734,0
4,5,1844471680,5.188052,1.205,1360295040,31.987,295767008,114466000,1.645,0,0,33437819,0.1583,0.05822,171.6,2
12,5,28996483072,2.502206,5.63,4956000256,17.389,2443000064,7776999936,1.966,0.006635,0.1671,282477384,0.0257,0.13494,25.334294,3
10,4,3441746944,1.47496,1.669,2463399936,34.477,775299968,1169799936,1.558,0,0,58390057,0.1541,0.11373,12.651832,3
5,1,521956832,2.139423,0.668,2390148096,16.627,922366976,1177827968,0.582,0,0,100925860,0.1095,0.05117,4.944444,3
3,7,620148800,4.061303,1.092,2520908032,85.62,493718016,2162862080,1.086,0,0,21550326,0.1222,0.02021,0,2
1,9,224183312,0.702395,3.92,163132992,5.119,122046000,322142016,0.633,0.023371,0.0835,26518747,0.0759,0.16222,3.844444,2
9,7,10988161024,2.250729,1.172,11569000448,294.377,1432000000,2908999936,0.976,0.018927,0.4001,38967516,0.0385,0.00669,20.959581,3
7,9,7090503168,6.441987,24.643,255616992,10.844,131698000,5245000,7.658,0,0,21827214,0.0622,0.16313,0,1
22,8,13618460672,3.643246,11.03,1714882048,5.194,1139778944,5956016128,0.002,0.047619,4.3718,299504729,0.0256,0.00444,92.538462,3
4,1,1662621952,2.693824,2.341,4409699840,22.316,3440800000,8749800448,0.798,0,0,163765842,0.0038,0.24737,0,2
8,6,642243328,1.409024,1.166,346268992,12.204,280468000,37352000,6.47,0,0,26761009,0.0536,0.02889,0,0
4,1,398301632,1.134543,1.592,235300000,2.48,107900000,13500000,1.629,0.007335,0,65474324,0.0815,0.01167,0,1
16,7,72659288064,22.635305,5.118,15790000128,53.689,6906999808,8936999936,1.045,0.024297,0.5268,264416735,0.0225,0.0038,21.884109,4
6,9,723671616,4.252117,1.256,983368000,12.393,364787008,217963008,0.929,0,0,68760772,0.0827,0.01402,0,1
13,10,51701010432,1.97053,6.747,15226999808,17.989,7503000064,46753001472,0.281,0.044045,0.887,851496331,0.0453,0.00117,20.126246,4
8,7,1841997568,1.525618,1.718,1505004032,7.641,719340992,777476992,0.642,0,0,195664809,0.026,0.00987,84.727273,1
26,7,145325686784,7.810767,6.019,25988999168,66.063,9918000128,11633999872,0.686,0.010543,0.3984,388112635,0.016,0.00185,37.593152,2
14,6,4999198208,6.52226,11.154,432952992,7.713,330521984,107345000,4.521,0,0,55400554,0.055,0.03329,0,1
8,8,1045511104,0.556091,2.468,1367020032,9.034,379716992,2339607040,1.051,0.087083,3,133144407,0.114,0.1049,34.65,3
49,9,140714688512,17.745625,14.81,9221499904,13.919,6769900032,417400000,0.824,0,0,662471871,0.0718,0.00912,129.93125,1
9,0,3678637312,2.517645,1.713,2949740032,52.09,534768000,1402066944,1.306,0,0,56279982,0.0532,0.00326,24.044444,1
10,6,1421331328,4.143777,4.563,237916992,3.257,139140000,114453000,3.126,0,0,57818228,0.1319,0.02584,0,1
15,5,52177944576,1.889828,0.959,73011003392,106.391,18783000576,48102998016,1.364,0.028302,0.3739,554678281,0.0163,0.00255,13.320883,2
23,9,83148537856,3.006354,14.87,6435303936,41.285,5220850176,15140314112,1.396,0,0,184671331,0.0261,0.00448,60.573748,1
21,9,14889531392,4.648464,8.871,1779559936,4.358,1323954944,2341060096,2.59,0,0,343802805,0.0558,0.04456,0,3
15,6,19916177408,9.219641,6.941,3046055936,51.256,1797732992,1595229952,1.08,0,0,59402106,0.0323,0.00162,30.224932,3
12,3,18670776320,1.018139,0.486,54145998848,152.631,4113999872,9064999936,0.703,0.038152,0.9045,278656372,0.0281,0.0248,23.854545,3
6,0,2652080640,1.236229,0.41,6557812224,171.424,1194681984,519255008,1.491,0.011858,0.1232,36927508,0.0276,0.00957,10.414956,2
24,6,20189941760,1.610365,3.493,7833800192,39.247,5581400064,7721500160,0.803,0.009608,0.2341,197652249,0.0343,0.00147,24.858537,3
2,7,4536495616,2.434748,1.526,3657687040,92.813,1110870016,1386537984,1.266,0.007744,0.1098,37316312,0.0216,0.01618,13.853547,2
33,9,5590484992,3.674009,5.252,907380992,2.797,680105024,11543000,1.659,0,0,311921469,0.0364,0.00812,0,2
15,2,45818605568,1.910165,1.486,34575200256,109.467,8152900096,7362400256,0.559,0.009809,0.1206,264146390,0.0361,0.11409,12.364441,3
4,2,1654926080,1.862378,1.688,1185464064,38.483,376404992,445655008,2.513,0.018885,0.5323,29225355,0.0201,0.01247,27.940299,4
17,6,756533056,2.032218,4.591,83687000,1.015,-217416000,56486000,5.228,0,0,61886553,0.1705,0.01418,0,1
4,4,546341376,0.428094,4.768,2006240000,7.96,828406016,9407387648,0.445,0.055249,0.4396,128706082,0.2151,0.37704,0,4
12,9,113939521536,18.42219,5.609,20560900096,50.506,9949599744,9205600256,0.276,0.021488,0.6032,404232625,0.0213,0.00151,28.155155,3
6,6,767000320,2.342709,1.789,340825984,6.289,228056000,29122000,2.722,0,0,51822821,0.1173,0.03635,13.72381,2
19,6,9710782464,7.499322,7.426,1280152064,33.16,850881984,220528992,3.804,0,0,37778846,0.0414,0.03733,65.873016,1
30,9,24865368064,2.909545,5.705,4343436800,40.554,1857224960,1067070016,1.212,0,0,101324363,0.0905,0.05531,19.799317,1
2,7,881235840,1.143431,0.92,920872000,11.303,226980000,698000,1.166,0.02212,0.96,57555865,0.0148,0.29397,43.24,4
5,0,2270345984,1.691397,1.662,1832674048,103.565,667753984,975089024,1.682,0.014869,0.3561,13507270,0.1152,0.22276,0,0
3,6,1277715968,0.603077,2.18,886886016,4.087,411420000,794720000,1.897,0,0,203615332,0.1079,0.00687,0,3
9,7,8617924608,10.300931,5.829,1561600000,35.899,633699968,565699968,1.031,0.006219,0.1784,42676075,0.0161,0.0124,29.514074,2
22,0,10913914880,1.363162,3.074,4993277952,42.464,407654016,3746203904,1.378,0.017001,0.5797,117109816,0.1166,0.00406,0,3
11,6,1393531008,4.117252,9.118,122867000,1.631,-20736000,18678000,7.376,0,0,74534800,0.0914,0.00798,0,0
16,3,10843330560,3.539537,0.309,81370603520,141.761,22159599616,14567100416,0.149,0.029641,0.3373,389255795,0.0418,0.14939,11.680473,2
2,9,742963200,6.064169,12.863,56818000,1.908,20574000,10615000,3.128,0,0,26669257,0.1685,0.05238,0,4
13,6,7637484032,2.228434,0.963,12773000192,102.934,4001999872,3358000128,0.595,0,0,101950342,0.073,0.00866,20.250804,3
20,8,67176796160,24.118364,13.84,6034414080,18.493,4958723072,25920014336,0.375,0.047245,1.2906,322780540,0.0164,0.01826,27.568111,3
8,8,4064476672,5.297965,0.669,6290200064,11.824,756800000,546700032,0.66,0,0,460947328,0.0663,0.01903,0,2
19,0,78493188096,11.797681,5.391,15723899904,55.483,6920600064,7000000000,1.051,0.009312,0.3369,285416560,0.0089,0.00176,37.048193,2
18,10,107584634880,3.163001,6.363,28362999808,25.82,13822999552,70824001536,0.385,0.029463,0.7494,1096659261,0.0346,0.00093,25.271318,3
47,9,81562714112,34.371788,19.601,4115907072,12.369,2748928000,2692328960,1.375,0,0,328154904,0.0317,0.03211,0,1
1,7,549222592,0.625589,1.443,2198233088,29.133,1006254976,1997954944,1.31,0.13369,4.0462,66683894,0.0346,0.11504,0,2
11,6,54201253888,2.127875,3.403,21386000384,74.154,10085000192,19341000704,0.453,0.021968,0.7441,285994022,0.0134,0.00568,34.6337,3
19,2,7713019392,2.929998,4.351,2026855040,10.81,1202464000,1367956992,1.15,0,0,55657329,0.0598,0.06771,21.958115,0
7,5,7622131712,31.418367,4.819,1352716032,18.266,-193742000,382078016,0.865,0.015534,1.6721,68181571,0.0361,0.1072,0,1
2,5,969853056,0.904169,1.006,889500032,36.313,124500000,3400000,0.55,0.02999,0.2983,23153038,0.0209,0.01902,10.085575,4
8,9,3036756224,5.849086,5.472,504120000,6.405,372972000,22589000,1.224,0,0,56819670,0.0262,0.0955,0,2
2,7,1746123776,3.730427,1.21,1919100032,122.158,602680000,689307008,2.166,0,0,12849060,0.0247,0.17986,21.273423,0
19,10,3344425728,5.886605,1.016,2449086976,18.872,310956992,409516992,0.822,0,0,64099097,0.1727,0.46133,0,3
24,6,11649904640,18.419859,12.013,944049984,6.047,50066000,1984002048,2.614,0,0,158085815,0.077,0.00637,0,2
11,6,1363995264,5.063005,87.386,12589000,0.174,-120196000,4142000,11.716,0,0,70798928,0.1777,0.09957,0,0
5,5,224665216,1.022263,1.684,90840000,7.322,90104000,5263000,3.533,0,0,11179031,0.017,0.16792,0,2
20,5,15270372352,3.378297,4.563,4357300224,22.368,2581499904,5197199872,1.685,0.005747,0.2211,194013008,0.0531,0.00338,39.39196,1
11,6,5089260544,9.73552,8.555,572976000,4.395,572976000,713286016,4.667,0,0,119527800,0.0846,0.04407,0,2
42,9,1649663672320,5.898752,2.886,59925999616,12.755,46253998080,40456998912,1.279,0.006664,0.5897,405792630,0.0115,0.02006,89.342711,0
8,9,10356981760,8.434241,15.167,645488000,6.022,526788992,27936000,10.079,0,0,106879397,0.0425,0.00716,45.620853,0
15,6,39125250048,6.575991,7.558,5146327040,35.077,3087086080,851812992,2.159,0.007852,0.2229,145477784,0.0603,0.00621,28.160714,2
1,2,286285056,1.067109,0.303,1685657984,26.418,652272000,271326016,0.308,0,0,11966079,0.1765,0.41161,0,4
23,2,81572495360,8.896492,5.864,17184000000,64.239,8597999616,19736999936,0.105,0.008207,0.1822,257231394,0.0402,0.00251,22.327881,1
20,8,13194633216,2.026993,11.867,1547928064,8.53,1104348032,5044620800,0.671,0.038832,1.3014,162414913,0.0282,0.00722,33.757009,2
19,2,13884473344,3.898391,6.098,3217999872,33.275,1412999936,6325000192,0.571,0.004161,0.1364,40571572,0.0725,0.03746,32.972789,2
8,2,4792083968,1.268719,0.537,17262800896,880.755,2944100096,4552999936,0.229,0,0,15116082,0.0507,0.00613,8.921669,3
13,7,8440361472,1.897499,0.939,10384400384,159.821,1877699968,1498300032,0.883,0.01425,0.1948,63577911,0.0372,0.00601,13.240964,2
5,7,1756490368,1.923468,2.757,782000000,23.519,245300000,452500000,1.039,0.006773,0.3462,32871367,0.0321,0.01733,50.942308,0
27,9,8625072128,8.878679,4.98,1551164032,14.832,1167840000,594171008,1.905,0,0,93165608,0.0375,0.12318,0,1
57,9,4460857262080,44.546562,26.668,165217992704,6.755,115399999488,10597999616,3.488,0.00022,0.0114,23327028000,0.0093,0.04324,52.051136,0
12,2,864129152,2.041329,1.507,686222016,5.891,131005000,338732000,1.697,0,0,102930662,0.2058,0.03359,0,2
4,4,7744164352,2.602411,4.785,2183330048,24.065,1436926976,2743352064,0.314,0.024402,0.7704,89054277,0.0311,0.01262,31.740741,3
8,8,1212785792,1.983058,8.475,250046000,3.103,136962000,661958976,4.616,0.061268,6.2143,79699052,0.0247,0.06188,102,1
19,9,4501592576,1.535374,9.181,2129272064,9.441,419638016,14165026816,0.649,0,0,198517690,0.2516,0.03205,0,2
10,8,4146073088,1.77867,10.191,701404992,9.249,641774016,3009381120,0.87,0.06351,1.7044,74356056,0.0658,0.02147,26.832512,3
3,0,1695647360,1.769315,0.695,3550000128,87.01,815000000,884000000,0.773,0.042888,0.3462,33642854,0.0293,0.01065,8.076923,3
25,6,106866188288,6.219652,8.934,11418800128,44.388,5999600128,1527399936,2,0,0,255577893,0.0139,0.00144,29.666192,2
9,2,4066877184,1.724906,0.746,15521999872,279.676,2531000064,8321999872,0.368,0.096966,53.846203,54217017,0.1644,0.00796,0,4
13,5,13960267776,11.016666,3.927,2754521088,22.088,1105688960,3652935936,0.141,0.008809,1.15,108370425,0.0494,0.13616,132.2,1
3,9,1811143936,4.493894,5.686,378673984,3.483,378673984,458372000,2.914,0.012041,0.2703,106900149,0.0256,0.01852,22.378378,1
5,5,10933850112,2.42088,1.405,8038000128,95.862,1392999936,1708999936,0.806,0.02437,0.3414,65938347,0.0163,0.21128,14.391877,3
3,2,1121995520,18.629856,4.072,277728992,2.391,220960992,56451000,0.813,0,0,96406643,0.119,0.04749,0,0
14,9,48114700288,14.142829,18.471,2543911936,52.774,1407096960,19912000,3.496,0.005473,0.147,46293844,0.0428,0.03208,26.313515,1
4,7,1922796672,1.304379,1.422,1997643008,18.218,485044992,1048350016,1.418,0,0,97788557,0.0256,0.02018,19.106383,0
19,5,92881977344,6.130837,4.234,26453000192,53.766,11626999808,21425999872,0.52,0.018393,0.4113,488988653,0.011,0.0007,22.732614,3
33,2,16929629184,16.756756,3.249,5409574912,11.017,2337107968,1909943040,0.997,0,0,484728554,0.063,0.0245,0,1
7,7,1699203840,9.431603,1.707,2925600000,40.704,1306599936,3466200064,0.669,0.049423,0.3478,60706429,0.0811,0.11006,7.214493,3
21,8,117104730112,3.243849,14.082,9277824000,14.626,3677893888,17306750976,2.894,0.015981,1.4972,667896274,0.017,0.00057,97.815642,1
6,10,5643176960,1.535689,2.187,4766188032,66.221,1081650048,4684967936,0.79,0.031988,0.9219,66489435,0.0189,0.00541,29.144981,1
5,8,685221888,1.10185,4.448,544168000,7.048,195636000,1571532032,0.782,0.104387,4.9286,78991692,0.025,0.01413,47.214286,2
14,6,62950211584,31.785608,0.225,316654387200,1628.807,10770613248,10147275776,0.497,0.006763,0.2218,185608989,0.0312,0.04195,33.335729,1
11,7,10830058496,8.335535,2.331,5276414976,140.302,1554177024,1553373952,0.817,0.016714,0.4474,32654003,0.0815,0.12573,26.747465,3
7,6,7973795840,7.646385,3.931,2153799936,40.033,1057800000,642200000,0.848,0,0,46458036,0.0701,0.05987,0,1
3,2,731258176,4.627076,1.503,522518016,39.499,294281984,107361000,0.649,0.007133,0.1888,12146856,0.1561,0.05535,12.519101,0
22,2,7679478784,3.345531,2.055,4600231936,42.836,2047544064,1951840000,0.234,0,0,106129949,0.0946,0.01383,36.757732,3
15,10,48000151552,2.289099,5.726,13957000192,24.273,6209999872,33386999808,0.619,0.027497,0.6191,589734698,0.0457,0.00191,22.481994,1
9,9,19459500032,2.803561,4.312,6046199808,24.598,2942099968,7017399808,0.36,0.012572,0.3155,210683453,0.0142,0.14723,25.135647,1
11,7,1772112384,1.673312,0.631,4333661184,137.137,372688992,1138840064,1.045,0,0,22414087,0.0222,0.01285,25.447964,2
11,6,1752918144,3.19186,3.71,262000000,2.702,-223000000,130000000,4.433,0,0,59890839,0.0929,0.34729,0,1
5,2,11540350976,7.428236,3.844,4246592000,29.515,1121383936,5038021120,0.505,0.015241,0.337,136718591,0.0287,0.02979,22.361413,0
7,6,8520986112,3.151943,2.642,3610693120,54.455,1383623040,1171936000,0.717,0.013936,0.3109,65335031,0.0163,0.01061,22.338515,1
19,6,3524398336,4.283371,2.766,1018884992,6.109,613545984,56294000,2.672,0,0,115866491,0.0558,0.00556,15.706767,2
9,2,3834813952,2.614599,2.436,4478000128,46.452,1069000000,7168000000,2.64,0,0,49969265,0.0554,0.01646,79.127273,3
6,7,9197154304,4.860538,3.948,2285700096,68.23,1108099968,198000000,1.514,0.006556,0.1946,27031989,0.0222,0.01021,29.674919,3
10,0,9332872192,3.998278,9.065,1060105984,1.684,477492000,573996032,1.865,0.00164,0.2188,630983881,0.0519,0.0599,87.0625,3
14,6,2435268608,74.23913,7.534,333864992,3.948,113488000,399572992,1.898,0,0,74791804,0.1261,0.00748,0,0
10,9,1477755904,3.02011,4.013,378015008,4.441,210684000,147668000,1.004,0,0,81090231,0.0665,0.06605,0,2
2,10,877907520,1.500673,3.259,493800000,30.614,206600000,818200000,0.268,0.03642,0.6027,15979887,0.0198,0.01938,16.917241,0
19,8,8587529728,2.762761,10.767,1239058944,14.571,842033984,4573966848,0.437,0.044884,1.1139,77954383,0.0212,0.01044,25.048101,2
7,6,338999008,17.136364,4.669,38901000,0.468,-100123000,21135000,2.716,0,0,89572173,0.0829,0.00303,0,3
1,8,249502688,1.078539,2.167,194992992,11.737,193119008,116247000,2.114,0.120805,1.5789,14094119,0.0202,0.03955,12.973684,3
8,6,3541180416,4.255793,17.701,187584000,9.884,107790000,5742000,4.594,0,0,19174646,0.0613,0.02261,0,1
23,2,15811044352,2.607043,2.565,5151000064,4.721,-222000000,4897999872,2.637,0,0,793525174,0.1318,0.34478,0,3
9,9,8836121600,3.512183,1.498,6683116032,62.666,1432372992,1483878016,1.502,0,0,53695940,0.0599,0.01096,37.103139,1
3,7,3991189504,6.70893,3.291,1081398016,89.791,311288992,1224000,1.82,0.003148,0.074,9460173,0.1594,0.21525,22.981932,1
19,10,174071988224,3.426846,10.644,25898999808,12.603,16051000320,93188997120,0.333,0.025432,0.7537,2054926888,0.0158,0.00109,29.452962,2
15,8,8187133440,1.534069,8.601,1889783040,9.886,973502976,7859430912,6.429,0.018734,0.1827,160179079,0.0381,0.0648,9.683951,3
8,6,1540594176,4.408189,2.109,630160000,5.752,482335008,700252032,1.388,0,0,94063451,0.0514,0.09884,0,2
12,6,11251254272,19.975922,5.538,2013538048,9.131,1534311936,1044387968,4.229,0,0,204204171,0.3142,0.06343,63.012658,4
6,9,1710293248,7.735356,11.931,125848000,2.454,53262000,17654000,2.846,0,0,55079190,0.1039,0.04722,0,0
15,1,18382493696,0.677631,0.851,28756000768,42.887,9137000448,15507000320,1.034,0.011834,6.6667,654766754,0.0458,0.03313,559,4
2,5,712473536,1.75746,0.375,841665984,27.359,241556992,115486000,0.29,0,0,22001499,0.0528,0.20884,6.619597,2
6,3,7794768896,1.860675,1.195,7315999744,112.727,1871000064,1787000064,1.762,0.02656,0.3125,63664876,0.0324,0.00742,11.860352,3
10,7,6277435904,3.622117,2.195,2880000000,41.143,729000000,378000000,1.59,0.011965,0.2541,62798040,0.0529,0.09701,21.209412,3
19,4,42880081920,1.964229,2.695,27953000448,46.43,9415000064,32466999296,0.388,0.060696,0.7875,627784843,0.0224,0.00185,13.272904,2
9,7,2104457216,2.034131,2.429,1858653056,35.393,269206016,2453480960,1.219,0,0,30390511,0.0622,0.08391,34.128205,1
10,5,6513662464,1.367611,2.1,2587699968,16.792,1679600000,395200000,4.204,0.037441,0.5902,91858863,0.0166,0.00361,15.699248,2
14,7,4914627584,3.164285,3.019,1876700032,23.155,438900000,827699968,1.234,0.010456,0.5926,78845685,0.0586,0.00825,57.194444,3
9,6,635897408,3.722222,2.846,185262000,4.392,147182000,36934000,6.881,0,0,39242290,0.0558,0.02959,0,1
2,7,2264289024,5.125137,3.729,616899008,11.414,311828992,227747008,1.965,0.000947,0.0235,52417293,0.0169,0.00949,24.694118,1
9,7,930874240,1.839495,1.386,3777999872,16.711,205000000,4870000128,0.345,0,0,56687505,0.1061,0.48936,0,3
14,2,9216173056,1.55597,0.812,14040999936,64.305,2607000064,4076999936,1.567,0.010278,0.4151,214328488,0.033,0.00992,40.179245,2
3,2,1041929344,0.506495,1.335,2044155008,87.344,479232000,1746525056,1.027,0,0,20122217,0.1351,0.12452,6.826284,4
10,7,3477455872,1.750834,1.102,5168999936,77.788,963000000,2592999936,0.988,0.012495,0.2537,63906208,0.0572,0.02813,19.779851,3
8,9,2785596928,12.830939,6.369,433064992,33.352,289939008,75383000,2.825,0,0,9077353,0.1275,0.12559,54.592593,0
15,9,14913391616,4.122417,3.16,5190000128,101.071,2521999872,2360000000,0.976,0,0,50403307,0.0218,0.0065,27.696884,2
7,1,1475284480,0.803861,1.326,1447248000,33.901,1246653952,900579968,1.415,0,0,40052046,0.1062,0.02262,22.772152,2
2,4,596463104,1.071259,2.183,392884992,18.633,289652992,275191008,0.471,0.055617,0.3326,10107030,0.0278,0.23349,6,0
14,9,23768561664,24.424616,3.518,6590000128,32.503,4613000192,2744999936,1.154,0.01742,0.3681,198480561,0.0595,0.00494,21.037102,3
6,6,1910039936,0.681923,1.663,2741600000,40.616,1296600064,2801799936,0.481,0,0,62635464,0.1281,0.00937,0,3
15,4,2298054656,0.831385,1.327,3428058112,34.592,1198700032,2334653952,1.198,0.043253,0.6091,95340923,0.0782,0.03881,0,3
9,8,3648932096,1.916576,0.644,9742199808,42.339,1812400000,3242200064,1.057,0,0,230272138,0.049,0.01214,17.909091,2
6,6,1419656320,0.84724,1.725,668820992,14.454,281572000,52628000,1.97,0,0,40458602,0.0723,0.01795,0,3
23,6,22426357760,15.329355,9.646,2359500032,33.594,1655800064,1455399936,1.55,0,0,70082808,0.0207,0.00282,97.131098,1
4,5,15009954816,1.900502,1.2,13633999872,50.217,7449999872,4775000064,0.198,0.035948,0.5038,256843029,0.0145,0.056,14.05598,1
2,9,248280864,0.360817,0.466,1030099968,29.167,163100000,352600000,1.559,0.066667,0.3636,34751571,0.0387,0.0365,0,3
3,5,1659882112,180.35019,3.727,538200000,14.572,244700000,358300000,1.454,0.000875,0.0168,25465135,0.0223,0.01979,19.47479,4
10,10,6571919872,2.647489,10.351,906305024,14.966,262244992,2732731904,0.4,0.004346,0.2222,57568278,0.0535,0.00458,50.319444,1
19,7,17604292608,2.200486,0.695,27471998976,47.406,5939999744,5341000192,0.445,0.021628,1.125,467837211,0.0646,0.0116,52.375,4
6,7,6827350528,1.560566,3.188,2710299904,64.608,970000000,1924199936,0.398,0.002975,0.1521,51352987,0.0549,0.0073,0,2
12,9,5731047936,2.673147,6.787,996961024,1.589,756648000,1102109952,1.112,0,0,551256126,0.0673,0.04681,0,1
17,6,35037483008,27.999998,85.203,398104992,2.202,301431008,739041984,6.134,0,0,190469820,0.0508,0.00645,0,0
8,8,2548929280,1.684501,13.409,279444992,2.855,238092000,1213912064,1.658,0.058049,1.3056,103181490,0.039,0.01351,22.592593,3
4,7,1624839936,1.624206,1.146,1977095040,106.295,733976000,647222016,1.18,0.00647,0.0976,18146718,0.0185,0.01522,15.360627,2
21,7,47827484672,3.251562,2.592,22463000576,25.57,6046000128,11886999552,0.722,0.015242,0.3678,798718973,0.0165,0.06031,32.298851,2
36,9,227164684288,4.192232,6.212,37377998848,33.493,14872999936,15352000512,1.709,0.002271,0.0606,1117830250,0.0198,0.0026,26.664032,1
18,7,211422674944,3.388321,3.015,83598999552,62.562,16760999936,43595001856,0.605,0.016364,0.5648,1223360303,0.0101,0.00079,34.714286,2
12,5,6398919168,4.622652,7.071,837156992,22.384,517755008,69258000,6.149,0.017537,0.5051,36629201,0.0398,0.02306,28.83165,2
19,3,63946432512,91.04718,3.582,19997999104,24.566,12122999808,8757999616,0.47,0.026044,0.5674,757658521,0.0172,0.00165,22.224719,2
18,2,33320460288,16.749483,3.959,11614999552,16.256,9217999872,15820000256,1.138,0.019333,0.4545,321257237,0.0147,0.56395,24.515152,1
10,4,2107069184,0.868988,2.119,2094039040,21.188,1635083008,2365942016,0.917,0.081232,0.2871,94177951,0.2209,0.02984,3.562706,2
6,5,10551525376,1.92172,0.88,12304900096,238.571,1262499968,2084400000,0.136,0.015022,0.2263,50129712,0.0134,0.0062,15.174891,1
6,5,6617036288,6.767184,7.924,692190016,17.158,426572000,377316992,3.562,0.01709,0.3851,37308169,0.0539,0.10537,22.613027,2
27,6,143143501824,6.754948,6.626,23818000384,62.408,15470000128,17127999488,0.876,0.008991,0.4397,344600329,0.0128,0.05359,49.526455,2
6,5,4938002432,1.55803,1.078,5112630784,83.999,1066174016,902748992,0.227,0.018496,0.2439,60227197,0.0257,0.01194,13.281506,3
4,5,2461971968,4.406021,1.028,775545024,74.062,323686016,80661000,0.689,0.008406,0.1401,5158592,0.044,0.17758,16.634851,0
31,9,179236585472,9.189642,6.255,28612999168,35.303,13877999616,6761999872,1.622,0.007553,0.1981,793623152,0.0247,0.00275,26.880526,1
8,2,5708918272,2.349594,2.341,2384794624,10.711,797313792,12949442,1.526,0.018328,0.2034,218639934,0.0286,0.00289,14.694915,2
14,6,2231555584,0.709671,1.441,3229608960,35.348,1363120000,2409163008,1.174,0,0,85557271,0.1534,0.01781,15.898026,2
13,10,27687450624,1.937487,5.138,8805999616,11.925,3640999936,17853999104,0.368,0.028411,0.797,737777382,0.046,0.00106,28.150376,2
21,6,999352512,7.492401,1.136,1001718976,15.124,526369984,453908000,1.763,0,0,61819985,0.1373,0.00983,0,3
21,8,26628472832,2.226005,11.767,3020967936,21.259,1918025984,8832635904,0.096,0.037406,0.8477,141411165,0.0271,0.00358,22.97543,3
8,9,1259808384,1.836907,0.67,4481986048,80.794,2141277952,1847911040,0.454,0.070208,0.8556,51928309,0.0592,0.10026,12.088889,0
18,5,42857738240,1.043431,1.468,27395999744,45.121,9105000448,9258000384,0.234,0.021423,0.3084,551605013,0.0185,0.00296,14.459813,3
8,9,2089830272,4.05311,1.496,1017244032,2.798,856150016,13665000,0.987,0,0,276262590,0.0275,0.02537,23.2,0
21,9,8536237056,2.487445,2.443,3651077888,38.863,1565047040,1549200000,1.89,0,0,84257935,0.0325,0.00478,108.388235,3
11,1,1733410560,5.409533,5.481,362475008,6.828,209559008,278020992,3.375,0,0,43263197,0.1128,0.19208,53.716667,1
9,3,2327469312,7.834735,3.885,559878976,9.848,202219008,14773000,2.45,0,0,47422187,0.0859,0.09735,38.280374,2
15,8,4564445184,1.688375,9.241,1049150016,4.366,592769024,5391589888,0.221,0.039953,1.8889,252005691,0.05,0.00624,0,3
6,5,4362290176,1.773506,5.121,1028812992,15.811,588347008,1013681024,1.914,0.027284,0.4525,48806628,0.0605,0.10142,16.33,2
10,10,28057122816,2.626571,8.692,4942000128,25.344,2979000064,15072000000,0.265,0.021807,0.5626,194643986,0.0402,0.00142,25.911712,3
21,2,3935364864,7.508552,3.21,1322972032,32.991,522448000,847827968,1.831,0,0,38439425,0.1206,0.04535,196.148936,3
12,9,13768315904,3.614611,5.418,3223108096,21.296,1469419008,4056199936,1.689,0.004418,0.2051,151045144,0.0743,0.00313,46.635897,1
15,4,2562975744,0.376983,1.637,4815808000,50.487,3413867008,5388000256,0.472,0.107934,0.3828,83653456,0.1035,0.01071,3.505703,2
7,6,5917152768,6.194042,3.759,1907872000,25.721,352040992,1841054976,1.895,0,0,69196766,0.0826,0.12667,0,0
5,0,596349824,1.203892,1.785,538851008,7.508,35661000,490440992,1.826,0,0,53411076,0.026,0.26,0,2
29,9,39998001152,29.695133,7.318,5215304192,19.922,4320453120,1239330944,1.168,0,0,165131720,0.022,0.00357,0,1
32,9,4780248064,5.427554,3.025,1482823040,11.149,485897984,1234738048,1.545,0,0,126460838,0.2134,0.03291,28.341085,3
21,4,44542017536,2.51587,1.726,27608999936,27.874,5914999808,6033999872,0.767,0.019713,0.2876,983591884,0.0239,0.00131,14.764706,2
10,6,788841472,1.067058,2.239,241524992,0.763,49754000,53166000,2.796,0,0,303584563,0.2017,0.00333,0,2
13,5,22784471040,2.159337,3.029,7097299968,31.999,3638599936,521600000,4.257,0.048667,0.5622,214663988,0.0474,0.01715,11.612542,4
12,0,21013454848,2.380039,1.416,17148070912,113.412,2151962880,3781018880,1.209,0.01346,0.2787,137531775,0.0203,0.06382,20.718433,1
