@relation 'test_processed_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,44,46'

@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent {0}
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
8,0,0,-0.569392,-0.914354,0.237349,-0.298829,-0.197381,-0.285482,-0.383555,-0.652356,-0.074735,1.630677,-0.248909,1.038616,0.107865,0.503572,0.273694,-0.428472,-0.782738,-0.382125,-0.300235,-0.198349,-0.107917,0.587273,0.44198,-0.007154,1.111725,0.850586,-0.064969,-0.350513,-0.241705,1.463572,0.161619,0.237169,0.245102,-0.327535,-0.814496,-0.333809,-1.116367,-0.483877,0.293292,-1.242877,0,0.029709,0,-0.121032,3
1,1,0,-0.172679,-0.59314,0.580414,-1.501659,2.269846,2.089612,5.600351,-0.66214,-0.286943,0.256221,0.617928,0.773159,0.120871,0.239479,0.287434,2.279212,0.227171,10.573079,12.159943,8.523287,0.229686,1.377183,-1.005407,2.387532,-0.801362,-1.316379,0.366992,10.856497,7.870167,2.528174,0.399684,3.176955,3.210709,2.431596,-0.910338,0.490288,-1.217302,-0.570166,-1.451212,1.654321,0,2.332713,0,-0.156242,2
9,0,0,-0.670903,-0.578019,0.85141,1.279769,-0.231984,-1.313467,-0.440456,-1.105724,-0.905014,-0.221721,-1.321601,-0.675889,0.088932,-0.52228,-0.3864,-0.594515,0.099417,-0.431086,-0.426705,-0.388816,-0.681101,-0.740484,-0.231944,-0.874834,0.141082,0.74414,0.204176,-0.41911,-0.358406,-0.696466,-0.591185,-1.095229,-0.986209,-0.518507,0.836648,-0.683235,0.629899,-0.366641,0.472052,-0.470287,0,-1.049335,1,-1.599279,2
9,0,0,-0.195276,-0.693201,0.445068,-0.527238,0.234587,0.07272,-0.318702,-0.170155,-0.608413,0.184699,-0.361029,-0.081115,0.109338,0.737003,0.394614,0.365764,0.116352,-0.208964,-0.226383,-0.115299,-0.009604,0.41554,0.064818,0.165352,0.232793,-0.199398,-0.066901,-0.226802,-0.116424,0.098805,-0.1975,0.347544,0.366931,0.295429,-0.029542,-0.013804,-0.228514,-0.488514,0.829885,1.85501,0,0.214601,0,0.029424,2
7,0,0,-0.570046,-0.543407,1.536706,-1.054052,-0.286877,-0.804276,-0.367045,1.152816,-0.556034,0.114011,0.009558,0.206622,0.129305,0.651374,4.869387,0.065558,0.399309,-0.269768,-0.261363,-0.255535,0.072014,-0.379624,-0.28718,0.548504,-0.502316,-0.011541,-1.569115,-0.346911,-0.273033,1.677069,0.013985,-0.484693,-0.474947,0.076029,0.849469,0.964125,0.880092,0.535056,0.247517,0.125747,0,1.485968,0,-0.303216,3
3,1,0,0.259987,-0.405293,-1.251209,-1.133258,1.391314,1.26186,0.812162,0.606853,-1.122258,-0.094117,-0.841849,-0.564318,0.092975,0.285967,0.494784,2.319757,1.68194,4.307173,1.591405,0.945373,0.162908,1.577147,0.551326,1.478708,-0.958839,-0.813385,-0.227674,1.405565,0.977992,0.216892,-0.02076,1.533691,1.699531,1.436946,-0.026399,-0.280435,-0.220759,0.271149,-0.801328,2.38949,0,1.706181,0,0.196783,2
4,0,0,-0.124728,-0.420934,-0.854921,0.408501,0.184671,-0.083977,-0.295017,-1.195671,-0.262082,0.586279,1.423247,2.351135,0.134872,0.779817,0.274857,0.169409,0.117642,-0.071607,0.211752,0.038751,0.695283,-2.008076,-1.574198,0.536183,-0.572384,-0.943513,0.862573,0.309808,-0.357706,0.505265,-0.29393,0.048855,0.085415,0.528242,0.758646,0.803826,0.560086,0.141011,0.112486,-1.208964,0,0.075595,0,-0.374531,0
4,0,0,0.4748,0.203159,-0.097157,-0.888271,-0.403752,-0.176138,-0.373972,-0.976761,-0.674531,-0.132281,-0.928729,-0.102488,0.085821,-0.244904,-0.267869,0.130588,0.926472,-0.349898,-0.299935,-0.368605,-0.159856,0.135147,0.750586,-0.474764,-0.04683,-0.007967,1.320734,-0.304748,-0.35986,-0.334563,-0.031039,-0.735495,-0.637954,-0.477913,0.375137,0.289954,0.181419,-0.384887,0.16848,-0.400495,0,-1.264689,0,0.698511,0
2,1,0,-0.465224,-0.436243,-0.47547,2.771794,2.243309,1.132047,0.660183,-0.004443,-0.316324,0.158764,0.434892,0.348418,0.127139,0.250783,0.516321,1.327864,-0.133991,1.505168,1.326756,0.913568,-0.208085,0.982314,-0.729439,1.526193,-1.529667,-2.122401,-0.493303,1.281811,0.529965,-0.696466,-0.591185,2.036649,2.136486,2.007174,-0.045372,-0.930752,-0.165357,0.190203,-1.17316,1.728438,0,1.909399,0,0.091227,1
7,0,0,0.310656,0.340322,0.074565,0.881896,-1.164942,-0.815679,-0.419464,-0.926912,-1.116987,-0.030546,-1.480629,-0.511209,0.093639,-0.081559,0.100331,0.253303,1.518739,-0.400669,-0.365022,-0.301242,0.674878,-0.498113,0.494183,-0.367861,-0.255469,-0.788093,1.10386,-0.353827,-0.331269,-0.384407,-0.450974,-1.461454,-1.345368,-1.37853,0.067424,-0.274597,0.321156,-0.43912,0.792349,0.611667,0,-1.026183,0,-0.072105,2
7,1,0,0.39426,-0.133233,-0.710536,-0.092525,0.067087,0.541151,-0.151307,-0.493268,-0.750411,0.028079,-1.093996,-0.33703,0.101205,0.090405,0.066438,0.969081,0.885223,-0.108533,-0.052999,0.020581,0.255656,0.827331,0.695753,0.625791,-0.509865,0.030695,0.832013,-0.145468,-0.075906,-0.649412,-0.555013,0.367374,0.455777,-0.280645,-0.935451,-0.727226,-1.068877,-0.51563,-0.149215,1.082215,0,0.18862,0,0.223275,2
