@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47','train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47','train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47'}
@attribute Key_Run {1,2,3,4,5}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {-D,-K}
@attribute Key_Scheme_version_ID {5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,30,73,0,29.126214,70.873786,0,0.069661,0.276183,0.429321,91.369316,110.450312,220.942715,343.483168,-122.540453,2.145075,3.334788,-1.189713,42.808602,0.415617,19.375431,0.583333,7,0.197802,18,0.802198,73,0.416667,5,0.28,0.583333,0.378378,0.288505,0.7413,0.296196,0.291262,0.22716,0.77284,0.708738,0.265743,0.291262,0.265006,0.048493,0.620185,0.356943,0.23383,0.291262,0.016,0,0,0,0,0,28305,394694,47790,78.640777,57.669903,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,32,71,0,31.067961,68.932039,0,0.09358,0.289277,0.464106,95.701171,119.399281,220.942715,468.004412,-247.061697,2.145075,4.543732,-2.398657,36.10409,0.350525,16.340928,0.416667,5,0.208791,19,0.791209,72,0.583333,7,0.208333,0.416667,0.277778,0.157759,0.706044,0.34371,0.31068,0.22084,0.77916,0.68932,0.314887,0.31068,0.291786,0.088518,0.563397,0.30921,0.270666,0.31068,0,0,0,0,0,0,29123,394694,47790,65.048544,48.737864,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,40,63,0,38.834951,61.165049,0,0.209141,0.262735,0.418969,86.920462,107.786901,220.942715,386.545117,-165.602403,2.145075,3.752865,-1.60779,56.432052,0.547884,25.541486,0.75,9,0.241758,22,0.758242,69,0.25,3,0.290323,0.75,0.418605,0.355496,0.791667,0.39708,0.38835,0.182608,0.817392,0.61165,0.414803,0.38835,0.375771,0.205377,0.647959,0.439998,0.37502,0.38835,0.016,0,0.015625,0,15.625,0,28714,394694,47790,71.84466,52.427184,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,32,71,0,31.067961,68.932039,0,0.12251,0.284739,0.468602,94.149204,120.483267,221.693131,506.978888,-285.285757,2.15236,4.922125,-2.769765,40.492154,0.393128,18.264957,0.727273,8,0.315217,29,0.684783,63,0.272727,3,0.216216,0.727273,0.333333,0.265261,0.769269,0.364741,0.31068,0.193905,0.806095,0.68932,0.358771,0.31068,0.284045,0.118226,0.594025,0.341705,0.290698,0.31068,0.01,0.005,0,0.015625,0,15.625,29038,394694,47790,66.019417,46.990291,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,1,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,27,76,0,26.213592,73.786408,0,0.04385,0.295256,0.5361,97.80342,138.118123,219.972346,2618.745637,-2398.773291,2.135654,25.424715,-23.289061,27.234738,0.264415,12.380983,0.090909,1,0.054348,5,0.945652,87,0.909091,10,0.166667,0.090909,0.117647,0.048211,0.646245,0.186292,0.262136,0.217979,0.782021,0.737864,0.198226,0.262136,0.164545,0.042453,0.573435,0.314614,0.146773,0.262136,0.016,0.063,0,0.046875,0,46.875,335356,394690,47786,29.126214,22.718447,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,2,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,28,75,0,27.184466,72.815534,0,0.046414,0.290907,0.536764,96.195244,138.019146,221.182383,2256.076147,-2034.893764,2.147402,21.903652,-19.75625,27.543181,0.26741,12.452701,0.083333,1,0.010989,1,0.989011,90,0.916667,11,0.5,0.083333,0.142857,0.168205,0.521062,0.177414,0.271845,0.223797,0.776203,0.728155,?,0.271845,?,?,0.643104,0.400215,?,0.271845,0,0.07,0.015625,0.046875,15.625,46.875,326556,394690,47786,29.126214,20.970874,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,3,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,27,76,0,26.213592,73.786408,0,0.044434,0.297137,0.535928,98.255438,137.80414,221.182383,2845.135178,-2623.952795,2.147402,27.622672,-25.47527,27.20742,0.26415,12.300898,0.166667,2,0.043956,4,0.956044,87,0.833333,10,0.333333,0.166667,0.222222,0.168086,0.685897,0.338536,0.262136,0.219882,0.780118,0.737864,0.228155,0.262136,0.176422,0.039731,0.533729,0.295462,0.167937,0.262136,0.008,0.143,0,0.078125,0,78.125,318556,394690,47786,29.126214,23.106796,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,4,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,21,82,0,20.38835,79.61165,0,-0.040276,0.316531,0.557561,104.668462,143.366681,221.182383,2155.203279,-1934.020896,2.147402,20.924304,-18.776902,11.080601,0.107579,5.009712,0,0,0.021978,2,0.978022,89,1,12,0,0,0,-0.0511,0.594322,0.183834,0.203883,0.245272,0.754728,0.796117,?,0.203883,?,?,0.483868,0.258598,?,0.203883,0,0.089,0,0,0,0,322556,394690,47786,23.300971,21.553398,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,5,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,25,78,0,24.271845,75.728155,0,0.024763,0.30308,0.543266,100.32702,139.857943,220.686919,1742.979924,-1522.293006,2.142591,16.922135,-14.779544,21.045244,0.204323,9.536245,0,0,0.043956,4,0.956044,87,1,12,0,0,0,-0.072993,0.626374,0.171427,0.242718,0.218292,0.781708,0.757282,?,0.242718,?,?,0.585383,0.315004,?,0.242718,0.006,0.079,0,0.046875,0,46.875,321756,394690,47786,27.184466,22.524272,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,6,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,31,72,0,30.097087,69.902913,0,0.097591,0.281137,0.513918,93.008448,132.214364,220.942715,1692.580137,-1471.637422,2.145075,16.432817,-14.287742,36.096509,0.350452,16.337497,0.25,3,0.054945,5,0.945055,86,0.75,9,0.375,0.25,0.3,0.233809,0.60989,0.222842,0.300971,0.204725,0.795275,0.699029,?,0.300971,?,?,0.585816,0.31867,?,0.300971,0.015,0.173,0,0,0,0,326556,394690,47786,39.805825,25.436893,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,7,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,25,78,0,24.271845,75.728155,0,0.025709,0.303361,0.546546,100.360497,140.608275,220.942715,2598.807881,-2377.865166,2.145075,25.231144,-23.08607,22.355841,0.217047,10.118388,0.25,3,0.010989,1,0.989011,90,0.75,9,0.75,0.25,0.375,0.3969,0.730769,0.455439,0.242718,0.22335,0.77665,0.757282,0.186586,0.242718,0.144941,0.006061,0.519975,0.285758,0.163128,0.242718,0,0.142,0,0.046875,0,46.875,320956,394690,47786,25.242718,21.941748,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,8,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,21,82,0,20.38835,79.61165,0,-0.024627,0.313548,0.554553,103.730721,142.668329,220.942715,1981.825053,-1760.882339,2.145075,19.24102,-17.095945,12.899875,0.125242,5.838561,0,0,0.021978,2,0.978022,89,1,12,0,0,0,-0.0511,0.586996,0.175118,0.203883,0.22985,0.77015,0.796117,0.049361,0.203883,0.07948,-0.07165,0.559137,0.286285,0.071186,0.203883,0.016,0.093,0,0,0,0,320156,394690,47786,28.15534,21.941748,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,9,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,26,77,0,25.242718,74.757282,0,0.039249,0.298329,0.540344,98.69582,139.0128,220.942715,1994.117258,-1773.174543,2.145075,19.360362,-17.215287,24.023397,0.233237,10.873134,0.083333,1,0.032967,3,0.967033,88,0.916667,11,0.25,0.083333,0.125,0.083638,0.61859,0.213209,0.252427,0.214382,0.785618,0.747573,0.194303,0.252427,0.137618,0.038138,0.543716,0.313167,0.129944,0.252427,0.009,0.066,0,0,0,0,324956,394690,47786,29.126214,22.330097,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,10,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,24,79,0,23.300971,76.699029,0,0.009254,0.307236,0.546695,101.587994,140.561892,221.693131,2769.632981,-2547.93985,2.15236,26.889641,-24.73728,17.148187,0.166487,7.735101,0,0,0.043478,4,0.956522,88,1,11,0,0,0,-0.069505,0.597826,0.156297,0.23301,0.222133,0.777867,0.76699,0.151564,0.23301,0.151436,-0.005516,0.539103,0.278966,0.123776,0.23301,0.016,0.094,0,0.109375,0,109.375,323356,394690,47786,25.242718,21.941748,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,1,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,27,76,0,26.213592,73.786408,0,0.034415,0.295809,0.53421,98.044579,137.723499,219.71655,2139.014458,-1919.297908,2.13317,20.767131,-18.63396,24.509422,0.237956,11.155019,0.090909,1,0.021739,2,0.978261,90,0.909091,10,0.333333,0.090909,0.142857,0.127042,0.711462,0.255082,0.262136,0.227843,0.772157,0.737864,0.311848,0.262136,0.190812,0.050108,0.558761,0.324285,0.165582,0.262136,0.016,0.094,0,0.078125,0,78.125,323356,394690,47786,31.067961,23.495146,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,2,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,29,74,0,28.15534,71.84466,0,0.065588,0.289189,0.531686,95.627427,136.713296,221.182383,3152.429953,-2931.24757,2.147402,30.606116,-28.458714,28.645087,0.278108,12.95089,0,0,0.032967,3,0.967033,88,1,12,0,0,0,-0.062897,0.641941,0.194919,0.281553,0.213012,0.786988,0.718447,?,0.281553,?,?,0.585062,0.336384,?,0.281553,0.009,0.07,0.015625,0.046875,15.625,46.875,336956,394690,47786,29.126214,22.330097,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,3,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,27,76,0,26.213592,73.786408,0,0.032266,0.291068,0.53342,96.248678,137.159209,221.182383,2220.026531,-1998.844149,2.147402,21.553656,-19.406254,28.281563,0.274578,12.786535,0.083333,1,0,0,1,91,0.916667,11,1,0.083333,0.153846,0.272665,0.623626,0.368559,0.262136,0.23317,0.76683,0.737864,?,0.262136,?,?,0.59125,0.348436,?,0.262136,0.016,0.047,0.015625,0.03125,15.625,31.25,323356,394690,47786,32.038835,22.135922,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,4,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,25,78,0,24.271845,75.728155,0,0.008638,0.3015,0.543405,99.698333,139.726753,221.182383,1943.631731,-1722.449348,2.147402,18.870211,-16.722809,21.034359,0.204217,9.509961,0,0,0.010989,1,0.989011,90,1,12,0,0,0,-0.035956,0.569597,0.167847,0.242718,0.235772,0.764228,0.757282,?,0.242718,?,?,0.583536,0.309372,?,0.242718,0,0.073,0,0,0,0,321756,394690,47786,28.15534,21.941748,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,5,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,26,77,0,25.242718,74.757282,0,0.033041,0.297917,0.540552,98.559521,139.066204,220.942715,2067.785008,-1846.842294,2.145075,20.075583,-17.930508,22.887008,0.222204,10.358797,0,0,0.010989,1,0.989011,90,1,12,0,0,0,-0.035956,0.586081,0.162345,0.252427,0.218238,0.781762,0.747573,0.277286,0.252427,0.150588,0.048645,0.528207,0.291115,0.12259,0.252427,0.009,0.06,0,0.015625,0,15.625,322556,394690,47786,28.15534,21.553398,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,6,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,27,76,0,26.213592,73.786408,0,0.052415,0.294059,0.538692,97.283327,138.587782,220.942715,1558.308978,-1337.366263,2.145075,15.129213,-12.984138,27.193995,0.264019,12.308166,0.166667,2,0.021978,2,0.978022,89,0.833333,10,0.5,0.166667,0.25,0.240269,0.64652,0.24866,0.262136,0.210066,0.789934,0.737864,0.388239,0.262136,0.178528,0.088539,0.638896,0.370604,0.17139,0.262136,0.01,0.069,0,0,0,0,319356,394690,47786,27.184466,21.359223,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,7,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,19,84,0,18.446602,81.553398,0,-0.052683,0.322868,0.562889,106.814141,144.812952,220.942715,2506.532298,-2285.589583,2.145075,24.335265,-22.19019,7.775098,0.075486,3.519056,0,0,0.021978,2,0.978022,89,1,12,0,0,0,-0.0511,0.57967,0.168041,0.184466,0.239301,0.760699,0.815534,0.076405,0.184466,0.087775,-0.097537,0.531654,0.27512,0.076265,0.184466,0.016,0.079,0.015625,0.0625,15.625,62.5,320956,394690,47786,22.330097,21.941748,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,8,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,24,79,0,23.300971,76.699029,0,0.008167,0.305503,0.548336,101.069306,141.068997,220.942715,2691.113463,-2470.170748,2.145075,26.127315,-23.98224,19.373166,0.188089,8.768411,0.166667,2,0.021978,2,0.978022,89,0.833333,10,0.5,0.166667,0.25,0.240269,0.458791,0.182222,0.23301,0.227845,0.772155,0.76699,?,0.23301,?,?,0.513094,0.273154,?,0.23301,0.02,0.07,0.015625,0.015625,15.625,15.625,316956,394690,47786,26.213592,21.553398,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,9,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,29,74,0,28.15534,71.84466,0,0.072637,0.292952,0.534666,96.917139,137.552093,220.942715,2067.422695,-1846.47998,2.145075,20.072065,-17.92699,29.385119,0.285292,13.299882,0.25,3,0.010989,1,0.989011,90,0.75,9,0.75,0.25,0.375,0.3969,0.575092,0.359576,0.281553,0.211947,0.788053,0.718447,?,0.281553,?,?,0.504849,0.282859,?,0.281553,0,0.079,0,0.09375,0,93.75,318556,394690,47786,30.097087,22.524272,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,10,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,23,80,0,22.330097,77.669903,0,0.009615,0.309902,0.547984,102.469541,140.893232,221.693131,3697.13409,-3475.440959,2.15236,35.894506,-33.742145,16.910629,0.164181,7.627945,0.181818,2,0.086957,8,0.913043,84,0.818182,9,0.2,0.181818,0.190476,0.098955,0.697628,0.230621,0.223301,0.216141,0.783859,0.776699,0.180606,0.223301,0.132596,-0.008821,0.574494,0.314529,0.133366,0.223301,0.016,0.081,0,0.015625,0,15.625,333756,394690,47786,26.213592,23.300971,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,1,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,23,80,0,22.330097,77.669903,0,0.000243,0.30956,0.543325,102.41157,139.779785,220.942715,2969.362469,-2748.419754,2.145075,28.828762,-26.683687,15.972184,0.15507,7.229106,0.083333,1,0.043956,4,0.956044,87,0.916667,11,0.2,0.083333,0.117647,0.058784,0.551282,0.160962,0.223301,0.225233,0.774767,0.776699,0.165033,0.223301,0.137841,-0.022193,0.543132,0.286635,0.12766,0.223301,0.008,0.072,0,0,0,0,327356,394690,47786,28.15534,24.660194,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,2,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,25,78,0,24.271845,75.728155,0,0.02096,0.301456,0.544971,99.730362,140.203286,220.942715,1979.269707,-1758.326993,2.145075,19.216211,-17.071136,20.439898,0.198446,9.251221,0,0,0.010989,1,0.989011,90,1,12,0,0,0,-0.035956,0.6337,0.19549,0.242718,0.221446,0.778554,0.757282,?,0.242718,?,?,0.557365,0.342699,?,0.242718,0.012,0.073,0,0.09375,0,93.75,322556,394690,47786,28.15534,21.359223,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,3,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,20,83,0,19.417476,80.582524,0,-0.041291,0.323345,0.56402,106.971837,145.10387,220.942715,2338.914052,-2117.971337,2.145075,22.707903,-20.562829,7.012312,0.068081,3.173815,0,0,0.054945,5,0.945055,86,1,12,0,0,0,-0.082024,0.638278,0.167425,0.194175,0.238048,0.761952,0.805825,?,0.194175,?,?,0.536431,0.284715,?,0.194175,0,0.063,0,0.03125,0,31.25,318556,394690,47786,22.330097,21.941748,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,4,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,26,77,0,25.242718,74.757282,0,0.03186,0.302817,0.543741,100.180533,139.886636,220.942715,2358.403444,-2137.46073,2.145075,22.897121,-20.752046,20.014817,0.194319,9.058826,0,0,0.021978,2,0.978022,89,1,12,0,0,0,-0.0511,0.556777,0.179487,0.252427,0.21881,0.78119,0.747573,?,0.252427,?,?,0.553925,0.299741,?,0.252427,0,0.073,0,0.03125,0,31.25,319356,394690,47786,27.184466,22.524272,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,5,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,26,77,0,25.242718,74.757282,0,0.040644,0.298474,0.541217,98.743802,139.237346,220.942715,1633.422779,-1412.480065,2.145075,15.858474,-13.713399,24.559462,0.238441,11.11576,0.166667,2,0.043956,4,0.956044,87,0.833333,10,0.333333,0.166667,0.222222,0.168086,0.608059,0.205078,0.252427,0.214657,0.785343,0.747573,0.203398,0.252427,0.147357,0.032026,0.54086,0.28992,0.147966,0.252427,0,0.078,0,0.046875,0,46.875,325756,394690,47786,27.184466,21.747573,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,6,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,30,73,0,29.126214,70.873786,0,0.075836,0.283194,0.52617,93.807713,135.559993,219.972346,2192.723021,-1972.750675,2.135654,21.288573,-19.152919,33.895657,0.329084,15.409054,0.181818,2,0.021739,2,0.978261,90,0.818182,9,0.5,0.181818,0.266667,0.255904,0.598814,0.24424,0.291262,0.217631,0.782369,0.708738,0.439541,0.291262,0.208571,0.126546,0.59571,0.351727,0.195733,0.291262,0,0.079,0,0.03125,0,31.25,320956,394690,47786,32.038835,21.941748,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,7,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,25,78,0,24.271845,75.728155,0,0.017848,0.301623,0.54358,99.971761,140.13906,219.71655,2464.402747,-2244.686197,2.13317,23.92624,-21.79307,21.775821,0.211416,9.91087,0.181818,2,0.021739,2,0.978261,90,0.818182,9,0.5,0.181818,0.266667,0.255904,0.706522,0.260709,0.242718,0.227832,0.772168,0.757282,0.179715,0.242718,0.155377,0.006723,0.527354,0.297173,0.158307,0.242718,0.005,0.073,0,0.046875,0,46.875,328156,394690,47786,27.184466,21.941748,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,8,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,28,75,0,27.184466,72.815534,0,0.046532,0.296164,0.536354,97.933737,137.913584,221.182383,2300.434642,-2079.252259,2.147402,22.334317,-20.186915,24.720526,0.240005,11.176535,0.083333,1,0,0,1,91,0.916667,11,1,0.083333,0.153846,0.272665,0.681319,0.278665,0.271845,0.224109,0.775891,0.728155,0.44803,0.271845,0.210975,0.096215,0.574025,0.312496,0.179377,0.271845,0.005,0.063,0,0.015625,0,15.625,323356,394690,47786,30.097087,22.524272,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,9,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,25,78,0,24.271845,75.728155,0,0.022628,0.300789,0.540639,99.463161,139.015607,221.182383,2953.239375,-2732.056992,2.147402,28.672227,-26.524825,24.108151,0.23406,10.89967,0.083333,1,0.065934,6,0.934066,85,0.916667,11,0.142857,0.083333,0.105263,0.02218,0.53663,0.162905,0.242718,0.222044,0.777956,0.757282,?,0.242718,?,?,0.547923,0.310892,?,0.242718,0.016,0.079,0.015625,0.046875,15.625,46.875,324956,394690,47786,28.15534,22.524272,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,10,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,26,77,0,25.242718,74.757282,0,0.034218,0.293281,0.532472,96.805623,136.638596,222.903168,1851.648611,-1628.745443,2.164108,17.977171,-15.813063,28.383027,0.275563,12.733344,0.166667,2,0.021978,2,0.978022,89,0.833333,10,0.5,0.166667,0.25,0.240269,0.814103,0.450995,0.252427,0.222995,0.777005,0.747573,?,0.252427,?,?,0.612553,0.337391,?,0.252427,0,0.089,0,0.03125,0,31.25,325756,394690,47786,31.067961,22.524272,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,1,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,26,77,0,25.242718,74.757282,0,0.031742,0.296139,0.538217,98.095785,138.663727,219.972346,3101.880527,-2881.908182,2.135654,30.115345,-27.979691,25.163943,0.24431,11.439594,0.181818,2,0.054348,5,0.945652,87,0.818182,9,0.285714,0.181818,0.222222,0.156428,0.760375,0.305115,0.252427,0.222495,0.777505,0.747573,?,0.252427,?,?,0.605262,0.36069,?,0.252427,0.006,0.064,0,0.015625,0,15.625,326556,394690,47786,29.126214,22.135922,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,2,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,26,77,0,25.242718,74.757282,0,0.039947,0.298423,0.537812,98.727072,138.361319,220.942715,1791.31118,-1570.368465,2.145075,17.391371,-15.246296,23.592912,0.229057,10.678294,0.083333,1,0.010989,1,0.989011,90,0.916667,11,0.5,0.083333,0.142857,0.168205,0.581502,0.183216,0.252427,0.210202,0.789798,0.747573,0.439683,0.252427,0.180045,0.091179,0.562957,0.306245,0.157807,0.252427,0,0.061,0,0.046875,0,46.875,319356,394690,47786,29.126214,22.912621,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,3,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1207,927,103,27,76,0,26.213592,73.786408,0,0.045249,0.295303,0.535289,97.694822,137.712416,220.942715,2856.677719,-2635.735005,2.145075,27.734735,-25.58966,25.129723,0.243978,11.373864,0,0,0.043956,4,0.956044,87,1,12,0,0,0,-0.072993,0.644689,0.199508,0.262136,0.216211,0.783789,0.737864,?,0.262136,?,?,0.574146,0.335136,?,0.262136,0,0.058,0,0.03125,0,31.25,320956,394690,47786,29.126214,22.524272,?,?,?
