@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'}
@attribute Key_Run {1,2,3}
@attribute Key_Fold {1,2,3,4,5,6,7}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.trees.RandomTree,weka.classifiers.trees.RandomForest,weka.classifiers.trees.REPTree,weka.classifiers.trees.LMT,weka.classifiers.rules.JRip,weka.classifiers.rules.OneR,weka.classifiers.rules.DecisionTable,weka.classifiers.lazy.IBk,weka.classifiers.lazy.KStar,weka.classifiers.lazy.LWL,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.functions.RBFClassifier,weka.classifiers.functions.SMO,weka.classifiers.meta.AttributeSelectedClassifier,weka.classifiers.meta.FilteredClassifier}
@attribute Key_Scheme_options {'-C 0.1 -M 10','-K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20','-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0','-I -1 -M 15 -W 0.0','-F 3 -N 2.0 -O 2 -S 1','-B 6','-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-B 40 -M a','-U 0 -K -1 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\" -W weka.classifiers.trees.DecisionStump','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 10','-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 10.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 4 -K 5 -P 30.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 1 -K 5 -P 100.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 5 -K 5 -P 210.0 -S 1\\\" -S 1\" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.SMOTE -C 5 -K 5 -P 220.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 1 -K 5 -P 100.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 15.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 4 -K 5 -P 30.0 -S 1\\\" -S 1\" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.SMOTE -C 5 -K 5 -P 220.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 1 -K 5 -P 100.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 15.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 4 -K 5 -P 30.0 -S 1\\\" -S 1\" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1','-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 10.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 4 -K 5 -P 30.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 1 -K 5 -P 100.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 5 -K 5 -P 210.0 -S 1\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.rules.OneR -- -B 6','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.functions.RBFClassifier -- -N 2 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,-9051119597407396024,1116839470751428698,-9216785998198681299,-1113212459618104943,-6589312996832147161,-3459427003147861443,2888557078165701326,-3080186098777067172,332458330800479083,1979797405383665815,-5990607817048210779,-7847475556438394611,-6585883636378691736,-1151805453487947577,-4523450618538717400}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 73\nSize of the tree: 118\n','Number of leaves: 90\nSize of the tree: 152\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 84\nSize of the tree: 140\n','Number of leaves: 51\nSize of the tree: 92\n','Number of leaves: 46\nSize of the tree: 82\n','Number of leaves: 56\nSize of the tree: 102\n','Number of leaves: 74\nSize of the tree: 129\n','Number of leaves: 60\nSize of the tree: 110\n','Number of leaves: 72\nSize of the tree: 116\n','Number of leaves: 72\nSize of the tree: 125\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 68\nSize of the tree: 117\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 49\nSize of the tree: 88\n','Number of leaves: 67\nSize of the tree: 115\n','Number of leaves: 53\nSize of the tree: 96\n','Number of leaves: 52\nSize of the tree: 94\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 58\nSize of the tree: 106\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 79\nSize of the tree: 130\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 54\nSize of the tree: 98\n','Number of leaves: 83\nSize of the tree: 138\n','Number of leaves: 43\nSize of the tree: 76\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 55\nSize of the tree: 91\n','Number of leaves: 61\nSize of the tree: 103\n','Number of leaves: 63\nSize of the tree: 107\n','Number of leaves: 65\nSize of the tree: 111\n','Number of leaves: 57\nSize of the tree: 95\n','Number of leaves: 64\nSize of the tree: 109\n','Number of leaves: 76\nSize of the tree: 124\n','Number of leaves: 54\nSize of the tree: 89\n','Number of leaves: 71\nSize of the tree: 114\n','Number of leaves: 91\nSize of the tree: 154\n','Number of leaves: 87\nSize of the tree: 146\n','Number of leaves: 78\nSize of the tree: 137\n','Number of leaves: 64\nSize of the tree: 118\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 50\nSize of the tree: 90\n','Number of leaves: 70\nSize of the tree: 121\n','Number of leaves: 45\nSize of the tree: 80\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,61,153,0,28.504673,71.495327,0,0.073803,0.286499,0.529215,93.229123,135.062675,470.01699,157895.2374,-157425.220409,2.196341,737.828212,-735.631871,68.247643,0.318914,14.52025,0.206897,6,0.162162,30,0.837838,155,0.793103,23,0.166667,0.206897,0.184615,0.040932,0.541566,0.144039,0.285047,0.208157,0.791843,0.714953,0.290768,0.285047,0.28746,0.077423,0.540329,0.251699,0.249164,0.285047,0.021,0,0,0,0,0,110553,534639,92729,31.308411,22.336449,?,?,?,?,?,47,11,21
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,60,154,0,28.037383,71.962617,0,0.060574,0.287563,0.535702,93.575352,136.718192,470.01699,164324.70044,-163854.68345,2.196341,767.872432,-765.676091,65.876363,0.307833,14.015741,0.206897,6,0.108108,20,0.891892,165,0.793103,23,0.230769,0.206897,0.218182,0.103496,0.549953,0.157132,0.280374,0.218965,0.781035,0.719626,0.279483,0.280374,0.279631,0.061771,0.531721,0.246833,0.245586,0.280374,0.016,0,0.015625,0,15.625,0,104880,534639,92729,28.504673,20.280374,?,?,?,?,?,47,0,16
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,63,151,0,29.439252,70.560748,0,0.081597,0.283193,0.530527,92.174812,135.435088,469.781891,161103.292782,-160633.51089,2.195242,752.819125,-750.623883,75.868039,0.354524,16.14963,0.241379,7,0.156757,29,0.843243,156,0.758621,22,0.194444,0.241379,0.215385,0.07743,0.542311,0.149739,0.294393,0.215162,0.784838,0.705607,0.298858,0.294393,0.295679,0.080679,0.538307,0.25025,0.279903,0.294393,0.016,0,0,0,0,0,114065,534639,92729,29.906542,20.560748,?,?,?,?,?,47,16,16
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,62,152,0,28.971963,71.028037,0,0.076853,0.283712,0.531979,92.242457,135.627549,471.576866,162176.222392,-161704.645527,2.20363,757.832815,-755.629185,77.142673,0.36048,16.358452,0.344828,10,0.091892,17,0.908108,168,0.655172,19,0.37037,0.344828,0.357143,0.260731,0.642125,0.225373,0.28972,0.217729,0.782271,0.71028,0.291042,0.28972,0.290125,0.072507,0.536997,0.251078,0.280322,0.28972,0.041,0,0,0,0,0,108402,534639,92729,29.439252,20.280374,?,?,?,?,?,47,32,41
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,67,147,0,31.308411,68.691589,0,0.104603,0.274766,0.523785,89.334107,133.538493,471.576866,157878,-157406.423134,2.20363,737.747664,-735.544033,83.046801,0.388069,17.610448,0.206897,6,0.108108,20,0.891892,165,0.793103,23,0.230769,0.206897,0.218182,0.103496,0.549394,0.155222,0.313084,0.20491,0.79509,0.686916,0.311595,0.313084,0.312111,0.108483,0.553543,0.260885,0.275284,0.313084,0.003,0.016,0,0,0,0,104616,534639,92729,31.308411,20.093458,?,?,?,?,?,47,3,3
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,62,152,0,28.971963,71.028037,0,0.084466,0.285289,0.529201,92.755222,134.919207,471.576866,157892.782422,-157421.205556,2.20363,737.81674,-735.61311,75.601795,0.353279,16.031701,0.344828,10,0.086486,16,0.913514,169,0.655172,19,0.384615,0.344828,0.363636,0.270653,0.640075,0.216138,0.28972,0.209366,0.790634,0.71028,0.297217,0.28972,0.292428,0.080897,0.539434,0.255563,0.275594,0.28972,0.026,0,0.046875,0,46.875,0,113803,534639,92729,31.308411,22.149533,?,?,?,?,?,47,0,26
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,64,150,0,29.906542,70.093458,0,0.08073,0.279704,0.527281,90.939421,134.42961,471.576866,158957.588715,-158486.011849,2.20363,742.792471,-740.58884,76.52502,0.357594,16.227475,0.275862,8,0.135135,25,0.864865,160,0.724138,21,0.242424,0.275862,0.258065,0.133372,0.571855,0.169321,0.299065,0.21958,0.78042,0.700935,0.29112,0.299065,0.293903,0.07895,0.540697,0.250958,0.258441,0.299065,0.021,0,0,0,0,0,107915,534639,92729,30.841121,20.747664,?,?,?,?,?,47,6,21
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,62,152,0,28.971963,71.028037,0,0.069592,0.283738,0.531749,92.330799,135.709363,470.01699,162176.321928,-161706.304938,2.196341,757.83328,-755.636939,71.111508,0.332297,15.129561,0.206897,6,0.140541,26,0.859459,159,0.793103,23,0.1875,0.206897,0.196721,0.063688,0.533737,0.147521,0.28972,0.219407,0.780593,0.71028,0.286746,0.28972,0.285983,0.070985,0.536546,0.249547,0.248936,0.28972,0.039,0,0.015625,0,15.625,0,102750,534639,92729,29.439252,20.280374,?,?,?,?,?,47,26,39
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,60,154,0,28.037383,71.962617,0,0.062312,0.288831,0.534328,93.98804,136.367515,470.01699,162183.70044,-161713.68345,2.196341,757.867759,-755.671418,65.466432,0.305918,13.928524,0.241379,7,0.135135,25,0.864865,160,0.758621,22,0.21875,0.241379,0.229508,0.101972,0.544921,0.155605,0.280374,0.217463,0.782537,0.719626,0.276256,0.280374,0.277562,0.061124,0.531589,0.247097,0.249806,0.280374,0.03,0,0,0,0,0,109583,534639,92729,29.439252,21.214953,?,?,?,?,?,47,3,30
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,62,152,0,28.971963,71.028037,0,0.073672,0.285358,0.533123,92.879416,136.097858,469.781891,163249.584963,-162779.803071,2.195242,762.848528,-760.653285,69.270675,0.323695,14.745284,0.241379,7,0.118919,22,0.881081,163,0.758621,22,0.241379,0.241379,0.241379,0.12246,0.55918,0.161068,0.28972,0.214932,0.785068,0.71028,0.290248,0.28972,0.289949,0.075216,0.534832,0.2518,0.255553,0.28972,0.031,0,0.03125,0,31.25,0,110029,534639,92729,28.971963,20.373832,?,?,?,?,?,47,16,31
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,73,141,0,34.11215,65.88785,0,0.138772,0.261408,0.506329,84.990988,129.088148,471.576866,143935.371345,-143463.794479,2.20363,672.595193,-670.391563,104.547968,0.488542,22.169868,0.241379,7,0.064865,12,0.935135,173,0.758621,22,0.368421,0.241379,0.291667,0.212408,0.599161,0.205794,0.341121,0.204564,0.795436,0.658879,0.344191,0.341121,0.339457,0.13974,0.576607,0.27568,0.316512,0.341121,0.026,0,0.015625,0,15.625,0,110552,534639,92729,36.915888,21.775701,?,?,?,?,?,47,16,26
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,59,155,0,27.570093,72.429907,0,0.062862,0.288767,0.535709,93.886011,136.578372,471.576866,164326.087463,-163854.510597,2.20363,767.878913,-765.675283,66.179394,0.30925,14.033639,0.206897,6,0.07027,13,0.92973,172,0.793103,23,0.315789,0.206897,0.25,0.164409,0.568872,0.176442,0.275701,0.212251,0.787749,0.724299,0.288238,0.275701,0.279603,0.067295,0.533052,0.24789,0.252588,0.275701,0.013,0,0,0,0,0,107006,534639,92729,28.504673,20.560748,?,?,?,?,?,47,10,13
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,63,151,0,29.439252,70.560748,0,0.087716,0.281677,0.528349,91.580869,134.702094,471.576866,160031.935984,-159560.359118,2.20363,747.812785,-745.609155,76.063265,0.355436,16.129558,0.275862,8,0.124324,23,0.875676,162,0.724138,21,0.258065,0.275862,0.266667,0.147367,0.5726,0.171694,0.294393,0.206609,0.793391,0.705607,0.298176,0.294393,0.295966,0.087478,0.544101,0.253916,0.266155,0.294393,0.026,0,0,0,0,0,111292,534639,92729,30.373832,21.028037,?,?,?,?,?,47,17,26
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,71,143,0,33.17757,66.82243,0,0.130526,0.270154,0.516329,87.834446,131.637633,471.576866,152514.31589,-152042.739024,2.20363,712.683719,-710.480089,95.748112,0.447421,20.303819,0.37931,11,0.102703,19,0.897297,166,0.62069,18,0.366667,0.37931,0.372881,0.272696,0.633271,0.223193,0.331776,0.205612,0.794388,0.668224,0.330317,0.331776,0.33044,0.125798,0.558771,0.263125,0.314003,0.331776,0.021,0,0,0,0,0,108801,534639,92729,33.64486,21.121495,?,?,?,?,?,47,5,21
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20251029.1816,1284,214,58,156,0,27.102804,72.897196,0,0.048835,0.293754,0.539104,95.589951,137.586384,470.01699,166474.773239,-166004.756249,2.196341,777.919501,-775.72316,61.983239,0.289641,13.187446,0.241379,7,0.113514,21,0.886486,164,0.758621,22,0.25,0.241379,0.245614,0.129779,0.557782,0.163149,0.271028,0.226193,0.773807,0.728972,0.269791,0.271028,0.270347,0.044852,0.517238,0.240449,0.257794,0.271028,0.016,0,0,0,0,0,112341,534639,92729,27.570093,21.028037,?,?,?,?,?,47,0,16
