@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'}
@attribute Key_Run {1,2,3}
@attribute Key_Fold {1,2,3,4,5}
@attribute Key_Scheme {weka.classifiers.meta.AttributeSelectedClassifier}
@attribute Key_Scheme_options {'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.OneR -- -B 6','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.KStar -- -B 40 -M a','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.RBFClassifier -- -N 2 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-1151805453487947577}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1199,299,92,207,0,30.769231,69.230769,0,0.059506,0.302195,0.392182,98.325989,100.082835,657.203496,657.531724,-0.328229,2.198005,2.199103,-0.001098,57.81474,0.19336,8.797083,0.2,8,0.057915,15,0.942085,244,0.8,32,0.347826,0.2,0.253968,0.181514,0.637355,0.220068,0.307692,0.253662,0.746338,0.692308,?,0.307692,?,?,0.561588,0.27734,?,0.307692,0.19,0,0.0625,0,62.5,0,38867,499538,127838,97.993311,93.311037,?,17,17,190,?,?,37,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1198,300,98,202,0,32.666667,67.333333,0,0.113309,0.295512,0.389604,96.093865,99.345477,660.580234,655.287185,5.293049,2.201934,2.184291,0.017643,86.999619,0.289999,13.170182,0.463415,19,0.146718,38,0.853282,221,0.536585,22,0.333333,0.463415,0.387755,0.277297,0.755156,0.333002,0.326667,0.216901,0.783099,0.673333,0.29898,0.326667,0.308513,0.10175,0.605476,0.307393,0.270399,0.326667,0.11,0,0.0625,0,62.5,0,45604,499125,128251,96.333333,87.533333,?,14,19,110,?,?,78,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1198,300,93,207,0,31,69,0,0.087717,0.295881,0.389527,96.213686,99.325986,660.580234,648.592643,11.987591,2.201934,2.161975,0.039959,78.386221,0.261287,11.866268,0.292683,12,0.15444,40,0.84556,219,0.707317,29,0.230769,0.292683,0.258065,0.125446,0.686034,0.257281,0.31,0.224699,0.775301,0.69,0.291049,0.31,0.298117,0.083543,0.606964,0.305254,0.25346,0.31,0.151,0,0.109375,0,109.375,0,48252,499125,128251,97,89.8,?,16,17,151,?,?,89,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1198,300,102,198,0,34,66,0,0.108804,0.293055,0.385903,95.359996,98.491779,659.159136,629.313478,29.845658,2.197197,2.097712,0.099486,89.201985,0.29734,13.532693,0.35,14,0.057692,15,0.942308,245,0.65,26,0.482759,0.35,0.405797,0.336258,0.79149,0.369395,0.34,0.238435,0.761565,0.66,?,0.34,?,?,0.623862,0.318731,?,0.34,0.15,0,0.0625,0,62.5,0,39599,499125,128251,98,90.066667,?,19,23,150,?,?,32,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1199,299,109,190,0,36.454849,63.545151,0,0.151012,0.28986,0.381835,94.298439,97.423012,657.4377,617.882273,39.555427,2.198788,2.066496,0.132292,92.823863,0.310448,14.119036,0.375,15,0.092664,24,0.907336,235,0.625,25,0.384615,0.375,0.379747,0.285382,0.736438,0.294771,0.364548,0.217683,0.782317,0.635452,0.35186,0.364548,0.348093,0.150463,0.65614,0.344933,0.313556,0.364548,0.161,0,0.09375,0,93.75,0,44351,499538,127838,97.324415,88.294314,?,15,16,161,?,?,68,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1199,299,102,197,0,34.113712,65.886288,0,0.105511,0.293191,0.385223,95.344137,98.235583,658.360281,621.897651,36.462629,2.201874,2.079925,0.121949,82.631185,0.276358,12.551059,0.195122,8,0.081395,21,0.918605,237,0.804878,33,0.275862,0.195122,0.228571,0.132185,0.721356,0.264889,0.341137,0.237433,0.762567,0.658863,?,0.341137,?,?,0.63104,0.309524,?,0.341137,0.105,0,0.03125,0,31.25,0,36143,499538,127838,97.658863,87.759197,?,15,16,105,?,?,15,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1198,300,92,208,0,30.666667,69.333333,0,0.08487,0.295632,0.388584,96.160419,99.123588,660.081717,642.382502,17.699214,2.200272,2.141275,0.058997,83.169283,0.277231,12.599846,0.512195,21,0.162162,42,0.837838,217,0.487805,20,0.333333,0.512195,0.403846,0.295193,0.740465,0.351048,0.306667,0.229127,0.770873,0.693333,0.297561,0.306667,0.290246,0.076022,0.598313,0.308142,0.266362,0.306667,0.116,0,0.046875,0,46.875,0,42857,499125,128251,98.333333,90.533333,?,14,21,116,?,?,60,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1198,300,99,201,0,33,67,0,0.098843,0.296122,0.387599,96.292056,98.834216,660.580234,636.350918,24.229317,2.201934,2.12117,0.080764,78.760235,0.262534,11.922887,0.243902,10,0.084942,22,0.915058,237,0.756098,31,0.3125,0.243902,0.273973,0.176884,0.631839,0.265425,0.33,0.233752,0.766248,0.67,0.313223,0.33,0.308726,0.100787,0.609473,0.313367,0.266402,0.33,0.173,0,0.078125,0,78.125,0,45846,499125,128251,98,89.533333,?,16,16,173,?,?,75,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1198,300,92,208,0,30.666667,69.333333,0,0.074815,0.294365,0.386221,95.720929,98.482887,660.580234,625.539442,35.040792,2.201934,2.085131,0.116803,89.433235,0.298111,13.538588,0.341463,14,0.108108,28,0.891892,231,0.658537,27,0.333333,0.341463,0.337349,0.231007,0.730813,0.33873,0.306667,0.236984,0.763016,0.693333,0.278924,0.306667,0.288295,0.067573,0.630103,0.311207,0.250991,0.306667,0.178,0,0.078125,0,78.125,0,45032,499125,128251,98.666667,89.533333,?,18,26,178,?,?,67,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1199,299,102,197,0,34.113712,65.886288,0,0.13057,0.29643,0.388774,96.435798,99.193524,657.4377,638.576759,18.860942,2.198788,2.135708,0.06308,79.044074,0.264361,12.023052,0.375,15,0.169884,44,0.830116,215,0.625,25,0.254237,0.375,0.30303,0.175448,0.721863,0.245258,0.341137,0.211041,0.788959,0.658863,0.332192,0.341137,0.320481,0.130642,0.61225,0.308198,0.285875,0.341137,0.184,0,0.09375,0,93.75,0,50190,499538,127838,97.324415,90.83612,?,18,16,184,?,?,99,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2224,1199,299,104,195,0,34.782609,65.217391,0,0.139028,0.29335,0.385336,95.433925,98.316281,657.4377,623.832414,33.605286,2.198788,2.086396,0.112392,88.725922,0.296742,13.495716,0.475,19,0.100386,26,0.899614,233,0.525,21,0.422222,0.475,0.447059,0.356649,0.777027,0.334896,0.347826,0.216198,0.783802,0.652174,0.335961,0.347826,0.335529,0.13098,0.620092,0.32319,0.325007,0.347826,0.147,0,0.15625,0,156.25,0,43838,499538,127838,98.996656,87.157191,?,16,6,147,?,?,62,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1198,300,90,210,0,30,70,0,0.07958,0.280166,0.528052,91.116518,134.673808,660.315921,2149.240843,-1488.924922,2.201053,7.164136,-4.963083,109.257086,0.36419,16.546184,0.219512,9,0.104247,27,0.895753,232,0.780488,32,0.25,0.219512,0.233766,0.121839,0.557633,0.161545,0.3,0.223602,0.776398,0.7,0.296887,0.3,0.297115,0.078837,0.538199,0.249058,0.276115,0.3,0.016,0.016,0.015625,0,15.625,0,256165,499125,128251,30,20,?,19,16,16,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1198,300,92,208,0,30.666667,69.333333,0,0.089211,0.277511,0.525532,90.252861,134.030977,660.315921,2128.785611,-1468.46969,2.201053,7.095952,-4.894899,116.417778,0.388059,17.630618,0.243902,10,0.104247,27,0.895753,232,0.756098,31,0.27027,0.243902,0.25641,0.145888,0.569828,0.169253,0.306667,0.222556,0.777444,0.693333,0.307504,0.306667,0.304637,0.087765,0.542055,0.251801,0.290775,0.306667,0.018,0.016,0.015625,0,15.625,0,236712,499125,128251,30.666667,20,?,17,18,18,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1198,300,95,205,0,31.666667,68.333333,0,0.11131,0.273527,0.521728,88.944872,133.035988,660.580234,2098.102764,-1437.522529,2.201934,6.993676,-4.791742,127.271278,0.424238,19.266589,0.317073,13,0.123552,32,0.876448,227,0.682927,28,0.288889,0.317073,0.302326,0.186163,0.596761,0.184932,0.316667,0.20938,0.79062,0.683333,0.315943,0.316667,0.316061,0.106967,0.553643,0.258977,0.307583,0.316667,0.016,0.015,0.015625,0.03125,15.625,31.25,197850,499125,128251,31.666667,20,?,13,16,16,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1199,299,90,209,0,30.100334,69.899666,0,0.088375,0.279766,0.527674,91.001977,134.607993,657.702014,2139.258601,-1481.556588,2.199672,7.154711,-4.955039,108.2921,0.362181,16.465223,0.25,10,0.108108,28,0.891892,231,0.75,30,0.263158,0.25,0.25641,0.145019,0.570946,0.166124,0.301003,0.212029,0.787971,0.698997,0.300286,0.301003,0.300466,0.089381,0.544487,0.252846,0.268399,0.301003,0.021,0.022,0,0.015625,0,15.625,246479,499538,127838,30.100334,20,?,18,21,21,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1199,299,99,200,0,33.110368,66.889632,0,0.119397,0.267776,0.516188,87.127038,131.728636,657.203496,2047.199233,-1389.995737,2.198005,6.84682,-4.648815,129.966801,0.434672,19.775732,0.15,6,0.111969,29,0.888031,230,0.85,34,0.171429,0.15,0.16,0.04027,0.519015,0.139427,0.331104,0.212564,0.787436,0.668896,0.328814,0.331104,0.326458,0.121402,0.55927,0.263017,0.296963,0.331104,0.021,0.015,0.015625,0,15.625,0,237048,499538,127838,33.110368,20,?,17,21,21,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1198,300,80,220,0,26.666667,73.333333,0,0.042034,0.293444,0.540478,95.421388,137.817193,660.580234,2251.517003,-1590.936768,2.201934,7.505057,-5.303123,82.464564,0.274882,12.483656,0.195122,8,0.135135,35,0.864865,224,0.804878,33,0.186047,0.195122,0.190476,0.058803,0.529993,0.146302,0.266667,0.224974,0.775026,0.733333,0.262427,0.266667,0.263786,0.041432,0.520846,0.239351,0.234528,0.266667,0.016,0.016,0.015625,0,15.625,0,207510,499125,128251,26.666667,20,?,14,16,16,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1198,300,82,218,0,27.333333,72.666667,0,0.043524,0.290789,0.538016,94.557853,137.189327,660.580234,2231.061771,-1570.481537,2.201934,7.436873,-5.234938,88.869208,0.296231,13.453204,0.170732,7,0.096525,25,0.903475,234,0.829268,34,0.21875,0.170732,0.191781,0.082574,0.537103,0.150681,0.273333,0.233293,0.766707,0.726667,0.267106,0.273333,0.268749,0.041481,0.52002,0.239837,0.249624,0.273333,0.032,0.016,0,0.015625,0,15.625,227302,499125,128251,27.333333,20,?,16,32,32,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1198,300,86,214,0,28.666667,71.333333,0,0.065366,0.285477,0.533057,92.894393,136.049143,659.159136,2190.151307,-1530.992171,2.197197,7.300504,-5.103307,98.605509,0.328685,14.959287,0.25,10,0.119231,31,0.880769,229,0.75,30,0.243902,0.25,0.246914,0.129414,0.565385,0.160976,0.286667,0.223961,0.776039,0.713333,0.281833,0.286667,0.283663,0.062567,0.531353,0.2469,0.257702,0.286667,0.016,0.015,0,0,0,0,256201,499125,128251,28.666667,20,?,19,16,16,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1199,299,91,208,0,30.434783,69.565217,0,0.09267,0.278434,0.526411,90.581397,134.310792,657.4377,2129.029783,-1471.592082,2.198788,7.120501,-4.921713,114.554207,0.383124,17.424344,0.225,9,0.084942,22,0.915058,237,0.775,31,0.290323,0.225,0.253521,0.156401,0.570029,0.169002,0.304348,0.21395,0.78605,0.695652,0.307577,0.304348,0.304353,0.092539,0.545199,0.254797,0.287781,0.304348,0.032,0.016,0,0.015625,0,15.625,217385,499538,127838,30.434783,20,?,15,32,32,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1199,299,88,211,0,29.431438,70.568562,0,0.078199,0.282431,0.530193,91.845104,135.204282,658.360281,2159.716239,-1501.355958,2.201874,7.223131,-5.021257,107.227624,0.358621,16.287074,0.219512,9,0.108527,28,0.891473,230,0.780488,32,0.243243,0.219512,0.230769,0.115935,0.555493,0.160418,0.294314,0.220499,0.779501,0.705686,0.292118,0.294314,0.292886,0.074386,0.536908,0.24844,0.276792,0.294314,0.018,0.014,0.015625,0.015625,15.625,15.625,217724,499538,127838,29.431438,20,?,15,18,18,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2224,1198,300,79,221,0,26.333333,73.666667,0,0.042862,0.294772,0.541705,95.880801,138.183184,660.081717,2261.744619,-1601.662902,2.200272,7.539149,-5.338876,83.992806,0.279976,12.724607,0.219512,9,0.11583,30,0.88417,229,0.780488,32,0.230769,0.219512,0.225,0.105899,0.551841,0.157323,0.263333,0.223503,0.776497,0.736667,0.263866,0.263333,0.263399,0.039474,0.519915,0.239351,0.246185,0.263333,0.005,0.016,0,0,0,0,207912,499125,128251,26.333333,20,?,14,5,5,?,?,?,?
