Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError,measureAttributesUsed,measureNumIterations
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,29.0,54.0,0.0,34.93975903614458,65.06024096385542,0.0,0.1203140333660452,0.27185521228475634,0.4513240486807695,90.28885081020181,116.32754705948784,177.76734994778548,33365.25263456557,-33187.48528461779,2.1417753005757287,401.9909955971756,-399.84922029659987,30.853522052046305,0.3717291813499555,17.356124204534026,0.125,1.0,0.04,3.0,0.96,72.0,0.875,7.0,0.25,0.125,0.16666666666666666,0.11712537910452947,0.495,0.12866170564611387,0.3493975903614458,0.22792308557373997,0.77207691442626,0.6506024096385542,0.33741417282031355,0.3493975903614458,0.34082387027846095,0.12187143283592844,0.5731676220076066,0.32667729569680726,0.26831245394252023,0.3493975903614458,0.04,0.0,0.015625,0.0,15.625,0.0,51371.0,339810.0,41736.0,61.44578313253012,46.50602409638554,'Number of leaves: 95\nSize of the tree: 189\n',189.0,95.0,95.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,14.0,69.0,0.0,16.867469879518072,83.13253012048193,0.0,-0.08404315729699037,0.322496520587914,0.4992229855989739,106.94498362091338,128.45331558859107,178.78838959346797,41975.962193051,-41797.17380345753,2.154076983053831,505.7344842536265,-503.58040727057266,5.458510054501002,0.06576518137953015,3.0530562230090297,0.1111111111111111,1.0,0.12162162162162163,9.0,0.8783783783783784,65.0,0.8888888888888888,8.0,0.1,0.1111111111111111,0.10526315789473685,-0.010039208993943366,0.47897897897897895,0.10500520600922209,0.1686746987951807,0.25992792551001226,0.7400720744899877,0.8313253012048193,0.1768406961178046,0.1686746987951807,0.17236840680924867,-0.09226830415697548,0.44205650150404147,0.2388955584505153,0.14259800444507498,0.1686746987951807,0.031,0.0,0.03125,0.0,31.25,0.0,47983.0,339810.0,41736.0,53.01204819277108,50.602409638554214,'Number of leaves: 88\nSize of the tree: 175\n',175.0,88.0,88.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,25.0,57.0,0.0,30.48780487804878,69.51219512195122,0.0,0.04767726161369192,0.2818777699265502,0.4461086291966245,93.69717662137728,115.09321696245436,175.16764214488313,29084.805465799764,-28909.63782365488,2.1361907578644286,354.69274958292397,-352.55655882505954,27.219075974683708,0.33193995091077694,15.538872157775867,0.0,0.0,0.0547945205479452,4.0,0.9452054794520548,69.0,1.0,9.0,0.0,0.0,0.0,-0.07951380181206948,0.5038051750380518,0.12145115498774037,0.3048780487804878,0.25892283173659014,0.7410771682634097,0.6951219512195121,0.28678297199638664,0.3048780487804878,0.2923239362263752,0.0474896104387897,0.5634505948728169,0.30374711642281976,0.24219336219336218,0.3048780487804878,0.031,0.0,0.015625,0.0,15.625,0.0,49919.0,340263.0,41283.0,65.85365853658537,49.75609756097562,'Number of leaves: 92\nSize of the tree: 183\n',183.0,92.0,92.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,20.0,62.0,0.0,24.390243902439025,75.60975609756098,0.0,-0.015987210231814594,0.30159962915418603,0.48383713452189786,100.2527930072854,124.82693374101262,175.16764214488313,38735.85552869927,-38560.687886554384,2.1361907578644286,472.3884820573082,-470.2522912994437,15.311159209641435,0.18672145377611507,8.740860482084587,0.2222222222222222,2.0,0.1780821917808219,13.0,0.821917808219178,60.0,0.7777777777777778,7.0,0.13333333333333333,0.2222222222222222,0.16666666666666669,0.0356888276733367,0.5791476407914764,0.1367366710244052,0.24390243902439024,0.26710383908231516,0.7328961609176848,0.7560975609756098,0.24702776897898848,0.24390243902439024,0.24067947571801848,-0.01921470076643665,0.4925754410613819,0.2496183196465176,0.19600421182579017,0.24390243902439024,0.041,0.0,0.03125,0.0,31.25,0.0,52339.0,340263.0,41283.0,56.09756097560975,44.390243902439025,'Number of leaves: 97\nSize of the tree: 193\n',193.0,97.0,97.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,27.0,55.0,0.0,32.926829268292686,67.07317073170732,0.0,0.1063998414899941,0.2648721277128736,0.4507001471535391,88.04444046389314,116.27779968024184,175.16764214488313,35504.419116251964,-35329.25147410708,2.1361907578644286,432.980720929902,-430.84453017203754,37.55990562037629,0.458047629516784,21.44226248664697,0.1111111111111111,1.0,0.0958904109589041,7.0,0.9041095890410958,66.0,0.8888888888888888,8.0,0.125,0.1111111111111111,0.11764705882352941,0.0160345383934176,0.7549467275494672,0.24324114608667455,0.32926829268292684,0.22518869314550463,0.7748113068544954,0.6707317073170732,0.32574958738309184,0.32926829268292684,0.3271180659823014,0.1025675320420938,0.5991594847917495,0.3498699716216814,0.26042494517186726,0.32926829268292684,0.021,0.0,0.015625,0.0,15.625,0.0,52339.0,340263.0,41283.0,59.75609756097561,43.17073170731706,'Number of leaves: 97\nSize of the tree: 193\n',193.0,97.0,97.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,20.0,62.0,0.0,24.390243902439025,75.60975609756098,0.0,-0.014365522745411023,0.29361210609440597,0.46437618386921325,97.5977118382576,119.8061310280083,175.16764214488313,33381.50048889982,-33206.332846754936,2.1361907578644286,407.0914693768271,-404.95527861896267,21.916219073452886,0.26727096431040104,12.511568235488225,0.2222222222222222,2.0,0.136986301369863,10.0,0.863013698630137,63.0,0.7777777777777778,7.0,0.16666666666666666,0.2222222222222222,0.1904761904761905,0.07538166039223741,0.6187214611872146,0.2193992452380714,0.24390243902439024,0.2633298859932936,0.7366701140067065,0.7560975609756098,0.23410102097625388,0.24390243902439024,0.23790520170600632,-0.02135293786588199,0.5188911121752224,0.29138094951947,0.19360696076694422,0.24390243902439024,0.045,0.0,0.03125,0.0,31.25,0.0,48467.0,340263.0,41283.0,59.75609756097561,47.80487804878048,'Number of leaves: 89\nSize of the tree: 177\n',177.0,89.0,89.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,28.0,54.0,0.0,34.146341463414636,65.85365853658537,0.0,0.12368889768454387,0.2711004945409913,0.44799428813830605,90.08544013439517,115.53736302265483,175.52169311635694,29081.456943825793,-28905.935250709437,2.140508452638499,354.65191394909505,-352.5114054964566,35.92896746395049,0.4381581398042743,20.46981591052249,0.25,2.0,0.0945945945945946,7.0,0.9054054054054054,67.0,0.75,6.0,0.2222222222222222,0.25,0.23529411764705882,0.14751775321944194,0.660472972972973,0.1704910435093362,0.34146341463414637,0.2280238211945529,0.7719761788054471,0.6585365853658537,0.3420638026089962,0.34146341463414637,0.3383587461721388,0.11343312597627059,0.5782764612642662,0.33271627783330643,0.3294487542403367,0.34146341463414637,0.033,0.0,0.03125,0.0,31.25,0.0,49919.0,340263.0,41283.0,67.07317073170732,47.31707317073171,'Number of leaves: 92\nSize of the tree: 183\n',183.0,92.0,92.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,23.0,59.0,0.0,28.048780487804876,71.95121951219512,0.0,0.02714659159461097,0.28778481951652657,0.4641061088326646,95.55284650520011,119.58485984309232,175.8595209656531,33376.95035917802,-33201.09083821237,2.144628304459184,407.0359799899759,-404.89135168551667,26.914486024119178,0.32822543931852655,15.304537324070054,0.0,0.0,0.06756756756756757,5.0,0.9324324324324325,69.0,1.0,8.0,0.0,0.0,0.0,-0.08378548215536519,0.6334459459459459,0.14279002144289465,0.2804878048780488,0.25917938580323624,0.7408206141967637,0.7195121951219512,0.2685975609756097,0.2804878048780488,0.2734342548817016,0.021599217422596934,0.5335678647710085,0.290108756996097,0.2247839109970047,0.2804878048780488,0.042,0.0,0.015625,0.0,15.625,0.0,45563.0,340263.0,41283.0,59.75609756097561,48.292682926829265,'Number of leaves: 83\nSize of the tree: 165\n',165.0,83.0,83.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,23.0,60.0,0.0,27.710843373493976,72.28915662650603,0.0,0.04285988852585048,0.28271449316098485,0.454949937682729,93.75262959543831,117.06157290023934,178.78838959346814,28022.728259759093,-27843.939870165625,2.154076983053833,337.62323204529025,-335.46915506223644,28.527562907902343,0.3437055772036427,15.956048920608753,0.4444444444444444,4.0,0.10810810810810811,8.0,0.8918918918918919,66.0,0.5555555555555556,5.0,0.3333333333333333,0.4444444444444444,0.380952380952381,0.2973658598824649,0.7747747747747747,0.2969722025356328,0.27710843373493976,0.24187196579786785,0.7581280342021322,0.7228915662650602,0.26553531613721437,0.27710843373493976,0.2685226271041432,0.029583084187606735,0.5592886794797978,0.3174698670963869,0.2601234725231157,0.27710843373493976,0.018,0.0,0.046875,0.0,46.875,0.0,45563.0,339810.0,41736.0,67.46987951807229,48.19277108433736,'Number of leaves: 83\nSize of the tree: 165\n',165.0,83.0,83.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,23.0,60.0,0.0,27.710843373493976,72.28915662650603,0.0,0.005392450569203111,0.28414595268748716,0.46545349918185147,94.227324377685,119.76420747230766,178.78838959346814,34442.98344170272,-34264.19505210926,2.154076983053833,414.97570411690026,-412.8216271338465,27.402763537658846,0.33015377756215475,15.32692564655215,0.1111111111111111,1.0,0.05405405405405406,4.0,0.9459459459459459,70.0,0.8888888888888888,8.0,0.2,0.1111111111111111,0.14285714285714285,0.07456142138804463,0.7447447447447447,0.256577195804694,0.27710843373493976,0.27838579942127867,0.7216142005787214,0.7228915662650602,0.24771076174617168,0.27710843373493976,0.2560067486206826,-0.0021098574682028187,0.5499795228510781,0.29598604884831414,0.20878223226049314,0.27710843373493976,0.045,0.0,0.015625,0.0,15.625,0.0,50887.0,339810.0,41736.0,61.44578313253012,43.37349397590361,'Number of leaves: 94\nSize of the tree: 187\n',187.0,94.0,94.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,17.0,66.0,0.0,20.481927710843372,79.51807228915662,0.0,-0.0811130846654825,0.31749702421864734,0.5021577742926792,105.2870709825093,129.20845577470655,178.78838959346814,41969.49072559614,-41790.70233600267,2.154076983053833,505.6565147662185,-503.50243778316474,9.200296670018675,0.1108469478315503,5.145913943818418,0.0,0.0,0.06756756756756757,5.0,0.9324324324324325,69.0,1.0,9.0,0.0,0.0,0.0,-0.08829642006478969,0.49324324324324326,0.10346199613267887,0.20481927710843373,0.29357935650699457,0.7064206434930053,0.7951807228915663,0.194162363740677,0.20481927710843373,0.1971320801175102,-0.08572898668179489,0.45965201110943704,0.2386496444854617,0.1843683932346723,0.20481927710843373,0.033,0.0,0.046875,0.0,46.875,0.0,48951.0,339810.0,41736.0,53.01204819277108,44.81927710843374,'Number of leaves: 90\nSize of the tree: 179\n',179.0,90.0,90.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,32.0,51.0,0.0,38.55421686746988,61.44578313253012,0.0,0.17821782178217824,0.2576739362795382,0.4393470516386584,85.44878203558586,113.04684901346337,178.78838959346814,36568.04132295856,-36389.2529333651,2.154076983053833,440.5788111199827,-438.42473413692886,43.93387744562077,0.5293238246460334,24.57311548334784,0.2222222222222222,2.0,0.08108108108108109,6.0,0.918918918918919,68.0,0.7777777777777778,7.0,0.25,0.2222222222222222,0.23529411764705882,0.1487014193345582,0.6081081081081081,0.25261425820240024,0.3855421686746988,0.22135433977591223,0.7786456602240878,0.6144578313253012,0.3871969266644743,0.3855421686746988,0.3795951347627531,0.169148073190062,0.5778941390465138,0.3429164080104476,0.38443129033584084,0.3855421686746988,0.039,0.0,0.046875,0.0,46.875,0.0,48467.0,339810.0,41736.0,59.036144578313255,45.06024096385542,'Number of leaves: 89\nSize of the tree: 177\n',177.0,89.0,89.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,28.0,54.0,0.0,34.146341463414636,65.85365853658537,0.0,0.11084337349397595,0.28005827321428006,0.4525768689022515,93.06206854584833,116.71920687942547,175.52169311635691,35506.06303061769,-35330.54133750133,2.1405084526384988,433.0007686660694,-430.8602602134309,30.992481659753665,0.3779570934116301,17.657351128221013,0.25,2.0,0.0945945945945946,7.0,0.9054054054054054,67.0,0.75,6.0,0.2222222222222222,0.25,0.23529411764705882,0.14751775321944194,0.5481418918918919,0.15323751451800233,0.34146341463414637,0.23491840808913977,0.7650815919108601,0.6585365853658537,0.38886333528347694,0.34146341463414637,0.33396096077127996,0.12183133842629866,0.5543288316459047,0.3014795299251591,0.30415176552801415,0.34146341463414637,0.041,0.0,0.03125,0.0,31.25,0.0,48467.0,340263.0,41283.0,59.75609756097561,48.292682926829286,'Number of leaves: 89\nSize of the tree: 177\n',177.0,89.0,89.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,20.0,62.0,0.0,24.390243902439025,75.60975609756098,0.0,-0.01965503409546732,0.29075942497469515,0.47045945190389593,96.54050116758086,121.22190711794777,175.85952096565302,35518.13059678454,-35342.271075818884,2.144628304459183,433.14793410712855,-431.00330580266933,21.844962785161783,0.26640198518489977,12.421825480480129,0.125,1.0,0.13513513513513514,10.0,0.8648648648648649,64.0,0.875,7.0,0.09090909090909091,0.125,0.10526315789473685,-0.00882398741607738,0.5337837837837838,0.1232358399351257,0.24390243902439024,0.26213828757786173,0.7378617124221382,0.7560975609756098,0.2237185339767836,0.24390243902439024,0.23202280348331944,-0.021575944564005793,0.5263166225001491,0.26997091956354957,0.1749555029011735,0.24390243902439024,0.038,0.0,0.03125,0.0,31.25,0.0,47015.0,340263.0,41283.0,58.53658536585366,44.63414634146339,'Number of leaves: 86\nSize of the tree: 171\n',171.0,86.0,86.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,21.0,61.0,0.0,25.609756097560975,74.39024390243902,0.0,-0.0020032051282051337,0.299328081053332,0.48050661140598844,99.6513015611592,124.1831847450319,174.14660249920053,45158.49156430178,-44984.34496180258,2.1237390548682993,550.7133117597779,-548.5895727049095,21.60262914191049,0.26344669685256694,12.404852481695507,0.125,1.0,0.05405405405405406,4.0,0.9459459459459459,70.0,0.875,7.0,0.2,0.125,0.15384615384615385,0.08797475626313346,0.762668918918919,0.22592625304293731,0.25609756097560976,0.27065356434740256,0.7293464356525974,0.7439024390243902,0.2496215306980656,0.25609756097560976,0.25008119480386065,-0.014395514315990756,0.48686954264116494,0.26721286959645263,0.23428048089535325,0.25609756097560976,0.019,0.016,0.015625,0.0,15.625,0.0,53791.0,340263.0,41283.0,48.78048780487805,42.19512195121949,'Number of leaves: 100\nSize of the tree: 199\n',199.0,100.0,100.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,24.0,58.0,0.0,29.26829268292683,70.73170731707317,0.0,0.05896319746735256,0.2845881902587331,0.47352236870708575,94.74414651782928,122.37816171143798,174.14660249920053,38727.6653742671,-38553.51877176789,2.1237390548682993,472.2886021252085,-470.1648630703402,26.000086747532414,0.3170742286284441,14.929999422556508,0.125,1.0,0.10810810810810811,8.0,0.8918918918918919,66.0,0.875,7.0,0.1111111111111111,0.125,0.11764705882352941,0.0160345383934176,0.5726351351351351,0.13389227642276422,0.2926829268292683,0.2339050700250957,0.7660949299749044,0.7073170731707317,0.2956833139759969,0.2926829268292683,0.2938969208696612,0.058596491730518466,0.560837862694209,0.2994956229415846,0.24551331021919257,0.2926829268292683,0.028,0.0,0.03125,0.0,31.25,0.0,49435.0,340263.0,41283.0,56.09756097560975,43.41463414634145,'Number of leaves: 91\nSize of the tree: 181\n',181.0,91.0,91.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,30.0,52.0,0.0,36.58536585365854,63.41463414634146,0.0,0.15127388535031844,0.26879682647975317,0.4435857949571139,89.4869386124984,114.64128779466071,174.14660249920053,34427.9680603492,-34253.821457850005,2.1237390548682993,419.8532690286488,-417.72952997378053,35.68517489318077,0.43518505967293625,20.491456267913463,0.125,1.0,0.10810810810810811,8.0,0.8918918918918919,66.0,0.875,7.0,0.1111111111111111,0.125,0.11764705882352941,0.0160345383934176,0.5869932432432432,0.13557026053215077,0.36585365853658536,0.20749612336983966,0.7925038766301603,0.6341463414634146,0.3662768499606179,0.36585365853658536,0.3658021201462317,0.1592386346978553,0.5993600819609726,0.33875925790474315,0.29741514795154367,0.36585365853658536,0.031,0.0,0.015625,0.0,15.625,0.0,51371.0,340263.0,41283.0,60.97560975609756,45.853658536585364,'Number of leaves: 95\nSize of the tree: 189\n',189.0,95.0,95.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,32.0,50.0,0.0,39.02439024390244,60.97560975609756,0.0,0.1772024884607666,0.25692656936559366,0.4391154910480087,85.40330851505401,113.28903135941749,175.16764214488313,26932.22164924535,-26757.05400710047,2.1361907578644286,328.44172742982136,-326.30553667195693,37.74409556495437,0.4602938483531021,21.54741315392931,0.2222222222222222,2.0,0.1095890410958904,8.0,0.8904109589041096,65.0,0.7777777777777778,7.0,0.2,0.2222222222222222,0.2105263157894737,0.10759269519909949,0.604261796042618,0.32569598423256957,0.3902439024390244,0.20948206634193234,0.7905179336580677,0.6097560975609756,0.3689348910295826,0.3902439024390244,0.3736509709427842,0.17665037298792274,0.6004005560132135,0.3511510990141404,0.294406460790162,0.3902439024390244,0.026,0.0,0.015625,0.0,15.625,0.0,52823.0,340263.0,41283.0,67.07317073170732,44.634146341463406,'Number of leaves: 98\nSize of the tree: 195\n',195.0,98.0,98.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,31.0,52.0,0.0,37.34939759036145,62.65060240963855,0.0,0.17063797079169865,0.26676823578028386,0.45248053661185617,88.59935860283424,116.62562868093144,177.76734994778553,40856.647404220785,-40678.880054273,2.141775300575729,492.2487639062745,-490.1069886056988,37.839849686044246,0.4559018034463162,21.28616402121014,0.0,0.0,0.06666666666666667,5.0,0.9333333333333333,70.0,1.0,8.0,0.0,0.0,0.0,-0.0826898230594723,0.4533333333333333,0.09996234939759037,0.37349397590361444,0.19924370790873905,0.800756292091261,0.6265060240963856,0.3736297848398425,0.37349397590361444,0.36789867283969124,0.17203054513624863,0.5817283932667988,0.35393081568282225,0.30980587356893974,0.37349397590361444,0.037,0.0,0.03125,0.0,31.25,0.0,51855.0,339810.0,41736.0,54.21686746987952,40.24096385542166,'Number of leaves: 96\nSize of the tree: 191\n',191.0,96.0,96.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,22.0,61.0,0.0,26.50602409638554,73.49397590361446,0.0,0.055234185482366124,0.2917508127749089,0.46887060040891243,96.89659943248361,120.85012308408402,177.76734994778553,40874.31635845023,-40696.54900850245,2.141775300575729,492.46164287289434,-490.3198675723187,26.369713008308487,0.3177073856422709,14.833833668586438,0.375,3.0,0.17333333333333334,13.0,0.8266666666666667,62.0,0.625,5.0,0.1875,0.375,0.25,0.15087328708627948,0.715,0.2920617535075366,0.26506024096385544,0.2114490778962644,0.7885509221037356,0.7349397590361446,0.2759817550745971,0.26506024096385544,0.26367566532436537,0.045586856287444764,0.545337239192505,0.30838966628967046,0.24412805518068678,0.26506024096385544,0.032,0.0,0.015625,0.0,15.625,0.0,54275.0,339810.0,41736.0,54.21686746987952,43.37349397590358,'Number of leaves: 101\nSize of the tree: 201\n',201.0,101.0,101.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,23.0,60.0,0.0,27.710843373493976,72.28915662650603,0.0,0.04907389726942908,0.2996406404840138,0.4814660770632806,99.51697765131063,124.0965729631244,177.76734994778553,43022.474810768,-42844.70746082022,2.141775300575729,518.343070009253,-516.2012947086773,22.183477352491483,0.267270811475801,12.47893798214762,0.125,1.0,0.14666666666666667,11.0,0.8533333333333334,64.0,0.875,7.0,0.08333333333333333,0.125,0.1,-0.01818226276309493,0.5208333333333334,0.11374475173420956,0.27710843373493976,0.22860202498694346,0.7713979750130566,0.7228915662650602,0.28981861511981993,0.27710843373493976,0.282695800095632,0.0508203928639987,0.4983242326904292,0.2703621174055765,0.2558709335453521,0.27710843373493976,0.032,0.0,0.015625,0.0,15.625,0.0,51855.0,339810.0,41736.0,50.602409638554214,44.09638554216864,'Number of leaves: 96\nSize of the tree: 191\n',191.0,96.0,96.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.02510280642E7,741.0,83.0,25.0,58.0,0.0,30.120481927710845,69.87951807228916,0.0,0.07813098429720415,0.28721512757657314,0.46460404003430783,95.24511166309387,119.54563611821003,178.78838959346797,40869.677961929294,-40690.88957233583,2.154076983053831,492.40575857746137,-490.25168159440756,31.37528992916921,0.3780155413152917,17.54884083944761,0.5555555555555556,5.0,0.10810810810810811,8.0,0.8918918918918919,66.0,0.4444444444444444,4.0,0.38461538461538464,0.5555555555555556,0.4545454545454546,0.3827881222383298,0.7897897897897898,0.33338444154075103,0.30120481927710846,0.23174736668764548,0.7682526333123544,0.6987951807228916,0.2854526290340026,0.30120481927710846,0.29103492299673256,0.0601230918769113,0.5300355979761263,0.29660020650785424,0.2699447303220888,0.30120481927710846,0.045,0.0,0.015625,0.0,15.625,0.0,49435.0,339810.0,41736.0,54.21686746987952,42.16867469879517,'Number of leaves: 91\nSize of the tree: 181\n',181.0,91.0,91.0,?,?,?
train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.02510280642E7,742.0,82.0,26.0,56.0,0.0,31.70731707317073,68.29268292682927,0.0,0.09854731056144485,0.2886002750636895,0.4670399990100676,95.93176131862656,120.49337855896576,175.16764214488302,41940.75034234856,-41765.582700203675,2.1361907578644272,511.47256515059223,-509.33637439272775,28.432377378551124,0.3467363094945259,16.231523716597383,0.3333333333333333,3.0,0.0684931506849315,5.0,0.9315068493150684,68.0,0.6666666666666666,6.0,0.375,0.3333333333333333,0.35294117647058826,0.27900096804546626,0.6263318112633182,0.22325631151048353,0.3170731707317073,0.2357912426941917,0.7642087573058083,0.6829268292682927,0.3119813568825343,0.3170731707317073,0.3114386454717196,0.07542035324905597,0.5116142337569088,0.3021695415182295,0.319464479959836,0.3170731707317073,0.032,0.0,0.015625,0.0,15.625,0.0,51371.0,340263.0,41283.0,52.4390243902439,44.878048780487795,'Number of leaves: 95\nSize of the tree: 189\n',189.0,95.0,95.0,?,?,?
